일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","118400","500","0.42","117200","118500","117100","108557","12810.0","9161532.0","77377800"
"2023/04/20","117900","-100","-0.08","118000","118700","117100","92435","10908.0","9122843.0","77377800"
"2023/04/19","118000","600","0.51","117700","119200","117700","102453","12122.0","9130580.0","77377800"
"2023/04/18","117400","-500","-0.42","117300","117900","117000","99849","11720.0","9084154.0","77377800"
"2023/04/17","117900","-1700","-1.42","119300","119300","117200","116114","13671.0","9122843.0","77377800"
"2023/04/14","119600","1700","1.44","117800","120000","117500","186704","22299.0","9254385.0","77377800"
"2023/04/13","117900","400","0.34","116500","118100","116500","239555","28160.0","9122843.0","77377800"
"2023/04/12","117500","500","0.43","117000","117800","116200","162557","19009.0","9091892.0","77377800"
"2023/04/11","117000","1000","0.86","116100","117700","115800","188434","22045.0","9053203.0","77377800"
"2023/04/10","116000","-100","-0.09","115700","116800","115500","131719","15302.0","8975825.0","77377800"
"2023/04/07","116100","400","0.35","116000","116600","115300","117978","13700.0","8983563.0","77377800"
"2023/04/06","115700","-2000","-1.70","117700","117700","115700","178468","20728.0","8952611.0","77377800"
"2023/04/05","117700","100","0.09","117200","118300","117000","148432","17455.0","9107367.0","77377800"
"2023/04/04","117600","600","0.51","117400","117900","116500","159557","18696.0","9099629.0","77377800"
"2023/04/03","117000","1000","0.86","117100","118800","116500","275375","32315.0","9053203.0","77377800"
"2023/03/31","116000","-1900","-1.61","115700","119600","115700","2311735","264848.0","8975825.0","77377800"
"2023/03/30","117900","-3400","-2.80","121600","121700","117400","216002","25638.0","9122843.0","77377800"
"2023/03/29","121300","1900","1.59","119700","121900","119600","95161","11520.0","9385927.0","77377800"
"2023/03/28","119400","500","0.42","119000","119800","118300","73507","8740.0","9238909.0","77377800"
"2023/03/27","118900","-1000","-0.83","120000","120000","118000","78536","9322.0","9200220.0","77377800"
"2023/03/24","119900","400","0.33","119400","120700","118600","76803","9191.0","9277598.0","77377800"
"2023/03/23","119500","-500","-0.42","120000","120000","118600","81315","9689.0","9246647.0","77377800"
"2023/03/22","120000","300","0.25","120200","120300","119100","55483","6636.0","9285336.0","77377800"
"2023/03/21","119700","800","0.67","119300","120200","118900","52110","6226.0","9262123.0","77377800"
"2023/03/20","118900","-300","-0.25","118900","120700","118900","49480","5922.0","9200220.0","77377800"
"2023/03/17","119200","1900","1.62","118200","119800","117300","123197","14650.0","9223434.0","77377800"
"2023/03/16","117300","-400","-0.34","117000","118200","116100","78697","9218.0","9076416.0","77377800"
"2023/03/15","117700","700","0.60","118000","119100","117200","80453","9497.0","9107367.0","77377800"
"2023/03/14","117000","-3100","-2.58","119000","119400","116600","119934","14092.0","9053203.0","77377800"
"2023/03/13","120100","300","0.25","119500","120500","118600","107410","12844.0","9293074.0","77377800"
"2023/03/10","119800","-1100","-0.91","120100","120500","119000","74617","8922.0","9269860.0","77377800"
"2023/03/09","120900","-800","-0.66","122000","122500","120600","151187","18304.0","9354976.0","77377800"
"2023/03/08","121700","-1700","-1.38","122800","123000","121100","122909","14966.0","9416878.0","77377800"
"2023/03/07","123400","-2000","-1.59","125300","125300","123300","75703","9387.0","9548421.0","77377800"
"2023/03/06","125400","1800","1.46","124500","125400","123800","103302","12877.0","9703176.0","77377800"
"2023/03/03","123600","-1000","-0.80","124600","125400","122800","94567","11702.0","9563896.0","77377800"
"2023/03/02","124600","-700","-0.56","125000","125800","123800","88291","11015.0","9641274.0","77377800"
"2023/02/28","125300","400","0.32","125500","127200","124900","163894","20611.0","9695438.0","77377800"
"2023/02/27","124900","-1900","-1.50","125100","126000","124000","69017","8606.0","9664487.0","77377800"
"2023/02/24","126800","-700","-0.55","126700","128200","126300","77467","9857.0","9811505.0","77377800"
"2023/02/23","127500","900","0.71","126700","127900","126300","73820","9401.0","9865670.0","77377800"
"2023/02/22","126600","-2700","-2.09","128000","128300","125500","88903","11237.0","9796029.0","77377800"
"2023/02/21","129300","-700","-0.54","130000","130000","128200","71217","9186.0","1.000495E7","77377800"
"2023/02/20","130000","1500","1.17","128600","130800","127800","84873","11010.0","1.0059114E7","77377800"
"2023/02/17","128500","-2500","-1.91","128400","131000","128200","81676","10555.0","9943047.0","77377800"
"2023/02/16","131000","4600","3.64","126400","131800","126400","192659","25149.0","1.0136492E7","77377800"
"2023/02/15","126400","-2000","-1.56","128300","128500","126000","118550","15060.0","9780554.0","77377800"
"2023/02/14","128400","4400","3.55","124800","128500","124500","143463","18270.0","9935310.0","77377800"
"2023/02/13","124000","-3200","-2.52","126100","126200","121100","224550","27674.0","9594847.0","77377800"
"2023/02/10","127200","-4200","-3.20","130500","131100","126600","164813","21074.0","9842456.0","77377800"
"2023/02/09","131400","-700","-0.53","131400","133000","130200","162397","21373.0","1.0167443E7","77377800"
"2023/02/08","132100","7300","5.85","125300","132500","125300","282875","36829.0","1.0221607E7","77377800"
"2023/02/07","124800","-100","-0.08","124900","125600","124400","91719","11451.0","9656749.0","77377800"
"2023/02/06","124900","-200","-0.16","125400","126400","124400","102363","12819.0","9664487.0","77377800"
"2023/02/03","125100","500","0.40","124800","125700","123600","96926","12083.0","9679963.0","77377800"
"2023/02/02","124600","-800","-0.64","126300","127100","124500","111924","14010.0","9641274.0","77377800"
"2023/02/01","125400","400","0.32","125100","126000","124100","90773","11357.0","9703176.0","77377800"
"2023/01/31","125000","-1700","-1.34","127000","127800","124800","145991","18337.0","9672225.0","77377800"
"2023/01/30","126700","-1800","-1.40","129100","129200","126400","91839","11664.0","9803767.0","77377800"
"2023/01/27","128500","1300","1.02","127400","129300","126300","130097","16689.0","9943047.0","77377800"
"2023/01/26","127200","0","0.00","127700","127700","126300","90437","11484.0","9842456.0","77377800"
"2023/01/25","127200","4700","3.84","123200","127400","122600","119988","15054.0","9842456.0","77377800"
"2023/01/20","122500","-1000","-0.81","122500","124000","122000","63331","7758.0","9478781.0","77377800"
"2023/01/19","123500","0","0.00","122500","124000","122000","56743","6995.0","9556158.0","77377800"
"2023/01/18","123500","0","0.00","123000","125000","122500","65455","8070.0","9556158.0","77377800"
"2023/01/17","123500","-500","-0.40","124000","124000","122500","54264","6685.0","9556158.0","77377800"
"2023/01/16","124000","-500","-0.40","125000","125500","123500","47434","5911.0","9594847.0","77377800"
"2023/01/13","124500","3000","2.47","122500","126000","122500","105245","13081.0","9633536.0","77377800"
"2023/01/12","121500","-2500","-2.02","124500","125500","121500","132066","16163.0","9401403.0","77377800"
"2023/01/11","124000","-500","-0.40","125000","126000","123500","73882","9174.0","9594847.0","77377800"
"2023/01/10","124500","-2000","-1.58","126000","127500","124500","72363","9086.0","9633536.0","77377800"
"2023/01/09","126500","2500","2.02","125000","127000","124500","75250","9476.0","9788292.0","77377800"
"2023/01/06","124000","3500","2.90","120000","125500","120000","92889","11498.0","9594847.0","77377800"
"2023/01/05","120500","500","0.42","120000","122500","120000","67589","8176.0","9324025.0","77377800"
"2023/01/04","120000","0","0.00","119500","121000","118500","55973","6714.0","9285336.0","77377800"
"2023/01/03","120000","-500","-0.41","120500","122000","117500","77372","9244.0","9285336.0","77377800"
"2023/01/02","120500","-2500","-2.03","124000","124500","120000","47294","5754.0","9324025.0","77377800"
"2022/12/29","123000","-2500","-1.99","124500","125500","123000","62223","7707.0","9517469.0","77377800"
"2022/12/28","125500","-4500","-3.46","127500","127500","125500","64719","8173.0","9710914.0","77377800"
"2022/12/27","130000","500","0.39","129500","130000","128500","68043","8819.0","1.0059114E7","77377800"
"2022/12/26","129500","2500","1.97","127000","129500","126000","62502","8002.0","1.0020425E7","77377800"
"2022/12/23","127000","-2000","-1.55","128000","128500","127000","44671","5708.0","9826981.0","77377800"
"2022/12/22","129000","3000","2.38","126000","129000","125500","66305","8492.0","9981736.0","77377800"
"2022/12/21","126000","2500","2.02","125000","127000","124500","57087","7185.0","9749603.0","77377800"
"2022/12/20","123500","-3000","-2.37","125500","126000","123000","47295","5871.0","9556158.0","77377800"
