일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","89100","1400","1.60","87700","89800","87200","2621775","233294.0","6.4865011E7","728002365"
"2023/04/20","87700","-500","-0.57","86600","88400","86200","1746001","152682.0","6.3845807E7","728002365"
"2023/04/19","88200","600","0.68","88000","88500","86600","2024519","177187.0","6.4209809E7","728002365"
"2023/04/18","87600","-900","-1.02","89300","89300","87300","1763334","154881.0","6.3773007E7","728002365"
"2023/04/17","88500","-800","-0.90","89000","89000","87700","1877825","165630.0","6.4428209E7","728002365"
"2023/04/14","89300","600","0.68","90100","90300","88600","2324722","207696.0","6.5010611E7","728002365"
"2023/04/13","88700","-1600","-1.77","89500","90300","88200","4907552","436932.0","6.457381E7","728002365"
"2023/04/12","90300","-1500","-1.63","91900","92000","89700","4751001","430111.0","6.5738614E7","728002365"
"2023/04/11","91800","1100","1.21","90700","92200","89900","5001836","456889.0","6.6830617E7","728002365"
"2023/04/10","90700","1600","1.80","88700","92500","88500","5387514","491626.0","6.6029815E7","728002365"
"2023/04/07","89100","5300","6.32","87900","89400","86000","10867359","959641.0","6.4865011E7","728002365"
"2023/04/06","83800","-800","-0.95","83900","84700","82700","5379170","449826.0","6.1006598E7","728002365"
"2023/04/05","84600","100","0.12","84300","85700","84100","4380498","371992.0","6.1589E7","728002365"
"2023/04/04","84500","-2700","-3.10","85700","85900","83700","16808036","1412242.0","6.15162E7","728002365"
"2023/04/03","87200","-1400","-1.58","89700","89700","86600","2502220","218382.0","6.3481806E7","728002365"
"2023/03/31","88600","-200","-0.23","89200","89500","87600","2676327","236687.0","6.450101E7","728002365"
"2023/03/30","88800","1900","2.19","89900","90500","87700","4264354","379967.0","6.464661E7","728002365"
"2023/03/29","86900","-1500","-1.70","87400","88700","86500","3070422","267553.0","6.3263406E7","728002365"
"2023/03/28","88400","2900","3.39","85300","88700","85200","3180431","277977.0","6.4355409E7","728002365"
"2023/03/27","85500","-1800","-2.06","87500","87800","84700","3211190","275197.0","6.2244202E7","728002365"
"2023/03/24","87300","-1200","-1.36","89100","90700","86700","4670908","412119.0","6.3554606E7","728002365"
"2023/03/23","88500","1600","1.84","85400","88500","85100","3091673","269658.0","6.4428209E7","728002365"
"2023/03/22","86900","3300","3.95","85200","87300","83800","2667268","228245.0","6.3263406E7","728002365"
