일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","168200","300","0.18","167500","170500","167200","345150","58147.0","2.3685838E7","140819490"
"2023/04/20","167900","-2400","-1.41","171000","172900","167300","442779","74816.0","2.3643592E7","140819490"
"2023/04/19","170300","-700","-0.41","170800","173400","169400","381718","65210.0","2.3981559E7","140819490"
"2023/04/18","171000","-4500","-2.56","173700","175900","170600","645282","111066.0","2.4080133E7","140819490"
"2023/04/17","175500","-300","-0.17","177900","177900","175000","464469","81716.0","2.471382E7","140819490"
"2023/04/14","175800","-4000","-2.22","178900","180800","175200","661136","117539.0","2.4756066E7","140819490"
"2023/04/13","179800","1000","0.56","180200","184100","177700","1104388","199343.0","2.5319344E7","140819490"
"2023/04/12","178800","8000","4.68","171500","179800","170000","1362887","240448.0","2.5178525E7","140819490"
"2023/04/11","170800","6900","4.21","163900","172300","162500","1123744","190253.0","2.4051969E7","140819490"
"2023/04/10","163900","4400","2.76","159600","164900","159300","697393","113251.0","2.3080314E7","140819490"
"2023/04/07","159500","0","0.00","160400","161000","158100","364832","58231.0","2.2460709E7","140819490"
"2023/04/06","159500","900","0.57","160900","163000","159200","727285","117242.0","2.2460709E7","140819490"
"2023/04/05","158600","-400","-0.25","159300","163000","157500","713779","114375.0","2.2333971E7","140819490"
"2023/04/04","159000","9000","6.00","150000","159100","149400","1013981","157490.0","2.2390299E7","140819490"
"2023/04/03","150000","200","0.13","151400","154300","149700","675050","102485.0","2.1122924E7","140819490"
"2023/03/31","149800","1200","0.81","149000","150500","148600","360499","53865.0","2.109476E7","140819490"
"2023/03/30","148600","-1900","-1.26","150600","151200","148200","571909","85438.0","2.0925776E7","140819490"
"2023/03/29","150500","-700","-0.46","152200","153100","149500","522536","78967.0","2.1193333E7","140819490"
"2023/03/28","151200","-7400","-4.67","159100","159800","150400","901079","138407.0","2.1291907E7","140819490"
"2023/03/27","158600","5000","3.26","153600","159400","151000","679992","105982.0","2.2333971E7","140819490"
"2023/03/24","153600","-900","-0.58","153500","156700","153100","367232","56661.0","2.1629874E7","140819490"
"2023/03/23","154500","-1600","-1.02","155900","156000","153500","395821","61104.0","2.1756611E7","140819490"
"2023/03/22","156100","100","0.06","156800","157200","155100","289918","45321.0","2.1981922E7","140819490"
"2023/03/21","156000","-1900","-1.20","158100","159400","155200","333364","52167.0","2.196784E7","140819490"
"2023/03/20","157900","1400","0.89","156900","160500","156900","418037","66212.0","2.2235397E7","140819490"
"2023/03/17","156500","4900","3.23","152600","157100","151700","619666","96175.0","2.203825E7","140819490"
"2023/03/16","151600","400","0.26","150000","152400","147500","340066","51248.0","2.1348235E7","140819490"
"2023/03/15","151200","300","0.20","152800","153500","150000","317958","48127.0","2.1291907E7","140819490"
"2023/03/14","150900","-4500","-2.90","153500","156200","150900","462108","70695.0","2.1249661E7","140819490"
"2023/03/13","155400","700","0.45","154200","156400","151300","414435","63635.0","2.1883349E7","140819490"
"2023/03/10","154700","-2500","-1.59","155000","156500","153200","459565","71123.0","2.1784775E7","140819490"
"2023/03/09","157200","2900","1.88","155800","158200","153800","765655","120073.0","2.2136824E7","140819490"
"2023/03/08","154300","-1100","-0.71","153800","158800","152000","903712","140652.0","2.1728447E7","140819490"
"2023/03/07","155400","3600","2.37","151900","158700","151200","1156965","180596.0","2.1883349E7","140819490"
"2023/03/06","151800","1200","0.80","152900","154000","149100","791350","120096.0","2.1376399E7","140819490"
"2023/03/03","150600","6900","4.80","144000","154600","144000","1467217","220733.0","2.1207415E7","140819490"
"2023/03/02","143700","-1500","-1.03","144900","145800","142500","575951","82803.0","2.0235761E7","140819490"
"2023/02/28","145200","-800","-0.55","145900","147400","144700","737854","107417.0","2.044699E7","140819490"
"2023/02/27","146000","-3300","-2.21","147800","148300","145200","481473","70497.0","2.0559646E7","140819490"
"2023/02/24","149300","300","0.20","149000","149800","147400","484252","71736.0","2.102435E7","140819490"
"2023/02/23","149000","0","0.00","149300","150300","148500","487140","72762.0","2.0982104E7","140819490"
"2023/02/22","149000","-5800","-3.75","152500","152800","148500","932833","139872.0","2.0982104E7","140819490"
"2023/02/21","154800","-2200","-1.40","157600","157700","153900","415054","64388.0","2.1798857E7","140819490"
"2023/02/20","157000","2300","1.49","154400","157700","153100","445422","69645.0","2.210866E7","140819490"
"2023/02/17","154700","-2600","-1.65","156000","156100","154300","408825","63364.0","2.1784775E7","140819490"
"2023/02/16","157300","700","0.45","157000","158600","156400","466816","73511.0","2.2150906E7","140819490"
"2023/02/15","156600","-4800","-2.97","161200","161600","156500","620564","97969.0","2.2052332E7","140819490"
"2023/02/14","161400","300","0.19","161900","162300","160400","346673","55826.0","2.2728266E7","140819490"
"2023/02/13","161100","-1300","-0.80","162000","162200","160000","386779","62248.0","2.268602E7","140819490"
"2023/02/10","162400","-3200","-1.93","164500","164600","161900","428930","69712.0","2.2866766E7","140805210"
"2023/02/09","165600","-1400","-0.84","166200","166800","165000","368888","61130.0","2.3317343E7","140805210"
"2023/02/08","167000","600","0.36","167000","168400","166500","238941","39975.0","2.351447E7","140805210"
"2023/02/07","166400","100","0.06","165900","168800","165900","284848","47560.0","2.3429987E7","140805210"
"2023/02/06","166300","-2800","-1.66","168800","169600","166300","332938","55839.0","2.3415906E7","140805210"
"2023/02/03","169100","-300","-0.18","168400","169800","167400","264225","44563.0","2.3810161E7","140805210"
"2023/02/02","169400","-400","-0.24","172000","172000","167200","472038","79862.0","2.3852403E7","140805210"
"2023/02/01","169800","8200","5.07","161700","170200","161200","693790","115964.0","2.3908725E7","140805210"
"2023/01/31","161600","-2100","-1.28","163000","164000","161100","403867","65508.0","2.2754122E7","140805210"
"2023/01/30","163700","-3100","-1.86","167000","168900","163700","331470","54750.0","2.3049813E7","140805210"
"2023/01/27","166800","1500","0.91","165700","167500","164600","336316","55983.0","2.3486309E7","140805210"
"2023/01/26","165300","800","0.49","164100","165300","163300","304929","50059.0","2.3275101E7","140805210"
"2023/01/25","164500","2000","1.23","163000","165300","163000","200722","32949.0","2.3162457E7","140805210"
"2023/01/20","162500","-1500","-0.91","163500","164000","161500","242051","39356.0","2.2880847E7","140805210"
"2023/01/19","164000","0","0.00","162500","166000","162000","195569","32144.0","2.3092054E7","140805210"
"2023/01/18","164000","500","0.31","163500","164500","162000","211709","34611.0","2.3092054E7","140805210"
"2023/01/17","163500","-4500","-2.68","168000","168500","163000","330668","54434.0","2.3021652E7","140805210"
"2023/01/16","168000","-1000","-0.59","170000","170000","168000","154591","26092.0","2.3655275E7","140805210"
"2023/01/13","169000","1000","0.60","169000","172000","168500","278561","47397.0","2.379608E7","140805210"
"2023/01/12","168000","1500","0.90","167500","170000","167000","308564","51950.0","2.3655275E7","140805210"
"2023/01/11","166500","1500","0.91","166000","167500","165500","246757","41122.0","2.3444067E7","140805210"
"2023/01/10","165000","-1000","-0.60","166000","167000","164000","239727","39652.0","2.323286E7","140805210"
