일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","773000","-27000","-3.38","798000","798000","766000","234241","182399.0","5.4567881E7","70592343"
"2023/04/20","800000","10000","1.27","790000","807000","790000","281434","224629.0","5.6473874E7","70592343"
"2023/04/19","790000","-35000","-4.24","820000","823000","790000","388626","312321.0","5.5767951E7","70592343"
"2023/04/18","825000","20000","2.48","822000","830000","808000","359378","294867.0","5.8238683E7","70592343"
"2023/04/17","805000","3000","0.37","802000","816000","782000","351391","281929.0","5.6826836E7","70592343"
"2023/04/14","802000","0","0.00","812000","813000","781000","372206","295077.0","5.6615059E7","70592343"
"2023/04/13","802000","27000","3.48","760000","810000","760000","500579","396352.0","5.6615059E7","70592343"
"2023/04/12","775000","-31000","-3.85","799000","821000","775000","614112","487320.0","5.4709066E7","70592343"
"2023/04/11","806000","56000","7.47","768000","857000","765000","1194745","971090.0","5.6897428E7","70592343"
"2023/04/10","750000","36000","5.04","721000","766000","718000","435352","325897.0","5.2944257E7","70592343"
"2023/04/07","714000","-2000","-0.28","720000","720000","706000","176079","125721.0","5.0402933E7","70592343"
"2023/04/06","716000","-16000","-2.19","728000","730000","712000","214460","153842.0","5.0544118E7","70592343"
"2023/04/05","732000","10000","1.39","722000","739000","716000","173102","126118.0","5.1673595E7","70592343"
"2023/04/04","722000","10000","1.40","717000","754000","716000","357335","263322.0","5.0967672E7","70592343"
"2023/04/03","712000","0","0.00","728000","730000","708000","210319","150843.0","5.0261748E7","70592343"
"2023/03/31","712000","16000","2.30","699000","720000","692000","234893","166718.0","5.0261748E7","70592343"
"2023/03/30","696000","-9000","-1.28","708000","709000","692000","181406","126721.0","4.9132271E7","70592343"
"2023/03/29","705000","1000","0.14","704000","708000","695000","146056","102710.0","4.9767602E7","70592343"
"2023/03/28","704000","6000","0.86","701000","704000","687000","238741","166150.0","4.9697009E7","70592343"
"2023/03/27","698000","8000","1.16","702000","712000","691000","175698","123156.0","4.9273455E7","70592343"
"2023/03/24","690000","-22000","-3.09","711000","714000","683000","243174","168009.0","4.8708717E7","70592343"
"2023/03/23","712000","9000","1.28","697000","717000","695000","202975","143684.0","5.0261748E7","70592343"
"2023/03/22","703000","26000","3.84","687000","703000","687000","206510","143629.0","4.9626417E7","70592343"
"2023/03/21","677000","-6000","-0.88","690000","693000","673000","220078","149951.0","4.7791016E7","70592343"
"2023/03/20","683000","-19000","-2.71","694000","703000","681000","242829","167135.0","4.821457E7","70592343"
"2023/03/17","702000","-28000","-3.84","743000","745000","696000","495493","349642.0","4.9555825E7","70592343"
"2023/03/16","730000","9000","1.25","716000","731000","707000","224294","161778.0","5.153241E7","70592343"
"2023/03/15","721000","16000","2.27","719000","727000","711000","153827","110786.0","5.0897079E7","70592343"
"2023/03/14","705000","-13000","-1.81","708000","718000","695000","189009","132884.0","4.9767602E7","70592343"
"2023/03/13","718000","11000","1.56","714000","727000","699000","291597","208342.0","5.0685302E7","70592343"
"2023/03/10","707000","-3000","-0.42","694000","710000","690000","195645","137051.0","4.9908787E7","70592343"
"2023/03/09","710000","-5000","-0.70","720000","725000","700000","222278","157766.0","5.0120564E7","70592343"
"2023/03/08","715000","-25000","-3.38","727000","727000","711000","229545","164733.0","5.0473525E7","70592343"
"2023/03/07","740000","14000","1.93","733000","757000","730000","372754","277889.0","5.2238334E7","70592343"
"2023/03/06","726000","23000","3.27","722000","727000","711000","274209","197526.0","5.1250041E7","70592343"
"2023/03/03","703000","25000","3.69","687000","707000","684000","236335","164143.0","4.9626417E7","70592343"
"2023/03/02","678000","-2000","-0.29","672000","684000","671000","174629","118479.0","4.7861609E7","70592343"
"2023/02/28","680000","23000","3.50","663000","684000","659000","252098","170281.0","4.8002793E7","70592343"
"2023/02/27","657000","-12000","-1.79","661000","666000","651000","175530","115287.0","4.6379169E7","70592343"
"2023/02/24","669000","1000","0.15","668000","686000","666000","145162","97815.0","4.7226277E7","70592343"
"2023/02/23","668000","2000","0.30","666000","677000","659000","127506","85280.0","4.7155685E7","70592343"
"2023/02/22","666000","-21000","-3.06","675000","680000","666000","192246","129020.0","4.70145E7","70592343"
"2023/02/21","687000","20000","3.00","668000","690000","666000","220058","149912.0","4.849694E7","70592343"
"2023/02/20","667000","-22000","-3.19","696000","696000","666000","242105","163093.0","4.7085093E7","70592343"
"2023/02/17","689000","-28000","-3.91","707000","722000","686000","257670","180293.0","4.8638124E7","70592343"
"2023/02/16","717000","43000","6.38","680000","728000","675000","405051","288438.0","5.061471E7","70592343"
"2023/02/15","674000","-2000","-0.30","676000","682000","669000","139846","94314.0","4.7579239E7","70592343"
"2023/02/14","676000","6000","0.90","676000","682000","664000","160165","107861.0","4.7720424E7","70592343"
"2023/02/13","670000","-3000","-0.45","674000","678000","663000","114841","76874.0","4.729687E7","70592343"
"2023/02/10","673000","-7000","-1.03","675000","680000","666000","129178","86632.0","4.7508647E7","70592343"
"2023/02/09","680000","8000","1.19","664000","691000","657000","206970","140900.0","4.8002793E7","70592343"
"2023/02/08","672000","-9000","-1.32","681000","686000","672000","134248","91072.0","4.7438054E7","70592343"
"2023/02/07","681000","23000","3.50","653000","685000","653000","241408","162769.0","4.8073386E7","70592343"
"2023/02/06","658000","-16000","-2.37","665000","672000","658000","169927","112853.0","4.6449762E7","70592343"
"2023/02/03","674000","-2000","-0.30","672000","676000","661000","211018","140974.0","4.7579239E7","70592343"
"2023/02/02","676000","-12000","-1.74","695000","696000","672000","275597","187456.0","4.7720424E7","70592343"
"2023/02/01","688000","-2000","-0.29","682000","694000","677000","282102","193923.0","4.8567532E7","70592343"
"2023/01/31","690000","7000","1.02","680000","700000","672000","310432","213998.0","4.8708717E7","70592343"
"2023/01/30","683000","-2000","-0.29","688000","703000","677000","250561","171979.0","4.821457E7","70592343"
"2023/01/27","685000","0","0.00","696000","696000","674000","186406","127932.0","4.8355755E7","70592343"
"2023/01/26","685000","33000","5.06","653000","687000","645000","257413","172309.0","4.8355755E7","70592343"
"2023/01/25","652000","27000","4.32","646000","655000","638000","221307","143666.0","4.6026208E7","70592343"
"2023/01/20","625000","4000","0.64","623000","628000","612000","134554","83346.0","4.4120214E7","70592343"
"2023/01/19","621000","8000","1.31","610000","621000","608000","143197","88302.0","4.3837845E7","70592343"
"2023/01/18","613000","-6000","-0.97","624000","630000","609000","146564","90262.0","4.3273106E7","70592343"
"2023/01/17","619000","-19000","-2.98","638000","641000","615000","192280","120273.0","4.369666E7","70592343"
"2023/01/16","638000","-6000","-0.93","645000","655000","637000","111249","71655.0","4.5037915E7","70592343"
"2023/01/13","644000","7000","1.10","636000","649000","631000","153532","98541.0","4.5461469E7","70592343"
"2023/01/12","637000","3000","0.47","643000","644000","629000","152114","96807.0","4.4967322E7","70592343"
"2023/01/11","634000","5000","0.79","631000","642000","622000","130042","82408.0","4.4755545E7","70592343"
"2023/01/10","629000","5000","0.80","632000","647000","628000","217651","138098.0","4.4402584E7","70592343"
"2023/01/09","624000","30000","5.05","599000","627000","589000","187189","114957.0","4.4049622E7","70592343"
"2023/01/06","594000","13000","2.24","581000","598000","575000","135877","80281.0","4.1931852E7","70592343"
"2023/01/05","581000","-20000","-3.33","603000","609000","580000","190445","111877.0","4.1014151E7","70592343"
"2023/01/04","601000","0","0.00","594000","608000","586000","129672","77911.0","4.2425998E7","70592343"
"2023/01/03","601000","-3000","-0.50","605000","610000","599000","112173","67596.0","4.2425998E7","70592343"
"2023/01/02","604000","4000","0.67","596000","620000","596000","108253","65916.0","4.2637775E7","70592343"
"2022/12/29","600000","-2000","-0.33","597000","607000","593000","103968","62526.0","4.2355406E7","70592343"
"2022/12/28","602000","-26000","-4.14","614000","614000","598000","178560","107672.0","4.249659E7","70592343"
"2022/12/27","628000","10000","1.62","624000","635000","620000","113845","71403.0","4.4331991E7","70592343"
"2022/12/26","618000","8000","1.31","604000","621000","600000","99300","60820.0","4.3626068E7","70592343"
"2022/12/23","610000","-16000","-2.56","619000","624000","603000","135064","82635.0","4.3061329E7","70592343"
"2022/12/22","626000","6000","0.97","625000","628000","617000","102015","63616.0","4.4190807E7","70592343"
"2022/12/21","620000","-11000","-1.74","627000","636000","618000","98514","61344.0","4.3767253E7","70592343"
"2022/12/20","631000","-2000","-0.32","631000","640000","627000","88474","55850.0","4.4543768E7","70592343"
"2022/12/19","633000","-12000","-1.86","640000","643000","627000","101519","64322.0","4.4684953E7","70592343"
"2022/12/16","645000","2000","0.31","637000","649000","630000","176864","113361.0","4.5532061E7","70592343"
"2022/12/15","643000","-3000","-0.46","640000","650000","633000","170130","109292.0","4.5390877E7","70592343"
"2022/12/14","646000","23000","3.69","625000","646000","623000","208017","132854.0","4.5602654E7","70592343"
"2022/12/13","623000","-5000","-0.80","628000","635000","617000","280770","175508.0","4.397903E7","70592343"
"2022/12/12","628000","1000","0.16","621000","636000","620000","189748","119295.0","4.4331991E7","70592343"
"2022/12/09","627000","-43000","-6.42","665000","666000","627000","438095","279178.0","4.4261399E7","70592343"
"2022/12/08","670000","-9000","-1.33","682000","685000","665000","249650","167607.0","4.729687E7","70592343"
"2022/12/07","679000","-7000","-1.02","685000","691000","677000","171428","117291.0","4.7932201E7","70592343"
