일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","88700","-1600","-1.77","89700","90900","88000","260201","23122.0","1.3952598E7","157300993"
"2023/04/20","90300","-1400","-1.53","91700","91700","89500","219034","19757.0","1.420428E7","157300993"
"2023/04/19","91700","700","0.77","90500","92700","90400","265067","24296.0","1.4424501E7","157300993"
"2023/04/18","91000","2600","2.94","88200","92300","88100","431912","39037.0","1.431439E7","157300993"
"2023/04/17","88400","-3700","-4.02","91000","91400","88000","452965","40254.0","1.3905408E7","157300993"
"2023/04/14","92100","-900","-0.97","93000","93200","88400","672497","61115.0","1.4487421E7","157300993"
"2023/04/13","93000","-500","-0.53","96700","97700","91000","1316446","123937.0","1.4628992E7","157300993"
"2023/04/12","93500","8100","9.48","85300","98000","85300","1527113","142300.0","1.4707643E7","157300993"
"2023/04/11","85400","900","1.07","84100","86300","83500","302369","25773.0","1.3433505E7","157300993"
"2023/04/10","84500","900","1.08","83200","85200","82900","173108","14603.0","1.3291934E7","157300993"
"2023/04/07","83600","800","0.97","82700","83800","82300","177638","14769.0","1.3150363E7","157300993"
"2023/04/06","82800","-1500","-1.78","83800","84300","82700","209660","17533.0","1.3024522E7","157300993"
"2023/04/05","84300","-300","-0.35","84700","85300","84000","179610","15175.0","1.3260474E7","157300993"
"2023/04/04","84600","1400","1.68","83400","84900","82900","215582","18128.0","1.3307664E7","157300993"
"2023/04/03","83200","400","0.48","82600","83400","82000","229308","19029.0","1.3087443E7","157300993"
"2023/03/31","82800","1200","1.47","81700","83300","81300","311357","25765.0","1.3024522E7","157300993"
"2023/03/30","81600","-1900","-2.28","83300","83800","81200","308791","25451.0","1.2835761E7","157300993"
"2023/03/29","83500","300","0.36","83700","84400","82700","193279","16119.0","1.3134633E7","157300993"
"2023/03/28","83200","200","0.24","82500","83900","82500","163432","13579.0","1.3087443E7","157300993"
"2023/03/27","83000","0","0.00","83500","83800","82000","179839","14879.0","1.3055982E7","157300993"
"2023/03/24","83000","-800","-0.95","82500","83700","82400","203166","16851.0","1.3055982E7","157300993"
"2023/03/23","83800","0","0.00","83400","84200","82000","343308","28573.0","1.3181823E7","157300993"
"2023/03/22","83800","-1900","-2.22","85600","85700","83000","493323","41400.0","1.3181823E7","157300993"
"2023/03/21","85700","-1300","-1.49","87000","88000","85000","360866","31072.0","1.3480695E7","157300993"
"2023/03/20","87000","-3500","-3.87","90000","90100","86200","341713","29882.0","1.3685186E7","157300993"
"2023/03/17","90500","-400","-0.44","91700","91800","89400","647892","58682.0","1.423574E7","157300993"
"2023/03/16","90900","2300","2.60","87600","91900","87300","803531","72925.0","1.429866E7","157300993"
"2023/03/15","88600","3300","3.87","85400","88800","84400","554268","48457.0","1.3936868E7","157300993"
"2023/03/14","85300","-3000","-3.40","86200","88100","84800","605237","52133.0","1.3417775E7","157300993"
"2023/03/13","88300","2400","2.79","88200","92600","85800","1294831","115055.0","1.3889678E7","157300993"
"2023/03/10","85900","5300","6.58","80000","89000","79500","1407001","119750.0","1.3512155E7","157300993"
"2023/03/09","80600","-1800","-2.18","82400","82800","80000","329197","26630.0","1.267846E7","157300993"
"2023/03/08","82400","300","0.37","81000","82700","80500","263821","21614.0","1.2961602E7","157300993"
"2023/03/07","82100","-1300","-1.56","83200","84100","81900","139962","11618.0","1.2914412E7","157300993"
"2023/03/06","83400","300","0.36","84100","84200","82900","195499","16327.0","1.3118903E7","157300993"
"2023/03/03","83100","-100","-0.12","82600","83600","82200","162252","13489.0","1.3071713E7","157300993"
"2023/03/02","83200","900","1.09","80700","83400","80500","308145","25334.0","1.3087443E7","157300993"
"2023/02/28","82300","-100","-0.12","83200","83900","81300","292162","24116.0","1.2945872E7","157300993"
"2023/02/27","82400","-2400","-2.83","83500","84800","82200","208758","17355.0","1.2961602E7","157300993"
"2023/02/24","84800","400","0.47","83700","85100","83700","276441","23413.0","1.3339124E7","157300993"
"2023/02/23","84400","2600","3.18","81800","84700","81700","258065","21668.0","1.3276204E7","157300993"
"2023/02/22","81800","-1800","-2.15","82900","82900","81600","140504","11549.0","1.2867221E7","157300993"
"2023/02/21","83600","1600","1.95","81500","83800","81100","194203","16123.0","1.3150363E7","157300993"
"2023/02/20","82000","400","0.49","81300","82100","80300","156721","12772.0","1.2898681E7","157300993"
"2023/02/17","81600","-500","-0.61","81000","82500","81000","122305","10012.0","1.2835761E7","157300993"
"2023/02/16","82100","1200","1.48","80900","82400","80400","195503","15993.0","1.2914412E7","157300993"
"2023/02/15","80900","0","0.00","81000","81300","80400","163900","13258.0","1.272565E7","157300993"
"2023/02/14","80900","-300","-0.37","81700","82000","80200","228606","18509.0","1.272565E7","157300993"
"2023/02/13","81200","900","1.12","79500","81400","79200","214579","17327.0","1.2772841E7","157300993"
"2023/02/10","80300","-900","-1.11","80200","81100","79200","160576","12838.0","1.263127E7","157300993"
"2023/02/09","81200","-1300","-1.58","82000","83000","80900","157550","12872.0","1.2772841E7","157300993"
"2023/02/08","82500","2200","2.74","80200","82900","80200","217428","17813.0","1.2977332E7","157300993"
"2023/02/07","80300","100","0.12","80000","80700","79800","229676","18408.0","1.263127E7","157300993"
"2023/02/06","80200","-1500","-1.84","80800","81700","79800","227609","18319.0","1.261554E7","157300993"
"2023/02/03","81700","500","0.62","80800","82000","79700","230236","18632.0","1.2851491E7","157300993"
"2023/02/02","81200","100","0.12","81500","82200","80400","260006","21133.0","1.2772841E7","157300993"
"2023/02/01","81100","-1700","-2.05","83400","83800","80400","289793","23636.0","1.2757111E7","157300993"
"2023/01/31","82800","-700","-0.84","83900","84400","82400","363526","30209.0","1.3024522E7","157300993"
"2023/01/30","83500","-400","-0.48","83500","84100","82800","188427","15730.0","1.3134633E7","157300993"
"2023/01/27","83900","500","0.60","82800","84400","82800","163643","13712.0","1.3197553E7","157300993"
"2023/01/26","83400","400","0.48","83100","83800","82100","139845","11595.0","1.3118903E7","157300993"
"2023/01/25","83000","400","0.48","82000","83500","82000","108381","9003.0","1.3055982E7","157300993"
"2023/01/20","82600","300","0.36","81500","82700","81500","98625","8127.0","1.2993062E7","157300993"
"2023/01/19","82300","1000","1.23","80200","82300","80200","117291","9618.0","1.2945872E7","157300993"
"2023/01/18","81300","-500","-0.61","81500","82300","80500","116370","9442.0","1.2788571E7","157300993"
"2023/01/17","81800","400","0.49","80900","82100","80800","155401","12694.0","1.2867221E7","157300993"
"2023/01/16","81400","-500","-0.61","81300","82600","81000","112621","9208.0","1.2804301E7","157300993"
"2023/01/13","81900","2100","2.63","80400","82500","80400","246110","20102.0","1.2882951E7","157300993"
"2023/01/12","79800","200","0.25","79300","80600","79300","140117","11223.0","1.2552619E7","157300993"
"2023/01/11","79600","800","1.02","79100","80200","78700","147093","11684.0","1.2521159E7","157300993"
"2023/01/10","78800","1000","1.29","77500","79900","77500","222811","17587.0","1.2395318E7","157300993"
"2023/01/09","77800","1000","1.30","77200","78000","76300","318511","24671.0","1.2238017E7","157300993"
