일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","216500","-1500","-0.69","215500","217500","214500","100692","21772.0","1.0256652E7","47374837"
"2023/04/20","218000","5500","2.59","212000","218500","211000","82483","17812.0","1.0327714E7","47374837"
"2023/04/19","212500","1500","0.71","210000","213000","210000","104344","22085.0","1.0067153E7","47374837"
"2023/04/18","211000","4500","2.18","206500","212000","206000","109277","22883.0","9996091.0","47374837"
"2023/04/17","206500","-1000","-0.48","207500","208000","205500","63230","13047.0","9782904.0","47374837"
"2023/04/14","207500","2000","0.97","205500","208500","205500","85721","17776.0","9830279.0","47374837"
"2023/04/13","205500","-1000","-0.48","205000","207000","203500","94334","19358.0","9735529.0","47374837"
"2023/04/12","206500","2000","0.98","203500","207000","203500","57556","11843.0","9782904.0","47374837"
"2023/04/11","204500","2500","1.24","202500","206000","202000","63268","12947.0","9688154.0","47374837"
"2023/04/10","202000","-500","-0.25","201500","205500","201000","49469","10059.0","9569717.0","47374837"
"2023/04/07","202500","-2000","-0.98","204500","204500","201500","58148","11768.0","9593404.0","47374837"
"2023/04/06","204500","-2000","-0.97","206500","207500","204500","48424","9964.0","9688154.0","47374837"
"2023/04/05","206500","-500","-0.24","209000","210000","206500","32626","6785.0","9782904.0","47374837"
"2023/04/04","207000","0","0.00","208000","208000","204000","70266","14487.0","9806591.0","47374837"
"2023/04/03","207000","1000","0.49","206000","208000","205000","54933","11353.0","9806591.0","47374837"
"2023/03/31","206000","-1000","-0.48","207000","209500","204500","104204","21579.0","9759216.0","47374837"
"2023/03/30","207000","-500","-0.24","206000","208000","205000","75078","15514.0","9806591.0","47374837"
"2023/03/29","207500","5000","2.47","203000","208000","203000","63322","13049.0","9830279.0","47374837"
"2023/03/28","202500","2000","1.00","201500","203000","200500","41441","8369.0","9593404.0","47374837"
"2023/03/27","200500","-2000","-0.99","203000","203000","199800","55599","11164.0","9498655.0","47374837"
"2023/03/24","202500","-5500","-2.64","205500","206500","201000","78816","16000.0","9593404.0","47374837"
