일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","42600","-500","-1.16","42850","43050","42150","306812","13056.0","7309682.0","171588770"
"2023/04/20","43100","200","0.47","42800","43200","42150","320228","13719.0","7395476.0","171588770"
"2023/04/19","42900","50","0.12","42700","43000","42050","364379","15527.0","7361158.0","171588770"
"2023/04/18","42850","-800","-1.83","43750","44750","42550","509898","21952.0","7352579.0","171588770"
"2023/04/17","43650","-850","-1.91","44500","44500","43200","320546","13978.0","7489850.0","171588770"
"2023/04/14","44500","-950","-2.09","45650","46150","43500","537992","23918.0","7635700.0","171588770"
"2023/04/13","45450","-150","-0.33","45150","46900","44700","730934","33345.0","7798710.0","171588770"
"2023/04/12","45600","1300","2.93","44300","46000","44000","598907","27151.0","7824448.0","171588770"
"2023/04/11","44300","1250","2.90","43050","44800","43050","580547","25742.0","7719043.0","174244770"
"2023/04/10","43050","-600","-1.37","43250","43700","41850","317582","13688.0","7501237.0","174244770"
"2023/04/07","43650","600","1.39","43000","44000","42900","386689","16880.0","7605784.0","174244770"
"2023/04/06","43050","500","1.18","42500","43900","42400","524988","22767.0","7501237.0","174244770"
"2023/04/05","42550","1300","3.15","41400","43850","41300","966002","41637.0","7414115.0","174244770"
"2023/04/04","41250","950","2.36","39900","41350","39750","484499","19714.0","7187597.0","174244770"
"2023/04/03","40300","1700","4.40","39150","40600","38700","602636","23961.0","7022064.0","174244770"
"2023/03/31","38600","-1250","-3.14","39800","41100","38500","1741102","68163.0","6725848.0","174244770"
"2023/03/30","39850","1000","2.57","39250","39850","38450","691571","27167.0","6943654.0","174244770"
"2023/03/29","38850","-550","-1.40","39050","39400","38550","616631","23953.0","6769409.0","174244770"
"2023/03/28","39400","400","1.03","39200","39900","38550","684239","26741.0","6865244.0","174244770"
"2023/03/27","39000","-950","-2.38","39900","39900","38700","620705","24271.0","6795546.0","174244770"
"2023/03/24","39950","-700","-1.72","40500","41050","39800","482204","19386.0","6961079.0","174244770"
"2023/03/23","40650","-850","-2.05","41500","41500","40200","461230","18757.0","7083050.0","174244770"
"2023/03/22","41500","-750","-1.78","42400","43200","41450","366960","15532.0","7231158.0","174244770"
"2023/03/21","42250","-200","-0.47","42400","42900","41900","405698","17139.0","7361842.0","174244770"
"2023/03/20","42450","300","0.71","43650","44150","42350","616151","26478.0","7396690.0","174244770"
"2023/03/17","42150","400","0.96","42100","43450","42000","855319","36524.0","7344417.0","174244770"
"2023/03/16","41750","850","2.08","40800","41950","39950","561621","23182.0","7274719.0","174244770"
"2023/03/15","40900","950","2.38","40900","41400","40500","447056","18262.0","7126611.0","174244770"
"2023/03/14","39950","-2750","-6.44","41850","42200","39850","1041990","42223.0","6961079.0","174244770"
"2023/03/13","42700","-800","-1.84","42900","43000","41700","621471","26332.0","7440252.0","174244770"
"2023/03/10","43500","350","0.81","42400","43700","41350","688130","29432.0","7579647.0","174244770"
"2023/03/09","43150","1350","3.23","41850","44350","41400","1099112","47830.0","7518662.0","174244770"
"2023/03/08","41800","-300","-0.71","41500","42200","41300","596621","24926.0","7283431.0","174244770"
"2023/03/07","42100","700","1.69","41250","42300","40850","483444","20258.0","7335705.0","174244770"
"2023/03/06","41400","-350","-0.84","41700","42250","41050","430082","17935.0","7213733.0","174244770"
"2023/03/03","41750","-1550","-3.58","43300","43300","41400","909793","38233.0","7274719.0","174244770"
"2023/03/02","43300","-1700","-3.78","44550","44750","43100","793953","34722.0","7544799.0","174244770"
"2023/02/28","45000","1400","3.21","43650","45000","43400","1221978","54634.0","7841015.0","174244770"
"2023/02/27","43600","0","0.00","43050","43900","42750","615092","26718.0","7597072.0","174244770"
"2023/02/24","43600","1750","4.18","41650","44200","41650","944359","41105.0","7597072.0","174244770"
"2023/02/23","41850","700","1.70","41050","42700","39850","1331596","55172.0","7292144.0","174244770"
"2023/02/22","41150","-2250","-5.18","43050","43200","40550","1178335","48860.0","7170172.0","174244770"
"2023/02/21","43400","1400","3.33","41700","45150","41300","1107454","48333.0","7562223.0","174244770"
"2023/02/20","42000","-550","-1.29","42500","42750","41950","202559","8565.0","5358017.0","127571822"
"2023/02/17","42550","150","0.35","41650","42950","41550","242054","10305.0","5428181.0","127571822"
"2023/02/16","42400","200","0.47","42400","42500","41800","245935","10347.0","5409045.0","127571822"
"2023/02/15","42200","-1400","-3.21","43600","43700","41950","355185","15099.0","5383531.0","127571822"
"2023/02/14","43600","650","1.51","43100","43800","42800","308400","13385.0","5562131.0","127571822"
"2023/02/13","42950","450","1.06","42250","43000","41800","233884","9990.0","5479210.0","127571822"
"2023/02/10","42500","-450","-1.05","43500","43500","42150","202558","8612.0","5421802.0","127571822"
"2023/02/09","42950","1100","2.63","41600","43050","41500","405455","17242.0","5479210.0","127571822"
"2023/02/08","41850","-300","-0.71","42150","42200","41400","288510","12078.0","5338881.0","127571822"
"2023/02/07","42150","250","0.60","41900","42500","41200","342509","14367.0","5377152.0","127571822"
"2023/02/06","41900","-700","-1.64","42700","42800","40900","550398","22856.0","5345259.0","127571822"
"2023/02/03","42600","-150","-0.35","42600","42950","41700","366365","15520.0","5434560.0","127571822"
"2023/02/02","42750","-1200","-2.73","44000","45000","41850","670330","28595.0","5453695.0","127571822"
"2023/02/01","43950","1000","2.33","42950","44000","42700","451822","19598.0","5606782.0","127571822"
"2023/01/31","42950","300","0.70","42650","44250","42600","491127","21259.0","5479210.0","127571822"
"2023/01/30","42650","-900","-2.07","43600","43600","41600","510831","21735.0","5440938.0","127571822"
"2023/01/27","43550","-1700","-3.76","45000","45300","43400","3464391","151614.0","5555753.0","127571822"
"2023/01/26","45250","-700","-1.52","45650","47050","45050","699880","32006.0","5772625.0","127571822"
"2023/01/25","45950","-1050","-2.23","47000","47450","45400","713081","33026.0","5861925.0","127571822"
"2023/01/20","47000","-1200","-2.49","48350","48550","46800","618861","29426.0","5995876.0","127571822"
"2023/01/19","48200","1100","2.34","47150","48650","47150","740911","35463.0","6148962.0","127571822"
"2023/01/18","47100","1150","2.50","45800","47150","45650","729047","33934.0","6008633.0","127571822"
"2023/01/17","45950","1450","3.26","44100","46900","43800","857265","39069.0","5861925.0","127571822"
"2023/01/16","44500","600","1.37","43900","44950","43150","511954","22596.0","5676946.0","127571822"
"2023/01/13","43900","1700","4.03","42600","45500","42250","955702","42212.0","5600403.0","127571822"
"2023/01/12","42200","3550","9.18","38950","42300","38900","923206","38255.0","5383531.0","127571822"
"2023/01/11","38650","-1100","-2.77","39950","40000","38350","380877","14785.0","4930651.0","127571822"
"2023/01/10","39750","1100","2.85","39050","40050","38700","353353","13939.0","5070980.0","127571822"
"2023/01/09","38650","1050","2.79","38150","39150","37800","385166","14791.0","4930651.0","127571822"
"2023/01/06","37600","-1600","-4.08","38750","39000","37300","623730","23621.0","4796701.0","127571822"
"2023/01/05","39200","-1200","-2.97","40100","40600","39000","429569","16981.0","5000815.0","127571822"
"2023/01/04","40400","250","0.62","40150","40550","38950","315699","12653.0","5153902.0","127571822"
"2023/01/03","40150","-1400","-3.37","41750","41800","39400","408959","16436.0","5122009.0","127571822"
"2023/01/02","41550","-1150","-2.69","42750","43500","40850","343924","14398.0","5300609.0","127571822"
"2022/12/29","42700","450","1.07","42000","43850","42000","355631","15263.0","5447317.0","127571822"
"2022/12/28","42250","550","1.32","41100","43000","40700","414966","17445.0","5389909.0","127571822"
"2022/12/27","41700","0","0.00","41900","42400","40750","358954","14900.0","5319745.0","127571822"
"2022/12/26","41700","-550","-1.30","42100","42150","40050","327189","13542.0","5319745.0","127571822"
"2022/12/23","42250","-50","-0.12","41900","42650","41550","538433","22699.0","5389909.0","127571822"
"2022/12/22","42300","1650","4.06","40900","42300","40850","517240","21629.0","5396288.0","127571822"
"2022/12/21","40650","-200","-0.49","41400","41450","40050","331835","13435.0","5185795.0","127571822"
"2022/12/20","40850","1350","3.42","39700","41600","39300","730773","29822.0","5211309.0","127571822"
"2022/12/19","39500","700","1.80","38650","40000","38250","557238","22013.0","5039087.0","127571822"
"2022/12/16","38800","1550","4.16","36500","39250","36450","719713","27710.0","4949787.0","127571822"
"2022/12/15","37250","-1000","-2.61","38100","38250","36750","371126","13842.0","4752050.0","127571822"
"2022/12/14","38250","50","0.13","38300","38350","37850","285321","10873.0","4879622.0","127571822"
"2022/12/13","38200","700","1.87","37750","38250","37200","428883","16246.0","4873244.0","127571822"
"2022/12/12","37500","750","2.04","36750","38300","36700","412176","15525.0","4783943.0","127571822"
"2022/12/09","36750","-450","-1.21","37200","37450","36050","539520","19808.0","4688264.0","127571822"
"2022/12/08","37200","-550","-1.46","37750","38250","37000","707491","26405.0","4745672.0","127571822"
"2022/12/07","37750","-1600","-4.07","39100","39500","37300","848172","32292.0","4815836.0","127571822"
"2022/12/06","39350","400","1.03","38550","39900","38550","582962","22858.0","5019951.0","127571822"
"2022/12/05","38950","-1350","-3.35","39700","40050","37750","903912","34835.0","4968922.0","127571822"
"2022/12/02","40300","-900","-2.18","41100","42650","40050","1140943","46981.0","5141144.0","127571822"
"2022/12/01","41200","3450","9.14","38500","41600","38100","1559846","61895.0","5255959.0","127571822"
"2022/11/30","37750","1150","3.14","36450","39400","36400","4381321","166666.0","4815836.0","127571822"
"2022/11/29","36600","1000","2.81","35250","39800","35200","2248224","84534.0","4669129.0","127571822"
"2022/11/28","35600","-1450","-3.91","36650","37500","35600","962900","35050.0","4541557.0","127571822"
"2022/11/25","37050","1050","2.92","35700","37800","34850","976637","35437.0","4726536.0","127571822"
"2022/11/24","36000","-400","-1.10","36400","36700","34450","1404253","49724.0","4592586.0","127571822"
"2022/11/23","36400","1650","4.75","45100","45150","35000","4922520","189762.0","4643614.0","127571822"
"2022/11/22","34750","8000","29.91","34750","34750","34750","245785","8541.0","4433121.0","127571822"
"2022/11/21","26750","-1300","-4.63","27900","28450","26550","231484","6260.0","3412546.0","127571822"
"2022/11/18","28050","300","1.08","27400","28450","27200","192315","5405.0","3578390.0","127571822"
"2022/11/17","27750","-250","-0.89","28200","28300","27000","159983","4409.0","3540118.0","127571822"
"2022/11/16","28000","-1850","-6.20","29700","29850","27900","323142","9174.0","3572011.0","127571822"
"2022/11/15","29850","1150","4.01","28900","30400","28700","313376","9308.0","3808019.0","127571822"
"2022/11/14","28700","800","2.87","28100","28700","27050","218014","6111.0","3661311.0","127571822"
"2022/11/11","27900","-50","-0.18","29250","29400","27300","235292","6679.0","3559254.0","127571822"
"2022/11/10","27950","-600","-2.10","28100","29200","27400","260509","7372.0","3565632.0","127571822"
"2022/11/09","28550","2650","10.23","26000","29300","25750","313449","8695.0","3642176.0","127571822"
"2022/11/08","25900","2050","8.60","24000","26150","24000","277012","7009.0","3304110.0","127571822"
"2022/11/07","23850","-650","-2.65","24600","24600","23600","263522","6329.0","3042588.0","127571822"
"2022/11/04","24500","2150","9.62","22650","24700","22550","402391","9710.0","3125510.0","127571822"
"2022/11/03","22350","150","0.68","21550","22750","21300","221625","4910.0","2851230.0","127571822"
"2022/11/02","22200","650","3.02","21250","22600","21200","122190","2700.0","2832094.0","127571822"
"2022/11/01","21550","-150","-0.69","21800","21950","21350","190336","4109.0","2749173.0","127571822"
"2022/10/31","21700","-400","-1.81","22550","22800","21150","257591","5567.0","2768309.0","127571822"
"2022/10/28","22100","-50","-0.23","22150","22500","21950","200592","4440.0","2819337.0","127571822"
"2022/10/27","22150","1600","7.79","20800","22150","20650","217464","4701.0","2825716.0","127571822"
"2022/10/26","20550","-400","-1.91","21050","21150","20450","131905","2726.0","2621601.0","127571822"
"2022/10/25","20950","-250","-1.18","21600","21600","19950","278957","5720.0","2672630.0","127571822"
"2022/10/24","21200","0","0.00","22000","22650","21100","185767","4033.0","2704523.0","127571822"
"2022/10/21","21200","-1650","-7.22","22700","23000","20900","275434","5902.0","2704523.0","127571822"
"2022/10/20","22850","-550","-2.35","23050","23050","22150","245720","5531.0","2915016.0","127571822"
"2022/10/19","23400","-550","-2.30","24150","24700","23200","170307","4058.0","2985181.0","127571822"
"2022/10/18","23950","1200","5.27","23300","24550","23250","241273","5774.0","3055345.0","127571822"
