일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","19080","140","0.74","18980","19080","18810","1422085","26974.0","1.2248675E7","641964077"
"2023/04/20","18940","220","1.18","18720","19120","18600","1657599","31316.0","1.21588E7","641964077"
"2023/04/19","18720","230","1.24","18510","19150","18500","1866817","35226.0","1.2017568E7","641964077"
"2023/04/18","18490","-440","-2.32","18720","18880","18410","1633749","30377.0","1.1869916E7","641964077"
"2023/04/17","18930","200","1.07","18850","18950","18630","2005187","37751.0","1.215238E7","641964077"
"2023/04/14","18730","220","1.19","18500","18930","18500","1299105","24389.0","1.2023987E7","641964077"
"2023/04/13","18510","-140","-0.75","18550","18740","18410","1471572","27277.0","1.1882755E7","641964077"
"2023/04/12","18650","440","2.42","18210","18720","18180","1463897","27013.0","1.197263E7","641964077"
"2023/04/11","18210","130","0.72","18200","18370","18080","1149669","20952.0","1.1690166E7","641964077"
"2023/04/10","18080","0","0.00","18060","18210","17960","889834","16100.0","1.1606711E7","641964077"
"2023/04/07","18080","-50","-0.28","18050","18140","17920","836888","15108.0","1.1606711E7","641964077"
"2023/04/06","18130","120","0.67","18050","18280","17980","1306351","23691.0","1.1638809E7","641964077"
"2023/04/05","18010","-20","-0.11","18030","18160","18000","863832","15588.0","1.1561773E7","641964077"
"2023/04/04","18030","140","0.78","17890","18050","17870","802843","14432.0","1.1574612E7","641964077"
"2023/04/03","17890","-120","-0.67","17920","18150","17860","1251004","22472.0","1.1484737E7","641964077"
"2023/03/31","18010","-880","-4.66","18920","19010","17910","4292915","78304.0","1.1561773E7","641964077"
"2023/03/30","18890","220","1.18","18720","18900","18550","1625623","30601.0","1.2126701E7","641964077"
"2023/03/29","18670","270","1.47","18410","18860","18410","2242697","41952.0","1.1985469E7","641964077"
"2023/03/28","18400","20","0.11","18380","18500","18200","1167329","21428.0","1.1812139E7","641964077"
