일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","78200","-500","-0.64","78200","78300","77300","309287","24073.0","8803974.0","112582792"
"2023/04/20","78700","-1300","-1.63","79700","79800","78200","429216","33791.0","8860266.0","112582792"
"2023/04/19","80000","-500","-0.62","80400","80900","80000","242342","19445.0","9006623.0","112582792"
"2023/04/18","80500","-1000","-1.23","81400","81400","80100","293148","23642.0","9062915.0","112582792"
"2023/04/17","81500","-600","-0.73","82500","83000","81500","235377","19303.0","9175498.0","112582792"
"2023/04/14","82100","-700","-0.85","82200","83000","82000","238168","19621.0","9243047.0","112582792"
"2023/04/13","82800","2000","2.48","81600","82800","80800","331352","27219.0","9321855.0","112582792"
"2023/04/12","80800","500","0.62","80700","82100","80200","277933","22506.0","9096690.0","112582792"
"2023/04/11","80300","0","0.00","80000","81000","79900","216458","17403.0","9040398.0","112582792"
"2023/04/10","80300","700","0.88","79600","80600","79300","224570","17982.0","9040398.0","112582792"
"2023/04/07","79600","-800","-1.00","80300","80400","79100","248610","19835.0","8961590.0","112582792"
"2023/04/06","80400","-1200","-1.47","82100","82300","80200","258102","20874.0","9051656.0","112582792"
"2023/04/05","81600","-900","-1.09","82600","82700","81400","185037","15146.0","9186756.0","112582792"
"2023/04/04","82500","300","0.36","83800","83900","82500","338925","28144.0","9288080.0","112582792"
"2023/04/03","82200","2100","2.62","83000","83700","82000","380701","31445.0","9254306.0","112582792"
"2023/03/31","80100","400","0.50","80100","81000","80000","244477","19669.0","9017882.0","112582792"
"2023/03/30","79700","700","0.89","78200","80700","77900","354460","28301.0","8972849.0","112582792"
"2023/03/29","79000","1100","1.41","78900","79200","78100","273626","21574.0","8894041.0","112582792"
"2023/03/28","77900","1600","2.10","77700","79000","77100","280042","21815.0","8770199.0","112582792"
"2023/03/27","76300","100","0.13","76500","77000","75200","249844","18999.0","8590067.0","112582792"
"2023/03/24","76200","-300","-0.39","76400","76800","75900","183913","13997.0","8578809.0","112582792"
"2023/03/23","76500","0","0.00","76400","77000","75800","263435","20144.0","8612584.0","112582792"
"2023/03/22","76500","400","0.53","76700","77500","76400","256519","19742.0","8612584.0","112582792"
"2023/03/21","76100","-500","-0.65","77000","77400","76000","267362","20410.0","8567550.0","112582792"
"2023/03/20","76600","200","0.26","76500","77200","75600","215368","16512.0","8623842.0","112582792"
"2023/03/17","76400","200","0.26","76400","77200","76100","301482","23118.0","8601325.0","112582792"
"2023/03/16","76200","-3300","-4.15","78700","78800","75800","622239","47704.0","8578809.0","112582792"
"2023/03/15","79500","300","0.38","80200","80600","79000","198571","15825.0","8950332.0","112582792"
"2023/03/14","79200","-2200","-2.70","80700","80800","78700","358200","28475.0","8916557.0","112582792"
"2023/03/13","81400","100","0.12","81000","81800","80200","176149","14280.0","9164239.0","112582792"
"2023/03/10","81300","300","0.37","81000","81700","80000","193699","15690.0","9152981.0","112582792"
"2023/03/09","81000","-100","-0.12","81800","82300","81000","299006","24295.0","9119206.0","112582792"
"2023/03/08","81100","-2900","-3.45","82200","83000","81000","357062","29093.0","9130464.0","112582792"
"2023/03/07","84000","800","0.96","83600","84900","83200","297603","25068.0","9456955.0","112582792"
