일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","190100","-2400","-1.25","191100","191800","188300","364696","69165.0","4.0212139E7","211531506"
"2023/04/20","192500","-1100","-0.57","193000","194100","191400","423616","81558.0","4.0719815E7","211531506"
"2023/04/19","193600","2200","1.15","191400","194200","190300","571094","109962.0","4.09525E7","211531506"
"2023/04/18","191400","-3600","-1.85","192700","193000","188200","961739","183074.0","4.048713E7","211531506"
"2023/04/17","195000","-1100","-0.56","195400","196100","193800","497443","96971.0","4.1248644E7","211531506"
"2023/04/14","196100","-2800","-1.41","199500","199700","196000","670548","132552.0","4.1481328E7","211531506"
"2023/04/13","198900","700","0.35","199000","199900","196200","824006","163347.0","4.2073617E7","211531506"
"2023/04/12","198200","6100","3.18","195000","199500","194600","1517626","299900.0","4.1925544E7","211531506"
"2023/04/11","192100","6200","3.34","186600","192400","185100","1067237","203208.0","4.0635202E7","211531506"
"2023/04/10","185900","800","0.43","186000","188500","184200","480371","89464.0","3.9323707E7","211531506"
"2023/04/07","185100","0","0.00","185400","186500","184600","435717","80684.0","3.9154482E7","211531506"
"2023/04/06","185100","-1600","-0.86","186900","189400","184700","667512","124843.0","3.9154482E7","211531506"
"2023/04/05","186700","2900","1.58","185100","187200","184000","509578","94740.0","3.9492932E7","211531506"
"2023/04/04","183800","200","0.11","184000","186500","183300","510739","94348.0","3.8879491E7","211531506"
"2023/04/03","183600","-900","-0.49","184600","185500","182300","534323","98178.0","3.8837185E7","211531506"
"2023/03/31","184500","3300","1.82","182000","184900","181900","668373","122913.0","3.9027563E7","211531506"
"2023/03/30","181200","800","0.44","179200","181900","178800","525981","95160.0","3.8329509E7","211531506"
"2023/03/29","180400","3300","1.86","175800","180700","175800","571771","102146.0","3.8160284E7","211531506"
"2023/03/28","177100","1000","0.57","177100","178300","175800","341408","60319.0","3.746223E7","211531506"
"2023/03/27","176100","-1600","-0.90","177700","177700","174800","402749","70883.0","3.7250698E7","211531506"
"2023/03/24","177700","-2800","-1.55","180600","180600","175300","649952","115088.0","3.7589149E7","211531506"
"2023/03/23","180500","200","0.11","179300","182400","178700","591091","106825.0","3.8181437E7","211531506"
"2023/03/22","180300","4500","2.56","177000","180500","176700","718542","128611.0","3.8139131E7","211531506"
"2023/03/21","175800","700","0.40","175900","176900","174800","297779","52346.0","3.7187239E7","211531506"
"2023/03/20","175100","-1500","-0.85","176500","177000","174800","366357","64399.0","3.7039167E7","211531506"
"2023/03/17","176600","2600","1.49","175200","176600","173200","507745","89010.0","3.7356464E7","211531506"
"2023/03/16","174000","-300","-0.17","172800","174800","171800","392030","68077.0","3.6806482E7","211531506"
"2023/03/15","174300","3300","1.93","172700","175500","172700","481716","83822.0","3.6869941E7","211531506"
"2023/03/14","171000","-5000","-2.84","175200","175900","170500","589581","101537.0","3.6171888E7","211531506"
"2023/03/13","176000","1000","0.57","174400","176300","173500","529759","92645.0","3.7229545E7","211531506"
"2023/03/10","175000","-1300","-0.74","174700","176700","174600","443221","77697.0","3.7018014E7","211531506"
"2023/03/09","176300","1400","0.80","176600","180400","175700","808110","143477.0","3.7293005E7","211531506"
"2023/03/08","174900","-200","-0.11","174300","176100","174100","497195","87100.0","3.699686E7","211531506"
"2023/03/07","175100","-2400","-1.35","176500","177500","175100","462996","81372.0","3.7039167E7","211531506"
"2023/03/06","177500","1400","0.80","177800","178500","176000","547005","97017.0","3.7546842E7","211531506"
"2023/03/03","176100","-2400","-1.34","177500","178200","175000","549203","96941.0","3.7250698E7","211531506"
"2023/03/02","178500","2200","1.25","176500","179800","176500","747929","133448.0","3.7758374E7","211531506"
"2023/02/28","176300","3000","1.73","174100","178100","174000","824763","145827.0","3.7293005E7","211531506"
"2023/02/27","173300","-600","-0.35","173100","173600","170200","427027","73527.0","3.665841E7","211531506"
"2023/02/24","173900","-2300","-1.31","176200","177300","173800","382070","66910.0","3.6785329E7","211531506"
"2023/02/23","176200","2000","1.15","174400","178600","174300","446435","78842.0","3.7648335E7","213668187"
"2023/02/22","174200","-4000","-2.24","175800","176900","174000","432567","75812.0","3.7220998E7","213668187"
"2023/02/21","178200","0","0.00","178500","179000","175500","454862","80676.0","3.8075671E7","213668187"
"2023/02/20","178200","-800","-0.45","179400","179400","176600","404747","72074.0","3.8075671E7","213668187"
"2023/02/17","179000","-300","-0.17","177400","179800","177000","457976","81826.0","3.8246605E7","213668187"
"2023/02/16","179300","6600","3.82","173400","180000","173300","1070527","190462.0","3.8310706E7","213668187"
"2023/02/15","172700","-1000","-0.58","174600","175300","171800","451687","78295.0","3.6900496E7","213668187"
"2023/02/14","173700","2100","1.22","172900","175700","172700","502938","87656.0","3.7114164E7","213668187"
"2023/02/13","171600","-1800","-1.04","172700","174300","171300","373651","64407.0","3.6665461E7","213668187"
"2023/02/10","173400","800","0.46","171600","173500","171100","372830","64383.0","3.7050064E7","213668187"
"2023/02/09","172600","-100","-0.06","171900","174000","171500","583923","101025.0","3.6879129E7","213668187"
"2023/02/08","172700","2200","1.29","171500","173000","170200","442701","76143.0","3.6900496E7","213668187"
"2023/02/07","170500","-200","-0.12","171000","171200","169500","533337","90751.0","3.6430426E7","213668187"
"2023/02/06","170700","-2100","-1.22","174000","174700","170700","582407","100517.0","3.647316E7","213668187"
"2023/02/03","172800","2900","1.71","170100","174500","169600","770290","133242.0","3.6921863E7","213668187"
"2023/02/02","169900","-100","-0.06","171500","172900","169300","548264","93671.0","3.6302225E7","213668187"
"2023/02/01","170000","3000","1.80","169200","171500","168700","599556","101924.0","3.6323592E7","213668187"
"2023/01/31","167000","-3000","-1.76","169000","170400","167000","698589","117509.0","3.5682587E7","213668187"
"2023/01/30","170000","-3900","-2.24","174400","175700","169400","831088","142852.0","3.6323592E7","213668187"
"2023/01/27","173900","-1000","-0.57","177000","177600","173300","1174428","206001.0","3.7156898E7","213668187"
"2023/01/26","174900","9200","5.55","166600","176200","166600","1692960","291229.0","3.7370566E7","213668187"
"2023/01/25","165700","1200","0.73","166100","166500","165200","359163","59589.0","3.5404819E7","213668187"
"2023/01/20","164500","500","0.30","163000","164500","163000","296063","48530.0","3.5148417E7","213668187"
"2023/01/19","164000","-500","-0.30","162000","164000","162000","353522","57711.0","3.5041583E7","213668187"
"2023/01/18","164500","-1500","-0.90","166500","166500","162500","499603","81910.0","3.5148417E7","213668187"
"2023/01/17","166000","-500","-0.30","166500","167000","164500","452113","75029.0","3.5468919E7","213668187"
"2023/01/16","166500","-2500","-1.48","166500","167500","163500","797353","132178.0","3.5575753E7","213668187"
"2023/01/13","169000","2500","1.50","167500","170000","167000","707095","119518.0","3.6109924E7","213668187"
"2023/01/12","166500","2500","1.52","166000","168000","164500","869403","144835.0","3.5575753E7","213668187"
"2023/01/11","164000","1000","0.61","163500","165000","163000","367725","60384.0","3.5041583E7","213668187"
"2023/01/10","163000","-1000","-0.61","162500","164000","161500","414613","67478.0","3.4827914E7","213668187"
"2023/01/09","164000","4500","2.82","161000","164500","160000","614204","100338.0","3.5041583E7","213668187"
"2023/01/06","159500","500","0.31","157500","161500","157500","502420","80414.0","3.4080076E7","213668187"
"2023/01/05","159000","-1500","-0.93","161000","161500","158000","577152","91805.0","3.3973242E7","213668187"
"2023/01/04","160500","1500","0.94","157500","161000","157500","463444","73987.0","3.4293744E7","213668187"
"2023/01/03","159000","2000","1.27","158500","160500","156000","787752","124885.0","3.3973242E7","213668187"
"2023/01/02","157000","6000","3.97","154000","161000","154000","1132256","179474.0","3.3545905E7","213668187"
"2022/12/29","151000","-3000","-1.95","153000","154000","150500","552974","83811.0","3.2263896E7","213668187"
"2022/12/28","154000","-4000","-2.53","156000","156500","154000","556921","86242.0","3.2904901E7","213668187"
"2022/12/27","158000","0","0.00","158500","160000","157000","637139","100825.0","3.3759574E7","213668187"
"2022/12/26","158000","1000","0.64","157000","159000","157000","387872","61242.0","3.3759574E7","213668187"
"2022/12/23","157000","-1500","-0.95","157000","158000","155500","336597","52883.0","3.3545905E7","213668187"
"2022/12/22","158500","2500","1.60","156500","159500","156500","452454","71606.0","3.3866408E7","213668187"
"2022/12/21","156000","-1000","-0.64","157000","157500","155500","531850","83140.0","3.3332237E7","213668187"
"2022/12/20","157000","-2000","-1.26","158000","158500","154500","1039931","162724.0","3.3545905E7","213668187"
"2022/12/19","159000","-3500","-2.15","160500","161500","157500","734465","116245.0","3.3973242E7","213668187"
"2022/12/16","162500","500","0.31","160000","163000","160000","446581","72293.0","3.472108E7","213668187"
"2022/12/15","162000","-1500","-0.92","162500","165000","162000","383741","62595.0","3.4614246E7","213668187"
"2022/12/14","163500","4000","2.51","160000","165000","159500","614474","100177.0","3.4934749E7","213668187"
"2022/12/13","159500","-4000","-2.45","164000","164000","158000","756323","121159.0","3.4080076E7","213668187"
"2022/12/12","163500","1000","0.62","162000","163500","162000","232963","37949.0","3.4934749E7","213668187"
"2022/12/09","162500","500","0.31","163500","164000","162000","464194","75480.0","3.472108E7","213668187"
"2022/12/08","162000","-1000","-0.61","163500","163500","161000","703551","113914.0","3.4614246E7","213668187"
"2022/12/07","163000","-1500","-0.91","163500","165000","163000","379112","62064.0","3.4827914E7","213668187"
"2022/12/06","164500","-1000","-0.60","164000","165000","162500","434862","71302.0","3.5148417E7","213668187"
"2022/12/05","165500","-3500","-2.07","169500","170000","164500","788455","131346.0","3.5362085E7","213668187"
"2022/12/02","169000","-2500","-1.46","172000","172500","168500","453689","77104.0","3.6109924E7","213668187"
"2022/12/01","171500","2500","1.48","172000","173000","170500","499538","85597.0","3.6644094E7","213668187"
"2022/11/30","169000","0","0.00","169000","170500","168500","633720","107253.0","3.6109924E7","213668187"
"2022/11/29","169000","1500","0.90","168000","169500","167000","341427","57572.0","3.6109924E7","213668187"
"2022/11/28","167500","1500","0.90","166000","169500","164000","551024","92067.0","3.5789421E7","213668187"
"2022/11/25","166000","-1500","-0.90","168000","168500","166000","356637","59449.0","3.5468919E7","213668187"
"2022/11/24","167500","1500","0.90","168000","168500","166500","323362","54086.0","3.5789421E7","213668187"
"2022/11/23","166000","500","0.30","166500","167500","164000","449446","74597.0","3.5468919E7","213668187"
"2022/11/22","165500","-2500","-1.49","167500","168000","165000","454542","75524.0","3.5362085E7","213668187"
"2022/11/21","168000","-1500","-0.88","169500","170000","166500","517728","86830.0","3.5896255E7","213668187"
"2022/11/18","169500","-500","-0.29","170000","173000","169500","559141","95612.0","3.6216758E7","213668187"
"2022/11/17","170000","-2000","-1.16","171000","172500","169500","502812","85754.0","3.6323592E7","213668187"
"2022/11/16","172000","-2500","-1.43","175000","175500","170500","642717","110755.0","3.6750928E7","213668187"
"2022/11/15","174500","-1500","-0.85","176500","177000","173000","838806","146314.0","3.7285099E7","213668187"
"2022/11/14","176000","4000","2.33","174500","179500","174000","1379189","244360.0","3.7605601E7","213668187"
"2022/11/11","172000","2500","1.47","174500","175500","171000","980474","169239.0","3.6750928E7","213668187"
"2022/11/10","169500","0","0.00","167000","173000","166500","1018720","173347.0","3.6216758E7","213668187"
"2022/11/09","169500","-500","-0.29","170500","172000","167000","953568","162099.0","3.6216758E7","213668187"
"2022/11/08","170000","500","0.29","171500","172000","167500","804889","136684.0","3.6323592E7","213668187"
"2022/11/07","169500","6500","3.99","166500","170000","165500","1126417","189858.0","3.6216758E7","213668187"
"2022/11/04","163000","1000","0.62","162000","164000","161500","522276","85002.0","3.4827914E7","213668187"
"2022/11/03","162000","-3000","-1.82","162500","163000","160500","1008989","163007.0","3.4614246E7","213668187"
