일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","50100","-300","-0.60","50200","50400","49850","1049669","52532.0","2.0215905E7","403511072"
"2023/04/20","50400","950","1.92","49550","50500","49200","1445434","72280.0","2.0608412E7","408897068"
"2023/04/19","49450","1050","2.17","48550","49650","48550","1367592","67496.0","2.021996E7","408897068"
"2023/04/18","48400","0","0.00","48200","48950","47700","856233","41329.0","1.9790618E7","408897068"
"2023/04/17","48400","-250","-0.51","49000","49050","48000","860465","41625.0","1.9790618E7","408897068"
"2023/04/14","48650","1450","3.07","47700","49200","47550","1848926","89768.0","1.9892842E7","408897068"
"2023/04/13","47200","300","0.64","46650","47300","46450","1165017","54863.0","1.9299942E7","408897068"
"2023/04/12","46900","-50","-0.11","46750","47150","46550","1613515","75539.0","1.9177272E7","408897068"
"2023/04/11","46950","400","0.86","46900","47300","46550","1028805","48333.0","1.9197717E7","408897068"
"2023/04/10","46550","-450","-0.96","46550","47200","46450","846981","39659.0","1.9034159E7","408897068"
"2023/04/07","47000","350","0.75","46800","47350","46450","635365","29928.0","1.9218162E7","408897068"
"2023/04/06","46650","-1200","-2.51","47800","47850","46600","1505185","70672.0","1.9075048E7","408897068"
"2023/04/05","47850","100","0.21","47850","48300","47750","833675","39968.0","1.9565725E7","408897068"
"2023/04/04","47750","450","0.95","47450","47800","47150","782773","37157.0","1.9524835E7","408897068"
"2023/04/03","47300","-350","-0.73","47750","47750","47100","785639","37162.0","1.9340831E7","408897068"
"2023/03/31","47650","450","0.95","46900","47900","46900","1326697","63164.0","1.9483945E7","408897068"
"2023/03/30","47200","-850","-1.77","47800","47900","47050","1629175","77105.0","1.9299942E7","408897068"
"2023/03/29","48050","150","0.31","47600","48200","47600","1092869","52414.0","1.9647504E7","408897068"
"2023/03/28","47900","1200","2.57","47500","48450","47450","1680191","80576.0","1.958617E7","408897068"
"2023/03/27","46700","-350","-0.74","46650","47000","46350","1477169","69073.0","1.9095493E7","408897068"
"2023/03/24","47050","-1900","-3.88","48550","48750","47000","2207548","104905.0","1.9238607E7","408897068"
"2023/03/23","48950","-200","-0.41","48800","49250","48650","911009","44606.0","2.0015511E7","408897068"
"2023/03/22","49150","700","1.44","49400","49650","48900","871351","42955.0","2.0097291E7","408897068"
"2023/03/21","48450","50","0.10","48500","48850","48150","922158","44713.0","1.9811063E7","408897068"
"2023/03/20","48400","-50","-0.10","48350","49250","47800","998405","48498.0","1.9790618E7","408897068"
"2023/03/17","48450","400","0.83","48600","49800","48150","1765098","85661.0","1.9811063E7","408897068"
"2023/03/16","48050","-950","-1.94","48150","48900","47950","1452245","70165.0","1.9647504E7","408897068"
"2023/03/15","49000","600","1.24","48650","49950","48650","1195377","58845.0","2.0035956E7","408897068"
"2023/03/14","48400","-1900","-3.78","49100","49450","48300","1941848","94634.0","1.9790618E7","408897068"
"2023/03/13","50300","600","1.21","49600","50600","49050","1003507","50051.0","2.0567523E7","408897068"
"2023/03/10","49700","-1000","-1.97","49900","50200","49350","1165480","58043.0","2.0322184E7","408897068"
"2023/03/09","50700","100","0.20","50400","51500","50100","1545967","78675.0","2.0731081E7","408897068"
"2023/03/08","50600","-200","-0.39","50200","51200","50100","1294264","65690.0","2.0690192E7","408897068"
"2023/03/07","50800","600","1.20","50000","51500","50000","1266350","64548.0","2.0771971E7","408897068"
"2023/03/06","50200","200","0.40","50600","50600","49800","1162559","58474.0","2.0526633E7","408897068"
"2023/03/03","50000","-600","-1.19","50700","51000","49800","1077928","54113.0","2.0444853E7","408897068"
"2023/03/02","50600","-700","-1.36","51900","52000","50200","1628359","83077.0","2.0690192E7","408897068"
"2023/02/28","51300","700","1.38","50600","51700","50600","1452723","74525.0","2.097642E7","408897068"
"2023/02/27","50600","-100","-0.20","50400","51100","50000","1006540","50863.0","2.0690192E7","408897068"
"2023/02/24","50700","700","1.40","49950","51200","49900","1348402","68386.0","2.0731081E7","408897068"
"2023/02/23","50000","300","0.60","49700","50600","49300","1541622","77420.0","2.0444853E7","408897068"
"2023/02/22","49700","-900","-1.78","50500","50800","49700","1511960","75755.0","2.0322184E7","408897068"
"2023/02/21","50600","-100","-0.20","50700","51400","50500","1464064","74487.0","2.0690192E7","408897068"
"2023/02/20","50700","700","1.40","50200","50800","49600","1632737","82298.0","2.0731081E7","408897068"
"2023/02/17","50000","200","0.40","49400","50900","49200","2911779","146201.0","2.0444853E7","408897068"
"2023/02/16","49800","-600","-1.19","50400","50700","49300","3233661","161185.0","2.0363074E7","408897068"
"2023/02/15","50400","-2600","-4.91","52600","52700","50300","3313779","169147.0","2.0608412E7","408897068"
"2023/02/14","53000","-2300","-4.16","55700","55900","52900","1964766","105722.0","2.1671545E7","408897068"
"2023/02/13","55300","-400","-0.72","55400","56200","55100","1312990","73005.0","2.2612008E7","408897068"
"2023/02/10","55700","1500","2.77","54200","55700","54200","1148965","63450.0","2.2775567E7","408897068"
"2023/02/09","54200","-1500","-2.69","56000","56500","54000","2044662","111745.0","2.2162221E7","408897068"
"2023/02/08","55700","200","0.36","56000","57200","55500","1830445","102757.0","2.2775567E7","408897068"
"2023/02/07","55500","-200","-0.36","55800","56100","55000","1100439","61189.0","2.2693787E7","408897068"
"2023/02/06","55700","-1200","-2.11","56400","56500","55000","1198785","66846.0","2.2775567E7","408897068"
"2023/02/03","56900","500","0.89","56000","57500","55600","1220051","69340.0","2.3266243E7","408897068"
"2023/02/02","56400","-1000","-1.74","57700","57800","56000","1559017","88224.0","2.3061795E7","408897068"
"2023/02/01","57400","1500","2.68","55800","58400","55700","1357747","77626.0","2.3470692E7","408897068"
"2023/01/31","55900","-1400","-2.44","57400","58000","55500","1402754","79145.0","2.2857346E7","408897068"
"2023/01/30","57300","-400","-0.69","57300","58700","57200","1233861","71206.0","2.3429802E7","408897068"
"2023/01/27","57700","-1200","-2.04","57700","58400","57400","1920720","111014.0","2.3593361E7","408897068"
"2023/01/26","58900","400","0.68","58000","59500","57900","1352210","79330.0","2.4084037E7","408897068"
"2023/01/25","58500","1500","2.63","57000","58700","57000","1649210","95886.0","2.3920478E7","408897068"
