일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","141700","-3600","-2.48","145200","145500","141000","671473","95652.0","1.0584097E7","74693696"
"2023/04/20","145300","-1000","-0.68","146000","146600","144800","241244","35093.0","1.0852994E7","74693696"
"2023/04/19","146300","-1300","-0.88","147800","149000","145200","522804","76402.0","1.0927688E7","74693696"
"2023/04/18","147600","-4200","-2.77","151800","151900","147000","682259","101057.0","1.102479E7","74693696"
"2023/04/17","151800","-2500","-1.62","154400","154600","151700","355705","54298.0","1.1338503E7","74693696"
"2023/04/14","154300","1000","0.65","154000","154700","153100","374166","57609.0","1.1525237E7","74693696"
"2023/04/13","153300","700","0.46","152000","153900","151900","294709","45048.0","1.1450544E7","74693696"
"2023/04/12","152600","-1900","-1.23","154100","154500","152000","394346","60161.0","1.1398258E7","74693696"
"2023/04/11","154500","1100","0.72","154200","155400","153600","368885","57062.0","1.1540176E7","74693696"
"2023/04/10","153400","-500","-0.32","153100","154400","152200","316011","48416.0","1.1458013E7","74693696"
"2023/04/07","153900","1500","0.98","153700","155100","152800","339439","52242.0","1.149536E7","74693696"
"2023/04/06","152400","-5400","-3.42","157000","157000","152100","504034","77283.0","1.1383319E7","74693696"
"2023/04/05","157800","6500","4.30","151400","158000","150900","819035","127640.0","1.1786665E7","74693696"
"2023/04/04","151300","-4000","-2.58","155000","155200","150700","528311","80225.0","1.1301156E7","74693696"
"2023/04/03","155300","2600","1.70","153600","155400","152100","391930","60341.0","1.1599931E7","74693696"
"2023/03/31","152700","-300","-0.20","153600","154100","152100","278462","42618.0","1.1405727E7","74693696"
"2023/03/30","153000","-1500","-0.97","155200","156800","153000","350368","54062.0","1.1428135E7","74693696"
"2023/03/29","154500","-900","-0.58","155400","155800","152800","221314","34066.0","1.1540176E7","74693696"
"2023/03/28","155400","500","0.32","155100","155900","153100","283010","43767.0","1.16074E7","74693696"
"2023/03/27","154900","0","0.00","156500","156600","153700","375798","58228.0","1.1570054E7","74693696"
"2023/03/24","154900","3400","2.24","151900","155200","150000","641955","99065.0","1.1570054E7","74693696"
"2023/03/23","151500","900","0.60","149200","152700","149200","312439","47316.0","1.1316095E7","74693696"
"2023/03/22","150600","400","0.27","151100","151300","148900","277615","41580.0","1.1248871E7","74693696"
"2023/03/21","150200","-100","-0.07","151500","152100","149000","196332","29491.0","1.1218993E7","74693696"
"2023/03/20","150300","-2700","-1.76","152400","152800","150000","192686","29148.0","1.1226463E7","74693696"
"2023/03/17","153000","2500","1.66","151000","154500","151000","460129","70396.0","1.1428135E7","74693696"
"2023/03/16","150500","800","0.53","148200","151400","147600","247046","37010.0","1.1241401E7","74693696"
"2023/03/15","149700","-200","-0.13","151000","151100","148400","328422","49194.0","1.1181646E7","74693696"
"2023/03/14","149900","-3000","-1.96","151100","153200","149900","426653","64420.0","1.1196585E7","74693696"
"2023/03/13","152900","4400","2.96","147500","152900","147200","440818","66491.0","1.1420666E7","74693696"
"2023/03/10","148500","-4200","-2.75","149500","150700","146500","489215","72573.0","1.1092014E7","74693696"
"2023/03/09","152700","700","0.46","154000","155300","151300","451139","69045.0","1.1405727E7","74693696"
"2023/03/08","152000","600","0.40","149200","152500","149100","302634","45792.0","1.1353442E7","74693696"
"2023/03/07","151400","-1500","-0.98","152300","152700","149600","322609","48780.0","1.1308626E7","74693696"
"2023/03/06","152900","6000","4.08","147500","153000","145900","646136","97628.0","1.1420666E7","74693696"
"2023/03/03","146900","2400","1.66","145100","147200","144500","233075","34029.0","1.0972504E7","74693696"
"2023/03/02","144500","500","0.35","144100","147000","144100","244534","35481.0","1.0793239E7","74693696"
"2023/02/28","144000","-2900","-1.97","147200","147900","144000","469574","68140.0","1.0755892E7","74693696"
"2023/02/27","146900","-600","-0.41","147500","148000","145800","199159","29201.0","1.0972504E7","74693696"
"2023/02/24","147500","-3000","-1.99","149900","150800","146900","283292","41974.0","1.101732E7","74693696"
"2023/02/23","150500","3800","2.59","147400","150900","147400","326240","48890.0","1.1241401E7","74693696"
"2023/02/22","146700","-3100","-2.07","147900","148000","145500","288782","42345.0","1.0957565E7","74693696"
"2023/02/21","149800","-2900","-1.90","152700","152800","148900","312790","46977.0","1.1189116E7","74693696"
"2023/02/20","152700","2700","1.80","150100","153900","148600","427870","65194.0","1.1405727E7","74693696"
"2023/02/17","150000","-1400","-0.92","149400","151100","149000","283256","42513.0","1.1204054E7","74693696"
"2023/02/16","151400","8400","5.87","145300","151700","144300","719362","107476.0","1.1308626E7","74693696"
"2023/02/15","143000","-1900","-1.31","145100","145400","142600","303037","43426.0","1.0681199E7","74693696"
"2023/02/14","144900","300","0.21","145400","146900","144200","236461","34347.0","1.0823117E7","74693696"
"2023/02/13","144600","-2300","-1.57","146200","146200","143700","401782","58085.0","1.0800708E7","74693696"
"2023/02/10","146900","-700","-0.47","146600","147700","146500","211242","31023.0","1.0972504E7","74693696"
"2023/02/09","147600","-1000","-0.67","147700","148300","146600","282966","41674.0","1.102479E7","74693696"
"2023/02/08","148600","2800","1.92","147100","149900","147100","349583","52025.0","1.1099483E7","74693696"
"2023/02/07","145800","-200","-0.14","145500","146800","144500","301825","44017.0","1.0890341E7","74693696"
"2023/02/06","146000","-2900","-1.95","147400","148500","145600","508341","74643.0","1.090528E7","74693696"
"2023/02/03","148900","-400","-0.27","148400","149600","148000","321144","47801.0","1.1121891E7","74693696"
"2023/02/02","149300","4900","3.39","146100","150400","146100","588283","87156.0","1.1151769E7","74693696"
"2023/02/01","144400","1700","1.19","143600","144400","141600","322685","46295.0","1.078577E7","74693696"
