일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","182000","-3400","-1.83","184500","184800","178100","709565","128671.0","1.6828733E7","92465564"
"2023/04/20","185400","-2100","-1.12","185500","188400","184500","469447","87497.0","1.7143116E7","92465564"
"2023/04/19","187500","-500","-0.27","188200","189300","186400","539120","101322.0","1.7337293E7","92465564"
"2023/04/18","188000","-5500","-2.84","195500","195500","185500","1081216","204356.0","1.7383526E7","92465564"
"2023/04/17","193500","3100","1.63","191900","198300","190500","964478","187564.0","1.7892087E7","92465564"
"2023/04/14","190400","-1300","-0.68","193500","193600","189300","670238","127894.0","1.7605443E7","92465564"
"2023/04/13","191700","-1500","-0.78","188500","192500","186200","923162","175614.0","1.7725649E7","92465564"
"2023/04/12","193200","-9800","-4.83","200500","204500","192500","1378847","271041.0","1.7864347E7","92465564"
"2023/04/11","203000","5300","2.68","206000","209000","196100","1605762","324012.0","1.8770509E7","92465564"
"2023/04/10","197700","14200","7.74","189100","199100","187100","2324915","453451.0","1.8280442E7","92465564"
"2023/04/07","183500","7300","4.14","176200","187700","174100","1709672","313181.0","1.6967431E7","92465564"
"2023/04/06","176200","-2900","-1.62","178600","178800","173100","884633","155729.0","1.6292432E7","92465564"
"2023/04/05","179100","-2100","-1.16","181900","182900","177900","750511","134796.0","1.6560583E7","92465564"
"2023/04/04","181200","1200","0.67","182600","188200","179500","1452924","267401.0","1.675476E7","92465564"
"2023/04/03","180000","700","0.39","181500","184700","179200","1183064","214995.0","1.6643802E7","92465564"
"2023/03/31","179300","-7900","-4.22","183500","185400","177700","1946350","351599.0","1.6579076E7","92465564"
"2023/03/30","187200","22700","13.80","166600","194900","163100","6100212","1132735.0","1.7309554E7","92465564"
"2023/03/29","164500","1300","0.80","164000","166600","162200","488453","80137.0","1.5210585E7","92465564"
"2023/03/28","163200","-3600","-2.16","168000","168500","161600","742201","121659.0","1.509038E7","92465564"
"2023/03/27","166800","7200","4.51","161700","169400","160800","1085479","180210.0","1.5423256E7","92465564"
"2023/03/24","159600","400","0.25","160900","162200","156800","535378","85300.0","1.4757504E7","92465564"
"2023/03/23","159200","-1600","-1.00","158900","161100","157700","597149","95254.0","1.4720518E7","92465564"
