일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","165000","-400","-0.24","165100","165800","163100","92290","15192.0","6187500.0","37500000"
"2023/04/20","165400","0","0.00","165200","166700","164500","108882","18069.0","6202500.0","37500000"
"2023/04/19","165400","2900","1.78","162800","165800","162600","119681","19718.0","6202500.0","37500000"
"2023/04/18","162500","-600","-0.37","161600","164100","160900","90551","14718.0","6093750.0","37500000"
"2023/04/17","163100","200","0.12","162900","163400","160500","82936","13452.0","6116250.0","37500000"
"2023/04/14","162900","-100","-0.06","163100","164200","162400","93117","15217.0","6108750.0","37500000"
"2023/04/13","163000","400","0.25","161600","163300","161200","103455","16806.0","6112500.0","37500000"
"2023/04/12","162600","2700","1.69","161500","164500","160500","185443","30067.0","6097500.0","37500000"
"2023/04/11","159900","3700","2.37","156200","160300","155300","119809","19046.0","5996250.0","37500000"
"2023/04/10","156200","-400","-0.26","156200","158000","155700","55282","8665.0","5857500.0","37500000"
"2023/04/07","156600","-800","-0.51","157600","157800","156100","51316","8049.0","5872500.0","37500000"
"2023/04/06","157400","-2600","-1.63","160100","160100","157400","68079","10787.0","5902500.0","37500000"
"2023/04/05","160000","600","0.38","159300","160700","158800","73897","11829.0","6000000.0","37500000"
"2023/04/04","159400","1700","1.08","157700","159500","157700","75294","11971.0","5977500.0","37500000"
"2023/04/03","157700","-800","-0.50","159700","160200","157600","90593","14408.0","5913750.0","37500000"
"2023/03/31","158500","-200","-0.13","159000","159200","157100","101089","16008.0","5943750.0","37500000"
"2023/03/30","158700","-300","-0.19","159500","159700","158100","77665","12348.0","5951250.0","37500000"
"2023/03/29","159000","1300","0.82","158200","159700","157800","81200","12887.0","5962500.0","37500000"
"2023/03/28","157700","3600","2.34","155300","158400","155100","98301","15454.0","5913750.0","37500000"
"2023/03/27","154100","-900","-0.58","155100","155500","152600","77548","11921.0","5778750.0","37500000"
"2023/03/24","155000","-1100","-0.70","155400","156000","154300","88055","13635.0","5812500.0","37500000"
"2023/03/23","156100","-500","-0.32","156400","156900","155400","80048","12503.0","5853750.0","37500000"
"2023/03/22","156600","-700","-0.45","158100","158200","156100","72212","11312.0","5872500.0","37500000"
"2023/03/21","157300","3400","2.21","154800","158200","154700","93940","14774.0","5898750.0","37500000"
"2023/03/20","153900","-900","-0.58","154600","155500","153700","49022","7568.0","5771250.0","37500000"
"2023/03/17","154800","3300","2.18","152100","155200","151700","101522","15661.0","5805000.0","37500000"
"2023/03/16","151500","600","0.40","149900","151900","149700","88941","13427.0","5681250.0","37500000"
"2023/03/15","150900","100","0.07","151800","153400","150200","116310","17639.0","5658750.0","37500000"
"2023/03/14","150800","-5000","-3.21","154200","154600","150400","154339","23483.0","5655000.0","37500000"
"2023/03/13","155800","1700","1.10","154100","156000","152300","104198","16083.0","5842500.0","37500000"
"2023/03/10","154100","300","0.20","152900","155700","151900","89304","13764.0","5778750.0","37500000"
"2023/03/09","153800","-1900","-1.22","155600","156800","153600","157786","24392.0","5767500.0","37500000"
"2023/03/08","155700","-2900","-1.83","158000","158200","155500","159674","24960.0","5838750.0","37500000"
"2023/03/07","158600","-2200","-1.37","161000","161000","158600","147976","23509.0","5947500.0","37500000"
"2023/03/06","160800","300","0.19","161700","161700","159900","91193","14643.0","6030000.0","37500000"
"2023/03/03","160500","-600","-0.37","161100","162400","159900","94828","15255.0","6018750.0","37500000"
"2023/03/02","161100","2500","1.58","158500","161300","158400","136127","21793.0","6041250.0","37500000"
"2023/02/28","158600","-1500","-0.94","160200","161200","158600","154126","24594.0","5947500.0","37500000"
"2023/02/27","160100","-900","-0.56","160300","160600","158500","89825","14326.0","6003750.0","37500000"
"2023/02/24","161000","-500","-0.31","160700","162400","160600","75266","12141.0","6037500.0","37500000"
"2023/02/23","161500","1500","0.94","160400","163200","160300","100681","16315.0","6056250.0","37500000"
"2023/02/22","160000","-2500","-1.54","161500","161700","160000","115471","18555.0","6000000.0","37500000"
"2023/02/21","162500","500","0.31","162100","163700","161700","79630","12955.0","6093750.0","37500000"
"2023/02/20","162000","400","0.25","162200","162900","161100","67611","10962.0","6075000.0","37500000"
"2023/02/17","161600","1000","0.62","160800","163000","160300","97276","15734.0","6060000.0","37500000"
"2023/02/16","160600","600","0.38","160300","162200","160300","118189","19058.0","6022500.0","37500000"
"2023/02/15","160000","-1800","-1.11","162300","163000","159500","136659","21967.0","6000000.0","37500000"
"2023/02/14","161800","-200","-0.12","162600","163000","161500","111285","18054.0","6067500.0","37500000"
"2023/02/13","162000","-900","-0.55","163200","163200","161600","83657","13568.0","6075000.0","37500000"
"2023/02/10","162900","500","0.31","161900","163100","161800","83962","13631.0","6108750.0","37500000"
"2023/02/09","162400","-200","-0.12","162700","163800","161500","119990","19514.0","6090000.0","37500000"
"2023/02/08","162600","-800","-0.49","164000","164000","162500","126802","20669.0","6097500.0","37500000"
"2023/02/07","163400","-1400","-0.85","164800","165400","162700","180893","29599.0","6127500.0","37500000"
"2023/02/06","164800","-2000","-1.20","167000","167500","164800","119317","19764.0","6180000.0","37500000"
"2023/02/03","166800","1300","0.79","165600","167700","164900","148557","24705.0","6255000.0","37500000"
"2023/02/02","165500","-100","-0.06","167000","167700","165500","154673","25724.0","6206250.0","37500000"
"2023/02/01","165600","-300","-0.18","166800","166800","164900","161309","26729.0","6210000.0","37500000"
"2023/01/31","165900","-10800","-6.11","176700","176700","165500","403386","67852.0","6221250.0","37500000"
"2023/01/30","176700","-6500","-3.55","182100","183600","175700","140012","24908.0","6626250.0","37500000"
"2023/01/27","183200","500","0.27","181600","185500","181600","68520","12616.0","6870000.0","37500000"
"2023/01/26","182700","3200","1.78","178200","183100","177700","75256","13589.0","6851250.0","37500000"
"2023/01/25","179500","1000","0.56","177500","180000","177500","37103","6634.0","6731250.0","37500000"
"2023/01/20","178500","-4000","-2.19","180500","182000","177000","98760","17636.0","6693750.0","37500000"
"2023/01/19","182500","3500","1.96","176000","183000","176000","119146","21555.0","6843750.0","37500000"
"2023/01/18","179000","4000","2.29","175000","179000","173500","99311","17645.0","6712500.0","37500000"
"2023/01/17","175000","1500","0.86","173500","178000","171000","102290","17873.0","6562500.0","37500000"
"2023/01/16","173500","-3000","-1.70","174500","177000","173000","65942","11529.0","6506250.0","37500000"
"2023/01/13","176500","6000","3.52","171000","177500","171000","116685","20343.0","6618750.0","37500000"
"2023/01/12","170500","4500","2.71","167500","172000","167000","88453","15088.0","6393750.0","37500000"
"2023/01/11","166000","-1500","-0.90","168000","168500","166000","62081","10360.0","6225000.0","37500000"
"2023/01/10","167500","2500","1.52","164500","169500","164000","66122","11070.0","6281250.0","37500000"
"2023/01/09","165000","3000","1.85","164500","166500","162500","47818","7891.0","6187500.0","37500000"
"2023/01/06","162000","2500","1.57","158500","163000","158000","53267","8591.0","6075000.0","37500000"
"2023/01/05","159500","-3000","-1.85","163000","164500","158000","111359","17799.0","5981250.0","37500000"
"2023/01/04","162500","-500","-0.31","162500","166000","162000","44201","7224.0","6093750.0","37500000"
"2023/01/03","163000","-500","-0.31","163000","165500","161000","42373","6910.0","6112500.0","37500000"
"2023/01/02","163500","0","0.00","165000","167500","163500","34163","5655.0","6131250.0","37500000"
"2022/12/29","163500","-5500","-3.25","168000","168500","163500","55293","9136.0","6131250.0","37500000"
"2022/12/28","169000","-5000","-2.87","170500","172000","169000","93001","15819.0","6337500.0","37500000"
"2022/12/27","174000","2500","1.46","172000","174500","170500","131061","22570.0","6525000.0","37500000"
"2022/12/26","171500","0","0.00","171500","172000","170000","43456","7442.0","6431250.0","37500000"
"2022/12/23","171500","-2500","-1.44","171500","174000","171000","42368","7289.0","6431250.0","37500000"
"2022/12/22","174000","3500","2.05","170500","174000","170500","47699","8246.0","6525000.0","37500000"
"2022/12/21","170500","0","0.00","171500","172000","169000","52976","9029.0","6393750.0","37500000"
"2022/12/20","170500","500","0.29","169500","170500","167000","52622","8864.0","6393750.0","37500000"
"2022/12/19","170000","-4000","-2.30","172000","172500","169000","49751","8466.0","6375000.0","37500000"
"2022/12/16","174000","1500","0.87","171500","174000","171000","54810","9488.0","6525000.0","37500000"
"2022/12/15","172500","0","0.00","172500","174500","172000","56920","9859.0","6468750.0","37500000"
"2022/12/14","172500","1500","0.88","172000","174000","171500","64664","11154.0","6468750.0","37500000"
"2022/12/13","171000","-500","-0.29","173000","173000","169500","62583","10690.0","6412500.0","37500000"
"2022/12/12","171500","-1500","-0.87","171000","172500","169500","51668","8832.0","6431250.0","37500000"
"2022/12/09","173000","4000","2.37","169000","173000","169000","72726","12488.0","6487500.0","37500000"
"2022/12/08","169000","0","0.00","169500","170000","167000","73306","12352.0","6337500.0","37500000"
"2022/12/07","169000","1500","0.90","167500","169500","165500","43177","7257.0","6337500.0","37500000"
"2022/12/06","167500","-500","-0.30","167000","169000","166000","59202","9935.0","6281250.0","37500000"
"2022/12/05","168000","-2000","-1.18","170000","170000","167000","57262","9627.0","6300000.0","37500000"
"2022/12/02","170000","-4000","-2.30","174000","174000","170000","58735","10041.0","6375000.0","37500000"
"2022/12/01","174000","-2500","-1.42","177000","177500","173500","74998","13105.0","6525000.0","37500000"
"2022/11/30","176500","4000","2.32","171500","177000","170500","101363","17773.0","6618750.0","37500000"
"2022/11/29","172500","4000","2.37","170000","173000","169000","62011","10606.0","6468750.0","37500000"
"2022/11/28","168500","-4500","-2.60","171500","172000","167000","68847","11638.0","6318750.0","37500000"
"2022/11/25","173000","2000","1.17","172000","173500","170000","39245","6738.0","6487500.0","37500000"
"2022/11/24","171000","-2000","-1.16","173500","174000","170500","67643","11594.0","6412500.0","37500000"
"2022/11/23","173000","-500","-0.29","172500","173500","169500","89981","15446.0","6487500.0","37500000"
"2022/11/22","173500","-500","-0.29","174000","174000","170000","65581","11279.0","6506250.0","37500000"
"2022/11/21","174000","0","0.00","175000","175000","171500","59125","10236.0","6525000.0","37500000"
"2022/11/18","174000","1500","0.87","173500","175500","172000","53176","9250.0","6525000.0","37500000"
"2022/11/17","172500","-6000","-3.36","178500","178500","172500","82167","14356.0","6468750.0","37500000"
"2022/11/16","178500","-3000","-1.65","182000","182500","174500","92202","16349.0","6693750.0","37500000"
"2022/11/15","181500","0","0.00","183000","183000","179000","53734","9704.0","6806250.0","37500000"
