일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","193900","-600","-0.31","194500","199000","192400","176406","34419.0","9547111.0","49237290"
"2023/04/20","194500","2100","1.09","192400","198100","191400","214320","41968.0","9576653.0","49237290"
"2023/04/19","192400","4000","2.12","190000","195500","188900","174171","33586.0","9473255.0","49237290"
"2023/04/18","188400","-800","-0.42","189200","190900","186900","113794","21462.0","9276305.0","49237290"
"2023/04/17","189200","-2700","-1.41","191100","193400","186100","118016","22367.0","9315695.0","49237290"
"2023/04/14","191900","2500","1.32","190000","195600","189800","232350","45014.0","9448636.0","49237290"
"2023/04/13","189400","2800","1.50","186500","189900","185600","139057","26207.0","9325543.0","49237290"
"2023/04/12","186600","1000","0.54","184400","187700","183100","119902","22281.0","9187678.0","49237290"
"2023/04/11","185600","2600","1.42","182200","188300","182200","156057","29015.0","9138441.0","49237290"
"2023/04/10","183000","-500","-0.27","182600","183700","179800","123136","22393.0","9010424.0","49237290"
"2023/04/07","183500","900","0.49","182700","185900","180600","112304","20707.0","9035043.0","49237290"
"2023/04/06","182600","-1600","-0.87","183000","185300","182300","114465","21035.0","8990729.0","49237290"
"2023/04/05","184200","-5200","-2.75","189400","189600","184200","142008","26495.0","9069509.0","49237290"
"2023/04/04","189400","6600","3.61","183000","189500","182800","218430","40853.0","9325543.0","49237290"
"2023/04/03","182800","-700","-0.38","182300","185900","181700","152348","27904.0","9000577.0","49237290"
"2023/03/31","183500","4400","2.46","179800","183800","178100","244132","44374.0","9035043.0","49237290"
"2023/03/30","179100","4800","2.75","174200","179700","173600","216832","38633.0","8818399.0","49237290"
"2023/03/29","174300","-5200","-2.90","178700","179800","172600","230896","40371.0","8582060.0","49237290"
"2023/03/28","179500","4600","2.63","174000","180300","171800","214545","38016.0","8838094.0","49237290"
"2023/03/27","174900","1900","1.10","174300","174900","171200","84839","14758.0","8611602.0","49237290"
"2023/03/24","173000","-3500","-1.98","176500","177400","172700","122180","21266.0","8518051.0","49237290"
"2023/03/23","176500","-700","-0.40","175200","177800","174200","137616","24201.0","8690382.0","49237290"
"2023/03/22","177200","8000","4.73","174000","177800","172400","349777","61479.0","8724848.0","49237290"
"2023/03/21","169200","4000","2.42","167900","174700","167900","267459","45775.0","8330949.0","49237290"
"2023/03/20","165200","800","0.49","164800","167300","163200","110376","18212.0","8134000.0","49237290"
"2023/03/17","164400","8300","5.32","157000","164400","156800","230024","37207.0","8094610.0","49237290"
"2023/03/16","156100","-1900","-1.20","157200","157800","154000","141193","22007.0","7685941.0","49237290"
"2023/03/15","158000","-3700","-2.29","163400","163600","157800","211108","33759.0","7779492.0","49237290"
"2023/03/14","161700","-1800","-1.10","162200","164500","160700","150262","24380.0","7961670.0","49237290"
"2023/03/13","163500","1600","0.99","161000","164100","161000","131566","21376.0","8050297.0","49237290"
"2023/03/10","161900","-4100","-2.47","163500","164300","161200","147468","23921.0","7971517.0","49237290"
"2023/03/09","166000","-1400","-0.84","167900","168500","164800","175495","29087.0","8173390.0","49237290"
"2023/03/08","167400","-1800","-1.06","168000","168900","165500","152372","25502.0","8242322.0","49237290"
"2023/03/07","169200","-4300","-2.48","172700","172700","169200","153747","26163.0","8330949.0","49237290"
"2023/03/06","173500","3700","2.18","171000","173500","170200","122698","21137.0","8542670.0","49237290"
"2023/03/03","169800","800","0.47","170200","170600","168900","79089","13423.0","8360492.0","49237290"
"2023/03/02","169000","-800","-0.47","170300","173800","168400","183272","31196.0","8321102.0","49237290"
"2023/02/28","169800","-2400","-1.39","173000","173700","169800","140084","23951.0","8360492.0","49237290"
"2023/02/27","172200","-300","-0.17","171200","172700","169000","124946","21382.0","8478661.0","49237290"
"2023/02/24","172500","-1700","-0.98","173700","178500","171800","180059","31411.0","8493433.0","49237290"
"2023/02/23","174200","2500","1.46","173100","176300","172600","109332","19066.0","8577136.0","49237290"
"2023/02/22","171700","-2800","-1.60","171700","173000","170600","115418","19791.0","8454043.0","49237290"
"2023/02/21","174500","-1300","-0.74","174900","176400","173700","93969","16424.0","8591907.0","49237290"
"2023/02/20","175800","1200","0.69","175800","177500","173500","101586","17873.0","8655916.0","49237290"
"2023/02/17","174600","-3600","-2.02","175000","176700","173400","95829","16773.0","8596831.0","49237290"
"2023/02/16","178200","6300","3.66","173200","180600","173100","241899","43107.0","8774085.0","49237290"
"2023/02/15","171900","-2400","-1.38","173900","174900","171500","142617","24634.0","8463890.0","49237290"
"2023/02/14","174300","2100","1.22","173600","176700","172600","175345","30608.0","8582060.0","49237290"
"2023/02/13","172200","-4900","-2.77","176200","176900","172200","213755","37037.0","8478661.0","49237290"
"2023/02/10","177100","-3900","-2.15","180100","180600","176200","248195","44119.0","8719924.0","49237290"
"2023/02/09","181000","-11000","-5.73","190300","190600","181000","495523","90887.0","8911949.0","49237290"
"2023/02/08","192000","11400","6.31","188500","197100","187500","648464","125330.0","9453560.0","49237290"
"2023/02/07","180600","1600","0.89","178600","181100","178500","108343","19586.0","8892255.0","49237290"
"2023/02/06","179000","-7700","-4.12","185100","185100","179000","222999","40391.0","8813475.0","49237290"
"2023/02/03","186700","4700","2.58","183100","187300","181100","205938","38035.0","9192602.0","49237290"
"2023/02/02","182000","1000","0.55","184300","185800","182000","234595","43161.0","8961187.0","49237290"
"2023/02/01","181000","1700","0.95","180200","182400","180000","144770","26209.0","8911949.0","49237290"
"2023/01/31","179300","-900","-0.50","180000","182500","179000","148715","26825.0","8828246.0","49237290"
"2023/01/30","180200","-3700","-2.01","183700","185300","180200","157043","28538.0","8872560.0","49237290"
"2023/01/27","183900","1700","0.93","181400","185000","180100","155044","28362.0","9054738.0","49237290"
"2023/01/26","182200","8200","4.71","174500","182400","172600","300702","53925.0","8942657.0","49081545"
