일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","367000","-4500","-1.21","369500","371000","366000","70736","26010.0","8057126.0","21954022"
"2023/04/20","371500","-2500","-0.67","374500","380000","369000","77805","28933.0","8155919.0","21954022"
"2023/04/19","374000","-3000","-0.80","375500","378500","372500","75985","28524.0","8210804.0","21954022"
"2023/04/18","377000","0","0.00","383000","388000","371000","135340","51073.0","8276666.0","21954022"
"2023/04/17","377000","-3000","-0.79","380500","381000","370000","96352","36073.0","8276666.0","21954022"
"2023/04/14","380000","5500","1.47","377000","381500","373000","114690","43451.0","8342528.0","21954022"
"2023/04/13","374500","3500","0.94","367000","377500","367000","96608","36045.0","8221781.0","21954022"
"2023/04/12","371000","2500","0.68","368500","371500","363500","92738","34120.0","8144942.0","21954022"
"2023/04/11","368500","-3000","-0.81","370000","372500","363000","104639","38532.0","8090057.0","21954022"
"2023/04/10","371500","1500","0.41","370500","377000","369000","66521","24823.0","8155919.0","21954022"
"2023/04/07","370000","-8500","-2.25","378500","382000","370000","112951","42213.0","8122988.0","21954022"
"2023/04/06","378500","-2500","-0.66","378000","385000","377000","84115","31968.0","8309597.0","21954022"
"2023/04/05","381000","-4500","-1.17","384500","388000","381000","83629","32037.0","8364482.0","21954022"
"2023/04/04","385500","15000","4.05","371500","386000","371500","110313","41904.0","8463275.0","21954022"
"2023/04/03","370500","-1000","-0.27","374500","377500","370000","58662","21890.0","8133965.0","21954022"
"2023/03/31","371500","0","0.00","373500","374000","366000","94059","34733.0","8155919.0","21954022"
"2023/03/30","371500","500","0.13","371000","376000","370000","72852","27179.0","8155919.0","21954022"
"2023/03/29","371000","-1500","-0.40","372000","375000","365500","102447","37818.0","8144942.0","21954022"
"2023/03/28","372500","500","0.13","372500","374000","367500","91557","34001.0","8177873.0","21954022"
"2023/03/27","372000","-6000","-1.59","379000","380500","371500","70585","26344.0","8166896.0","21954022"
"2023/03/24","378000","-2000","-0.53","381500","382000","372000","89631","33729.0","8298620.0","21954022"
"2023/03/23","380000","-8500","-2.19","383000","385000","379000","82408","31408.0","8342528.0","21954022"
"2023/03/22","388500","9000","2.37","385500","390500","383500","100697","38979.0","8529138.0","21954022"
"2023/03/21","379500","3000","0.80","384500","390500","378500","106709","41012.0","8331551.0","21954022"
"2023/03/20","376500","-7000","-1.83","383000","391500","376000","114836","43646.0","8265689.0","21954022"
"2023/03/17","383500","11000","2.95","377500","383500","373500","121667","46341.0","8419367.0","21954022"
"2023/03/16","372500","-8000","-2.10","374500","377000","366500","160198","59529.0","8177873.0","21954022"
"2023/03/15","380500","-8500","-2.19","393500","395000","377500","130406","49943.0","8353505.0","21954022"
"2023/03/14","389000","-7500","-1.89","391000","398000","387500","100594","39361.0","8540115.0","21954022"
"2023/03/13","396500","500","0.13","399500","400000","390500","89461","35468.0","8704770.0","21954022"
"2023/03/10","396000","-9000","-2.22","396000","399000","391000","107496","42489.0","8693793.0","21954022"
"2023/03/09","405000","-5500","-1.34","414000","418000","404000","123220","50243.0","8891379.0","21954022"
"2023/03/08","410500","-9500","-2.26","416000","420000","410000","124863","51536.0","9012126.0","21954022"
"2023/03/07","420000","-14500","-3.34","431500","431500","419000","136350","57715.0","9220689.0","21954022"
"2023/03/06","434500","12000","2.84","428500","444000","428000","151453","65916.0","9539023.0","21954022"
"2023/03/03","422500","-10000","-2.31","436500","440000","422500","97813","41891.0","9275574.0","21954022"
"2023/03/02","432500","-2000","-0.46","434500","436000","424000","113539","48815.0","9495115.0","21954022"
"2023/02/28","434500","3500","0.81","432000","443000","431000","97752","42761.0","9539023.0","21954022"
"2023/02/27","431000","-7500","-1.71","434000","437000","428500","69326","29964.0","9462183.0","21954022"
"2023/02/24","438500","-14000","-3.09","451000","451500","437000","96751","42722.0","9626839.0","21954022"
"2023/02/23","452500","12500","2.84","454000","464500","452000","201836","92463.0","9934195.0","21954022"
"2023/02/22","440000","-5000","-1.12","439500","442500","435500","99058","43518.0","9659770.0","21954022"
"2023/02/21","445000","11500","2.65","433500","447000","433500","171187","75912.0","9769540.0","21954022"
"2023/02/20","433500","20000","4.84","415500","436000","411500","148392","63644.0","9517069.0","21954022"
"2023/02/17","413500","0","0.00","409000","419500","404000","108151","44810.0","9077988.0","21954022"
"2023/02/16","413500","4000","0.98","413000","419000","411000","143120","59366.0","9077988.0","21954022"
"2023/02/15","409500","-12000","-2.85","419000","419000","408500","181822","74781.0","8990172.0","21954022"
"2023/02/14","421500","-6500","-1.52","429500","430500","419500","144662","61201.0","9253620.0","21954022"
"2023/02/13","428000","0","0.00","427000","430500","420000","121608","51715.0","9396321.0","21954022"
"2023/02/10","428000","-19500","-4.36","445000","445000","426000","211195","91108.0","9396321.0","21954022"
"2023/02/09","447500","-27000","-5.69","475000","475500","441500","293302","131765.0","9824425.0","21954022"
"2023/02/08","474500","7500","1.61","469000","478000","466500","77175","36591.0","1.0417183E7","21954022"
"2023/02/07","467000","6000","1.30","460000","468000","455500","64715","30005.0","1.0252528E7","21954022"
"2023/02/06","461000","-11000","-2.33","471000","475000","461000","76287","35543.0","1.0120804E7","21954022"
"2023/02/03","472000","6000","1.29","466000","473500","462000","91031","42616.0","1.0362298E7","21954022"
"2023/02/02","466000","7500","1.64","464500","469500","462500","74803","34904.0","1.0230574E7","21954022"
"2023/02/01","458500","4500","0.99","454000","462000","451500","78036","35670.0","1.0065919E7","21954022"
"2023/01/31","454000","-9000","-1.94","462000","472000","454000","111844","51232.0","9967126.0","21954022"
"2023/01/30","463000","-12500","-2.63","473000","479500","460500","99751","46679.0","1.0164712E7","21954022"
"2023/01/27","475500","3500","0.74","471000","478500","470500","65231","30977.0","1.0439137E7","21954022"
"2023/01/26","472000","4500","0.96","467500","474000","462500","56622","26658.0","1.0362298E7","21954022"
"2023/01/25","467500","11000","2.41","462000","470000","460500","64975","30241.0","1.0263505E7","21954022"
"2023/01/20","456500","-12500","-2.67","466000","467000","452000","82189","37572.0","1.0022011E7","21954022"
"2023/01/19","469000","-5000","-1.05","467000","477000","465500","62843","29572.0","1.0296436E7","21954022"
"2023/01/18","474000","8000","1.72","469500","480000","468500","71074","33815.0","1.0406206E7","21954022"
"2023/01/17","466000","-10500","-2.20","476500","477000","465000","58281","27327.0","1.0230574E7","21954022"
"2023/01/16","476500","12500","2.69","465000","480000","465000","107220","51126.0","1.0461091E7","21954022"
"2023/01/13","464000","15000","3.34","456500","468500","456000","102033","47356.0","1.0186666E7","21954022"
"2023/01/12","449000","3000","0.67","450000","454500","445000","85887","38567.0","9857356.0","21954022"
"2023/01/11","446000","-8000","-1.76","457500","459000","443500","77363","34696.0","9791494.0","21954022"
"2023/01/10","454000","13000","2.95","441000","457500","439000","85202","38381.0","9967126.0","21954022"
"2023/01/09","441000","13000","3.04","430000","443500","430000","86163","37876.0","9681724.0","21954022"
"2023/01/06","428000","-4500","-1.04","430500","442000","426000","93529","40509.0","9396321.0","21954022"
"2023/01/05","432500","-16000","-3.57","445000","454000","432500","88752","38989.0","9495115.0","21954022"
"2023/01/04","448500","-5500","-1.21","447000","451000","444500","56073","25112.0","9846379.0","21954022"
"2023/01/03","454000","22500","5.21","433000","456000","425000","97157","43112.0","9967126.0","21954022"
"2023/01/02","431500","-16500","-3.68","448500","449000","428500","69875","30442.0","9473160.0","21954022"
"2022/12/29","448000","14500","3.34","443000","464500","443000","173209","78794.0","9835402.0","21954022"
"2022/12/28","433500","1500","0.35","426000","439500","418000","76809","33096.0","9517069.0","21954022"
"2022/12/27","432000","0","0.00","437000","441000","425500","64630","27833.0","9484138.0","21954022"
"2022/12/26","432000","2500","0.58","430000","435000","427500","40471","17483.0","9484138.0","21954022"
"2022/12/23","429500","-9000","-2.05","430500","434500","426500","47636","20463.0","9429252.0","21954022"
"2022/12/22","438500","4000","0.92","435000","439500","431500","55490","24173.0","9626839.0","21954022"
"2022/12/21","434500","-4000","-0.91","444000","444000","432000","45281","19708.0","9539023.0","21954022"
"2022/12/20","438500","-4000","-0.90","443000","443000","433000","48869","21367.0","9626839.0","21954022"
"2022/12/19","442500","4000","0.91","432000","442500","431000","51797","22740.0","9714655.0","21954022"
"2022/12/16","438500","4500","1.04","430000","439000","425000","89694","39087.0","9626839.0","21954022"
"2022/12/15","434000","-19000","-4.19","453000","454000","431500","92393","40410.0","9528046.0","21954022"
"2022/12/14","453000","22500","5.23","436500","455500","436500","171253","76934.0","9945172.0","21954022"
"2022/12/13","430500","-37500","-8.01","461500","462000","424000","218522","94853.0","9451206.0","21954022"
"2022/12/12","468000","0","0.00","463500","471500","463500","48577","22723.0","1.0274482E7","21954022"
"2022/12/09","468000","2000","0.43","469500","476500","464000","98990","46588.0","1.0274482E7","21954022"
"2022/12/08","466000","6000","1.30","464500","466500","460500","88638","41156.0","1.0230574E7","21954022"
"2022/12/07","460000","5000","1.10","459500","460000","452500","63548","29081.0","1.009885E7","21954022"
"2022/12/06","455000","500","0.11","451000","462500","450500","72616","33195.0","9989080.0","21954022"
"2022/12/05","454500","-15000","-3.19","472500","474000","451500","129458","59348.0","9978103.0","21954022"
"2022/12/02","469500","5500","1.19","464500","475000","460000","75419","35463.0","1.0307413E7","21954022"
"2022/12/01","464000","-6500","-1.38","480500","481000","462500","64809","30355.0","1.0186666E7","21954022"
"2022/11/30","470500","16000","3.52","456500","470500","455000","174713","81435.0","1.0329367E7","21954022"
"2022/11/29","454500","1500","0.33","453000","457000","450500","43469","19738.0","9978103.0","21954022"
"2022/11/28","453000","0","0.00","449500","457000","447000","67445","30455.0","9945172.0","21954022"
"2022/11/25","453000","-6500","-1.41","457500","460000","448500","67781","30802.0","9945172.0","21954022"
"2022/11/24","459500","2000","0.44","461500","465000","455000","56798","26081.0","1.0087873E7","21954022"
"2022/11/23","457500","9000","2.01","451000","466500","451000","94327","43161.0","1.0043965E7","21954022"
"2022/11/22","448500","-10500","-2.29","459000","460000","444500","68234","30789.0","9846379.0","21954022"
"2022/11/21","459000","8000","1.77","452500","463000","449000","100645","45998.0","1.0076896E7","21954022"
"2022/11/18","451000","-28500","-5.94","474500","477500","449000","154174","70490.0","9901264.0","21954022"
"2022/11/17","479500","18500","4.01","461000","479500","461000","208731","99020.0","1.0526954E7","21954022"
"2022/11/16","461000","4500","0.99","458500","469500","453500","147285","67973.0","1.0120804E7","21954022"
"2022/11/15","456500","14500","3.28","447000","458000","444000","137096","61935.0","1.0022011E7","21954022"
"2022/11/14","442000","-23000","-4.95","462000","462500","440000","195858","87481.0","9703678.0","21954022"
"2022/11/11","465000","55000","13.41","441000","476500","431000","440586","202095.0","1.020862E7","21954022"
"2022/11/10","410000","-1000","-0.24","409000","415000","405500","87163","35820.0","9001149.0","21954022"
"2022/11/09","411000","-1000","-0.24","413000","417000","403500","83718","34397.0","9023103.0","21954022"
"2022/11/08","412000","9000","2.23","405000","412000","399500","89818","36654.0","9045057.0","21954022"
"2022/11/07","403000","-1500","-0.37","404000","411500","399000","80727","32636.0","8847471.0","21954022"
"2022/11/04","404500","19000","4.93","382500","407500","381000","126982","50449.0","8880402.0","21954022"
"2022/11/03","385500","-15000","-3.75","392500","394500","383000","87626","33910.0","8463275.0","21954022"
"2022/11/02","400500","15000","3.89","385500","405500","385000","143083","56885.0","8792586.0","21954022"
"2022/11/01","385500","-4500","-1.15","391000","394500","381500","56216","21701.0","8463275.0","21954022"
"2022/10/31","390000","7000","1.83","387000","391500","384000","73188","28412.0","8562069.0","21954022"
"2022/10/28","383000","4500","1.19","379000","388000","373500","65727","25193.0","8408390.0","21954022"
"2022/10/27","378500","-2000","-0.53","387000","387500","377500","58343","22244.0","8309597.0","21954022"
"2022/10/26","380500","8000","2.15","372500","390000","370000","116441","44403.0","8353505.0","21954022"
"2022/10/25","372500","2000","0.54","371000","376000","368500","82069","30604.0","8177873.0","21954022"
"2022/10/24","370500","10500","2.92","368500","376000","366500","100744","37472.0","8133965.0","21954022"
"2022/10/21","360000","2000","0.56","357000","364000","349500","75084","26969.0","7903448.0","21954022"
"2022/10/20","358000","-4500","-1.24","358500","363000","354500","106377","38058.0","7859540.0","21954022"
"2022/10/19","362500","7000","1.97","355500","369000","352500","128667","46958.0","7958333.0","21954022"
"2022/10/18","355500","27500","8.38","335500","356000","335500","161150","56505.0","7804655.0","21954022"
"2022/10/17","328000","-7500","-2.24","329500","330000","324000","60583","19815.0","7200919.0","21954022"
"2022/10/14","335500","13000","4.03","329000","336500","323000","81220","26918.0","7365574.0","21954022"
"2022/10/13","322500","-14500","-4.30","339000","341000","322500","93182","30428.0","7080172.0","21954022"
"2022/10/12","337000","1000","0.30","333500","338500","329000","62551","20935.0","7398505.0","21954022"
"2022/10/11","336000","-13000","-3.72","344000","344500","329500","93937","31572.0","7376551.0","21954022"
"2022/10/07","349000","-1500","-0.43","347000","352500","344000","78955","27501.0","7661954.0","21954022"
"2022/10/06","350500","4000","1.15","346500","356500","343500","50969","17878.0","7694885.0","21954022"
"2022/10/05","346500","-9500","-2.67","357000","359500","343000","76530","26619.0","7607069.0","21954022"
"2022/10/04","356000","10000","2.89","349000","358000","345000","96425","34078.0","7815632.0","21954022"
"2022/09/30","346000","11500","3.44","334500","349000","330500","114853","39469.0","7596092.0","21954022"
"2022/09/29","334500","11000","3.40","327000","342500","326500","98931","33266.0","7343620.0","21954022"
"2022/09/28","323500","-5500","-1.67","324500","331000","318500","87924","28455.0","7102126.0","21954022"
"2022/09/27","329000","2000","0.61","328500","337000","321000","111345","36641.0","7222873.0","21954022"
"2022/09/26","327000","-3000","-0.91","327000","335000","325000","100750","33213.0","7178965.0","21954022"
"2022/09/23","330000","-17000","-4.90","349000","349000","325000","138112","45850.0","7244827.0","21954022"
"2022/09/22","347000","-9500","-2.66","350000","354500","346500","85936","30025.0","7618046.0","21954022"
"2022/09/21","356500","-500","-0.14","352000","359000","352000","46591","16591.0","7826609.0","21954022"
"2022/09/20","357000","4000","1.13","358000","364000","355000","62410","22365.0","7837586.0","21954022"
"2022/09/19","353000","-15000","-4.08","368000","370500","351500","102295","36417.0","7749770.0","21954022"
"2022/09/16","368000","-500","-0.14","365500","372000","363000","66015","24307.0","8079080.0","21954022"
"2022/09/15","368500","-4000","-1.07","375000","377500","367000","50201","18617.0","8090057.0","21954022"
"2022/09/14","372500","-10000","-2.61","367000","379000","367000","72772","27162.0","8177873.0","21954022"
"2022/09/13","382500","11000","2.96","380000","386500","379500","74764","28589.0","8397413.0","21954022"
"2022/09/08","371500","3000","0.81","371500","383000","370500","116331","43586.0","8155919.0","21954022"
"2022/09/07","368500","-6000","-1.60","372000","373500","365500","46861","17259.0","8090057.0","21954022"
"2022/09/06","374500","-3000","-0.79","380000","380500","372000","41138","15441.0","8221781.0","21954022"
"2022/09/05","377500","9500","2.58","368500","384000","368000","80910","30613.0","8287643.0","21954022"
"2022/09/02","368000","-9000","-2.39","377000","382000","365500","91875","34198.0","8079080.0","21954022"
"2022/09/01","377000","-1500","-0.40","374500","380000","371500","80965","30490.0","8276666.0","21954022"
"2022/08/31","378500","6500","1.75","368000","379500","366000","77287","28996.0","8309597.0","21954022"
"2022/08/30","372000","12500","3.48","359000","373500","359000","64585","23857.0","8166896.0","21954022"
"2022/08/29","359500","-9000","-2.44","359500","361500","351500","98005","34913.0","7892471.0","21954022"
"2022/08/26","368500","0","0.00","369000","376000","367500","56871","21102.0","8090057.0","21954022"
"2022/08/25","368500","7500","2.08","361500","373000","361500","54576","20121.0","8090057.0","21954022"
"2022/08/24","361000","-2500","-0.69","365000","367000","360000","62121","22512.0","7925402.0","21954022"
"2022/08/23","363500","-9000","-2.42","369000","374500","363500","72891","26817.0","7980287.0","21954022"
"2022/08/22","372500","-2000","-0.53","370500","373500","365000","63890","23667.0","8177873.0","21954022"
"2022/08/19","374500","-8000","-2.09","381500","383000","374500","62056","23423.0","8221781.0","21954022"
"2022/08/18","382500","0","0.00","379000","386000","377000","65992","25249.0","8397413.0","21954022"
"2022/08/17","382500","4500","1.19","379000","384500","375500","107508","40934.0","8397413.0","21954022"
"2022/08/16","378000","-7000","-1.82","379500","380000","368000","202248","75800.0","8298620.0","21954022"
"2022/08/12","385000","-20000","-4.94","402000","402500","382500","314496","122292.0","8452298.0","21954022"
"2022/08/11","405000","11500","2.92","399500","407000","398500","129476","52234.0","8891379.0","21954022"
"2022/08/10","393500","-18500","-4.49","409000","413000","392500","145587","57898.0","8638908.0","21954022"
"2022/08/09","412000","23500","6.05","388500","417500","383500","272759","110027.0","9045057.0","21954022"
"2022/08/08","388500","1000","0.26","383500","390500","380500","50862","19648.0","8529138.0","21954022"
"2022/08/05","387500","2000","0.52","388500","395000","384500","93431","36466.0","8507184.0","21954022"
"2022/08/04","385500","5000","1.31","384500","389000","382000","111758","43085.0","8463275.0","21954022"
"2022/08/03","380500","14000","3.82","366500","386500","365500","137306","52158.0","8353505.0","21954022"
"2022/08/02","366500","-6500","-1.74","373000","373000","365000","66568","24473.0","8046149.0","21954022"
"2022/08/01","373000","500","0.13","372500","375500","369500","48674","18130.0","8188850.0","21954022"
"2022/07/29","372500","8000","2.19","367500","381000","367000","137501","51326.0","8177873.0","21954022"
"2022/07/28","364500","2000","0.55","367500","371500","362500","55318","20281.0","8002241.0","21954022"
"2022/07/27","362500","-7000","-1.89","369000","370000","361500","70268","25544.0","7958333.0","21954022"
"2022/07/26","369500","-500","-0.14","368000","371000","365500","57512","21183.0","8112011.0","21954022"
"2022/07/25","370000","-3500","-0.94","373500","375500","361000","83050","30569.0","8122988.0","21954022"
"2022/07/22","373500","-2500","-0.66","374500","380500","373500","66150","24893.0","8199827.0","21954022"
"2022/07/21","376000","4000","1.08","372000","379500","369500","105212","39451.0","8254712.0","21954022"
"2022/07/20","372000","4500","1.22","372500","380000","368500","108095","40440.0","8166896.0","21954022"
"2022/07/19","367500","0","0.00","368000","370000","364000","37041","13605.0","8068103.0","21954022"
"2022/07/18","367500","4000","1.10","366500","371000","362500","59598","21847.0","8068103.0","21954022"
"2022/07/15","363500","-4000","-1.09","369000","373000","361000","60211","21962.0","7980287.0","21954022"
"2022/07/14","367500","1000","0.27","362000","373000","361000","109444","40318.0","8068103.0","21954022"
"2022/07/13","366500","8500","2.37","360500","369500","357500","78174","28469.0","8046149.0","21954022"
"2022/07/12","358000","-5500","-1.51","361500","365500","355000","82614","29640.0","7859540.0","21954022"
"2022/07/11","363500","-10000","-2.68","371000","375000","361000","89594","32914.0","7980287.0","21954022"
"2022/07/08","373500","-2500","-0.66","378000","378500","372500","98436","36844.0","8199827.0","21954022"
"2022/07/07","376000","15500","4.30","364000","377500","364000","144863","54078.0","8254712.0","21954022"
"2022/07/06","360500","-2000","-0.55","360500","370500","358500","152793","55770.0","7914425.0","21954022"
