일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","190600","-1000","-0.52","191500","192100","190100","383250","73078.0","3.1267756E7","164049085"
"2023/04/20","191600","200","0.10","191600","192700","189900","581315","111276.0","3.1431805E7","164049085"
"2023/04/19","191400","-1400","-0.73","192400","192500","191400","612192","117371.0","3.1398995E7","164049085"
"2023/04/18","192800","-4200","-2.13","196100","196900","191500","1022386","197166.0","3.1628664E7","164049085"
"2023/04/17","197000","-2000","-1.01","199000","199300","196300","556371","109664.0","3.231767E7","164049085"
"2023/04/14","199000","2600","1.32","198700","200500","197000","964852","192128.0","3.2645768E7","164049085"
"2023/04/13","196400","-1600","-0.81","196200","198800","195600","727674","143043.0","3.221924E7","164049085"
"2023/04/12","198000","-1900","-0.95","199300","200500","196900","700638","138647.0","3.2481719E7","164049085"
"2023/04/11","199900","6900","3.58","193300","200000","193300","1137837","224401.0","3.2793412E7","164049085"
"2023/04/10","193000","-400","-0.21","193300","193700","190500","783772","150813.0","3.1661473E7","164049085"
"2023/04/07","193400","1500","0.78","193000","195400","192900","531141","103063.0","3.1727093E7","164049085"
"2023/04/06","191900","-7300","-3.66","198200","198300","191900","1409355","273016.0","3.1481019E7","164049085"
"2023/04/05","199200","-1800","-0.90","201000","202500","199100","485125","97168.0","3.2678578E7","164049085"
"2023/04/04","201000","2800","1.41","198200","201000","198100","575220","114958.0","3.2973866E7","164049085"
"2023/04/03","198200","-3800","-1.88","203500","204500","198100","794745","158979.0","3.2514529E7","164049085"
"2023/03/31","202000","1000","0.50","203500","203500","199100","937726","188789.0","3.3137915E7","164049085"
"2023/03/30","201000","1900","0.95","200500","201000","198100","788108","157656.0","3.2973866E7","164049085"
"2023/03/29","199100","-400","-0.20","198000","201000","198000","442034","87966.0","3.2662173E7","164049085"
"2023/03/28","199500","200","0.10","199600","201000","197800","586388","116775.0","3.2727792E7","164049085"
"2023/03/27","199300","-3200","-1.58","201500","202000","198200","611569","121929.0","3.2694983E7","164049085"
"2023/03/24","202500","-1500","-0.74","204500","204500","200500","599102","121087.0","3.321994E7","164049085"
"2023/03/23","204000","-3000","-1.45","204000","205000","202000","607503","123675.0","3.3466013E7","164049085"
"2023/03/22","207000","6500","3.24","203500","207500","203000","655503","134407.0","3.3958161E7","164049085"
"2023/03/21","200500","-1000","-0.50","202500","203500","200000","403322","81071.0","3.2891842E7","164049085"
"2023/03/20","201500","3500","1.77","198000","204000","198000","602589","121586.0","3.3055891E7","164049085"
"2023/03/17","198000","900","0.46","201000","202000","197200","778496","154733.0","3.2481719E7","164049085"
"2023/03/16","197100","700","0.36","193600","198400","192100","708127","139022.0","3.2334075E7","164049085"
