일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","21700","-150","-0.69","21750","21750","21050","1673599","35960.0","1.0612157E7","489039496"
"2023/04/20","21850","200","0.92","21600","22150","21500","2223297","48721.0","1.0685513E7","489039496"
"2023/04/19","21650","50","0.23","21650","21800","21450","1499965","32377.0","1.0587705E7","489039496"
"2023/04/18","21600","250","1.17","21350","21700","21150","2330319","49984.0","1.0563253E7","489039496"
"2023/04/17","21350","750","3.64","20700","21350","20500","2786435","58729.0","1.0440993E7","489039496"
"2023/04/14","20600","0","0.00","20550","20800","20400","1281965","26425.0","1.0074214E7","489039496"
"2023/04/13","20600","300","1.48","20250","21500","20200","3907407","81311.0","1.0074214E7","489039496"
"2023/04/12","20300","250","1.25","20200","20450","20050","1504719","30427.0","9927502.0","489039496"
"2023/04/11","20050","280","1.42","19960","20200","19910","1260893","25317.0","9805242.0","489039496"
"2023/04/10","19770","60","0.30","19710","20150","19500","1258126","24977.0","9668311.0","489039496"
"2023/04/07","19710","180","0.92","19610","19860","19510","1098386","21596.0","9638968.0","489039496"
"2023/04/06","19530","-570","-2.84","20150","20200","19530","1766245","34958.0","9550941.0","489039496"
"2023/04/05","20100","0","0.00","20150","20350","20050","976321","19683.0","9829694.0","489039496"
"2023/04/04","20100","100","0.50","20050","20100","19980","765937","15356.0","9829694.0","489039496"
"2023/04/03","20000","-350","-1.72","20400","20400","19960","1325238","26569.0","9780790.0","489039496"
"2023/03/31","20350","350","1.75","20050","20650","19940","1684387","34198.0","9951954.0","489039496"
"2023/03/30","20000","90","0.45","20000","20150","19760","1202765","23963.0","9780790.0","489039496"
"2023/03/29","19910","-140","-0.70","20100","20200","19860","892056","17800.0","9736776.0","489039496"
"2023/03/28","20050","310","1.57","19810","20100","19800","877604","17542.0","9805242.0","489039496"
"2023/03/27","19740","-460","-2.28","20200","20250","19700","1355214","26819.0","9653640.0","489039496"
"2023/03/24","20200","50","0.25","20150","20200","19990","1011106","20287.0","9878598.0","489039496"
"2023/03/23","20150","-150","-0.74","20300","20400","20050","1005449","20298.0","9854146.0","489039496"
"2023/03/22","20300","-100","-0.49","20550","20550","20300","777795","15852.0","9927502.0","489039496"
