일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","379500","-28500","-6.99","400500","408000","378000","1755460","682847.0","2.9397292E7","77463220"
"2023/04/20","408000","-6000","-1.45","403000","418000","401000","1301336","533206.0","3.1604994E7","77463220"
"2023/04/19","414000","32000","8.38","384500","422500","382000","2781634","1130481.0","3.2069773E7","77463220"
"2023/04/18","382000","-2500","-0.65","402500","408000","376500","2627561","1039582.0","2.959095E7","77463220"
"2023/04/17","384500","42000","12.26","349000","384500","345500","2642940","981761.0","2.9784608E7","77463220"
"2023/04/14","342500","39500","13.04","310500","347000","307500","2772676","913948.0","2.6531153E7","77463220"
"2023/04/13","303000","-500","-0.16","295000","303000","284000","1140685","338659.0","2.3471356E7","77463220"
"2023/04/12","303500","-6500","-2.10","311500","322000","303000","1271381","395937.0","2.3510087E7","77463220"
"2023/04/11","310000","5000","1.64","306000","318000","299500","1305019","401955.0","2.4013598E7","77463220"
"2023/04/10","305000","9000","3.04","297500","312500","297500","1742709","531504.0","2.3626282E7","77463220"
"2023/04/07","296000","3500","1.20","293000","297000","287500","839635","245953.0","2.2929113E7","77463220"
"2023/04/06","292500","1000","0.34","287000","294500","286500","713556","207879.0","2.2657992E7","77463220"
"2023/04/05","291500","8500","3.00","286000","293000","280000","816783","233665.0","2.2580529E7","77463220"
"2023/04/04","283000","-5500","-1.91","289000","299500","281500","1459277","424043.0","2.1922091E7","77463220"
"2023/04/03","288500","16000","5.87","279000","293000","275000","1638721","466670.0","2.2348139E7","77463220"
"2023/03/31","272500","11000","4.21","258000","280500","255000","1884239","512946.0","2.1108727E7","77463220"
"2023/03/30","261500","-4500","-1.69","267500","268000","258500","916414","240507.0","2.0256632E7","77463220"
"2023/03/29","266000","500","0.19","265500","269500","263000","808472","214952.0","2.0605217E7","77463220"
"2023/03/28","265500","0","0.00","267000","267500","256000","858516","225236.0","2.0566485E7","77463220"
"2023/03/27","265500","4500","1.72","266500","278000","264500","1621550","439267.0","2.0566485E7","77463220"
"2023/03/24","261000","500","0.19","264000","264500","249500","1171985","299893.0","2.02179E7","77463220"
"2023/03/23","260500","5500","2.16","252000","268500","251500","1818640","473825.0","2.0179169E7","77463220"
"2023/03/22","255000","5500","2.20","254500","259000","252000","839693","214567.0","1.9753121E7","77463220"
"2023/03/21","249500","2500","1.01","249500","263000","247000","1108137","281257.0","1.9327073E7","77463220"
"2023/03/20","247000","-5500","-2.18","247000","253500","245000","804952","200330.0","1.9133415E7","77463220"
"2023/03/17","252500","-17000","-6.31","268000","271000","252000","1537882","399004.0","1.9559463E7","77463220"
"2023/03/16","269500","28500","11.83","246500","275000","245000","3694830","975584.0","2.0876338E7","77463220"
"2023/03/15","241000","2000","0.84","243500","246500","238500","859189","208664.0","1.8668636E7","77463220"
"2023/03/14","239000","-9500","-3.82","247500","250000","236500","928782","223955.0","1.851371E7","77463220"
"2023/03/13","248500","1500","0.61","243500","249000","241500","897218","220127.0","1.924961E7","77463220"
"2023/03/10","247000","-5000","-1.98","243500","253500","243000","886021","219683.0","1.9133415E7","77463220"
