일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/04/21","48600","50","0.10","48400","48600","48000","323748","15627.0","1.0635291E7","218833144"
"2023/04/20","48550","0","0.00","48600","48650","48050","304296","14737.0","1.0624349E7","218833144"
"2023/04/19","48550","-200","-0.41","48750","48950","48450","275693","13399.0","1.0624349E7","218833144"
"2023/04/18","48750","600","1.25","48050","48750","47800","422167","20383.0","1.0668116E7","218833144"
"2023/04/17","48150","-150","-0.31","48300","48300","47800","300242","14417.0","1.0536816E7","218833144"
"2023/04/14","48300","50","0.10","48100","48700","48100","563890","27318.0","1.0569641E7","218833144"
"2023/04/13","48250","450","0.94","47750","48250","47550","482468","23179.0","1.0558699E7","218833144"
"2023/04/12","47800","50","0.10","47800","47900","47550","362947","17337.0","1.0460224E7","218833144"
"2023/04/11","47750","100","0.21","47350","47750","47250","684850","32548.0","1.0449283E7","218833144"
"2023/04/10","47650","50","0.11","47300","47650","47100","527445","24971.0","1.0427399E7","218833144"
"2023/04/07","47600","-250","-0.52","47800","47850","47500","269327","12831.0","1.0416458E7","218833144"
"2023/04/06","47850","-100","-0.21","48050","48150","47700","472490","22616.0","1.0471166E7","218833144"
"2023/04/05","47950","250","0.52","47950","48300","47800","439605","21098.0","1.0493049E7","218833144"
"2023/04/04","47700","150","0.32","47200","47700","47000","326679","15488.0","1.0438341E7","218833144"
"2023/04/03","47550","-750","-1.55","47750","47800","47400","515414","24479.0","1.0405516E7","218833144"
"2023/03/31","48300","500","1.05","47550","48300","47200","680012","32614.0","1.0569641E7","218833144"
"2023/03/30","47800","-1050","-2.15","48200","48250","47500","819479","39179.0","1.0460224E7","218833144"
"2023/03/29","48850","350","0.72","48500","48950","48400","811807","39524.0","1.0689999E7","218833144"
"2023/03/28","48500","100","0.21","48250","48600","48000","533028","25802.0","1.0613407E7","218833144"
"2023/03/27","48400","50","0.10","48750","48750","47900","529653","25569.0","1.0591524E7","218833144"
"2023/03/24","48350","550","1.15","47850","48500","47850","728029","35126.0","1.0580583E7","218833144"
"2023/03/23","47800","-800","-1.65","48500","48550","47500","1012990","48579.0","1.0460224E7","218833144"
"2023/03/22","48600","-200","-0.41","48500","48800","48350","504173","24466.0","1.0635291E7","218833144"
"2023/03/21","48800","1150","2.41","47800","48800","47800","1063480","51494.0","1.0679057E7","218833144"
"2023/03/20","47650","800","1.71","46900","47850","46900","580464","27559.0","1.0427399E7","218833144"
"2023/03/17","46850","-350","-0.74","47400","47450","46850","967455","45402.0","1.0252333E7","218833144"
"2023/03/16","47200","-400","-0.84","47000","47200","46800","519098","24409.0","1.0328924E7","218833144"
"2023/03/15","47600","650","1.38","46950","47600","46650","487556","22927.0","1.0416458E7","218833144"
"2023/03/14","46950","450","0.97","46150","47250","46100","847383","39759.0","1.0274216E7","218833144"
"2023/03/13","46500","-100","-0.21","46500","46900","45850","410447","19059.0","1.0175741E7","218833144"
"2023/03/10","46600","-900","-1.89","46900","47150","46400","487796","22818.0","1.0197625E7","218833144"
"2023/03/09","47500","800","1.71","46800","47600","46250","1082047","51200.0","1.0394574E7","218833144"
"2023/03/08","46700","-750","-1.58","47150","47300","46600","918053","43097.0","1.0219508E7","218833144"
"2023/03/07","47450","1200","2.59","46250","47550","46250","1306401","61705.0","1.0383633E7","218833144"
