date,gold,gold_cr
2020-03-25,1611.15,-0.01422540381791483
2020-03-26,1626.32,0.009415634795022092
2020-03-27,1627.56,0.0007624575729253832
2020-03-30,1616.7,-0.0066725650667255896
2020-03-31,1578.93,-0.023362404898868053
2020-04-01,1592.12,0.008353758558010694
2020-04-02,1613.16,0.013215084290129006
2020-04-03,1618.13,0.0030809095192045593
2020-04-06,1663.51,0.028044718285922563
2020-04-07,1648.53,-0.009005055575259553
2020-04-08,1647.59,-0.0005702049704888929
2020-04-09,1683.8,0.021977555095624542
2020-04-10,1688.78,0.0029575959140040495
2020-04-13,1717.72,0.017136631177536478
2020-04-14,1726.4,0.005053210069161484
2020-04-15,1716.0,-0.006024096385542221
2020-04-16,1715.5,-0.0002913752913752914
2020-04-17,1684.75,-0.017924803264354416
2020-04-20,1691.11,0.0037750408072413713
2020-04-21,1687.85,-0.0019277279420025848
2020-04-22,1711.74,0.014154101371567439
2020-04-23,1728.67,0.009890520756657006
2020-04-24,1729.05,0.00021982217542959717
2020-04-27,1709.65,-0.01122003412278411
2020-04-28,1704.5,-0.0030123124616150037
2020-04-29,1714.2,0.0056908184218246085
2020-04-30,1688.23,-0.015149924162874825
2020-05-01,1700.4,0.007208733407177975
2020-05-04,1703.9,0.002058339214302517
2020-05-05,1704.05,8.80333352895496e-05
2020-05-06,1690.12,-0.008174642762829767
2020-05-07,1714.5,0.014425011241805381
2020-05-08,1702.22,-0.007162438028579745
2020-05-11,1698.01,-0.0024732408266851737
2020-05-12,1702.65,0.0027326105264398326
2020-05-13,1718.81,0.00949108742254712
2020-05-14,1732.87,0.008180078077274363
2020-05-15,1742.33,0.005459151580903378
2020-05-18,1735.05,-0.004178312948752517
2020-05-19,1746.2,0.0064263277715340145
2020-05-20,1747.4,0.0006872065055549452
2020-05-21,1726.34,-0.012052191827858631
2020-05-22,1736.22,0.0057230904688532445
2020-05-25,1727.02,-0.005298867655020703
2020-05-26,1712.87,-0.008193304072911774
2020-05-27,1711.01,-0.0010858967697489595
2020-05-28,1722.06,0.006458173827154695
2020-05-29,1729.92,0.004564300895439258
2020-06-01,1741.9,0.006925175730669636
2020-06-02,1726.96,-0.008576841380102219
2020-06-03,1700.71,-0.015200120442859127
2020-06-04,1712.2,0.0067560019050867046
2020-06-05,1683.86,-0.016551804695713202
2020-06-08,1697.5,0.008100435903222418
2020-06-09,1712.6,0.008895434462444719
2020-06-10,1735.64,0.013453229008525162
2020-06-11,1726.77,-0.005110506787121822
2020-06-12,1730.26,0.0020211145665027823
2020-06-15,1723.9,-0.003675748153456648
2020-06-16,1726.65,0.0015952201403793722
2020-06-17,1727.82,0.0006776127182693917
2020-06-18,1723.57,-0.002459746964382864
2020-06-19,1743.48,0.011551605098719567
2020-06-22,1755.52,0.006905728772340356
2020-06-23,1769.07,0.00771851075464817
2020-06-24,1762.22,-0.0038720909856590803
2020-06-25,1765.88,0.002076925695997141
2020-06-26,1771.23,0.0030296509389085946
2020-06-29,1773.09,0.0010501177148082971
2020-06-30,1783.4,0.005814707657253819
2020-07-01,1768.44,-0.008388471459010899
2020-07-02,1775.78,0.0041505507679083925
2020-07-03,1775.3,-0.00027030375384339174
2020-07-06,1785.9,0.005970821832929723
2020-07-07,1794.54,0.004837896858726621
2020-07-08,1809.16,0.008146934590480078
2020-07-09,1804.1,-0.002796878109177835
2020-07-10,1799.21,-0.002710492766476289
2020-07-13,1802.6,0.001884160270340801
2020-07-14,1809.6,0.0038832797070897595
2020-07-15,1813.16,0.0019672855879753386
2020-07-16,1798.45,-0.008112907851485824
2020-07-17,1810.01,0.006427757235397117
2020-07-20,1818.26,0.004557985867481395
2020-07-21,1843.03,0.013622914214688758
2020-07-22,1870.2,0.014742028073335797
2020-07-23,1885.69,0.00828253662709871
2020-07-24,1901.6,0.00843722987341496
2020-07-27,1965.5,0.033603281447202406
2020-07-28,1956.07,-0.004797761383871821
2020-07-29,1966.5,0.0053321200161548735
2020-07-30,1957.07,-0.004795321637426933
2020-07-31,1975.69,0.009514222792235393
2020-08-03,1975.6,-4.555370528784653e-05
2020-08-04,2031.0,0.028042113788216284
2020-08-05,2036.82,0.002865583456425375
2020-08-06,2069.29,0.015941516677958793
2020-08-07,2035.21,-0.01646941704642652
2020-08-10,2028.38,-0.003355919045209058
2020-08-11,1909.3,-0.058706948402173234
2020-08-12,1922.09,0.0066987901325092775
2020-08-13,1957.49,0.018417451836282427
2020-08-14,1944.27,-0.006753546633699292
2020-08-17,1983.73,0.020295535085147656
2020-08-18,2005.4,0.010923865647038697
2020-08-19,1927.55,-0.03882018549915236
2020-08-20,1952.5,0.012943892506030995
2020-08-21,1940.9,-0.005941101152368711
2020-08-24,1930.15,-0.005538667628419805
2020-08-25,1929.8,-0.00018133305701636474
2020-08-26,1953.67,0.012369157425640024
2020-08-27,1928.18,-0.013047239298346194
2020-08-28,1964.77,0.018976444107915193
2020-08-31,1967.8,0.0015421652407151844
2020-09-01,1972.58,0.0024291086492529593
2020-09-02,1944.84,-0.014062801001733774
2020-09-03,1927.43,-0.00895189321486593
2020-09-04,1933.52,0.0031596478211919072
2020-09-07,1930.84,-0.0013860730688071826
2020-09-08,1930.53,-0.00016055188415401868
2020-09-09,1947.44,0.00875925264046665
2020-09-10,1943.98,-0.0017766914513412666
2020-09-11,1940.43,-0.0018261504747991001
2020-09-14,1957.4,0.008745484248336722
2020-09-15,1953.92,-0.0017778686012056902
2020-09-16,1959.86,0.0030400425810677137
2020-09-17,1947.17,-0.006474952292510602
2020-09-18,1950.39,0.0016536820103021448
2020-09-21,1917.23,-0.017001727859556334
2020-09-22,1904.4,-0.006691946193205785
2020-09-23,1855.03,-0.0259241755933628
2020-09-24,1867.99,0.00698640992328967
2020-09-25,1861.33,-0.003565329578852179
2020-09-28,1882.46,0.011352097693584754
2020-09-29,1896.8,0.007617691743782028
2020-09-30,1887.78,-0.004755377477857435
2020-10-01,1903.73,0.00844907775270426
2020-10-02,1899.66,-0.002137908211773695
2020-10-05,1912.4,0.006706463261846861
2020-10-06,1880.15,-0.01686362685630621
2020-10-07,1887.07,0.003680557402334838
2020-10-08,1895.3,0.004361258458880708
2020-10-09,1930.33,0.018482562127367683
2020-10-12,1924.9,-0.002812990524936066
2020-10-13,1893.56,-0.016281365265728164
2020-10-14,1898.35,0.0025296267348275015
2020-10-15,1906.46,0.0042721310611847805
2020-10-16,1899.04,-0.003892030255027681
2020-10-19,1903.14,0.0021589855927206044
2020-10-20,1910.89,0.004072217493195455
2020-10-21,1921.49,0.005547153420657342
2020-10-22,1905.1,-0.008529838822996788
2020-10-23,1901.73,-0.0017689360138574831
2020-10-26,1902.33,0.00031550220062780154
2020-10-27,1905.3,0.001561243317405512
2020-10-28,1879.62,-0.013478192410644027
2020-10-29,1868.63,-0.005846926506421395
2020-10-30,1878.9,0.005496005094641519
2020-11-02,1894.86,0.008494331789876953
2020-11-03,1914.31,0.010264610578090227
2020-11-04,1904.93,-0.004899937836609474
2020-11-05,1945.66,0.021381363094706902
2020-11-06,1951.46,0.0029809935960033894
2020-11-09,1870.55,-0.04146126489910123
2020-11-10,1876.72,0.0032984950950255662
2020-11-11,1865.3,-0.006085084615712558
2020-11-12,1875.96,0.005714898407762871
2020-11-13,1889.63,0.007286935755559859
2020-11-16,1889.4,-0.00012171694987908648
2020-11-17,1882.52,-0.003641367629935487
2020-11-18,1871.7,-0.0057476148991776645
2020-11-19,1863.2,-0.004541326067211626
2020-11-20,1870.82,0.004089738085014969
2020-11-23,1835.46,-0.018900802856501375
2020-11-24,1809.3,-0.014252557941878375
2020-11-25,1808.34,-0.0005305919416349065
2020-11-26,1809.32,0.0005419334859595088
2020-11-27,1789.03,-0.011214157805142243
2020-11-30,1778.8,-0.005718182478773424
2020-12-01,1811.3,0.01827074432201484
2020-12-02,1830.85,0.010793352840501272
2020-12-03,1839.9,0.004943059234781759
2020-12-04,1839.3,-0.0003261046796022264
2020-12-07,1864.0,0.013429021910509459
2020-12-08,1870.2,0.003326180257510754
2020-12-09,1834.3,-0.019195807934980266
2020-12-10,1836.77,0.0013465627214741466
2020-12-11,1839.44,0.001453638724500113
2020-12-14,1827.6,-0.006436741617013953
2020-12-15,1852.5,0.013624425476034194
2020-12-16,1864.46,0.006456140350877213
2020-12-17,1883.74,0.010340795726376523
2020-12-18,1881.26,-0.001316529882043179
2020-12-21,1879.12,-0.0011375354815390218
2020-12-22,1864.4,-0.007833453957171336
2020-12-23,1872.74,0.004473288993778115
2020-12-24,1866.66,-0.0032465798776124435
2020-12-28,1877.1,0.005592877117418183
2020-12-29,1878.76,0.0008843428693197389
2020-12-30,1895.1,0.008697225829802592
2020-12-31,1898.6,0.0018468682391430532
2021-01-04,1941.85,0.022779943115980198
2021-01-05,1950.4,0.004403017740814266
2021-01-06,1924.34,-0.013361361771944304
2021-01-07,1916.69,-0.003975388964528028
2021-01-08,1849.15,-0.03523783188726396
2021-01-11,1847.34,-0.0009788281102128939
2021-01-12,1858.6,0.006095250468240818
2021-01-13,1848.2,-0.005595609598622546
2021-01-14,1847.22,-0.0005302456444107879
2021-01-15,1827.63,-0.010605125540000605
2021-01-18,1837.31,0.005296476858007275
2021-01-19,1841.07,0.0020464701111951662
2021-01-20,1870.02,0.01572455148364812
2021-01-21,1869.7,-0.00017112116447949024
2021-01-22,1856.06,-0.007295288014119965
2021-01-25,1855.55,-0.00027477559992672163
2021-01-26,1851.36,-0.0022580905930856374
2021-01-27,1839.75,-0.006271065595021984
2021-01-28,1844.0,0.002310096480500068
2021-01-29,1844.13,7.04989154013607e-05
2021-02-01,1857.36,0.007174114623155521
2021-02-02,1836.48,-0.011241762501615132
2021-02-03,1834.36,-0.0011543822965674106
2021-02-04,1795.54,-0.021162694345711823
2021-02-05,1814.25,0.01042026354188714
2021-02-08,1830.61,0.009017500344494915
2021-02-09,1836.25,0.00308094023303713
2021-02-10,1842.08,0.0031749489448604095
2021-02-11,1826.82,-0.008284113610700942
2021-02-12,1824.77,-0.0011221685770902194
2021-02-15,1818.73,-0.003310006192561234
2021-02-16,1788.48,-0.016632485305680338
2021-02-17,1778.27,-0.005708758275183416
2021-02-18,1771.52,-0.0037958240312213555
2021-02-19,1784.28,0.00720285404624277
2021-02-22,1810.67,0.014790279552536654
2021-02-23,1805.99,-0.0025846785996344246
2021-02-24,1803.1,-0.0016002303445756068
2021-02-25,1770.69,-0.017974599301203403
2021-02-26,1734.78,-0.02028022974094849
2021-03-01,1724.58,-0.005879708089786628
2021-03-02,1736.76,0.007062589152141428
2021-03-03,1710.53,-0.015102835164328992
2021-03-04,1694.46,-0.009394748995925203
2021-03-05,1701.06,0.0038950462094117944
2021-03-08,1684.71,-0.009611653909914942
2021-03-09,1715.85,0.018483893370372272
2021-03-10,1726.78,0.006370020689454244
2021-03-11,1722.8,-0.002304868020245786
2021-03-12,1727.11,0.002501741351288568
2021-03-15,1730.7,0.002078616880221958
2021-03-16,1731.75,0.0006066909343040125
2021-03-17,1748.62,0.009741590876281155
2021-03-18,1735.72,-0.007377246056890499
2021-03-19,1745.31,0.005525084691079159
2021-03-22,1739.57,-0.003288814021577834
2021-03-23,1727.21,-0.007105204159648592
2021-03-24,1734.58,0.004266997064630179
2021-03-25,1727.61,-0.004018263787199223
2021-03-26,1732.63,0.0029057484038644194
2021-03-29,1712.04,-0.011883668180742653
2021-03-30,1685.57,-0.01546108735777203
2021-03-31,1707.5,0.013010435638982697
2021-04-01,1730.47,0.013452415812591524
2021-04-02,1730.59,6.934532236900429e-05
2021-04-05,1729.42,-0.0006760700108054741
2021-04-06,1743.45,0.008112546402840242
2021-04-07,1736.97,-0.0037167684762970075
2021-04-08,1754.32,0.009988658410910902
2021-04-09,1744.2,-0.0057686168999953776
2021-04-12,1732.13,-0.006920077972709515
2021-04-13,1746.64,0.00837696939606149
2021-04-14,1736.65,-0.00571955297027436
2021-04-15,1763.95,0.01571992053666539
2021-04-16,1777.29,0.007562572635278732
2021-04-19,1772.31,-0.002802018803909333
2021-04-20,1776.69,0.002471350948761847
2021-04-21,1793.71,0.009579611524801728
2021-04-22,1783.23,-0.005842638999615332
2021-04-23,1777.11,-0.0034319745630121286
2021-04-26,1780.14,0.001705015446427177
2021-04-27,1775.5,-0.0026065365645399235
2021-04-28,1784.09,0.004838073782033184
2021-04-29,1773.38,-0.00600306038372493
2021-04-30,1768.91,-0.002520610359877763
2021-05-03,1792.68,0.013437653696344065
2021-05-04,1778.59,-0.007859740723386296
2021-05-05,1785.4,0.0038288756824226907
2021-05-06,1814.86,0.016500504088719507
2021-05-07,1831.43,0.009130180840395493
2021-05-10,1835.84,0.002407954439973056
2021-05-11,1835.64,-0.00010894195572589011
2021-05-12,1817.66,-0.009794948900655912
2021-05-13,1825.17,0.004131685793822822
2021-05-14,1843.91,0.010267536722606666
2021-05-17,1869.07,0.013644917593591798
2021-05-18,1870.25,0.0006313300197424729
2021-05-19,1865.61,-0.002480951744419249
2021-05-20,1874.15,0.004577591243614791
2021-05-21,1881.96,0.004167222474188269
2021-05-24,1877.5,-0.0023698697103020448
2021-05-25,1898.3,0.011078561917443384
2021-05-26,1896.03,-0.0011958067744824222
2021-05-27,1898.01,0.0010442872739355486
2021-05-28,1904.3,0.003313997291900445
2021-05-31,1908.16,0.0020269915454498386
2021-06-01,1898.92,-0.00484236122757002
2021-06-02,1907.88,0.004718471552250772
2021-06-03,1871.14,-0.019256976329748206
2021-06-04,1891.24,0.010742114432912507
2021-06-07,1898.83,0.004013239990693893
2021-06-08,1893.49,-0.00281225807470912
2021-06-09,1888.78,-0.0024874702269354664
2021-06-10,1898.41,0.0050985292093309485
2021-06-11,1876.87,-0.011346337197971033
2021-06-14,1867.32,-0.005088258643379646
2021-06-15,1857.95,-0.005017886596833907
2021-06-16,1818.87,-0.02103393525121782
2021-06-17,1776.72,-0.023173728743670446
2021-06-18,1764.31,-0.00698478094466212
2021-06-21,1783.48,0.010865437479808011
2021-06-22,1777.64,-0.003274497050709802
2021-06-23,1777.44,-0.00011250871942578107
2021-06-24,1775.38,-0.0011589702043387936
2021-06-25,1781.29,0.00332886480640756
2021-06-28,1778.21,-0.001729083978465004
2021-06-29,1761.61,-0.009335230372115855
2021-06-30,1768.26,0.0037749558642378796
2021-07-01,1775.75,0.004235802427244867
2021-07-02,1787.53,0.006633816697170195
2021-07-05,1791.45,0.002192970187912971
2021-07-06,1795.73,0.0023891261268804446
2021-07-07,1803.48,0.004315793576985404
2021-07-08,1804.06,0.0003216004613302766
2021-07-09,1808.54,0.002483287695531201
2021-07-12,1807.24,-0.0007188118592897887
2021-07-13,1806.09,-0.0006363294305128765
2021-07-14,1826.53,0.011317265474035101
2021-07-15,1829.72,0.0017464810323400408
2021-07-16,1812.36,-0.009487790481603812
2021-07-19,1811.42,-0.0005186607517269346
2021-07-20,1809.83,-0.0008777644058253444
2021-07-21,1802.71,-0.003934071155854357
2021-07-22,1807.29,0.0025406194007909907
2021-07-23,1802.3,-0.0027610400101809943
2021-07-26,1797.74,-0.00253010042723184
2021-07-27,1800.06,0.0012905091948779781
2021-07-28,1809.49,0.005238714265080088
2021-07-29,1830.33,0.011517057292386208
2021-07-30,1813.62,-0.009129501237481786
2021-08-02,1812.66,-0.0005293280841630601
2021-08-03,1811.2,-0.0008054461399269782
2021-08-04,1811.77,0.00031470848056533587
2021-08-05,1803.55,-0.00453699972954626
2021-08-06,1763.69,-0.022100856643841257
2021-08-09,1731.57,-0.01821181726947486
2021-08-10,1727.08,-0.0025930225171376317
2021-08-11,1752.37,0.014643212821641131
2021-08-12,1753.57,0.000684786888613732
2021-08-13,1779.34,0.014695734986342138
2021-08-16,1787.59,0.004636550631132892
2021-08-17,1786.23,-0.0007608008547820809
2021-08-18,1787.55,0.0007389865806754652
2021-08-19,1779.04,-0.004760705994237918
2021-08-20,1781.77,0.0015345354798093455
2021-08-23,1804.89,0.012975861081957895
2021-08-24,1801.96,-0.0016233676290522212
2021-08-25,1791.7,-0.005693800084352589
2021-08-26,1793.63,0.0010771892615951686
2021-08-27,1817.93,0.013547944670862972
2021-08-30,1810.55,-0.004059562249371598
2021-08-31,1814.56,0.0022147966087652875
2021-09-01,1813.28,-0.0007054051670928339
2021-09-02,1809.54,-0.002062560663548933
2021-09-03,1827.46,0.009903069288327461
2021-09-06,1823.69,-0.002062972650564161
2021-09-07,1795.75,-0.015320586283853096
2021-09-08,1790.82,-0.0027453710148963185
2021-09-09,1794.8,0.002222445583587417
2021-09-10,1787.78,-0.003911299309115212
2021-09-13,1793.11,0.0029813511729630754
2021-09-14,1803.8,0.005961708986063351
2021-09-15,1795.15,-0.004795431866060463
2021-09-16,1753.92,-0.022967440046792756
2021-09-17,1754.86,0.0005359423462870754
2021-09-20,1765.18,0.005880811004866579
2021-09-21,1775.07,0.005602828040199794
2021-09-22,1767.05,-0.004518131679314045
2021-09-23,1745.79,-0.012031351687841313
2021-09-24,1750.87,0.0029098574284420965
2021-09-27,1751.29,0.00023988074500109818
2021-09-28,1735.37,-0.00909044190282596
2021-09-29,1728.9,-0.0037283115416307765
2021-09-30,1753.14,0.0140204754468159
2021-10-01,1761.02,0.004494792201421382
2021-10-04,1768.13,0.004037432851415729
2021-10-05,1759.43,-0.004920452681646737
2021-10-06,1764.06,0.0026315340763769413
2021-10-07,1755.01,-0.005130210990555851
2021-10-08,1756.95,0.0011054068067988527
2021-10-11,1753.35,-0.0020490053786391964
2021-10-12,1760.47,0.004060797901160703
2021-10-13,1791.83,0.017813424824052612
2021-10-14,1795.05,0.001797045478644753
2021-10-15,1767.63,-0.015275340519762594
2021-10-18,1764.02,-0.002042282604391262
2021-10-19,1768.79,0.0027040509744787372
2021-10-20,1781.73,0.007315735615873029
2021-10-21,1784.91,0.0017847822060581926
2021-10-22,1792.47,0.0042355076726557335
2021-10-25,1807.94,0.00863054890737364
2021-10-26,1793.63,-0.007915085677622015
2021-10-27,1796.7,0.0017116127629443845
2021-10-28,1799.69,0.0016641620749151271
2021-10-29,1783.59,-0.008945985141885623
2021-11-01,1792.12,0.004782489249210846
2021-11-02,1787.1,-0.0028011517085909324
2021-11-03,1777.19,-0.005545296849644594
2021-11-04,1791.42,0.00800702232175514
2021-11-05,1817.81,0.014731330452936705
2021-11-08,1824.59,0.0037297627364795954
2021-11-09,1829.97,0.0029486076323996676
2021-11-10,1848.81,0.010295250741815394
2021-11-11,1862.48,0.0073939452945408525
2021-11-12,1864.53,0.0011006829603539122
2021-11-15,1862.41,-0.001137015762685444
2021-11-16,1850.35,-0.006475480694369216
2021-11-17,1866.7,0.008836166130732098
2021-11-18,1859.66,-0.003771361225692379
2021-11-19,1846.02,-0.007334674080208264
2021-11-22,1809.1,-0.0199997833176239
2021-11-23,1790.68,-0.010181858382621109
2021-11-24,1789.58,-0.0006142917774254118
2021-11-25,1792.0,0.0013522726002749657
2021-11-26,1792.6,0.00033482142857137783
2021-11-29,1786.93,-0.003163003458663308
2021-11-30,1773.46,-0.007538068083248939
2021-12-01,1781.91,0.004764697258466526
2021-12-02,1769.12,-0.007177691353659944
2021-12-03,1783.45,0.00810007235235606
2021-12-06,1781.0,-0.0013737419047352296
2021-12-07,1784.7,0.0020774845592364095
2021-12-08,1783.7,-0.0005603182607721185
2021-12-09,1776.42,-0.004081403823512907
2021-12-10,1783.15,0.0037885184809898663
2021-12-13,1785.9,0.0015422146201945993
2021-12-14,1772.51,-0.007497620247494316
2021-12-15,1779.78,0.004101528341165907
2021-12-16,1798.83,0.010703570104170152
2021-12-17,1798.19,-0.0003557868169865261
2021-12-20,1791.35,-0.003803824957318273
2021-12-21,1790.55,-0.0004465905601920086
2021-12-22,1803.75,0.007372036525090082
2021-12-23,1808.86,0.0028329868329867777
2021-12-24,1808.39,-0.00025983215948155187
2021-12-27,1812.46,0.0022506207178760863
2021-12-28,1806.72,-0.0031669664433973763
2021-12-29,1804.64,-0.001151257527453024
2021-12-30,1815.73,0.0061452699707420415
2021-12-31,1829.05,0.007335892450970098
2021-12-31,1829.05,0.0
2022-01-03,1804.27,-0.013548016729996431
2022-01-04,1813.88,0.005326253831189416
2022-01-05,1810.28,-0.0019846957902397823
2022-01-06,1791.61,-0.010313321696091253
2022-01-07,1796.41,0.002679154503491375
2022-01-10,1801.52,0.002844562210185815
2022-01-11,1820.88,0.010746480749589307
2022-01-12,1825.36,0.002460348842317885
2022-01-13,1821.16,-0.0023009159836962674
2022-01-14,1817.43,-0.002048145138263534
2022-01-17,1819.22,0.000984907259151639
2022-01-18,1814.33,-0.0026879651718869075
2022-01-19,1838.58,0.01336581548009458
2022-01-20,1839.01,0.00023387614354559698
2022-01-21,1834.58,-0.002408904791164846
2022-01-24,1843.57,0.004900304156809738
2022-01-25,1849.68,0.0033142218630158485
2022-01-26,1822.01,-0.014959344319017383
2022-01-27,1797.32,-0.01355096843595812
2022-01-28,1792.11,-0.0028987603765606774
2022-01-31,1797.92,0.003241988494009951
2022-02-01,1800.77,0.0015851650796475422
2022-02-02,1807.9,0.0039594173603514655
2022-02-03,1805.76,-0.001183693788373306
2022-02-04,1807.95,0.0012127857522594666
2022-02-07,1822.1,0.007826543875660202
2022-02-08,1825.99,0.0021348992920257395
2022-02-09,1832.75,0.0037021013258561057
2022-02-10,1826.92,-0.003181012140226396
2022-02-11,1858.69,0.01738992402513519
2022-02-14,1871.16,0.006709026249670481
2022-02-15,1853.08,-0.009662455375275313
2022-02-16,1869.85,0.009049798173851093
2022-02-17,1900.09,0.01617242024761345
2022-02-18,1897.36,-0.0014367740475451259
2022-02-21,1909.53,0.006414175485938395
2022-02-22,1898.27,-0.005896738988127964
2022-02-23,1910.86,0.006632354722984569
2022-02-24,1906.45,-0.0023078613817861353
2022-02-25,1889.18,-0.009058721707886377
2022-02-28,1906.41,0.009120359097597909
2022-03-01,1942.43,0.018894151835124648
2022-03-02,1929.16,-0.006831649016952982
2022-03-03,1934.96,0.0030064898712392723
2022-03-04,1970.68,0.018460329929300877
2022-03-07,1998.79,0.014264111880163141
2022-03-08,2043.83,0.022533632847872947
2022-03-09,1990.08,-0.02629866476174633
2022-03-10,1995.61,0.0027787827625019965
2022-03-11,1987.99,-0.003818381347056735
2022-03-14,1952.36,-0.017922625365318794
2022-03-15,1918.31,-0.017440431068040708
2022-03-16,1926.98,0.004519603192393342
2022-03-17,1944.05,0.008858420948842196
2022-03-18,1921.49,-0.011604639798359068
2022-03-21,1935.53,0.007306829595782421
2022-03-22,1919.54,-0.008261303105609321
2022-03-23,1946.21,0.01389395375975498
2022-03-24,1959.36,0.006756722039245437
2022-03-25,1958.39,-0.0004950596113015474
2022-03-28,1924.15,-0.01748374940640016
2022-03-29,1916.47,-0.003991372813969838
2022-03-30,1933.98,0.009136589667461526
2022-03-31,1936.78,0.0014477916007404185
2022-04-01,1924.8,-0.006185524427141967
2022-04-04,1931.59,0.0035276392352452013
2022-04-05,1920.69,-0.005643019481359845
2022-04-06,1923.91,0.0016764808480285872
2022-04-07,1933.08,0.004766335223581064
2022-04-08,1947.57,0.007495809795766347
2022-04-11,1952.97,0.002772685962507171
2022-04-12,1966.04,0.006692371106570985
2022-04-13,1977.25,0.005701816850114971
2022-04-14,1973.3,-0.0019977241117714226
2022-04-15,1974.8,0.0007601479754725587
2022-04-18,1977.34,0.0012862061980959912
2022-04-19,1949.86,-0.013897458201422122
2022-04-20,1956.95,0.0036361584934303725
2022-04-21,1951.27,-0.0029024757914101348
2022-04-22,1931.96,-0.009896118937922454
2022-04-25,1899.54,-0.0167808857326239
2022-04-26,1906.63,0.0037324826010508576
2022-04-27,1885.73,-0.010961749264408977
2022-04-28,1895.6,0.0052340472920300845
2022-04-29,1896.95,0.000712175564465149
2022-05-02,1863.28,-0.017749545322754988
2022-05-03,1868.47,0.0027854106736507956
2022-05-04,1894.08,0.013706401494270659
2022-05-05,1874.4,-0.010390268626457085
2022-05-06,1883.86,0.00504694835680741
2022-05-09,1854.73,-0.015462932489675391
2022-05-10,1833.65,-0.011365535684439204
2022-05-11,1854.14,0.011174433506939715
2022-05-12,1820.7,-0.01803531556408904
2022-05-13,1811.09,-0.005278189707255521
2022-05-16,1826.49,0.008503166601328532
2022-05-17,1814.62,-0.006498803716417894
2022-05-18,1816.19,0.0008651949168421839
2022-05-19,1842.17,0.014304670766825067
2022-05-20,1846.53,0.0023667739676576536
2022-05-23,1853.94,0.004012932365030669
2022-05-24,1867.44,0.007281789054661963
2022-05-25,1854.09,-0.007148824058604365
2022-05-26,1853.04,-0.0005663155510250066
2022-05-27,1853.48,0.000237447653585489
2022-05-30,1852.52,-0.0005179446230874012
2022-05-31,1836.44,-0.008680068231382078
2022-06-01,1846.05,0.005232950708980364
2022-06-02,1869.84,0.012886974892337675
2022-06-03,1851.1,-0.010022247892867844
2022-06-06,1839.64,-0.006190913510885317
2022-06-07,1853.62,0.007599312909047308
2022-06-08,1852.82,-0.0004315879198540988
2022-06-09,1847.09,-0.0030925831975043548
2022-06-10,1871.61,0.013274935168291736
2022-06-13,1820.98,-0.027051575915922593
2022-06-14,1810.99,-0.005486056958341118
2022-06-15,1833.9,0.012650539207836643
2022-06-16,1851.01,0.009329843502917224
2022-06-17,1840.25,-0.005813042609170124
