,iter1,iter1,iter1,iter2,iter2,iter2,iter3,iter3,iter3,iter4,iter4,iter4,iter5,iter5,iter5,iter6,iter6,iter6
30,32.0,0.5606160718923692,0.05750352662025388,17.0,0.5417384746540758,0.11237343354465683,8,0.5690909090909091,0.05553479869354031,11.0,0.5517460317460318,0.07100473903538053,24.0,0.563415729300859,0.026358785100668726,46.0,0.5577679899546025,0.03216528169501207
31,7.0,0.5588741302972802,0.051032040422294325,49.0,0.5400732600732601,0.08721290952897497,56,0.5674648445236681,0.036452044663115676,2.0,0.551672717526376,0.02622890444567212,0.0,0.5627691744839453,0.050675680788050535,0.0,0.5574584379338199,0.03398229050230827
32,29.0,0.5587198057786292,0.036436410220721346,36.0,0.5376451199818627,0.0627032340647083,6,0.5659499244388888,0.05732625403179278,10.0,0.5505411999882411,0.048675066042900506,44.0,0.5599221611721612,0.025469680307810834,17.0,0.5563402763347146,0.03313823090912314
33,36.0,0.5586580086580086,0.03336178299053075,11.0,0.5359536949791358,0.08320171431015802,37,0.5654718614718615,0.04235649330241727,35.0,0.5480659983291563,0.019852547469873305,12.0,0.5597752247752247,0.05743569442658101,33.0,0.5548336308431484,0.020608254920479383
34,9.0,0.5585099846390169,0.043653805981291594,15.0,0.5349425763352208,0.03500503886515447,72,0.5654395604395605,0.03360571799696497,0.0,0.5480069430013812,0.040255189562319466,10.0,0.5592030553987076,0.027983619631499212,47.0,0.5545079610791686,0.031322674526527615
35,45.0,0.5583991172226466,0.09724774231226917,23.0,0.5321579161579162,0.039034500214265765,97,0.5653300161064978,0.06355794887389334,13.0,0.5465512265512265,0.07032156888715409,38.0,0.5589998180936211,0.02922550779259578,38.0,0.5541391941391941,0.028601608930908944
36,12.0,0.5533170533170533,0.03178149402601637,3.0,0.5285093167701863,0.04247837747220015,24,0.5653159777424484,0.0336789965676475,46.0,0.5409011776753712,0.04497623570460697,46.0,0.55720864270177,0.031509002893703654,29.0,0.548370818524648,0.04715572108893894
37,13.0,0.5531475029036004,0.011294454930748621,25.0,0.5267328417470221,0.02445398809130902,89,0.5651433623847417,0.020724708019357267,6.0,0.5365430622009569,0.09875457836250502,2.0,0.5562604062604064,0.027332938340366743,12.0,0.5425213675213675,0.025213675213675204
38,22.0,0.5519613526570049,0.05414889281255871,13.0,0.525952380952381,0.10501160717617532,44,0.5630268199233717,0.05546036012397906,23.0,0.5355401952540347,0.0191107617875056,8.0,0.5544658944658944,0.0515720806977841,16.0,0.5394363310484198,0.06089114048426937
39,25.0,0.551470208238334,0.017051005610529704,30.0,0.5254336349924584,0.03530338213609016,20,0.5617963314358001,0.07106984601845577,36.0,0.5350831624515835,0.10584256162245945,42.0,0.5503496503496503,0.031785505391226605,32.0,0.5382026143790849,0.01359901266163976
40,5.0,0.5474789915966387,0.11400112861923778,19.0,0.5237566137566138,0.08951915788382894,86,0.5606789133104922,0.05172227992043095,8.0,0.5343938223938224,0.02976877944880088,21.0,0.5484444444444444,0.03392866593314358,7.0,0.5372511391047976,0.040787113827114106
41,23.0,0.5471520737327189,0.07794256771859376,48.0,0.4630952380952381,0.09674404597100023,40,0.5605625267181331,0.04759214291836428,3.0,0.5315934065934066,0.060992877629310015,33.0,0.5444590070493961,0.04606647068724747,15.0,0.5356727518593644,0.033586371076817986
42,4.0,0.5438250096786683,0.044221220647304195,12.0,0.3,0.39999999999999997,71,0.5591746031746032,0.08133915694799668,7.0,0.5293473762010348,0.02563870104590844,40.0,0.5404365079365079,0.017169475219548487,25.0,0.5355018315018315,0.027558462908632276
43,20.0,0.5436497326203209,0.0719133292501942,33.0,0.2333333333333333,0.29059326290271154,65,0.5589953768635396,0.040366688192778895,12.0,0.518954248366013,0.11954532456592089,17.0,0.5372003916276362,0.04375912946294779,18.0,0.5158431541106057,0.02123125212046156
44,3.0,0.5176811594202899,0.025899487424566575,1.0,0.08888888888888888,0.17777777777777776,4,0.5589417230306757,0.032549494640832406,25.0,0.5155753968253969,0.04869970870153137,7.0,0.5293473762010348,0.02563870104590844,49.0,0.31477272727272726,0.2649360596492658
45,30.0,0.5173606029333584,0.055141917745494776,31.0,0.06666666666666667,0.13333333333333333,16,0.5588902691511388,0.0530046479704504,4.0,0.2,0.4000000000000001,16.0,0.5175574425574425,0.11109085382341685,27.0,0.08888888888888888,0.17777777777777776
46,11.0,0.5160869565217392,0.0818454442750617,38.0,0.0,0.0,79,0.5585816765730682,0.01960356093316451,18.0,0.18095238095238092,0.23406106147513348,26.0,0.48435897435897435,0.26351490506981073,43.0,0.0,0.0
47,42.0,0.5117418546365915,0.08451605349263082,43.0,0.0,0.0,78,0.5580908307993281,0.02857950639008583,27.0,0.13333333333333333,0.26666666666666666,9.0,0.2,0.24745619390355655,1.0,0.0,0.0
48,43.0,0.34564102564102567,0.28987017883626237,46.0,0.0,0.0,93,0.5571886446886446,0.05178658468709488,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0
49,1.0,0.08,0.16,32.0,0.0,0.0,0,0.5571681934500525,0.06493561847075299,44.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
50,,,,,,,73,0.5564835164835165,0.06865426573431614,,,,,,,,,
51,,,,,,,88,0.5555491161982034,0.05926917364387255,,,,,,,,,
52,,,,,,,26,0.5546961054287962,0.0334039632043811,,,,,,,,,
53,,,,,,,61,0.5541666666666667,0.05996398095811919,,,,,,,,,
54,,,,,,,27,0.5540476190476189,0.048978221825132916,,,,,,,,,
55,,,,,,,35,0.5527141382868936,0.07133224877973,,,,,,,,,
56,,,,,,,7,0.5522074636306135,0.055880147520919736,,,,,,,,,
57,,,,,,,83,0.5520397809412703,0.03261042842478312,,,,,,,,,
58,,,,,,,5,0.5513131313131313,0.07715585007962811,,,,,,,,,
59,,,,,,,47,0.5482525758841549,0.044990980702336134,,,,,,,,,
60,,,,,,,94,0.5475984584521171,0.01956300898443497,,,,,,,,,
61,,,,,,,28,0.5462792115423694,0.043836461728258586,,,,,,,,,
62,,,,,,,21,0.5459281842818429,0.026111944357316223,,,,,,,,,
63,,,,,,,70,0.5435363247863247,0.03792735042735044,,,,,,,,,
64,,,,,,,64,0.5428166457198715,0.0357870526205218,,,,,,,,,
65,,,,,,,22,0.5420512820512821,0.036111085824094724,,,,,,,,,
66,,,,,,,68,0.5418421052631579,0.09483815245769067,,,,,,,,,
67,,,,,,,17,0.5417384746540758,0.11237343354465683,,,,,,,,,
68,,,,,,,49,0.5400732600732601,0.08721290952897497,,,,,,,,,
69,,,,,,,36,0.5376451199818627,0.0627032340647083,,,,,,,,,
70,,,,,,,60,0.5372610837438423,0.03639694234040061,,,,,,,,,
71,,,,,,,91,0.5372289872289873,0.06566782871892556,,,,,,,,,
72,,,,,,,82,0.5367033201665421,0.01584148566383585,,,,,,,,,
73,,,,,,,53,0.5360465334459142,0.11064006071164652,,,,,,,,,
74,,,,,,,11,0.5359536949791358,0.08320171431015802,,,,,,,,,
75,,,,,,,15,0.5349425763352208,0.03500503886515447,,,,,,,,,
76,,,,,,,75,0.5333823529411765,0.06196675635155969,,,,,,,,,
77,,,,,,,23,0.5321579161579162,0.039034500214265765,,,,,,,,,
78,,,,,,,66,0.531084656084656,0.03933267284178968,,,,,,,,,
79,,,,,,,3,0.5285093167701863,0.04247837747220015,,,,,,,,,
80,,,,,,,25,0.5267328417470221,0.02445398809130902,,,,,,,,,
81,,,,,,,13,0.525952380952381,0.10501160717617532,,,,,,,,,
82,,,,,,,30,0.5254336349924584,0.03530338213609016,,,,,,,,,
83,,,,,,,19,0.5237566137566138,0.08951915788382894,,,,,,,,,
84,,,,,,,74,0.5067460317460318,0.09380200329750613,,,,,,,,,
85,,,,,,,63,0.4817099567099567,0.07491992064263284,,,,,,,,,
86,,,,,,,67,0.474593837535014,0.10159882809326318,,,,,,,,,
87,,,,,,,48,0.4630952380952381,0.09674404597100023,,,,,,,,,
88,,,,,,,51,0.43726551226551225,0.22636320218416653,,,,,,,,,
89,,,,,,,69,0.4366666666666667,0.1024152766382481,,,,,,,,,
90,,,,,,,12,0.3,0.39999999999999997,,,,,,,,,
91,,,,,,,33,0.2333333333333333,0.29059326290271154,,,,,,,,,
92,,,,,,,1,0.08888888888888888,0.17777777777777776,,,,,,,,,
93,,,,,,,55,0.08888888888888888,0.17777777777777776,,,,,,,,,
94,,,,,,,31,0.06666666666666667,0.13333333333333333,,,,,,,,,
95,,,,,,,43,0.0,0.0,,,,,,,,,
96,,,,,,,38,0.0,0.0,,,,,,,,,
97,,,,,,,92,0.0,0.0,,,,,,,,,
98,,,,,,,32,0.0,0.0,,,,,,,,,
99,,,,,,,46,0.0,0.0,,,,,,,,,
