,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,open_1,high_1,low_1,close_1,vol_1,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-07,-1.05133,-0.40525,24.62637,-0.89694,-0.74593,-2.07678,-0.78421,-1.0,-1.38326,-1.0,-0.15919,-2.0,-1.15471,-0.08245,-0.31753,-0.83263,-2.2093,0.38169,-0.36923,-1.0,6.90909,-1.0,-48.43137,-3.26667,0.02016,-0.0015,0.0124,-0.00457,-0.38737,0.02973,0.02619,0.02512,0.00926,0.28198,3,1,1,0,0,0
2022-01-10,2.18455,-0.47358,-0.71784,1.39748,-0.50641,-1.12858,2.39024,-1.0,-0.81322,-1.0,0.02191,-0.20588,-1.16347,-0.68691,6.23077,-0.75293,-0.87459,-0.86155,-0.26842,-1.0,-1.07159,-1.0,-0.14077,-1.79412,-0.01064,-0.01051,-0.01072,0.00612,-0.08774,0.0093,-0.01199,0.00155,0.00152,-0.44112,4,1,1,1,1,1
2022-01-11,-15.17655,1.88352,-6.94681,-2.30526,16.50649,3.62445,-2.66187,-1.0,-3.2,inf,-0.92112,-1.2963,-46.14592,0.51795,-2.67796,-4.12934,7.64103,-1.59461,-6.63415,-1.0,-1.41092,inf,-0.91939,-1.23529,0.00154,0.02883,0.00929,0.02432,0.52354,-0.00912,0.01802,-0.00153,0.03058,0.38986,0,0,0,0,0,0
2022-01-12,-1.27607,-0.94609,-1.5837,-1.0121,-1.33383,-2.0576,-1.15152,-1.0,-5.67133,-1.0,4.12308,-2.5,2.91375,-0.84456,2.47112,-0.98421,-6.84416,-5.89083,-0.7482,-1.0,9.27692,-1.0,-0.59587,-0.55556,0.02147,-0.00442,0.01534,-0.01039,-0.32412,0.02304,0.02428,0.02477,0.01368,0.02973,1,1,1,1,0,0
2022-01-13,-3.06646,4.96185,-2.74912,-332.83333,-0.52444,-1.24911,1.48571,inf,-0.41018,-1.0,-0.89089,-7.08333,-0.42951,-0.67861,0.02096,3.01411,-1.15875,-0.73654,-1.37662,inf,-3.75524,-1.0,-0.44103,8.125,0.0045,0.00296,0.00755,0.01349,-0.13976,0.02607,-0.00147,0.02301,0.00297,-0.41858,2,0,0,0,0,0
2022-01-14,-1.03766,1.92002,-2.55194,-2.51205,-0.70561,-2.24731,-0.5977,-1.0,-1.6802,-1.0,2.81651,-1.0137,-0.92218,16.40872,1.71454,500.75,-0.86,-0.68929,-0.0,-1.0,-1.4012,-1.0,-0.58358,-0.91667,0.00598,0.00443,0.003,0.0,0.456,0.01051,0.00741,0.01057,0.01349,0.25251,3,0,0,0,0,0
2022-01-17,-43.83186,-0.74785,-2.28871,-1.63561,16.84127,-16.91092,-3.74286,-1.0,-1.80224,-inf,-0.96394,92.0,0.61306,-0.26371,1.0,-0.03893,4.25234,18.84588,-2.10345,-1.0,-0.45431,-inf,-0.86239,-2.27397,0.00297,-0.00735,-0.01943,-0.01627,0.34258,0.00897,-0.00295,-0.01649,-0.01627,0.9548,4,0,0,0,0,0
2022-01-18,-0.47128,0.39851,-0.62053,-0.42017,-1.12278,-0.89615,1.58333,-1.0,-0.30698,-1.0,11.0,-0.84946,-23.64602,-0.64736,-1.48903,-1.36854,-3.19048,-2.6523,-8.08571,-1.0,-1.55597,-1.0,-0.56731,13.0,-0.01333,-0.00741,0.00457,-0.00602,-0.4872,-0.0104,-0.01471,-0.01495,-0.02219,-0.31152,0,0,0,0,0,0
2022-01-19,-1.18523,-1.17088,-1.19129,-0.90807,-2.55072,-2.08174,-1.11694,-1.0,-1.53691,-1.0,-1.03333,-0.21429,-1.09793,-1.23898,-1.07259,-0.94669,-0.80961,-1.11234,-1.30208,-1.0,-1.37209,-1.0,-1.4,-0.88172,0.0,-0.00299,-0.01062,-0.01059,-0.30783,-0.01333,-0.01037,-0.0061,-0.01654,-0.64505,1,1,1,1,0,0
2022-01-20,-6.18671,-8.33506,-5.21897,9.26961,-3.14486,-0.76527,-7.13793,-inf,-1.725,-1.0,-38.16667,-12.81818,-0.03927,0.25344,-0.19294,-0.05588,2.32609,-1.25391,-0.28226,-inf,-0.61074,-1.0,0.23889,-10.28571,-0.01351,0.0,-0.00153,0.0107,0.23416,-0.01351,-0.00299,-0.01214,0.0,-0.14575,2,0,0,0,0,0
2022-01-21,-1.85459,-2.22627,-1.39477,-0.57566,-1.76906,9.32877,-1.0618,-1.0,-0.44828,inf,-1.69507,-1.54615,3.43249,7.99481,0.66552,3.35784,0.64953,1.42444,-0.62069,-1.0,-1.4,inf,24.83333,5.45455,0.00609,-0.00299,-0.00922,-0.02118,0.246,-0.00751,-0.00299,-0.01074,-0.0107,0.53776,3,1,1,0,0,0
