,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,open_1,high_1,low_1,close_1,vol_1,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-07,-14.34328,11.51613,29.98876,-0.74955,-0.67598,0.09415,-1.06897,-1.0,-0.63065,-1.0,-1.50575,6.0,-1.12231,-1.72358,0.06281,-0.6586,-1.24782,-0.15467,-1.02381,-1.0,0.01767,-1.0,0.07317,-3.54545,-0.0076,-0.00379,-0.01158,-0.01533,-0.28057,0.01953,0.01154,0.00392,-0.01154,-0.19451,3,1,1,1,1,0
2022-01-10,-12.47315,-3.10338,0.25127,0.40129,-10.92332,-1.24355,-636.0,inf,0.29433,-1.0,3.04545,-0.78571,152.08955,-27.32616,37.77528,-0.64904,-4.21532,-1.26649,42.7931,inf,-0.52194,-1.0,-3.04598,0.5,-0.00766,-0.0038,0.00391,0.01946,0.12031,-0.01521,-0.00758,-0.00772,0.00383,-0.19402,4,1,1,1,1,1
2022-01-11,3.62611,3.9243,2.59548,-1.09086,-0.33419,-3.5523,3.76614,-0.89011,0.53249,-inf,1.00749,8.16667,-54.07606,-11.35767,3.49891,-1.12732,-7.60703,-0.37838,-3027.5,inf,0.98355,-inf,7.12121,0.96429,0.01931,0.06489,0.02335,0.06489,3.15434,0.01149,0.06084,0.02734,0.0856,3.65416,0,1,1,1,1,1
2022-01-12,-0.71068,-0.60466,-1.13572,-11.5443,-1.08704,-2.63968,-0.87593,-1.0,0.23917,-1.04839,-1.88899,-3.92727,0.3384,0.94677,-1.48797,-0.04198,-1.05795,3.18495,-0.40866,-1.0,0.89901,inf,-2.78464,-27.83333,0.04924,0.05376,0.05323,0.04301,-0.01277,0.0695,0.12214,0.07782,0.11069,3.10127,1,1,1,1,1,1
2022-01-13,0.38309,0.61004,0.85689,-1.26891,6.41667,-0.72447,-1.55526,-1.0,-1.3228,-18.33333,-2.11438,-0.04348,-0.59985,-0.36349,-1.25201,1.83544,-1.64555,-1.45177,-1.06889,-1.0,-1.4,-0.16129,-0.00933,-3.8,0.05054,0.01361,0.03971,0.02405,-0.45003,0.10227,0.0681,0.09506,0.0681,-0.45706,2,1,1,0,0,0
2022-01-14,-0.42355,-0.46755,-0.748,-4.20312,-1.16255,-0.40597,-0.26379,-1.0,-2.63825,1.84615,-0.56874,-1.44156,-0.20272,-0.14274,-0.53207,-0.13866,-2.20556,-0.83633,-1.40879,-1.0,-0.47118,-50.33333,-1.48059,-1.42236,0.01718,0.00671,0.02431,0.00671,-0.38244,0.06859,0.02041,0.06498,0.03093,-0.66036,3,0,0,0,0,0
2022-01-17,0.2921,0.36393,2.18274,1.69268,-4.80645,-3.11918,-0.90228,-1.0,-0.14768,-0.06757,-0.4607,-3.61765,-0.25517,-0.27378,-0.19795,-9.625,-0.38127,-2.25885,-0.92806,-1.0,-2.39631,1.65385,-0.76742,0.15584,0.00676,0.01,-0.01695,0.0,0.71703,0.02405,0.01678,0.00694,0.00671,0.06037,4,0,0,0,0,0
2022-01-18,-0.61922,-0.59136,-0.43341,-0.23033,-1.64165,-0.6819,-6.06667,-1.0,-0.57508,-0.95652,-0.89879,-1.00562,-0.50799,-0.44265,0.8033,1.07247,1.4424,-1.67412,-1.49511,-1.0,-0.63783,-0.95946,-0.94541,-0.98529,-0.00336,-0.0165,-0.00345,-0.01333,-0.56959,0.00338,-0.00667,-0.02034,-0.01333,-0.26097,0,1,1,0,0,0
2022-01-19,0.01578,0.22453,0.95144,-0.50874,-0.58491,-3.50829,-7.29605,-1.0,-0.32039,1.66667,-1.04,123.0,-0.61321,-0.49961,0.10566,-0.62189,-1.26634,-1.79789,30.9,-1.0,-0.71122,-0.88406,-1.00405,-1.69663,-0.00337,0.00671,0.0173,0.00676,-0.04983,-0.00671,-0.0099,0.01379,-0.00667,-0.59103,1,1,1,1,0,0
2022-01-20,-0.47989,-0.71181,-1.14281,-0.89185,-2.37727,0.03194,-0.94044,-1.0,4.76286,9.4375,8.0,-1.23387,-0.47168,-0.6471,-1.27868,-0.94687,-1.5717,-3.5884,-1.375,-1.0,2.9165,26.83333,-1.36,-30.0,-0.00676,0.02333,0.0,0.01007,0.73505,-0.0101,0.0302,0.0173,0.01689,0.6486,2,0,0,0,0,0
