,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,open_1,high_1,low_1,close_1,vol_1,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-07,-0.59725,-1.34147,-0.77074,-0.61344,-0.77222,-0.79825,-0.93314,3.12,2.68182,-1.875,10.91489,0.56497,-0.82824,-0.9299,-0.69338,-0.66818,-0.91615,0.23358,-0.94603,-2.60938,-0.51497,-0.97473,-3.73171,7.39394,-0.02161,0.01,-0.0208,-0.05043,-0.0078,-0.08491,-0.05481,-0.05043,-0.05587,-0.10965,3,1,1,1,1,1
2022-01-10,-1.40416,-6.46638,0.23363,2.53022,-3.75858,0.44839,-0.75168,-1.0,-0.58586,-1.0,-0.81607,-1.11552,-1.16277,0.8666,-0.71718,0.36464,-1.62835,-0.70779,-0.9834,-1.0,0.52479,-1.0,1.19149,-1.18079,-0.02209,-0.01132,0.00759,0.02276,-0.07808,-0.04323,-0.00143,-0.01337,-0.02882,-0.08527,4,0,0,0,0,0
2022-01-11,-2.93291,-0.00246,1.32474,1.89163,-0.37797,-0.72689,115.45946,inf,-2.57182,inf,-0.69903,-4.125,-0.2188,-6.45294,1.86786,9.2081,-2.71592,-0.60443,27.91946,-0.35922,-1.65095,-7.0,-0.94464,-0.63899,0.00452,-0.04292,-0.03163,-0.0178,-0.29939,-0.01767,-0.05375,-0.02428,0.00455,-0.3541,0,0,0,0,0,0
2022-01-12,-0.62531,-1.54594,-1.20189,-0.69214,0.43117,-4.68824,-1.04409,0.90909,-1.0569,-1.0,-20.32258,-6.78,-1.72423,-1.5446,-1.46935,-0.10978,-0.10977,-2.00729,-6.13514,inf,-0.91057,-1.0,-6.81553,17.0625,-0.01049,0.00299,0.00933,-0.0136,-0.07106,-0.00602,-0.04006,-0.02259,-0.03116,-0.34918,1,1,1,1,1,1
2022-01-13,-8.02075,2.60549,9.86537,-2.85052,4.74492,-0.69489,60.82105,-0.89683,-157.0303,inf,-0.41569,-1.03114,-3.63057,-2.9684,-3.19365,-1.5697,7.22195,-2.12532,-3.72592,-0.80303,7.87759,5.02381,-12.29032,-0.82,0.01364,0.04322,0.01387,0.05513,0.81656,0.003,0.04634,0.02333,0.04079,0.68747,2,1,1,1,1,1
2022-01-14,-0.91838,0.06452,-0.36901,-2.569,-0.07966,4.94295,-0.17431,50.92308,-0.39775,-0.84585,1.20857,-33.72222,-1.57306,2.83811,5.85591,1.90345,4.28729,0.81326,50.04474,4.35714,-94.9697,inf,0.29048,0.01903,0.04036,0.04286,0.05319,0.02322,0.17782,0.05455,0.08793,0.0678,0.07963,1.13957,3,1,1,1,1,1
2022-01-17,-8.02754,-0.84692,-1.30499,-0.13472,-0.75196,-0.70348,-1.37351,-1.40889,-0.06772,-2.12821,1.24968,-0.68251,-1.57361,-0.83704,-1.19244,-2.35762,-0.77172,0.76221,-1.3084,-22.23077,-0.43853,-1.17391,3.96857,-11.38889,0.04454,0.09178,0.03896,0.09078,1.16372,0.0867,0.13857,0.09422,0.11611,1.54846,4,0,0,0,0,0
2022-01-18,3.80473,13.01234,-1.29779,-1.36143,-2.39451,0.91634,-0.47633,1.5942,-1.40782,-26.45455,-1.08051,-1.50802,-34.76543,1.14503,-0.90918,-1.31273,-1.34589,-0.43176,-1.1956,-2.06074,-1.3802,27.71795,-1.18111,-1.16129,0.03164,-0.05521,-0.01389,-0.06632,-0.41686,0.07759,0.03151,0.02453,0.01844,0.26176,0,0,0,0,0,0
2022-01-19,-0.87276,-0.88411,-1.14544,-0.14345,-1.21223,-1.75618,-0.87823,-1.0,-1.61917,-0.96696,0.11429,1.2,-0.38865,0.62391,-0.95669,-1.30958,-0.70404,-2.44911,-0.93623,-1.0,-0.74749,-1.84091,-1.08971,-2.11765,-0.036,-0.01461,0.00141,-0.00279,-0.41724,-0.0055,-0.06901,-0.0125,-0.06892,-0.66016,1,1,1,1,1,1
2022-01-20,-5.49579,-0.29002,-98.63333,-0.07163,16.34716,0.27489,-64.20346,-inf,0.16438,50.13514,0.88462,-1.311,-1.57204,-0.91772,13.20006,-0.2048,-4.68165,-1.96405,-8.69636,-0.43436,-1.72095,0.68929,1.1,-1.68421,-0.03458,0.00809,-0.01969,0.03771,0.23502,-0.06933,-0.00664,-0.01831,0.03482,-0.28027,2,1,1,1,0,0
2022-01-21,-1.36291,4.45201,-0.61186,-0.0983,-0.66973,-0.14202,-0.54699,-3.79012,-0.66706,-1.0,-1.72449,-1.90769,0.63157,2.87081,-38.89556,-0.16289,4.72926,0.09383,-29.63203,inf,-0.61233,-1.0,-2.36538,-0.7177,0.07736,0.02807,0.06887,0.01077,-0.28604,0.04011,0.03639,0.04782,0.04888,-0.11824,3,0,0,0,0,0
