,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,open_1,high_1,low_1,close_1,vol_1,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-07,0.72633,0.69028,0.58839,-0.9945,-11.80882,1.53812,-3529.0,-inf,12.63636,-inf,-0.61947,0.14286,9.04797,-2.05285,-0.05074,-0.99511,-1.95703,-0.41286,-14.72763,-1.48684,0.82556,5.5,-3.18644,-0.46667,-0.01942,-0.01603,-0.02632,-0.02614,0.71817,-0.02885,-0.01917,-0.03896,-0.04792,1.02171,3,1,1,1,1,1
2022-01-10,-1.25548,-1.73469,-0.7913,101.23077,-0.73333,-1.81802,-0.96287,-1.0,-0.88667,-1.0,-0.55814,-0.375,-1.44104,-2.24183,-0.6685,-0.43782,-3.88235,-3.07623,-132.0,-1.0,0.54545,-1.0,-0.83186,-0.28571,-0.0198,0.00326,0.00338,0.02685,-0.35297,-0.03883,-0.01282,-0.02303,0.0,0.11171,4,0,0,0,0,0
2022-01-11,-1.08864,-0.96789,-0.57871,-0.7705,-0.98469,-1.01512,-0.87786,-1.0,-0.47059,-1.0,0.75439,-0.8,-0.97735,-1.02359,-0.91208,22.46154,-0.99592,-0.98763,-0.99546,-1.0,-0.94,-1.0,-0.22481,-0.875,0.01684,-0.00649,0.0101,-0.00654,-0.55751,-0.0033,-0.00326,0.01351,0.02013,-0.7137,0,0,0,0,0,0
2022-01-12,-2.37838,3.46809,-0.55526,0.79016,5.33333,-33.57143,-2.8125,-1.0,-2.85185,-1.0,-0.98,2.0,-0.87782,-0.85651,-0.81264,-0.58916,-0.90306,-0.50756,-1.22137,-1.0,-1.98039,-1.0,-0.96491,-0.4,-0.00331,0.00327,0.0,-0.00329,0.43102,0.01347,-0.00325,0.0101,-0.0098,-0.36679,1,1,1,1,1,0
2022-01-13,5.3098,4.89286,3.99408,-5.00733,-17.73684,-4.53947,-2.89655,-1.0,-19.52,-1.0,-11.0,-2.0,-9.6973,25.32979,1.22105,-8.17377,-107.0,114.28571,2.4375,-1.0,33.2963,-1.0,-1.2,-4.0,0.00664,0.00651,0.01,0.0165,0.18707,0.00331,0.0098,0.01,0.01316,0.69872,2,0,0,0,0,0
2022-01-14,-2.08701,0.14949,4.44194,-1.74223,-0.59748,-1.35564,32.52727,-1.0,-0.30616,-1.0,-0.65,-3.33333,-7.85882,5.77381,26.17751,1.97436,-7.73684,0.25877,-64.58621,-1.0,-13.85,-1.0,-4.5,1.33333,0.0099,0.00324,-0.0033,-0.00649,0.13272,0.01661,0.00977,0.00667,0.0099,0.34462,3,0,0,0,0,0
2022-01-17,0.84277,-1.35782,-0.52101,-0.02586,-0.55469,-2.57143,-0.98319,-1.0,-0.97043,-inf,-0.0,-0.71429,-3.00311,-1.41131,1.60664,-1.72303,-0.82075,-0.44114,-0.43636,-1.0,-0.97948,-inf,-0.65,-1.66667,-0.01634,-0.01935,-0.00993,-0.01634,-0.23532,-0.0066,-0.01618,-0.0132,-0.02273,-0.13383,4,0,0,0,0,0
2022-01-18,-1.17809,-0.15815,-1.675,-1.23009,0.07018,-3.67627,-9.16129,-1.0,6.28947,-1.0,7.0,0.0,-1.32819,-1.30123,-1.32332,-1.22414,-0.52344,3.20557,-1.1372,-1.0,-0.78444,-1.0,7.0,-0.71429,-0.00332,-0.00987,-0.01003,-0.00332,-0.01176,-0.01961,-0.02903,-0.01987,-0.01961,-0.24432,0,0,0,0,0,0
2022-01-19,-4.35889,3.3734,0.21818,-0.48352,-19.22951,-0.66363,-1.4585,-1.0,-1.79061,-1.0,-1.01786,4.0,-0.4018,2.68173,-1.82227,-1.11884,-20.50877,-1.90022,2.74194,-1.0,-6.76316,-1.0,-1.14286,4.0,0.0,0.00332,-0.00676,-0.01667,0.23413,-0.00332,-0.00658,-0.01672,-0.01993,0.21962,1,1,0,0,0,0
2022-01-20,-2.19606,-1.42209,-0.6147,3.40957,-0.98921,-0.91133,1.50862,-inf,0.20091,-1.0,27.0,-1.1,3.01742,-2.84597,-0.53064,1.27747,-1.19672,-0.97017,-2.1502,-inf,-1.94946,-1.0,-1.5,-1.5,-0.02333,-0.00331,-0.0034,0.00339,-0.03205,-0.02333,0.0,-0.01014,-0.01333,0.19457,2,1,1,1,1,0
