,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,open_1,high_1,low_1,close_1,vol_1,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-07,-0.63627,-0.67165,-0.53106,-0.65055,-0.49492,-1.42241,4.8046,-0.78095,2.89369,1.41667,1.06211,-2.1504,-0.08769,0.01224,-0.17359,-0.62894,87.44444,0.80705,-19.03571,-inf,100.91304,0.30337,-8.2967,-7.78302,-0.05368,-0.04893,-0.03698,-0.0384,0.05081,-0.06798,-0.07025,-0.0841,-0.08524,0.8474,3,1,1,0,0,0
2022-01-10,-0.88528,-0.59565,-1.32163,-0.55021,-0.03455,8.48909,-0.3604,-1.0,-0.22142,-1.0,-0.20934,-0.94159,-0.95827,-0.86723,-1.15083,-0.84282,-0.51237,-5.00824,2.71264,-1.0,2.03156,-1.0,0.63043,-1.0672,-0.01783,-0.00322,0.00668,0.00832,-0.39222,-0.07055,-0.05199,-0.03055,-0.0304,-0.36134,4,1,1,1,0,0
2022-01-11,-0.16942,0.31059,1.74592,-1.30998,-1.53871,-0.35789,-2.29102,inf,-0.75781,-1.0,-2.06952,-1.0,-0.90472,-0.47006,-1.88317,-1.13942,-1.5201,5.093,-1.82574,-1.27536,-0.81143,-1.0,-1.84563,-1.0,-0.0033,-0.00161,-0.00498,0.0132,-0.19237,-0.02107,-0.00482,0.00167,0.02163,-0.50914,0,0,0,0,0,0
2022-01-12,5.38252,-0.74414,-2.72581,4.93103,-0.51691,-1.96231,-12.98561,-1.0,0.33937,-1.0,-1.40784,inf,4.30119,-0.66467,-5.73893,-2.83848,-1.26025,-1.61791,14.47368,-1.0,-0.67562,-1.0,-0.56381,-1.38095,0.00828,0.00485,0.00167,-0.01629,0.44928,0.00495,0.00323,-0.00332,-0.0033,0.17048,1,1,1,1,1,0
2022-01-13,-1.70809,-0.5487,-1.80489,2.2991,2.49,-0.8647,-0.94638,-1.0,-0.03716,inf,0.70524,5.6875,-5.51943,-0.88453,0.38908,18.56705,0.68599,-1.13021,-1.64269,-1.0,0.28959,inf,-1.69546,inf,0.0,0.00161,0.01165,0.01987,-0.22481,0.00828,0.00646,0.01333,0.00326,0.12346,2,0,0,0,0,0
2022-01-14,-1.08003,-27.96474,-3.71736,-2.12591,-1.16977,20.91606,-3.17351,-1.0,0.68947,-1.0,-0.16517,-0.93458,-0.94333,-13.16924,1.18716,-4.71447,-1.5925,1.96534,-1.11655,-1.0,0.62669,-1.0,0.42358,-0.5625,0.00328,-0.00803,-0.00658,-0.01786,0.21395,0.00328,-0.00643,0.00499,0.00166,-0.05896,3,0,0,0,0,0
2022-01-17,53.40665,-2.38314,-0.68432,-0.51939,-1.37553,-1.18403,-5.86609,-1.0,-0.96781,-inf,0.34202,-13.85714,-5.35431,36.29594,-1.85781,-1.54112,-0.93625,-5.03329,9.57649,-1.0,-0.94561,-13.0,0.12036,-1.84112,-0.02128,-0.03074,-0.05298,-0.03636,0.6842,-0.01806,-0.03852,-0.05921,-0.05357,1.04454,4,1,1,0,0,0
2022-01-18,-1.20857,-1.09023,-1.72109,-1.44111,0.0,-0.34733,-1.31364,-1.0,0.6129,-1.0,-1.39657,-0.97778,-12.34783,-0.87519,-1.22763,-1.212,-1.37553,-1.12011,0.52618,-1.0,-0.94808,-1.0,-1.53221,-1.28571,-0.04013,-0.00668,0.00175,0.00858,-0.56308,-0.06056,-0.03722,-0.05132,-0.0281,-0.26414,0,0,0,0,0,0
2022-01-19,-1.6554,-1.40698,-1.83369,-0.81214,-7.57303,-1.19296,-3.1856,-1.0,10.08,-inf,-2.48415,-8.0,-0.8633,-0.96328,-0.39884,-1.08287,-7.57303,-1.12594,-0.31452,-1.0,16.87097,1.01389,-0.41143,-1.15556,0.02265,0.00672,0.00524,-0.01701,-0.19294,-0.01839,0.0,0.00699,-0.00858,-0.64738,1,1,1,0,0,0
2022-01-20,-1.60144,14.18721,-5.49536,4.5131,-7.60855,-31.69801,-2.15414,-inf,-3.25993,-1.0,-0.57476,-1.85714,-0.60581,-7.18095,2.74774,0.03568,42.4382,4.92358,1.5225,-inf,-26.04,-1.0,-1.63112,5.0,-0.01533,-0.02504,-0.00347,0.00692,0.32441,0.00697,-0.01849,0.00175,-0.0102,0.06888,2,0,0,0,0,0
2022-01-21,-4.7936,-0.29944,-0.9833,0.18178,-0.90688,-1.19647,-1.26734,-1.0,-0.71885,-1.0,-0.79909,3.5,1.28164,9.63963,-1.07505,5.51528,-1.61538,5.03134,-0.69146,-1.0,-1.63538,-1.0,-0.91456,-4.85714,0.00692,0.00171,-0.01045,-0.00687,0.16472,-0.00852,-0.02337,-0.01389,0.0,0.54257,3,0,0,0,0,0
2022-01-24,0.02216,0.26811,8.78421,-0.24196,0.52778,-0.12282,-3.47623,-1.0,-1.58807,-1.0,-1.52273,-1.7037,-4.87764,-0.11161,-0.83664,-0.10416,-0.85773,-1.17234,-0.33802,-1.0,-1.16534,-1.0,-1.10502,-4.16667,-0.01718,-0.00513,-0.0088,-0.02249,0.52349,-0.01038,-0.00342,-0.01916,-0.02921,0.77444,4,1,0,0,0,0
2022-01-25,-1.25251,-1.15933,-0.76654,2.3351,0.11636,0.0587,-2.76154,inf,-1.1256,-inf,5.13043,-2.5,-1.2581,-1.20205,1.28421,1.52815,0.70556,-0.07133,3.36197,inf,-0.92614,-inf,-4.20455,0.05556,-0.01399,-0.01031,0.0,0.00354,-0.26254,-0.03093,-0.01538,-0.0088,-0.01903,0.12351,0,0,0,0,0,0
2022-01-26,-0.62102,-3.37772,6.33065,-0.84133,4.17915,-2.49237,-0.85641,49.22222,-25.92308,-1.0,-10.5461,-3.49123,-1.09569,-0.62115,0.7114,-0.47082,4.78182,-2.57997,-1.25295,inf,2.13043,-1.0,-59.52174,2.73684,0.01596,0.00521,-0.01066,-0.01587,0.25875,0.00175,-0.00515,-0.01066,-0.01239,-0.07172,1,1,1,0,0,0
2022-01-27,1.27966,-0.87365,-0.438,0.63743,-0.9695,-0.19666,-0.56724,-1.16593,-0.32407,-1.0,-0.95988,0.11268,-0.13606,-1.30044,3.11982,-0.74019,-0.84202,-2.19888,-0.93786,-9.33333,-17.84615,-1.0,-1.38298,-3.77193,-0.02618,-0.01209,0.0018,0.00717,-0.25658,-0.01064,-0.00694,-0.00888,-0.00882,-0.06423,2,0,0,0,0,0
