,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,open_1,high_1,low_1,close_1,vol_1,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-07,0.02256,-0.78726,0.70867,-1.05666,-0.00119,0.47806,724.33333,-0.97885,-0.36636,-1.01863,-0.50666,0.68919,0.90697,-0.76623,8.16166,-1.09732,3.14832,2.36408,9.82587,-0.70732,2.75866,-1.02727,0.48631,-0.64589,0.0312,0.03853,0.02269,0.03046,0.19758,0.0644,0.07639,0.05206,0.06283,1.98896,3,1,0,0,0,0
2022-01-10,-0.80979,1.41723,-1.03196,0.43919,-1.01786,-1.26062,0.63189,24.875,-0.87648,-5.66667,0.35727,-2.032,-0.8055,-0.48576,-1.05461,-1.08155,-1.01784,-1.3852,1182.66667,-0.45286,-0.92173,-0.91304,-0.33041,-2.74324,0.01345,-0.01129,0.01706,0.00164,-0.50076,0.04506,0.0268,0.04014,0.03215,-0.40212,4,0,0,0,0,0
2022-01-11,-0.32406,-0.38889,0.08673,-4.2144,-4.90596,-0.91085,-0.87046,-1.0,0.27506,-1.0,-0.73089,6.85271,-0.87143,0.47719,-1.03473,-5.62613,-0.93025,-1.02323,-0.7886,-1.0,-0.8425,-1.0,-0.63475,-9.104,0.00829,0.00653,0.01007,-0.00328,-0.41535,0.02185,-0.00484,0.0273,-0.00164,-0.70812,0,0,0,0,0,0
2022-01-12,0.37059,-0.31069,-3.31046,-1.72444,-1.24427,-5.74962,-2.81957,-1.0,-1.15539,-1.0,-0.39832,-0.90622,-0.07357,-0.57876,-3.51084,1.32864,-0.04587,-1.42344,-1.23571,-1.0,-1.19814,-1.0,-0.83808,-0.26357,-0.01151,-0.01459,-0.01661,-0.01316,0.28913,-0.00332,-0.00816,-0.00671,-0.01639,-0.24631,1,1,1,1,1,0
2022-01-13,0.90766,0.25922,1.70851,1.45531,-4.24519,0.30762,-1.26643,-inf,0.10588,inf,-1.28212,-0.86316,1.61461,-0.13201,-7.25791,-2.77872,-0.20728,-7.21069,-0.51522,-inf,-1.17185,inf,-1.16975,-0.98717,0.0,0.00822,0.01182,0.01833,-0.14573,-0.01151,-0.00648,-0.00498,0.00493,0.10127,2,1,0,0,0,0
2022-01-14,-0.49394,0.36051,-1.0374,-1.36896,-0.97481,-1.54056,24.04933,-11.5,12.04255,-1.0,-2.16832,-13.46154,-0.03462,0.71317,-1.10131,-1.90591,-1.08173,-1.70685,-7.67384,inf,13.42353,-1.0,-0.67039,-2.70526,0.03328,0.031,0.02003,0.00327,0.57655,0.03328,0.03947,0.03209,0.02167,0.34681,3,0,0,0,0,0
2022-01-17,-2.86638,-0.62795,50.17672,2.62611,-181.5,1.5407,-0.93591,-3.52381,1.54078,-inf,-0.05932,-1.22222,-1.94449,-0.49382,-2.91415,-2.3379,-5.54593,-2.3734,0.60538,25.5,32.1383,-39.375,-2.09901,1.76923,-0.02254,-0.03165,-0.02455,-0.02447,-0.41095,0.00998,-0.00163,-0.00501,-0.02128,-0.07134,4,0,0,0,0,0
2022-01-18,-0.73598,-0.1129,-0.67476,-1.15814,-0.03764,-1.06891,-12.16201,-12.0566,-0.84526,-0.54397,10.24324,-0.13889,-1.49275,-0.66995,15.64449,-1.57344,-174.70588,-1.17508,-1.71536,26.90476,-0.60685,-inf,9.57627,-1.19136,-0.01483,-0.02288,-0.02517,-0.02174,-0.17461,-0.03704,-0.0538,-0.0491,-0.04568,-0.5138,0,0,0,0,0,0
2022-01-19,1.49656,-2.23091,0.03685,-2.51164,-0.41432,-2.33766,-0.89865,-0.99829,1.8278,0.59286,-0.40304,11.0,-0.34087,-2.09194,-0.66278,-0.76095,-0.43637,-0.90782,-2.13128,-1.01887,-0.56244,-0.27362,5.71171,9.33333,-0.01505,-0.01505,-0.02238,-0.02222,0.27338,-0.02965,-0.03758,-0.04698,-0.04348,0.05104,1,0,0,0,0,0
2022-01-20,-0.82742,4.26609,-3.65101,-2.27043,-1.87684,-21.75922,-15.19506,-425.0,-0.9912,-1.0,-1.8443,-0.98387,-0.56914,-7.48208,-3.74869,0.92044,-1.51355,26.76883,-2.43869,-1.72355,-0.9751,-1.0,-1.50401,-0.80645,-0.04754,-0.01698,-0.01585,-0.00524,-0.05392,-0.06187,-0.03177,-0.03787,-0.02735,0.20471,2,1,1,0,0,0
2022-01-21,0.73952,-1.10523,-1.28333,0.47255,-0.80284,-1.75138,-1.53174,-0.99528,8.41667,-1.0,-1.16375,-53.5,-0.69979,-1.55413,-0.24889,-2.87077,-1.17288,14.59806,6.54815,-3.0,-0.91709,-1.0,-0.86174,-1.84677,0.01783,0.01554,0.01968,0.00527,0.24415,-0.03056,-0.0017,0.00352,0.0,0.17706,3,0,0,0,0,0
2022-01-24,1.70052,0.70906,1.515,-1.54186,-2.18562,-0.36437,1.21623,-1.0,5.38938,-1.0,-3.87379,-1.07302,3.69762,-1.17984,-1.71258,-1.79791,-1.23376,-1.4776,-2.17847,-1.0,59.16667,-1.0,-0.52941,2.83333,-0.01051,-0.03741,-0.02456,-0.01399,-0.15303,0.00713,-0.02245,-0.00537,-0.00879,0.05376,4,0,0,0,0,0
2022-01-25,-0.57572,-3.36497,-1.37612,-6.43141,0.48801,-0.00999,-1.02775,inf,1.01108,-inf,-1.06081,4.21739,0.14577,-5.04189,-1.94595,1.94305,-2.76421,-0.37072,-1.0615,-249.0,11.84956,-inf,-0.82524,-1.38095,-0.00885,-0.00177,-0.01799,-0.0266,-0.01747,-0.01926,-0.03912,-0.04211,-0.04021,-0.16783,0,0,0,0,0,0
2022-01-26,0.83052,0.25589,-0.62072,-0.87301,-0.49573,-1.09258,-0.38298,0.45565,-0.94421,-0.02174,-148.5,-1.06667,-0.22336,-3.97014,-1.14266,-1.68974,-0.24965,-1.09166,-1.01712,inf,-0.88781,-inf,7.96959,-1.34783,-0.025,-0.03363,-0.02747,-0.02914,0.4054,-0.03363,-0.03534,-0.04496,-0.05496,0.38085,1,1,1,1,0,0
2022-01-27,-1.50556,-1.59782,-2.65713,-0.01958,-4.40038,-16.89103,3.43103,-0.06925,10.77778,-1.97778,-0.99774,-1.125,-1.92544,-1.7508,-1.62852,-0.8755,-2.71469,0.47122,1.73404,0.35484,-0.34298,-1.95652,-1.33333,-0.99167,-0.02015,-0.00366,0.00377,0.01126,-0.36772,-0.04464,-0.03717,-0.02381,-0.01821,-0.11139,2,0,0,0,0,0
2022-01-28,-9.45504,-2.63195,5.29943,-1.43009,-3.23659,0.91489,-3.25681,-2.06399,1.55451,-1.72727,20.5,125.0,3.27457,-0.02438,-11.43898,-1.42166,6.60526,-31.42949,-11.0,-1.9903,29.08642,-0.28889,-0.95141,-16.75,-0.01495,-0.01103,-0.0394,-0.04453,0.63285,-0.0348,-0.01465,-0.03578,-0.03377,0.03243,3,1,1,1,1,1
2022-02-03,-0.87868,-0.45767,-1.07151,0.35559,-1.27904,-0.73878,-1.7819,-5.41678,-1.44604,-1.65625,6.51163,-0.72222,-2.02576,-1.88505,-1.4505,-1.58302,-0.3759,-0.4998,0.76459,3.6994,-2.13941,-0.52273,160.5,34.0,-0.01328,-0.00743,0.00195,0.02913,-0.27921,-0.02804,-0.01838,-0.03752,-0.0167,0.17694,4,1,1,1,0,0
2022-02-04,-1.16119,-1.58287,-2.60719,0.93576,-0.65988,-0.6121,-1.18523,-0.70139,-1.60902,0.66667,-1.92466,4.02857,-1.01956,-1.31611,-0.88506,1.62409,-1.09491,-0.89867,-0.85517,-2.31888,-0.72835,-2.09375,-7.94574,0.39683,0.05577,0.03184,0.04094,0.01132,0.07989,0.04175,0.02416,0.04297,0.04078,-0.22163,3,1,0,0,0,0
2022-02-07,-3.65439,-0.74702,-0.60358,0.42091,-4.54167,-1.46223,-0.49405,-0.01591,-3.04683,-1.0,1.01451,-1.25568,-0.57215,-1.14745,-1.63713,1.75054,-2.20461,-1.1793,-1.09372,-0.70614,0.24655,-1.0,-2.86275,-2.28571,-0.02368,-0.01996,-0.01311,0.00187,-0.31227,0.03077,0.01124,0.02729,0.01321,-0.25733,4,0,0,0,0,0
2022-02-08,3.30096,1.01346,8.54793,2.81355,-0.86618,-4.01349,-11.43529,-0.99353,-0.33284,inf,-1.12022,3.68889,-12.41643,-0.49063,2.78502,4.41869,-1.47396,0.39293,-6.27976,-0.99364,-2.36556,-0.54286,-1.24219,-2.19886,0.0,-0.00185,-0.00949,0.0,0.14105,-0.02368,-0.02178,-0.02247,0.00187,-0.21526,0,0,0,0,0,0
2022-02-09,-0.97084,-1.40162,-1.03849,-1.1477,6.95604,-0.90398,-3.18715,0.5,1.78319,-1.0,-0.02304,-1.01896,-0.8746,-1.80865,-1.36748,-1.56325,0.06471,-1.28936,21.82353,-0.9903,0.85683,-1.0,-1.11745,-1.08889,0.00746,0.01113,0.01533,-0.00559,0.24737,0.00746,0.00926,0.00569,-0.00559,0.42331,1,1,1,1,1,1
2022-02-10,-194.8383,-32.8371,46.74936,-0.18106,-3.76243,-20.08808,-4.05206,6.55556,0.47138,inf,-0.34434,-9.0,-6.65161,11.78653,-2.83778,-1.12096,-22.97802,-2.83284,5.67531,10.33333,3.09513,2.4375,-0.35945,-0.84834,0.0037,0.03853,0.01887,0.05618,0.50959,0.01119,0.05009,0.03448,0.05028,0.88301,2,0,0,0,0,0
2022-02-11,-1.02272,-0.41808,-1.89834,-12.3038,-0.8915,-2.37894,-0.8605,-0.80882,-0.88412,-1.0,-0.07194,-1.84375,3.40426,-19.52675,-43.89514,-10.25708,-1.29972,25.32124,-1.42577,0.44444,-0.82949,-1.0,-0.39151,5.75,0.05166,0.0106,0.03333,-0.00709,-0.41291,0.05556,0.04954,0.05283,0.04869,-0.11373,3,1,1,1,1,1
2022-02-14,-42.91401,0.18914,-2.50984,-0.75991,16.08525,-3.3748,7.11985,6.30769,4.86247,-inf,-3.50388,-6.44444,-0.04766,-0.30801,0.35635,-3.71392,0.85375,2.2747,0.13275,0.39706,-0.32064,-3.33636,-3.32374,3.59375,-0.01404,0.02098,0.00538,0.03571,0.73425,0.0369,0.0318,0.03889,0.02837,0.01817,4,0,0,0,0,0
2022-02-15,-0.87388,-1.37311,-0.50764,-1.70211,-1.02724,-0.29426,-0.79141,-1.0,-0.78012,-0.79377,-0.84211,-0.76871,-6.28599,-1.44368,-1.74338,-1.16857,-1.46544,-2.67598,0.6937,-1.0,0.28904,-inf,-1.39535,-2.25926,0.02313,-0.00685,0.00891,-0.02069,-0.52168,0.00877,0.01399,0.01434,0.01429,-0.17048,0,0,0,0,0,0
2022-02-16,-1.98702,-4.43006,-3.31384,-9.88175,10.39109,-0.93211,-6.03288,inf,-1.9783,-1.0,5.94118,-3.67647,-1.12448,0.27979,-2.13924,5.23601,-1.31032,-0.95209,-2.0498,4.37895,-1.21511,-1.0,0.09598,-1.61905,-0.00696,-0.01034,-0.01943,-0.01232,0.62144,0.01601,-0.01712,-0.0107,-0.03276,-0.22444,1,0,0,0,0,0
2022-02-17,2.94037,-1.50704,-0.67812,-1.22159,-0.83616,-9.38754,0.0828,-0.92368,0.70055,-1.0,-1.19492,-1.41758,-4.88923,0.73919,-1.74479,0.96811,0.86634,-1.56942,-6.44961,inf,-2.66365,-1.0,-2.35294,0.11765,-0.00876,-0.0122,0.0018,0.0,-0.42769,-0.01565,-0.02241,-0.01767,-0.01232,-0.07204,2,1,1,0,0,0
2022-02-18,-1.33062,-1.24919,-0.88919,-0.62849,0.8992,-0.67925,-0.9962,-1.0,-0.5913,-inf,72.62319,-0.68421,-2.30278,-0.87365,-0.96433,-1.08232,-0.68883,-3.69031,-0.99588,-1.0,-0.30499,-inf,-15.35028,-1.13187,-0.00177,0.00882,0.0,0.00891,0.10857,-0.01051,-0.00348,0.0018,0.00891,-0.36556,3,0,0,0,0,0
2022-02-21,-1.55878,-6.20895,0.42274,-0.31738,1.92179,-1.10482,11.58621,-inf,-0.2234,-0.0,1.58524,-1.5,-0.81526,0.29801,-0.84234,-0.7464,4.54907,-1.03362,-0.95212,-1.10256,-0.68261,-inf,189.33333,-1.15789,-0.01593,-0.01573,-0.01259,-0.0053,-0.04903,-0.01767,-0.00705,-0.01259,0.00357,0.05422,4,0,0,0,0,0
2022-02-22,-0.60748,-0.88492,7.07787,-1.77374,1.93356,-9.25153,-0.31507,-0.0,10.02055,-1.0,-0.07805,-5.83333,-1.21933,-1.59947,10.49271,-1.52816,7.57123,-0.13505,7.62069,-inf,7.55851,-1.0,1.38346,1.41667,-0.00899,0.0,0.00182,-0.00178,-0.25281,-0.02478,-0.01573,-0.01079,-0.00707,-0.28944,0,0,0,0,0,0
2022-02-23,-0.1173,1.84187,-0.33968,4.19725,-0.74255,-1.40818,3.464,103.75,-0.85301,-inf,-0.04881,-2.17241,-0.65352,-0.67295,4.33402,-5.0213,-0.24474,2.3681,2.05753,103.75,0.61986,118.5,-0.12305,4.66667,0.00181,-0.01066,-0.00545,-0.0089,0.25947,-0.00719,-0.01066,-0.00364,-0.01066,-0.05893,1,0,0,0,0,0
2022-02-24,11.47137,2.63303,0.14637,-1.73257,3.33608,-7.83242,-0.3853,-1.01671,1.09514,-0.99582,-0.08952,-0.32353,10.00843,9.32461,-0.24302,-4.80734,0.11634,1.78885,1.744,-2.75,-0.69204,-inf,-0.13396,-1.7931,0.01087,0.00718,0.00183,-0.00718,0.15461,0.0127,-0.00355,-0.00364,-0.01601,0.4542,2,1,1,0,0,0
2022-02-25,-2.01519,-1.88556,0.12489,-3.13675,-1.01591,-0.35804,-0.78134,-1.42857,-0.45711,-15.0,0.03948,-1.30435,-13.66079,-4.21728,0.28954,0.56531,-1.06899,-5.38616,-0.86559,-0.99284,0.13742,-1.05858,-0.05357,-1.20588,-0.02151,-0.00535,-0.00547,0.00542,0.2052,-0.01087,0.0018,-0.00366,-0.0018,0.39154,3,0,0,0,0,0
2022-02-28,-1.98591,-1.71068,-0.15531,-1.44488,-41.63303,0.75,10.84667,0.66667,1.19888,-4.78571,-0.70835,-0.42857,0.00088,-0.37065,-0.04982,-0.0494,-0.35353,0.12343,1.59038,-1.71429,0.19374,52.0,-0.69683,-1.17391,0.01832,-0.00179,0.00183,-0.00899,-0.17691,-0.00358,-0.00713,-0.00365,-0.00362,-0.00801,4,1,1,1,1,1
2022-03-02,-2.58926,-3.68106,-0.62427,-2.56337,-1.13389,-0.90128,-1.56781,-39.8,-1.30178,-1.0,-1.31677,15.5,0.56686,0.90537,-0.68262,-0.30448,4.44037,-0.82724,-7.72667,-65.66667,-1.66357,-1.0,-1.09239,8.42857,-0.01079,0.02334,0.0,0.03448,0.34818,0.00733,0.02151,0.00183,0.02518,0.10968,0,0,0,0,0,0
2022-03-03,-1.17636,-0.86426,1.64862,-0.11208,-2.75211,1.78846,-3.333,-1.0,0.51261,-inf,-0.46077,-0.95455,-0.71972,-1.36392,-0.00482,-2.38815,-0.76541,-0.72473,0.3247,-1.0,-1.45647,0.35849,-1.17081,-0.25,0.03455,0.00702,0.0293,-0.00526,-0.09702,0.02338,0.03052,0.0293,0.02904,0.21738,2,1,1,1,1,1
2022-03-04,-7.78867,6.00753,-1.35582,-1.75188,-0.79596,0.04397,-1.15378,-inf,0.4463,-1.0,-0.1326,-16.0,0.19723,-0.0488,-1.94243,-1.66761,-1.3575,1.91106,-0.64123,-1.00515,1.18768,-1.0,-0.53227,-1.68182,0.00879,0.02613,0.01068,0.02469,0.08464,0.04364,0.03333,0.04029,0.0193,-0.0206,3,1,0,0,0,0
2022-03-07,-0.80262,-0.76872,-1.17497,-1.73285,-0.28302,-1.45912,-1.00829,-0.0,0.6146,inf,-1.03185,-0.68889,-2.33998,0.62067,-0.93774,-0.44898,-0.85371,-1.47931,-0.99873,-inf,1.33519,-4.15278,-1.02762,-5.66667,0.01394,-0.0034,0.01408,0.00344,-0.39359,0.02285,0.02265,0.02491,0.02822,-0.34227,4,0,0,0,0,0
2022-03-08,-1.47518,-0.96557,8.29032,1.47473,-15.19737,-4.90108,167.33333,-237.0,0.00079,-0.57709,104.86667,1.64286,-1.09379,-0.99204,-2.6255,-2.8136,-11.17925,0.79108,-2.39503,-237.0,0.61588,inf,-4.37155,-0.17778,-0.01546,-0.01363,-0.01042,-0.02058,0.11992,-0.00174,-0.01698,0.00352,-0.01721,-0.32087,0,0,0,0,0,0
2022-03-10,4.65689,-48.44304,0.3607,0.04285,-0.87674,-0.23421,-0.08911,0.64831,-0.18067,-1.0,-0.52078,-1.51351,-3.68802,-2.63359,11.64137,1.58078,-2.75,-3.98741,152.33333,-390.0,-0.18002,-1.0,49.73333,-2.35714,-0.01745,-0.01382,-0.03333,-0.03152,0.47194,-0.03265,-0.02726,-0.0434,-0.05146,0.64845,1,1,1,1,1,1
2022-03-11,-1.36485,-0.6503,-2.39643,-4.05698,-3.53759,4.31668,-2.70217,-3.3419,-1.10348,-1.0,0.18134,-0.63158,-3.06394,-17.59072,-2.90012,-4.18798,-1.31279,3.07146,-2.5505,-4.86017,-1.08479,-1.0,-0.43388,-1.18919,0.01954,0.00525,0.01452,0.02532,0.08176,0.00175,-0.00864,-0.0193,-0.00701,0.59229,3,0,0,0,0,0
2022-03-14,-1.5733,-1.18235,-1.45813,-1.16939,-0.98667,-0.98335,-2.84291,-0.43688,-11.04673,-1.0,-1.07341,-4.0,-0.79083,-1.06377,-0.36025,-0.48218,-1.03383,-0.9115,2.13696,-2.31877,0.03965,-1.0,-1.08673,-2.10526,-0.01394,-0.00697,-0.00179,-0.00529,-0.46608,0.00533,-0.00175,0.0127,0.01989,-0.42242,4,1,1,1,1,0
2022-03-15,-5.25905,11.8159,-2.44908,-1.31308,-212.77778,-3.87755,-1.96119,-1.48148,0.11907,-1.0,-0.09091,-1.71429,1.44171,-3.33698,-0.33613,-0.94697,-3.8237,-1.0479,0.77139,-1.27113,-12.24299,-1.0,-1.06674,1.14286,-0.00353,0.02105,0.00717,0.01773,0.33244,-0.01742,0.01394,0.00537,0.01235,-0.28858,0,0,0,0,0,0
