,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,open_1,high_1,low_1,close_1,vol_1,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-07,-0.90308,-0.99579,-3.04791,-0.815,-0.3206,1.42703,0.3528,-0.48936,-1.70582,-1.0841,-1.92013,-0.84103,1.23523,-0.95992,-2.25725,-0.66864,1.68532,-2.67271,0.26133,inf,15.72973,-6.46667,-0.38854,-3.21429,-0.00118,-0.00574,-0.00118,-0.00349,-0.5195,0.0241,0.03095,0.02418,0.02515,0.84291,3,1,1,1,0,0
2022-01-10,3.57915,88.69469,-0.0391,-0.73278,-0.47636,-0.9411,0.27955,-1.20833,-1.03393,-1.0,-14.92014,-0.67742,-0.5562,-0.62277,-2.96783,-0.95057,-0.64424,-0.85706,0.73097,-1.10638,-0.97605,-1.0,11.80831,-0.94872,0.00941,0.00693,0.01181,0.01285,0.07822,0.00823,0.00115,0.01061,0.00931,-0.48192,4,0,0,0,0,0
2022-01-11,-2.13842,-1.59563,-4.11757,6.74127,-2.0077,-34.4728,-2.31554,-1.0,-6.85714,-1.0,-1.06535,5.2,-6.213,-54.42478,-3.99567,1.06859,-1.52767,-2.97141,-2.6833,-1.0,-0.80129,-1.0,-0.09028,1.0,0.0035,-0.00803,-0.02567,-0.03345,-0.04585,0.01294,-0.00115,-0.01417,-0.02103,0.02878,0,1,0,0,0,0
2022-01-12,-0.90653,-1.08874,-0.73445,-0.62573,-0.00934,-1.053,-0.86546,-1.0,4.42276,-1.0,0.33969,-1.16935,-1.1064,-0.94714,-1.82787,1.89733,-1.99829,0.77406,-1.17699,-1.0,-32.7619,-1.0,-1.08755,-2.05,-0.01858,-0.01272,0.0,0.00358,-0.32607,-0.01515,-0.02064,-0.02567,-0.02999,-0.35697,1,1,1,1,0,0
2022-01-13,-3.19114,1.37098,-1.7613,-7.02197,-0.30562,-21.67453,-0.00703,-inf,-1.1934,-inf,-0.98291,-5.61905,-1.2048,-1.21041,-1.20216,-3.25385,-0.3121,0.09575,-0.86641,-inf,-2.04878,-inf,-0.9771,-0.21774,0.0,-0.00351,0.00719,0.01189,-0.12723,-0.01858,-0.01618,0.00719,0.01551,-0.41181,2,0,0,0,0,0
2022-01-14,-3.2719,-0.93466,-5.34126,-1.92338,1.64877,-0.96703,-1.03934,-1.0,-16.70155,-1.0,-17.83333,-1.03093,3.97805,-0.84508,2.30501,4.5606,0.83926,-1.6816,-1.03906,-1.0,2.03673,-1.0,-1.28775,-0.85714,0.00592,0.00823,0.0,-0.00235,0.05795,0.00592,0.00468,0.00719,0.00951,-0.07665,3,0,0,0,0,0
2022-01-17,-0.08911,-42.36747,-0.66294,-0.59049,-0.79096,3.91349,13.0,inf,-0.961,-inf,-1.23762,-3.33333,-3.06946,-3.70301,-2.46324,-1.37813,-0.4463,-0.83801,-1.55075,-98.0,-1.6124,56.66667,3.0,-0.92784,-0.01059,-0.01515,-0.00595,-0.01296,-0.16809,-0.00473,-0.00705,-0.00595,-0.01528,-0.11988,4,0,0,0,0,0
2022-01-18,0.50747,-0.08082,1.53954,-0.72611,2.11929,8.85845,-1.02714,-0.76289,13.82911,-1.56647,11.25,-14.85714,0.37314,-39.0241,-0.14403,-0.88784,-0.34794,47.43945,-1.38,inf,-0.42162,inf,-3.91089,31.33333,-0.00595,-0.0071,-0.01675,-0.01313,0.0973,-0.01647,-0.02214,-0.02259,-0.02591,-0.08715,0,0,0,0,0,0
2022-01-19,-0.35018,-0.43156,-0.31589,-0.5,-0.30558,-0.56575,259.15789,-1.0,-0.85873,-1.37755,-1.85374,0.96907,-0.02041,-0.4775,0.73732,-0.86306,1.16611,3.28099,-8.06143,-1.0,1.09494,-0.78613,-11.45833,-28.28571,-0.00598,-0.00477,-0.00365,-0.00605,-0.09686,-0.01189,-0.01183,-0.02033,-0.01909,-0.00899,1,0,0,0,0,0
2022-01-20,0.49543,1.15496,0.15028,4.0375,0.63973,-0.17454,-0.44872,-inf,0.19637,-0.86486,-0.00398,-1.06806,-0.02823,0.22497,-0.21308,1.51875,0.13867,-0.64155,142.42105,-13.73913,-0.83099,-1.05102,-1.85034,-1.13402,-0.02166,-0.00958,-0.01099,-0.0146,0.44262,-0.02751,-0.0143,-0.0146,-0.02056,0.30288,2,1,0,0,0,0
