,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,open_1,high_1,low_1,close_1,vol_1,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-07,-0.62532,-0.47196,-0.7474,-0.24692,-0.94877,-1.10754,-1.32258,-1.0,0.54023,-1.0,0.94231,0.10976,0.1624,0.5582,-0.09947,0.06145,-4.78571,-3.45489,-0.13043,-1.0,5.53659,-1.0,-4.06061,-3.16667,-0.0424,-0.02817,-0.0292,-0.02899,-0.16674,-0.06228,-0.04828,-0.06338,-0.05634,1.26906,3,0,0,0,0,0
2022-01-10,-0.57435,-0.75082,-0.21508,-0.64603,1.11321,-2.38132,2.275,-1.0,-0.77985,-1.0,-0.75644,-0.34066,-0.84052,-0.86842,-0.80173,-0.73343,-0.89174,-0.85145,-2.05645,-1.0,-0.66092,-1.0,-0.52692,-0.26829,-0.01476,-0.02174,-0.00376,-0.00373,-0.33476,-0.05654,-0.0493,-0.03285,-0.03261,-0.44568,4,0,0,0,0,0
2022-01-11,-2.52527,-6.19222,0.34183,-0.58623,-0.58929,1.79712,1.22137,-1.0,-0.89831,-1.0,4.35772,-1.56667,-1.64922,-2.2938,0.05323,-0.85354,-0.13208,-4.86371,6.275,-1.0,-0.97761,-1.0,0.30495,-1.37363,-0.00375,-0.01111,-0.03396,-0.02247,0.17408,-0.01845,-0.03261,-0.03759,-0.02612,-0.21896,0,0,0,0,0,0
2022-01-12,-1.795,-0.69844,1.11598,1.36595,1.5,0.50971,-0.27835,-1.0,296.5,-1.0,-1.77845,-1.82353,0.21259,-2.56579,1.83928,-0.02105,0.02679,3.22284,0.60305,-1.0,29.25424,-1.0,-5.17073,-0.53333,-0.0188,-0.01498,-0.01562,-0.03065,0.20483,-0.02247,-0.02593,-0.04906,-0.05243,0.41456,1,1,1,1,1,1
2022-01-13,-1.4991,0.22726,-0.91716,-2.62366,-2.03478,-0.45918,-2.64762,-1.0,-0.40448,-inf,-0.48343,-1.14286,-0.60322,-0.6299,-0.82472,-4.84149,-3.58696,-0.18351,-2.189,-1.0,176.16667,-inf,-1.40212,-0.88235,-0.01916,0.01521,0.01587,0.04743,-0.18362,-0.03759,0.0,0.0,0.01533,-0.0164,2,0,0,0,0,0
2022-01-14,-4.46327,-2.16433,6.68167,-0.27662,-11.96218,0.43204,-2.26879,-1.0,-0.97084,-1.0,-0.56981,-2.75,0.72851,-2.42894,-0.36366,-2.17452,10.34348,-0.22552,1.09048,-1.0,-0.98263,-1.0,-0.77778,-0.75,0.05078,0.01873,0.02734,-0.00377,-0.09955,0.03065,0.03422,0.04365,0.04348,-0.26489,3,0,0,0,0,0
2022-01-17,-0.6817,-0.75096,-0.60729,-1.32535,-0.5734,-1.03661,-0.84282,-1.0,7.29032,-inf,-1.28947,-0.28571,-2.10237,-1.28997,2.01667,-1.23535,-5.67647,-1.05243,-1.19942,-1.0,-0.75823,-0.30435,-1.12453,-2.25,-0.02974,-0.03309,-0.02662,-0.01515,-0.3732,0.01953,-0.01498,0.0,-0.01887,-0.4356,4,0,0,0,0,0
2022-01-18,0.36052,4.20945,-1.62818,-2.01515,-0.93351,5.96296,-2.43478,-1.0,-0.57588,-1.0,3.93939,6.4,-0.56694,0.29737,-1.24669,-0.66972,-0.97164,-1.25492,-1.22551,-1.0,2.51613,-1.0,-2.42982,4.28571,-0.01149,-0.0038,-0.00391,-0.01538,-0.09491,-0.04089,-0.03676,-0.03042,-0.0303,-0.43269,0,0,0,0,0,0
2022-01-19,0.00857,-0.39003,-1.61302,-1.17058,-0.5,-1.71144,-1.83838,-1.0,-1.33945,-1.0,-0.94479,-0.59459,0.37218,2.17762,-0.61492,-0.82684,-0.96676,-5.9537,0.2029,-1.0,-1.14397,-1.0,-0.72727,2.0,-0.01163,-0.00763,-0.00784,-0.01172,-0.11198,-0.02299,-0.01141,-0.01172,-0.02692,-0.19626,1,0,0,0,0,0
2022-01-20,0.02521,0.12698,-0.35581,-15.3875,18.86486,-0.72897,5.85542,-inf,-5.48649,inf,11.11111,-3.33333,0.03399,-0.31257,-1.3949,1.45416,8.93243,-1.19282,-6.74747,-inf,0.52294,inf,-0.33129,-1.94595,-0.02353,-0.01154,-0.01581,-0.00791,0.42233,-0.03488,-0.01908,-0.02353,-0.01953,0.26305,2,1,1,1,1,0
