,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,open_1,high_1,low_1,close_1,vol_1,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-07,-2.08014,-0.99511,-0.43867,-0.40191,-1.56571,-0.51651,0.31915,-1.0,1.16923,-inf,-1.62911,0.2,0.63752,-0.94235,-0.02087,-0.37022,-2.8,9.35366,-0.85581,-1.0,5.0,9.33333,-5.10204,-1.19672,-0.00478,-0.00476,-0.00962,-0.00957,-0.2609,0.0,0.00481,0.0,-0.00481,0.31643,3,0,0,0,0,0
2022-01-10,1.01141,-30.07692,0.54264,-0.38019,-2.05051,1.77267,0.09677,-1.0,-0.7305,-1.0,1.47512,-1.0,-3.17261,-1.14216,-0.13408,-0.6293,-0.40571,0.34055,0.44681,-1.0,-0.41538,-1.0,-2.55712,-1.0,-0.00481,-0.00478,0.0,0.0,0.15436,-0.00957,-0.00952,-0.00962,-0.00957,-0.14681,4,1,1,1,1,1
2022-01-11,-2.23287,-11.57804,-0.59422,-0.46735,-0.54808,-0.63042,0.17647,-1.0,-1.18421,-1.0,-0.38392,-inf,-3.47982,306.57692,-0.37403,-0.66986,-1.47475,0.02473,0.29032,-1.0,-1.04965,-1.0,0.52488,-0.25,0.0,0.02885,0.00485,0.02899,0.83846,-0.00481,0.02392,0.00485,0.02899,1.12225,0,1,1,0,0,0
2022-01-12,-0.74108,-0.61898,0.25464,-0.25806,-1.3617,-0.24483,0.5875,-1.0,-45.28571,-inf,-0.35726,-61.33333,-1.31921,-5.03042,-0.49089,-0.60481,-1.16346,-0.7209,0.86765,-1.0,7.15789,-inf,-0.60402,inf,0.02899,0.00935,0.02415,0.00939,-0.18527,0.02899,0.03846,0.02913,0.03865,0.49786,1,1,0,0,0,0
2022-01-13,0.50667,-0.11848,-0.82171,-3.63478,-3.88235,-1.08524,-0.73228,-1.0,0.4,-1.0,-1.0,-1.0442,-0.6099,-0.66412,-0.77632,-2.95484,0.04255,-1.06437,-0.575,-1.0,-63.0,-1.0,-1.0,1.66667,0.00469,0.0,0.00472,0.00465,-0.20677,0.03382,0.00935,0.02899,0.01408,-0.35373,2,0,0,0,0,0
2022-01-14,-0.4252,0.56292,6.58478,-4.27063,-0.73469,-1.35714,3.05882,-1.0,-0.95853,-inf,-inf,21.45833,-0.13397,0.37775,0.35225,7.61739,-1.76471,-0.96956,0.08661,-1.0,-0.94194,-0.5,-0.73858,-1.99263,0.00935,0.0,0.00469,-0.00463,-0.23958,0.01408,0.0,0.00943,0.0,-0.39681,3,1,0,0,0,0
2022-01-17,1.22361,0.13387,-0.62546,-0.73007,-0.76923,3.2,-0.28986,-1.0,0.58333,21.5,7.78641,-0.99814,0.27813,0.77215,1.84083,-1.88284,-0.93878,-2.5,1.88235,-1.0,-0.93433,-inf,-inf,-0.95833,0.0,0.00463,0.0,0.00465,0.20178,0.00935,0.00463,0.00469,0.0,-0.08614,4,0,0,0,0,0
2022-01-18,-1.21728,-1.34895,-2.41657,-1.0729,8.66667,-15.67857,-0.88776,-1.0,-0.19298,-0.48889,-0.83978,16.0,-1.48314,-1.39566,-1.53057,-1.01968,1.23077,-62.65,-0.92029,-1.0,0.27778,10.5,0.40777,-0.96846,-0.00463,-0.00461,-0.01402,-0.01389,-0.25713,-0.00463,0.0,-0.01402,-0.0093,-0.10723,0,0,0,0,0,0
2022-01-19,-3.12291,-3.11921,-1.04815,-0.10256,-0.75862,-1.02676,-2.27273,-1.0,0.36957,-0.91304,13.24828,-1.05882,-0.53874,-0.2605,-0.93179,-1.06542,1.33333,-0.60714,-1.14286,-1.0,0.10526,-0.95556,1.28287,-2.0,-0.0093,-0.00926,0.0,0.0,-0.13275,-0.01389,-0.01382,-0.01402,-0.01389,-0.35575,1,0,0,0,0,0
2022-01-20,2.03574,0.15511,-8.23214,27.6,-1.14286,-0.12121,-2.0,-1.0,6.87302,28.5,-0.89255,-3.0,-7.44461,-3.44792,-0.65176,24.66667,-1.03448,-1.02352,0.27273,-1.0,9.78261,1.56522,0.53103,-0.88235,-0.00939,0.00467,-0.00474,0.0,0.4731,-0.0186,-0.00463,-0.00474,0.0,0.27754,2,0,0,0,0,0
2022-01-21,-2.44102,-1.91343,-0.18025,-0.43357,-5.0,7.62069,-4.92857,-1.0,-0.92742,-1.0,11.39189,-7.5,-5.37455,-2.05511,-6.92857,15.2,-0.42857,6.57576,2.92857,-1.0,-0.42857,-1.0,0.33156,12.0,0.00948,-0.00465,-0.00952,-0.01878,0.23709,0.0,0.0,-0.01422,-0.01878,0.82236,3,1,0,0,0,0
2022-01-24,-1.51781,-1.86564,0.63554,-1.43915,-7.25,-2.448,6.18182,-1.0,-1.38889,-inf,-0.78699,-1.15385,-0.25383,-0.2093,0.34074,-1.24875,24.0,-13.48276,-29.21429,-1.0,-1.02823,-0.91525,1.63964,-0.0,-0.02347,-0.01402,-0.00481,0.00478,-0.34684,-0.01422,-0.0186,-0.01429,-0.01408,-0.19198,4,0,0,0,0,0
2022-01-25,-0.96624,-1.17481,0.96501,-8.49799,-1.08,-2.66851,-0.98481,-1.0,-15.07143,-0.6,-0.32765,1.0,-1.01748,-0.84868,2.21386,2.29277,-0.5,1.416,-0.89091,-1.0,4.47222,-inf,-0.85678,-1.30769,0.00481,0.0,-0.00966,-0.01905,0.09845,-0.01878,-0.01402,-0.01442,-0.01435,-0.28254,0,0,0,0,0,0
