,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,open_1,high_1,low_1,close_1,vol_1,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-07,-0.9888766583627832,-1.3830815709969788,-1.1431854085882522,-0.8102415753146569,2.3699780861943025,11.532467532467532,-0.3063152660367976,-1.0,0.9864130434782609,721.3333333333334,0.6755043227665706,0.5818181818181818,-0.993946273174423,-1.0605135057745538,-1.0978986645718773,-0.7955154498222586,8.36751269035533,0.8186101295641932,0.7850287907869482,-1.0,0.7872860635696821,93.21739130434783,2.1529284164859,0.7058823529411765,-0.003105590062111801,0.012307692307692308,0.004724409448818898,-0.009259259259259259,-0.29998070615473665,-0.016845329249617153,0.003048780487804878,-0.010852713178294573,-0.01078582434514638,0.12699095379410205,3,0,0,0,0,0
2022-01-10,375.2604166666667,-41.99211356466877,-22.5641925777332,5.504947847017919,-0.8263791048011271,1.1619170984455958,-2.7695340501792116,-inf,-0.8317373461012312,-0.3124134748500231,0.13863089095287237,-0.3448275862068966,3.1852731591448933,14.703323262839879,2.0876777251184833,0.23436865611043442,-0.41490138787436087,26.094155844155843,-2.2274987568373943,-inf,-0.6657608695652174,495.6666666666667,0.9077809798270894,0.03636363636363636,0.009345794392523364,-0.013677811550151976,-0.004702194357366771,-0.009345794392523364,0.9434091072920244,0.006211180124223602,-0.0015384615384615385,0.0,-0.018518518518518517,0.3604238709390166,4,0,0,0,0,0
2022-01-11,-0.3843055286398494,0.18588633652699219,-0.6714342194004512,-0.576761779458926,-1.6435705368289637,-1.088735769922109,-0.2535953007899534,-0.2631578947368421,3.016260162601626,-1.0604026845637584,-1.1099697885196376,0.8245614035087719,230.66145833333334,-49.61198738170347,-8.085255767301906,1.7531425514843542,-1.111737292727864,-1.191839378238342,-2.3207885304659497,-inf,-0.32421340629274964,-1.0415320719889247,-1.1252149982800137,0.19540229885057472,-0.016975308641975308,-0.01848998459167951,-0.01889763779527559,-0.018867924528301886,-0.42913684761738524,-0.00778816199376947,-0.031914893617021274,-0.023510971786833857,-0.028037383177570093,0.10942064935780828,0,1,0,0,0,0
2022-01-12,-0.8038175318689719,-0.6553212199870214,-1.1918884484711212,0.1073440839323878,-10.475266731328807,0.5300472653612424,-1.492537313432836,-1.0,-1.5263157894736843,-1.0,-3.28021978021978,-0.8557692307692307,-0.879211538993937,-0.5912501442918158,-1.0630479778599502,-0.5313296603897706,5.098002496878902,-1.1357699221090474,-1.3676321652825603,-1.0,-3.113821138211382,-1.0,-0.7492447129909365,-0.7368421052631579,0.004709576138147566,0.004709576138147566,-0.0016051364365971107,0.004807692307692308,0.039619627118384945,-0.012345679012345678,-0.01386748844375963,-0.02047244094488189,-0.014150943396226415,-0.40651946238436026,1,1,1,1,1,1
2022-01-13,-5.959660783864313,2.694624870563871,29.48137218738473,-3.23879287656812,0.5527689630463711,13.880847308031774,0.3933884297520661,inf,19.838461538461537,inf,-1.0626506024096385,-11.733333333333333,-1.9729984936711706,0.2734587929915639,-6.849023216308041,-3.47911404701768,-15.712900096993211,21.768399729912222,-1.6862957937584804,-9.428571428571429,-11.96761133603239,-2.7888888888888888,-0.8571428571428571,-2.548076923076923,-0.0125,0.0359375,0.01607717041800643,0.051036682615629984,0.609693239805297,-0.007849293563579277,0.04081632653061224,0.014446227929373997,0.05608974358974359,0.6734686857413679,2,1,1,1,0,0
2022-01-14,-0.8194694764083368,-0.7982062780269058,-0.8190234162279906,-1.1321316614420063,-0.7039356582503791,-0.7088967971530249,-0.4321866350336101,-0.8135593220338984,-0.530454042081949,-0.8944099378881988,11.557692307692308,-1.7763975155279503,-1.8953701581480633,-0.2544478960745552,4.516414607156031,-0.7041845775945258,-0.5402804790664346,3.3318623124448368,-0.20881542699724517,inf,8.784615384615385,inf,-1.7867469879518072,7.333333333333333,0.06645569620253164,0.016591251885369532,0.04430379746835443,0.010622154779969651,-0.28338011570357413,0.053125,0.053125,0.06109324758842444,0.06220095693779904,0.15353818326201085,3,0,0,0,0,0
2022-01-17,-4.798284909765775,0.9140151515151516,-1.9842861919090604,3.1180308422301306,-1.2435983077265642,-0.8161165444172779,-1.7346796657381616,-1.0,-1.0306603773584906,-25.294117647058822,-0.9264931087289433,0.232,-1.6857063635103287,-0.6137637586628618,-1.1781327524656622,-1.5441222570532915,-1.0721207726283868,-0.9464709371293001,-1.417160933175168,-1.0,-1.0143964562569214,-3.5652173913043477,-0.07692307692307693,-1.9565217391304348,-0.02967359050445104,-0.013353115727002967,-0.025757575757575757,-0.028528528528528527,-0.21644086216842434,0.03481012658227848,0.0030165912518853697,0.01740506329113924,-0.018209408194233688,-0.438485941307729,4,0,0,0,0,0
2022-01-18,-0.34371209057824503,0.9827825054423115,-1.6295516304347826,-1.3678525133227712,-0.7312614259597806,3.221052631578947,2.6729857819905214,-1.0,-10.64102564102564,-0.8958837772397095,25.4375,-0.7077922077922078,-3.4927684628183795,2.7950757575757574,-0.38034102306920764,-2.5148279952550414,-1.0654642618570473,-0.22381825590872045,-3.698467966573816,-1.0,-0.7044025157232704,-3.5294117647058822,0.9433384379785605,-0.64,-0.012232415902140673,-0.010526315789473684,-0.007776049766718507,-0.00927357032457496,0.04910211303410547,-0.04154302670623145,-0.02373887240356083,-0.03333333333333333,-0.03753753753753754,-0.1779664528137121,0,1,1,1,1,1
2022-01-19,-5.077274594372561,-2.435139900855042,3.511060753210316,-0.9751370399373531,-31.3843537414966,1.7986612416327603,-2.1873548387096773,inf,7.784574468085107,-5.325581395348837,-5.092986603624902,-8.488888888888889,-3.675866019679202,-3.845570288277591,-3.8399456521739133,-1.0091459023476883,-9.1654478976234,10.813296398891966,-5.361137440758294,inf,-85.6923076923077,-1.450363196125908,-109.20833333333333,-3.188311688311688,-0.006191950464396285,0.0364741641337386,0.003134796238244514,0.0530421216848674,0.8890616337180676,-0.01834862385321101,0.02556390977443609,-0.004665629860031105,0.04327666151468315,0.981818551585284,1,0,0,0,0,0
2022-01-20,-1.007253585865582,-1.3235348664688427,-0.6821835231078366,70.81102362204724,-0.666965185268107,-1.0123340993293626,-1.2186481199739188,-20.11111111111111,-0.5720557069330912,-0.20430107526881722,-1.04177897574124,-0.6350148367952523,-0.9704251386321626,-0.5356822038127558,0.4336894356318118,0.7854346123727486,-11.119047619047619,-1.0345189657435359,-0.7403870967741936,-inf,2.7593085106382977,-4.441860465116279,-0.8289992119779354,-3.7333333333333334,0.0529595015576324,-0.002932551319648094,0.0296875,-0.02074074074074074,-0.34258886790903864,0.04643962848297214,0.03343465045592705,0.032915360501567396,0.031201248049921998,0.2418901472121957,2,1,1,1,1,1
