,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,open_1,high_1,low_1,close_1,vol_1,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-02-07,0.17836,-0.31785,0.53418,-0.20993,0.87237,0.30338,2.7803,1.14503,-0.152,-12.03513,-4.56031,0.25836,-2.10593,-1.15129,0.43835,-1.72656,2.05328,-0.34688,-7.54023,45.31148,-0.03467,1.60331,-1.89694,-1.40246,0.04039,0.01917,0.07937,0.0566,-0.28421,0.00105,0.04555,0.06966,0.12,-0.54186,4,1,1,1,1,1
2022-02-08,-0.22955,0.05531,-0.3187,4.04337,-0.09763,-0.4946,-0.62662,-0.92743,-0.7801,-0.5416,-1.29978,1.8277,-0.09214,-0.28012,0.04523,2.9846,0.68957,-0.34126,0.41148,-0.84434,-0.81352,-6.05855,0.06731,2.55826,0.09129,0.08515,0.07353,0.0873,-0.08512,0.13537,0.10595,0.15873,0.14885,-0.34514,0,0,0,0,0,0
2022-02-09,-0.73793,-1.42116,-0.37216,-0.63617,1.25449,-0.41334,-0.93841,3.0439,-2.87417,-0.36204,-9.45618,-1.06606,-0.79809,-1.44445,-0.57226,0.83494,1.03438,-0.7035,-0.977,-0.70655,-1.41213,-0.70756,1.53499,-1.1868,0.06538,0.05292,0.02544,-0.01095,0.3517,0.16264,0.14257,0.10084,0.0754,0.23664,1,0,0,0,0,0
2022-02-10,-1.75743,-1.36343,-1.50735,-1.47466,-0.90343,-0.5472,-28.82497,-0.81423,0.59418,0.29681,-0.60126,-2.125,-1.1985,-0.84694,-1.31853,-1.1727,-0.78228,-0.73436,-2.7138,-0.24878,-3.98776,-0.17269,-4.37183,-0.92568,-0.00722,-0.03466,-0.03626,-0.0572,-0.19844,0.05769,0.01642,-0.01174,-0.06752,0.08347,2,0,0,0,0,0
2022-02-11,5.8767,-17.22422,1.7799,6.604,-2.50264,0.31561,0.69658,1.9026,-0.6905,-0.74426,-2.27253,1.56322,-6.20864,4.89629,-2.41039,-4.60932,-1.14511,-0.40429,-48.2074,-0.4608,-0.5066,-0.66836,-1.50741,-3.88362,-0.07818,-0.08977,-0.06634,-0.07143,0.11402,-0.08484,-0.12132,-0.10019,-0.12454,-0.10704,3,1,1,1,1,0
2022-02-14,-0.89771,-1.17307,-0.54492,-0.50115,-2.4511,-1.54291,-0.60029,-1.0,-0.97066,-0.30197,-0.59439,-1.28999,-0.29661,1.80791,0.26509,2.79326,1.18049,-1.71426,-0.32186,-1.0,-0.99092,-0.82149,-1.51615,-1.7433,-0.0858,-0.04536,-0.03075,0.01581,-0.38831,-0.15727,-0.13106,-0.09505,-0.05675,-0.31856,4,0,0,0,0,0
2022-02-15,-1.88928,3.6996,0.74867,0.62482,2.30695,3.05159,0.61516,-inf,31.14706,-0.36364,-1.25694,-0.53608,-1.09096,-1.81336,-0.20421,-0.18946,-5.79873,-3.19966,-0.3544,-2.70694,-0.05667,-0.5558,-1.10422,-1.13453,0.0205,-0.00413,0.00547,-0.03942,1.32833,-0.06706,-0.04931,-0.02545,-0.02424,0.42422,0,0,0,0,0,0
2022-02-16,-3.90673,-1.76606,-1.23726,-0.91075,-0.44973,-1.39386,-0.90833,-0.84142,-0.60872,-0.67488,2.00183,12.74444,1.58489,-4.60017,-1.41489,-0.85499,0.81972,-2.59574,-0.85193,-inf,11.57843,-0.7931,-1.77129,5.37629,-0.02748,-0.02905,-0.02067,-0.02484,-0.74877,-0.00755,-0.03306,-0.01532,-0.06328,-0.41504,1,1,1,0,0,0
2022-02-17,1.00118,0.83339,0.17993,-0.58665,0.19537,-0.32606,-0.34586,-1.0,-0.73811,-0.98485,-2.17328,-0.48181,-6.81687,-2.40448,-1.27995,-0.96311,-0.34222,-1.26544,-0.94003,-1.0,-0.89753,-0.99507,-4.52198,6.12222,0.0087,-0.00641,-0.00111,0.00886,0.16509,-0.01903,-0.03527,-0.02176,-0.0162,-0.70729,2,0,0,0,0,0
2022-02-18,-0.90098,-0.67261,0.53917,-0.72013,0.22909,0.68847,-0.18468,inf,-3.41667,28.0,-1.02548,-0.62715,-0.80184,-0.39977,0.81612,-0.88432,0.46921,0.13793,-0.46667,-2.73554,-1.63289,-0.56061,-0.9701,-0.80679,-0.02047,-0.01075,-0.00556,-0.0022,-0.26047,-0.01196,-0.01709,-0.00667,0.00664,-0.13838,3,0,0,0,0,0
