,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,open_1,high_1,low_1,close_1,vol_1,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-07,84.54625,-5.03922,9.93408,-1.654,3.07543,5.13268,-1.35867,9.5,17.90306,183.33333,-6.59091,-4.20513,-16.79292,6.62303,-9.08148,-2.00123,25.11794,-81.97163,-9.0,inf,-2224.0,49.27273,10.2844,11.5,0.01553,0.04008,0.01174,0.04864,2.05517,0.01949,0.0562,0.02174,0.05479,6.58243,3,0,0,0,0,0
2022-01-10,-0.91295,-0.46952,-1.05579,-2.23414,-0.66603,-1.00245,-1.62983,-3.30952,-0.95412,-1.0,-0.80569,-0.688,6.44693,-3.14273,-1.61,-0.19287,0.36107,-1.01504,-0.7741,-25.25,-0.13265,-1.0,-2.08636,-2.0,0.04207,0.02018,0.03288,0.0,-0.48512,0.05825,0.06107,0.04501,0.04864,0.57306,4,0,0,0,0,0
2022-01-11,-1.86297,-0.63508,1.98004,-0.42849,-0.99429,42.34524,-1.45106,-1.0,-1.63333,inf,-2.14644,-1.10897,-1.07512,-0.80642,-1.16625,-1.70532,-0.99809,-1.1063,-0.71591,-1.0,-1.02906,-0.88608,-1.22276,-1.034,-0.01651,-0.01799,-0.02622,-0.02783,-0.48342,0.02486,0.00183,0.0058,-0.02783,-0.73402,0,0,0,0,0,0
2022-01-12,0.27121,-0.45332,-0.01215,-0.80383,-45.46667,-0.31997,4.382,-1.0,0.94118,-1.0,0.15328,-1.0,-2.09702,-0.80051,1.94384,-0.88789,-1.25405,28.47619,-3.4276,-1.0,-2.22941,-1.0,-2.32218,-1.0,-0.02425,-0.03663,-0.01923,-0.01908,-0.13976,-0.04037,-0.05396,-0.04494,-0.04638,-0.55562,1,1,1,1,1,0
2022-01-13,-1.64112,-4.31054,-2.16329,-6.54472,-2.86282,-1.4168,-1.21628,-1.0,-2.68262,inf,-0.05063,inf,-1.815,-2.8098,-2.14916,-2.08773,81.83333,-1.28344,-2.164,-1.0,-4.26625,2.95238,0.09489,-0.64706,-0.01147,-0.0019,0.00392,0.01946,-0.19454,-0.03545,-0.03846,-0.01538,0.0,-0.30711,2,0,0,0,0,0
2022-01-14,-5.09277,-0.49763,-2.35823,-2.25999,-2.98833,-2.10174,-0.71392,-1.0,-3.90047,-1.0,-2.62,-24.16667,1.62396,-2.66313,0.58002,5.9863,2.7039,-0.54079,-1.06187,-1.0,3.88038,-1.0,-2.53797,-inf,0.0058,0.0,-0.00781,-0.02672,0.53198,-0.00574,-0.0019,-0.00392,-0.00778,0.23396,3,1,0,0,0,0
2022-01-17,-0.95299,-2.05926,-0.70266,-0.16609,-1.04857,-3.09059,-2.15616,inf,-0.95294,-inf,-1.02881,-1.0,-1.19241,-1.53214,-1.40386,-2.05072,-0.90342,1.30329,-1.33076,inf,-1.13649,-1.4498,-0.95333,-1.0,-0.02308,-0.01524,-0.00591,0.00196,-0.42375,-0.01741,-0.01524,-0.01367,-0.02481,-0.1172,4,0,0,0,0,0
2022-01-18,6.6628,-2.21268,-0.47209,-1.20802,-19.78333,-0.08835,1.20519,-0.42373,6.57639,-1.0,-14.5,inf,-0.63975,0.28455,-0.84303,-1.17347,-0.08763,-2.90589,-3.54955,inf,-0.64346,-1.0,-0.61111,-1.21583,0.00394,-0.00967,-0.0198,-0.01957,0.0914,-0.01923,-0.02476,-0.02559,-0.01765,-0.37109,0,0,0,0,0,0
2022-01-19,0.61279,0.02983,1.57856,-1.32979,-0.5579,-0.03323,6.09069,-0.11765,-0.3813,-inf,1.71958,-1.8,11.35845,-2.24885,0.36124,-0.9314,-9.30417,-0.11864,14.63636,-0.49153,3.6875,-0.875,-37.71429,-inf,-0.01176,-0.01562,-0.01616,-0.02196,0.15764,-0.00787,-0.02515,-0.03564,-0.0411,0.26344,1,0,0,0,0,0
2022-01-20,0.04925,-0.22109,0.32575,-1.2621,-0.51581,-2.92697,-0.35465,-10.46667,-0.52444,-0.0,-0.92412,-2.20833,0.69222,-0.19785,2.41852,-0.91356,-0.78594,-2.86294,3.57597,-9.35294,-0.70577,-inf,-0.79365,-0.03333,-0.04167,-0.02579,-0.02259,-0.02041,0.25037,-0.05294,-0.04102,-0.03838,-0.04192,0.44748,2,1,1,0,0,0
