,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,open_1,high_1,low_1,close_1,vol_1,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-07,-0.36603,-0.11569,-0.58547,-0.71826,-0.85745,-0.90508,-0.32807,-1.0,-0.69745,-1.0,-1.42327,-0.59574,-0.44837,-0.32918,-0.56659,-0.51922,-0.4599,-0.96065,-0.3159,-1.0,-0.52101,-1.0,0.72245,-0.44118,-0.05363,-0.0283,-0.01974,-0.01311,-0.08088,-0.09366,-0.07207,-0.05696,-0.05047,-0.13194,3,1,1,1,1,0
2022-01-10,-0.75235,-0.8172,-0.61765,0.26584,4.10303,-5.31551,-0.9832,-1.0,0.12281,-1.0,-1.5545,-0.86842,-0.843,-0.83835,-0.8415,-0.64336,-0.27257,-1.40964,-0.98871,-1.0,-0.6603,-1.0,-0.7653,-0.94681,0.00333,-0.00324,0.00336,0.01993,-0.45432,-0.05047,-0.03145,-0.01645,0.00656,-0.49846,4,0,0,0,0,0
2022-01-11,6.10227,9.54262,3.78526,-0.5767,-0.27138,-10.83643,15.0375,-1.0,2.0625,-1.0,4.0,5.6,0.75888,0.92721,0.82966,-0.46417,2.71818,41.4492,-0.73058,-1.0,2.4386,-1.0,-3.77251,-0.13158,0.00664,-0.01299,-0.0301,-0.04235,1.24181,0.01,-0.01618,-0.02685,-0.02326,0.22331,0,0,0,0,0,0
2022-01-12,-0.81886,-0.99537,-0.62383,-1.05233,-0.90872,-0.6479,-0.32268,-1.0,-0.2398,-1.0,-1.28718,-0.27273,0.28651,-0.9512,0.80008,-1.02215,-0.93349,-4.46344,9.8625,-1.0,1.32812,-1.0,-2.4359,3.8,-0.0264,-0.02303,0.0,0.0,-0.46506,-0.01993,-0.03571,-0.0301,-0.04235,0.19924,1,1,1,1,1,1
2022-01-13,-0.41139,-44.93333,0.38571,20.25926,-1.16071,-1.03614,5.51669,-1.0,0.68591,-1.0,-0.83631,3.75,-0.89338,-1.20334,-0.47873,-2.1124,-1.01467,-1.01272,3.41387,-1.0,0.28163,-1.0,-1.04701,2.45455,0.00339,0.02357,0.01724,0.02721,0.11596,-0.0231,0.0,0.01724,0.02721,-0.40303,2,1,1,1,1,1
2022-01-14,-3.91298,0.48194,-1.60842,-4.42857,272.94444,42.0,-0.36959,-1.0,-1.0414,-1.0,3.52727,-1.46491,-2.71461,-66.10667,-1.84309,-73.88889,-45.02679,-2.55385,3.10817,-1.0,-1.0698,-1.0,-0.25893,-3.20833,0.03716,0.02961,0.0339,0.0298,0.37924,0.04068,0.05387,0.05172,0.05782,0.53918,3,0,0,0,0,0
2022-01-17,-2.21902,-2.46406,-1.80649,-0.48425,-0.8118,-1.05112,-0.32409,-1.0,-7.25,-inf,-0.95984,-1.22642,2.55099,-3.16965,-0.50932,-2.76829,50.55556,-3.19802,-0.5739,-1.0,-0.74124,-inf,-0.81818,-0.89474,-0.00326,-0.01917,-0.01967,-0.03215,-0.38482,0.03378,0.00987,0.01356,-0.00331,-0.15151,4,0,0,0,0,0
2022-01-18,-0.50049,-0.87551,0.39182,-1.93202,-1.30388,8.69369,-0.22213,-1.0,1.72615,-1.0,-4.1,0.25,-1.60891,-1.18227,-2.12249,-1.48069,-1.05719,-1.49551,-0.47423,-1.0,-18.03846,-1.0,-1.1245,-1.28302,-0.01634,-0.00977,-0.01672,-0.00997,-0.26226,-0.01954,-0.02875,-0.03607,-0.0418,-0.54616,0,1,1,1,0,0
2022-01-19,-0.71193,-3.1809,-0.19849,-1.30444,2.39007,-1.16868,0.14118,-1.0,-0.56546,-1.0,-2.6129,2.33333,-0.85611,-1.27151,0.11555,-0.71626,-2.03017,-2.63514,-0.11231,-1.0,0.18462,-1.0,4.0,3.16667,-0.00997,0.0,0.0034,0.01007,0.40509,-0.02614,-0.00977,-0.01338,0.0,0.03659,1,0,0,0,0,0
2022-01-20,26.13556,-15.94436,2.49853,-7.1875,1.31067,-12.72452,1.4169,-inf,4.08052,-1.0,-21.26,0.64,6.81692,31.59213,1.80409,0.88372,6.83333,0.9777,1.75812,-inf,1.20767,-1.0,31.67742,4.46667,-0.00671,-0.02303,-0.04407,-0.0598,1.35461,-0.01661,-0.02303,-0.04082,-0.05034,2.30844,2,1,1,1,0,0
2022-01-21,-0.66266,-0.62119,-0.7457,-0.61111,-0.77094,-0.93468,-0.48735,-1.0,-0.85276,-1.0,-0.44719,-0.73171,8.15395,-6.661,-0.11033,-3.40625,-0.47071,-1.76584,0.23903,-1.0,-0.25195,-1.0,-12.2,-0.56,-0.03716,-0.03367,-0.02837,0.01413,-0.25096,-0.04362,-0.05592,-0.07119,-0.04651,0.7637,3,1,1,1,1,1
2022-01-24,-2.07434,-2.15171,-1.57355,-0.26407,-5.47826,0.48921,-0.24793,-1.0,-5.76736,-1.0,-0.96429,0.04545,-1.36242,-1.43627,-1.14585,-0.7138,-2.0258,-0.90273,-0.61445,-1.0,-1.70194,-1.0,-0.98026,-0.71951,-0.00702,0.04181,0.0292,0.02091,0.04105,-0.04392,0.00673,0.0,0.03534,-0.22021,4,1,0,0,0,0
