,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,dji_cr,dji_f_cr,dxy_cr,ixic_f_cr,bond_kor_10_cr,bond_kor_2_cr,kosdaq_cr,kospi_cr,krw_cr,ixic_cr,spx_f_cr,sox_cr,spx_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,vix_cr,wti_cr,spsy_cr,spny_cr,spxhc_cr,splrcd_cr,splrci_cr,splrcu_cr,splrcs_cr,splrct_cr,splrcl_cr,splrcm_cr,ixbk_cr,ixfn_cr,ixid_cr,ixis_cr,ixk_cr,ixtr_cr,ixut_cr,nbi_cr,bkx_cr,open_1,high_1,low_1,close_1,vol_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,dji_cr_2,dji_f_cr_2,dxy_cr_2,ixic_f_cr_2,bond_kor_10_cr_2,bond_kor_2_cr_2,kosdaq_cr_2,kospi_cr_2,krw_cr_2,ixic_cr_2,spx_f_cr_2,sox_cr_2,spx_cr_2,bond_usa_10_cr_2,bond_usa_2_cr_2,bond_usa_3m_cr_2,vix_cr_2,wti_cr_2,spsy_cr_2,spny_cr_2,spxhc_cr_2,splrcd_cr_2,splrci_cr_2,splrcu_cr_2,splrcs_cr_2,splrct_cr_2,splrcl_cr_2,splrcm_cr_2,ixbk_cr_2,ixfn_cr_2,ixid_cr_2,ixis_cr_2,ixk_cr_2,ixtr_cr_2,ixut_cr_2,nbi_cr_2,bkx_cr_2,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-07,-2.740531607216637,-1.4089990267275585,0.45,-0.10078192875760209,0.018195050946142648,-1.6456538762725137,-0.6257309941520468,-1.0,-0.6886741814278046,-1.0,-0.8380681818181818,-0.8743455497382199,-0.47,-0.46,0.15,-0.05,4.46,4.68,-2.9,-1.13,0.56,-0.13,-0.11,0.75,-0.1,1.66,5.3,10.99,-0.61,2.07,1.55,2.29,-1.21,-0.33,0.45,-1.05,-0.21,-0.48,0.35,-1.24,3.77,-0.21,-0.37,0.62,-0.14,0.07,0.67,-0.04,3.25,-0.014563106796116505,-0.019002375296912115,-0.0171990171990172,-0.033734939759036145,-0.1603108528571284,0.12138420585625555,-0.1418473138548539,0.4392504118616145,-0.3171321750604794,0.22397200349956256,-1.7437979251240414,-0.8273769386378962,-1.0,-7.105263157894737,-1.0,-1.38,-0.7931034482758621,-1.5303942059568758,-1.5051124744376279,0.05400660885568911,-3.1749688954426065,7.216940363007771,9.446064139941686,-4.978388682814208,-2.2985762656049813,0.6229697116468644,-3.4684061705255114,-2.0222605424047657,-2.493388898416064,-2.0337787939602006,4.79078229229836,14.962495065140152,17.441860465116296,15.966888156729691,3.2082105328456887,0.2784119976933075,2.2155734946065646,-1.909289999771875,-2.9627669459834376,-0.5101415691041864,-1.0999058095231298,-0.23876296005060227,-3.596615435869282,-2.5962368709690824,-1.3160064918282708,3.2139915117832847,-3.239055482901687,-3.2961202152078597,-0.9767343758189445,-3.9049960272811135,-2.0096569540208695,-0.6581235908612305,-3.8983256997503624,2.1313034687126287,-0.026378896882494004,-0.011961722488038277,-0.024390243902439025,-0.029055690072639227,0.22328046586271139,3,1,1,0,0,0
2022-01-10,-1.096534261750277,-1.7783269265971078,-0.5683216483044785,0.027697262479871174,-1.2580414581844175,-1.4202546998180716,2.0390625,-1.0,-0.8241379310344827,-1.0,-1.087719298245614,-0.6527777777777778,-0.01,-0.04,-0.63,-1.13,-0.93,0.96,1.52,1.18,-0.61,-0.96,-0.42,-2.88,-0.41,2.16,-0.4,-4.95,-4.33,-0.7,1.15,1.45,-0.45,-1.65,-0.03,0.75,0.16,-1.01,-0.31,-0.09,0.67,-0.13,-0.99,0.37,-0.94,-0.55,-1.58,-0.93,1.6,-0.012315270935960592,-0.01694915254237288,-0.01,0.00997506234413965,-0.20941908406916365,-0.8319790662443189,-0.681665044545931,-0.3740663900414938,-0.0758760498117579,-1.2627365356623,-0.7286609240407205,0.13742690058479531,-1.0,-0.9452495974235104,-1.0,-1.0142045454545454,-0.956369982547993,-0.48190922531871566,-0.5070127579840732,-0.4782590175577926,-1.1765452066089495,3.4947368421052705,5.688789737869498,-1.4322242073838742,0.031141883097106554,-0.04757135703554801,-1.0878654485339894,-0.5274374001065529,-2.1534238596803865,-0.5012147437124672,3.8235294117647025,4.881870781099322,5.494505494505499,-4.916367642472566,1.3487515380065866,2.7113290630783857,3.7752133900486027,-1.65816897983722,-1.9736204390461796,0.4236565852336093,-0.30645105616577484,-0.05197357980739185,-1.4871535405503309,0.03842259079448206,-1.3223407302689145,4.464766968164966,-0.33967786202969247,-1.3551309600064847,0.9913186913216682,-1.0836150502976551,-0.4744511804797229,-0.9237442328402308,-0.971204684823463,4.900196614829449,-0.02669902912621359,-0.035629453681710214,-0.02702702702702703,-0.024096385542168676,-0.33615778495460574,4,1,1,1,0,0
2022-01-11,-3.9524590163934428,-1.196142991533396,0.03679151474975141,-0.14540896270761516,-0.6952908587257618,-0.645021645021645,-0.7583547557840618,-1.0,4.578431372549019,-1.0,1.3,-14.48,-0.45,-0.43,0.28,0.17,1.1,0.63,-1.49,-0.95,0.03,0.05,-0.12,0.24,-0.14,-0.59,3.25,2.8,3.41,-0.85,-0.3,-0.27,1.04,-0.6,-1.15,-0.64,-0.73,0.1,0.02,-0.99,-0.55,-0.96,-0.47,0.09,0.36,-1.76,-0.18,1.05,-0.22,0.0199501246882793,0.034482758620689655,0.025252525252525252,0.014814814814814815,0.844772474378469,-0.7149865485045102,-0.8473366282262493,-0.5524395478609243,-0.12173913043478261,-1.0786275911365262,-1.1491813220133413,-0.265625,-1.0,-0.01896551724137931,-1.0,-1.2017543859649122,-5.680555555555555,-0.4625110062635449,-0.4733826094178224,-0.3488139730885743,-0.9581826258011295,1.0989010989011045,0.6349206349206356,0.00816251054168624,0.2119458229895429,-0.5734677787460128,-0.9152678973199226,-0.5386666666666666,-2.6515498804978543,-0.5485461185464425,-0.5665722379603405,3.252499712676703,3.1250000000000027,-1.0708872273590624,-1.547943294375669,0.8447249578205381,1.1781536816160352,0.5798080020217657,-2.2364815444936945,-1.1786767074818651,0.10980209930890582,-0.5741573341564199,-0.9086483343549673,-0.2910576669105393,-1.0789441741176629,0.11468774599179062,-1.085120997864554,-1.450903749532096,0.45724529079847936,-0.587349696424866,-2.295461741005955,-1.7590758168294793,0.10774754040259295,1.3749310702728583,0.007389162561576354,0.01694915254237288,0.015,0.02493765586034913,0.4584419124781254,0,0,0,0,0,0
2022-01-12,-2.363131593559134,-6.473621103117506,-1.0744884910485935,-0.7737440410707738,-0.41818181818181815,1.2357723577235773,-1.1861702127659575,-1.0,-1.351493848857645,-1.0,3.217391304347826,-0.9554896142433235,0.51,0.49,-0.38,1.43,0.04,-0.79,-1.07,0.02,-0.48,1.41,0.92,1.84,0.92,-0.5,-1.1,28.28,-5.1,3.82,0.84,3.41,0.76,1.03,0.63,-0.92,-0.14,1.21,1.02,1.11,0.35,1.6,1.7,0.59,1.32,0.45,1.68,1.15,0.89,-0.004889975550122249,-0.009523809523809525,-0.0024630541871921183,0.0,-0.497755428085488,3.0245901639344264,0.07361241768579492,-1.0772290354656944,-0.8066436853650893,-0.8227146814404432,-0.20634920634920634,-1.044987146529563,-1.0,-2.9607843137254903,-1.0,8.7,-1.6,0.05619222225037344,0.05816046749937685,-0.10133524367085125,1.6045183235992557,1.1396011396011407,-0.158730158730153,-2.5362746609091453,-0.9309994878226298,-0.44421064936584453,1.4565563440959486,0.7980290289754164,2.0841201906631546,0.7707899474451525,-1.0764872521246405,2.1146994598321998,31.87954309449637,-1.8656736524495652,2.940430481567567,0.5343817907751726,3.135293229630913,1.8079723011363635,0.4333868703500674,-0.5240045188037746,-1.553722918474788,-0.8704301472627549,1.3145524082982425,1.044948654729287,0.10870973239786043,-0.20594861587514188,0.6333060881640601,1.2242624070544836,0.6785327329192864,1.6820735507187945,-1.3169387390753282,1.4988739960063542,2.2145114764053937,0.6663364107371891,0.014962593516209476,0.024630541871921183,0.022727272727272728,0.014814814814814815,-0.07347303832611078,1,1,1,1,1,0
2022-01-13,4.4211812627291245,3.5542168674698793,24.88412017167382,-9.345218800648299,10.78125,-0.007272727272727273,1.1714285714285715,-1.0,-3.47,-1.0,-2.350515463917526,-5.866666666666666,0.11,0.09,-0.76,0.36,-2.29,-2.12,2.21,1.54,-0.54,0.23,0.24,0.66,0.28,0.31,3.87,-3.94,-4.29,1.75,0.04,0.19,-0.26,0.63,0.3,0.35,0.05,0.44,0.36,0.95,0.2,-0.29,0.43,-0.52,0.48,-0.06,-0.32,-1.52,0.5,0.009828009828009828,0.009615384615384616,0.012345679012345678,0.0170316301703163,0.41728708835184225,-8.389783453636868,-25.928057553956833,-2.9280690537084397,-2.8881554822148883,5.8545454545454545,1.2195121951219512,-1.4042553191489362,-1.0,-0.13181019332161686,-1.0,-6.695652173913044,-1.2166172106824926,0.6139621563824675,0.5785491766800178,-1.1344899587898234,1.7891465914915428,-2.254428341384865,-2.8916929547844346,1.116915089301534,1.5635253875905135,-1.0158258488865206,1.6433270607284611,1.1582390476701165,2.5180092201920883,1.2003537253575347,-0.17094017094016478,2.727070347284069,23.232323232323225,-9.175251620091146,5.637218258311607,0.8771915711668364,3.609106688095461,0.49817301876124137,1.6753439156089438,0.9310502017048083,-0.5681148125609926,-0.09728840912897184,1.6517976790308748,1.382703297764654,2.0752393454869025,0.5516761893040928,1.3120871227239226,2.140234030510839,0.07190833117770065,1.8027799835568088,0.3882041597343152,1.3570703636289267,-0.3815511840019057,1.3975895210305507,0.004889975550122249,0.0,0.009852216748768473,0.0170316301703163,-0.28817525303076386,2,0,0,0,0,0
2022-01-14,-1.4847847321361485,-1.5887926887926889,-1.0401260155861383,-0.818022917071276,-1.039787798408488,0.9029304029304029,-19.06578947368421,-1.0,0.6497975708502024,-1.0,2.5801526717557253,-1.6575342465753424,-0.49,-0.47,-0.13,-2.5,-1.28,-2.11,-0.82,-0.35,0.02,-2.51,-1.36,-2.29,-1.42,-2.92,-3.03,0.0,15.27,-0.63,-0.41,-0.6,-1.63,-2.08,0.18,0.45,0.22,-2.65,-1.4,-0.81,0.38,-1.6,-2.52,-0.13,-2.9,0.23,-0.36,-2.26,0.19,0.021897810218978103,0.002380952380952381,-0.00975609756097561,-0.009569377990430622,0.3319486492506643,-3.6281059063136456,-3.6814895947426067,-2.03862660944206,-2.5186385737439223,-1.46875,0.889090909090909,-40.22857142857143,-1.0,-5.075,-1.0,-5.835051546391752,2.2,-0.3817675243739115,-0.38474313551815764,-0.8888872931985293,-2.152422462257596,-3.54124748490946,-4.1865394806571254,1.3743419379656714,1.1857089434110935,-0.5199989935503389,-2.287535977167947,-1.126461211477152,-1.6411002228703624,-1.1468108897173026,-2.577319587628862,0.7203151378728275,-3.9370078740157513,10.320476014546824,1.108103314888272,-0.3688772383819182,-0.41473126254584847,-1.8880342345182914,-1.4570167734942676,0.4798932683476021,0.8089943042344925,0.2697951828409349,-2.2268904885783187,-1.0455479107548187,0.13883873064960314,0.5898873987787088,-1.8829607029419044,-2.0969682743875397,-0.6456210135770973,-2.4391086791459955,0.17176290608639588,-0.6817287432116726,-3.74326536630736,0.6960586319048653,0.03194103194103194,0.01201923076923077,0.0024691358024691358,0.0072992700729927005,0.8877536229306432,3,0,0,0,0,0
2022-01-18,-1.0670091823349366,-1.1176257690915672,-0.20035149384885764,-0.14185320145757419,0.7839506172839507,-1.1930379746835442,-0.725253807106599,-1.0,-0.10851419031719532,-1.0,-1.1809815950920246,-0.08108108108108109,-0.56,-0.54,0.41,0.68,4.22,5.11,-1.39,-1.09,-0.01,0.59,0.06,2.33,0.08,5.43,8.27,5.74,-5.51,2.07,-1.01,2.44,-0.17,-0.45,-0.57,-0.65,0.19,0.89,0.53,-0.84,0.78,-0.49,0.09,-0.25,1.13,-0.77,-0.42,0.92,-0.31,-0.009828009828009828,-0.012254901960784314,-0.022443890274314215,-0.017369727047146403,0.05603353537919009,-1.0475046497210168,-1.079650355363124,0.8801652892561983,2.5186766275346852,76.06666666666666,-0.9412897016361886,-0.6846321922796795,-1.0,0.3104294478527607,-1.0,-1.1257995735607675,-0.2916666666666667,-1.0430101346325777,-1.006637168141593,0.2739719639992848,-1.8348046389400308,4.2207792207792245,5.106382978723409,-2.5781821089181287,-2.4303781484796363,0.327119744374477,-1.9399005112290555,-1.304002120328651,-0.01537608899883074,-1.3435314777788356,2.340182648401822,4.984288655325597,5.737704918032792,8.910327015015769,1.4278803411070562,-1.412496307410573,1.8275933356910266,-1.7974785419451411,-2.5166970005902565,-0.38946010020529104,-0.2008321421890876,0.4094969146762048,-1.7879615346778324,-0.8713395466828434,-1.634549301119324,1.1706445203516902,-2.0826705041102915,-2.4327405158895994,-0.3778428695235983,-1.8081157973048698,-0.5412267992271336,-0.7789618260404765,-1.356174709367629,-0.12221121487852127,-0.04047619047619048,-0.04275534441805225,-0.034482758620689655,-0.043478260869565216,-0.18517947989588213,0,0,0,0,0,0
2022-01-19,-17.504078303425775,-8.373333333333333,5.156043956043956,-1.353654837731271,-1.004325259515571,-11.40983606557377,-0.2863741339491917,-1.0,-0.34363295880149813,-1.0,-2.3389830508474576,-2.411764705882353,-1.51,-1.5,0.59,-2.5,-0.58,-0.3,-1.46,-0.89,0.23,-2.6,-1.79,-4.44,-1.83,3.67,4.3,1.79,18.76,1.92,-2.3,0.4,-1.39,-1.92,-1.19,-1.2,-1.49,-2.49,-1.99,-1.32,-1.73,-1.4,-2.02,-1.86,-2.84,-2.14,-2.66,-3.85,-2.4,-0.022332506203473945,-0.01240694789081886,-0.030612244897959183,-0.03787878787878788,0.11896495903890293,0.10592479230432882,-0.1327059958981783,3.922671353251318,-1.3034877667881313,-1.007716049382716,1.009493670886076,-0.8039340101522843,-1.0,-0.41485809682804675,-1.0,-0.7576687116564417,-2.2972972972972974,-2.0633553799980464,-2.028397565922921,1.0002617057369747,-1.8350252578234698,3.612012987012986,4.787234042553196,-2.825848710928522,-1.974042177159041,0.22015511692590506,-2.025481439896511,-1.7358125537403266,-2.2194031151780433,-1.7531583895325689,4.573340769659792,8.009082464650636,10.077519379844949,12.21074108713616,4.0306836920210865,-3.279739813002161,2.8589895188918706,-1.553924843150353,-2.3595182433748088,-1.7538056893336162,-1.8443481557635546,-1.3116954723073841,-1.6210222624487087,-1.4676977630486483,-2.1455502304821437,-0.9568832923394743,-1.88687678567819,-1.9370760976709096,-2.1081004245549813,-1.7460782480026107,-2.9012902588718146,-3.0691360282658766,-2.962607500406255,-2.7039782464015274,-0.03194103194103194,-0.024509803921568627,-0.05236907730673317,-0.05459057071960298,0.1816645216592833,1,1,0,0,0,0
2022-01-20,-0.4741524167243254,-0.8846849353178468,0.6540521242413424,2.6260720411663807,-36.5,-1.8456692913385826,-0.8381877022653722,-1.0,-0.1825962910128388,1.0,-2.4177215189873418,-1.6041666666666667,-0.96,-0.99,-0.23,-1.13,-0.67,-4.11,-1.06,-0.77,-0.38,-1.15,-1.03,-3.09,-0.97,-1.14,0.43,21.13,4.65,1.79,-1.65,-0.66,-0.44,-1.81,-1.1,0.46,0.68,-1.37,-0.19,-0.21,-2.24,-0.76,-1.18,-1.23,-1.18,-1.05,-0.77,-1.05,-3.13,-0.03807106598984772,-0.01256281407035176,-0.010526315789473684,0.0026246719160104987,-0.03796689421779032,-9.67862969004894,-1.8502564102564103,9.182417582417582,-2.2823779193205946,-0.8464532871972318,7.80327868852459,-0.8845265588914549,-1.0,-0.46348314606741575,1.0,0.8983050847457628,-0.14705882352941177,-2.4592472248910986,-2.4751368868029946,0.35623509223124006,-3.605148838625908,-1.2461059190031163,-4.402834008097164,-2.5054806752594616,-1.6546163365813893,-0.15630383448599566,-3.7162583927822075,-2.803587732960954,-7.394232134784103,-2.78992461691884,2.487562189054735,4.7438708391468865,23.2974910394265,24.28347950872505,3.7461219292301293,-3.910943242660763,-0.2561099511134437,-1.8233349101019325,-3.691057487069857,-2.276637665001276,-0.7482312250460211,-0.8206244744694607,-3.8241766649418425,-2.178398252872759,-1.5290518204748413,-3.9257710209012546,-2.1480432869291306,-3.1779365003918847,-3.0709551321057993,-3.9898711035400374,-3.169370814727939,-3.4089243057157117,-4.860017208875226,-5.458870459628732,-0.05955334987593052,-0.02481389578163772,-0.04081632653061224,-0.03535353535353535,0.07648133480565882,2,0,0,0,0,0
2022-01-21,3.6721804511278195,-6.151990349819059,5.229872652708828,4.988174077578051,4.20281690140845,-1.3910614525139664,14.86,-1.0,0.21291448516579406,-1.0,1.4196428571428572,-19.413793103448278,-0.89,-0.84,0.24,-1.28,0.83,2.75,2.66,0.72,0.36,-1.3,-1.09,-3.25,-1.1,-2.31,-2.29,4.65,7.3,-0.07,-0.63,-0.9,-0.58,-1.94,-1.24,0.14,-0.72,-1.33,-1.14,-1.43,-2.37,-0.51,-1.29,-0.21,-1.41,-1.25,-0.98,-1.13,-1.65,0.0079155672823219,-0.022900763358778626,-0.02127659574468085,-0.02356020942408377,0.3437869062970098,1.456854798853415,-1.5941021004312144,9.304534094966083,20.71355060034305,-185.7,-0.6692913385826772,1.5663430420711975,-1.0,-0.008559201141226819,-1.0,-4.430379746835443,10.125,-1.8464981608795263,-1.8236478629569755,0.0020882143017971794,-2.4003682756806524,0.15667841754798292,-1.4720812182741074,1.5636597376368955,-0.05446675554663782,-0.02263790255640458,-2.432503497460058,-2.1110199617172545,-6.237591108796717,-2.066920962829953,-3.413333333333336,-1.8729096989966614,26.7605633802817,12.286086549267509,1.720708434334472,-2.2681790067697665,-1.5507021971334098,-1.02181162011359,-3.7131767056005884,-2.32550340687743,0.6024286771213236,-0.045438352989902175,-2.684794885800186,-1.3257980087474597,-1.6403510366962673,-4.5544827332776,-1.2598053062876953,-2.455120896236741,-1.4386265329696521,-2.5731416728777887,-2.284777073025471,-1.7350596115188541,-2.1695736026190873,-4.7363674199734636,-0.030456852791878174,-0.035175879396984924,-0.031578947368421054,-0.02099737532808399,0.2927674909743795,3,0,0,0,0,0
