,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,open_1,high_1,low_1,close_1,vol_1,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-07,0.66048,1.26077,-1.75117,-0.25347,-0.49032,-1.12542,-1.26443,-inf,0.12303,-inf,3.9443,3.45455,1.3982,1.57025,-12.05243,1.118,0.46647,-0.03846,-1.23149,8.61905,2.21089,-1.40183,0.07435,-6.06897,0.02761,0.03754,0.04252,0.03916,0.32342,0.07029,0.07132,0.06774,0.07143,0.70193,3,1,1,1,1,1
2022-01-10,0.19923,0.23457,0.91058,0.28251,-0.72714,0.01888,-0.58141,-1.2599,-0.57659,-0.92045,-0.53755,-0.07483,0.9913,1.79107,-2.43517,-0.04257,-0.86093,-1.12778,-1.11069,inf,-0.5245,-inf,1.28647,3.12121,0.07463,0.04486,0.04381,0.04203,0.20748,0.10429,0.08408,0.08819,0.08283,0.598,4,0,0,0,0,0
2022-01-11,-0.65683,-0.38146,1.71209,0.0238,-2.3539,6.32995,22.54561,-1.66667,-2.59244,94.42857,-1.36311,-0.625,-0.58846,-0.23637,4.18166,0.31303,-1.36943,6.46831,8.85591,-0.82673,-1.67426,6.59091,-1.16792,-0.65306,0.01667,0.01385,0.00579,-0.01252,-0.34316,0.09254,0.05933,0.04985,0.02899,-0.20687,0,1,1,1,1,1
2022-01-12,0.931,0.11055,-0.67051,-0.8489,-0.97364,-0.37534,-0.62602,-1.64286,-0.83465,-1.0,-1.34505,2.97386,-0.33734,-0.31308,-0.10639,-0.84531,-1.03569,3.57874,7.80551,-0.57143,-1.26331,-1.0,-0.87471,0.4902,-0.03279,0.0041,0.01727,0.0338,-0.15719,-0.01667,0.01801,0.02315,0.02086,-0.44641,1,1,1,1,1,1
2022-01-13,0.93504,0.71005,-0.91958,-3.48802,-17.54237,-0.50029,-0.74531,-1.11111,9.04565,-inf,35.74537,1.40789,2.73656,0.8991,-0.9735,-1.37594,-1.4361,-0.68785,-0.90475,-0.92857,0.66104,-0.93413,-13.67891,8.56863,0.05932,0.05306,0.05658,0.05313,0.39597,0.02459,0.05738,0.07482,0.08873,0.17653,2,0,0,0,0,0
2022-01-14,-0.88329,-0.78435,13.33461,1.60991,-1.70492,0.11722,26.52955,14.0,-0.48042,0.70455,-0.99093,-0.97268,-0.77416,-0.63123,0.15276,-7.49351,10.66102,-0.44171,6.01153,-2.66667,4.21957,-inf,-0.66667,-0.93421,0.02133,-0.00904,-0.00669,-0.02329,-0.15597,0.08192,0.04354,0.0495,0.02861,0.17824,3,0,0,0,0,0
2022-01-17,-0.76443,-0.42382,-0.04044,-1.65258,2.31395,-1.83089,-0.79736,-0.18667,-0.23948,1.58667,-6.52778,-1.775,-0.97251,-0.87575,12.75496,-2.70317,-3.33607,-1.92828,4.57866,11.2,-0.60485,3.40909,-1.05014,-1.02117,-0.02611,-0.01956,-0.04043,-0.05166,-0.41392,-0.00533,-0.02842,-0.04685,-0.07374,-0.50533,4,0,0,0,0,0
2022-01-18,0.79679,0.36689,0.21247,-1.17639,-0.35921,-2.90239,1.26744,0.01639,-0.18237,-1.0,-1.33166,-7.25806,-0.57673,-0.21243,0.16345,-0.88489,1.12355,0.58067,-0.54052,-0.17333,-0.37818,-1.0,0.83333,3.85,-0.04424,-0.0266,-0.01966,-0.01257,-0.12061,-0.06919,-0.04563,-0.0593,-0.06358,-0.48461,0,0,0,0,0,0
2022-01-19,-1.52196,-1.01062,-0.80872,-2.37027,-0.13758,-1.4131,-0.92301,22.77419,-0.18821,-inf,-2.27273,-0.75773,-1.93786,-1.01451,-0.76808,-0.75829,-0.44737,-0.21412,-0.82542,23.16393,-0.33625,-0.96907,-0.57789,-2.51613,0.0,-0.01639,-0.01003,-0.01839,-0.12518,-0.04424,-0.04255,-0.02949,-0.03073,-0.23069,1,0,0,0,0,0
2022-01-20,5.18031,64.08786,0.62094,-2.04959,1.81905,-1.80603,1.50276,-0.61601,0.20462,-0.83333,3.7381,-1.34043,-4.2259,-1.69096,-0.68995,0.43822,1.43121,-0.66703,-0.8073,8.12903,-0.0221,-inf,-7.0303,-1.08247,-0.03226,-0.0375,-0.06946,-0.05908,0.79205,-0.03226,-0.05328,-0.0788,-0.07638,0.56773,2,1,1,1,1,1
2022-01-21,-1.34277,-1.89805,0.41883,0.11893,-0.75197,2.83016,-0.04219,-0.84982,-1.03767,-1.0,-1.13065,3.8125,-3.11843,-59.4522,1.29984,-2.17442,-0.30079,-4.08721,1.39716,-0.94233,-1.04538,-1.0,-1.61905,-2.6383,-0.07246,0.00577,-0.01555,0.06585,0.02248,-0.10238,-0.03194,-0.08394,0.00288,0.83232,3,0,0,0,0,0
2022-01-24,-0.38424,-1.16113,-1.91759,-3.1238,-6.08059,-2.31989,0.58974,-2.12941,75.70909,-1.0,-0.35577,-0.48052,-1.21107,-0.85529,-2.30191,-3.37638,-2.26014,-6.05541,0.52267,-1.16961,-3.88973,-1.0,-1.08417,1.5,0.08906,0.01865,0.07267,-0.00287,-0.2796,0.01014,0.02453,0.05599,0.06279,-0.26341,4,0,0,0,0,0
2022-01-25,-0.45993,-0.29657,-0.38092,-3.06914,-1.71895,-1.02562,-0.02109,-1.59375,-1.80517,-1.0,1.52239,-3.025,-0.66745,-1.11335,-1.56806,3.39443,2.65267,-0.96619,0.55621,-0.32941,-62.76364,-1.0,0.625,-2.05195,-0.00574,-0.02254,-0.02356,-0.03314,-0.24166,0.08281,-0.0043,0.04739,-0.03592,-0.4537,0,0,0,0,0,0
2022-01-26,-5.57081,9.61817,0.42923,-0.51572,-1.1069,-7.0557,-0.9474,-1.0,-0.39741,-1.0,-7.01775,-0.81481,-3.46854,6.46914,-0.11519,-2.00203,-0.92315,-0.84487,-0.94851,-1.0,-1.48519,-1.0,-16.1791,-1.375,-0.05628,-0.03746,-0.04977,-0.04173,0.42041,-0.06169,-0.05915,-0.07216,-0.07349,0.07715,1,1,1,1,1,1
2022-01-27,-2.12352,-1.9168,-1.57272,-0.7106,3.23837,-3.5,6.3494,-inf,-0.3278,-inf,-1.55654,3.0,4.13541,-10.73479,-1.81854,-0.85985,-1.45308,14.13924,-0.61343,-0.36842,-0.59494,-inf,2.34911,-0.25926,-0.01682,0.01048,0.02063,0.03266,0.06958,-0.07215,-0.02738,-0.03017,-0.01043,0.51925,2,0,0,0,0,0
2022-01-28,-3.85353,1.63922,22.37828,-1.91352,-18.78258,9.58344,10.6071,3.58333,6.82776,5.72794,-8.52473,-5.98333,2.20601,-3.41965,-14.38915,-1.26437,-76.36919,-27.45861,84.30522,-inf,4.26185,-inf,3.18781,-20.93333,0.00156,-0.00889,-0.0591,-0.08133,1.35817,-0.01529,0.0015,-0.03968,-0.05132,1.52225,3,1,1,1,1,1
2022-02-03,-1.72918,-0.32389,-0.96847,-0.73348,-0.97632,-0.79609,-1.5552,-1.10909,-0.8547,-0.96612,-1.24771,-1.06355,1.08073,0.78442,-0.26294,-1.24347,-1.42112,1.15803,-7.44426,-1.5,0.13735,-0.77206,0.86396,-0.68333,-0.02484,-0.03886,0.0281,0.04754,-0.4004,-0.02333,-0.04741,-0.03266,-0.03765,0.41396,4,1,1,1,1,1
2022-02-04,0.14169,0.5547,3.98244,36.3808,-10.36808,-1.05858,-1.24481,-1.16667,-1.02875,-4.80645,3.10047,9.57895,-1.8325,0.05116,-0.84292,8.9629,-1.22185,-1.01195,-0.86408,-0.98182,-1.00418,-1.12896,-2.01573,-1.67224,0.07803,0.07465,0.0627,0.05947,-0.32608,0.05124,0.03288,0.09256,0.10984,-0.59592,3,1,0,0,0,0
2022-02-07,-0.70958,-0.73846,-0.73689,-0.81522,-2.62291,10.23545,-1.3398,-1.0,-22.68889,-1.0,-1.05386,-0.59701,-0.66843,-0.59339,0.31094,5.9072,14.20358,-1.65819,-0.91682,-1.0,-0.37636,-1.0,-1.22085,3.26316,0.00443,-0.00579,0.01059,0.00148,-0.38915,0.0828,0.06843,0.07395,0.06103,-0.58834,4,0,0,0,0,0
2022-02-08,-3.60981,-1.18349,5.29717,2.7035,0.30487,-1.1786,-2.38532,-1.0,0.43135,-1.0,5.47639,-1.55556,-1.75794,-1.04799,0.65686,-0.31567,-3.1177,-3.00661,-0.52927,-1.0,-32.04444,-1.0,-1.34882,-1.22388,-0.00588,-0.01456,-0.04491,-0.05752,0.45653,-0.00148,-0.02026,-0.0348,-0.05613,-0.11028,0,0,0,0,0,0
2022-02-09,0.23769,0.87752,0.21774,-2.24112,5.221,-12.65326,4.28992,-inf,-5.24052,inf,1.3552,-4.37778,-4.23015,-1.34451,6.66828,-5.59648,7.11762,1.08123,-8.32824,-inf,-7.06967,inf,14.25322,0.87654,-0.06805,-0.0325,-0.03292,-0.03443,1.18052,-0.07353,-0.04658,-0.07635,-0.08997,2.17598,1,0,0,0,0,0
2022-02-10,0.27551,7.53021,-0.92014,-0.01119,-0.54876,-0.95113,-2.56753,-3.58065,-1.13116,-1.41304,-0.39561,-2.42105,0.57869,15.01565,-0.90275,-2.22723,1.80716,-1.56955,-9.29213,inf,-0.44381,-inf,0.42346,3.8,-0.00952,-0.04275,-0.01135,-0.01135,-0.43675,-0.07692,-0.07386,-0.04389,-0.04538,0.22817,2,1,1,1,1,1
2022-02-11,-2.83407,-2.55088,-8.57211,-0.0026,-0.6183,-11.8287,1.36001,-3.875,-1.46847,-1.0,-4.27933,-2.50926,-3.33936,-14.22936,-1.6047,-0.01376,-0.82776,-1.52925,-4.6994,6.41935,-0.93856,-1.0,-2.98199,1.14474,-0.01763,0.0622,0.00492,0.08361,0.78291,-0.02698,0.01679,-0.00648,0.07131,0.00422,3,0,0,0,0,0
2022-02-14,-1.01735,-0.87274,-1.52871,-1.05646,0.64442,-1.5372,-0.82801,-1.0,0.31868,-inf,-1.06332,-0.8865,-0.96817,-1.19737,3.00349,-1.05632,-0.37232,4.81713,-0.59411,-1.0,-1.61776,6.52632,-0.79236,-1.1713,0.0522,-0.01201,0.03263,-0.04236,-0.55281,0.03365,0.04944,0.0377,0.0377,-0.2027,4,0,0,0,0,0
2022-02-15,4.03839,-1.61491,-0.79701,-9.0181,0.14038,0.45285,-0.00481,inf,-0.36042,0.47552,-0.28475,-2.16216,-1.08743,-1.07825,-1.10733,-0.54727,0.87527,-1.78046,-0.82884,-5.78261,-0.15659,-inf,-1.04529,-1.1319,-0.02016,-0.02736,-0.0237,-0.02212,-0.29353,0.031,-0.03904,0.00816,-0.06354,-0.68407,0,1,0,0,0,0
2022-02-16,-1.2995,-1.6292,-0.45827,-0.02223,-0.25204,-0.51452,-0.0246,-1.0,-0.12052,-1.0,-1.13166,-1.88372,-2.50902,-0.6131,-0.89003,-8.83982,-0.14704,-0.29467,-0.0293,-1.0,-0.4375,-1.0,-1.09417,0.02703,-0.00316,0.02187,0.00647,0.00485,0.26356,-0.02326,-0.00608,-0.01738,-0.01738,-0.10734,1,1,1,1,1,1
