,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,open_1,high_1,low_1,close_1,vol_1,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-07,-0.25119,0.89621,-1.14092,-0.09029,-1.48525,-0.85942,-0.86206,-inf,1.41822,90.76923,-2.80533,-1.35294,-0.39539,-2.62815,-1.05047,0.29325,-1.45237,-0.91061,-1.24294,-0.6,-0.78175,18.24194,-3.03464,-1.04858,-0.02395,-0.01737,-0.02595,-0.01394,-0.05942,-0.0161,-0.00196,-0.01414,-0.02367,-0.27294,3,0,0,0,0,0
2022-01-10,-0.92777,-0.93621,-1.44826,0.61142,-2.02211,-0.33532,-1.25944,-1.03571,0.79785,-0.56999,-1.53802,5.66667,-0.94592,-0.87904,-0.93683,0.46592,-0.50402,-0.90656,-1.03579,inf,3.34758,38.46154,-0.02869,-3.35294,0.02249,-0.00589,0.00205,-0.00202,-0.17493,-0.002,-0.02317,-0.02395,-0.01594,-0.22395,4,0,0,0,0,0
2022-01-11,3.51627,3.96519,-1.07494,-0.59221,-0.17388,-1.01438,-6.66791,-1.0,-0.21248,-0.93372,-1.03481,-0.9625,-0.67381,-0.68326,-0.96641,-0.34288,-1.84439,-1.00956,0.47047,-1.0,0.41583,-0.9715,-0.98127,-0.75,-0.006,-0.00198,-0.00204,-0.00405,-0.38648,0.01636,-0.00786,0.0,-0.00606,-0.4938,0,0,0,0,0,0
2022-01-12,0.79146,2.69618,162.82759,1.40836,-0.46676,76.78125,1.98947,inf,-1.38219,-1.0,10.36364,25.33333,7.09074,17.35222,-13.27649,-0.01789,-0.55948,-2.11815,-17.94403,-0.5,-1.30098,-1.0,-1.39557,-0.0125,-0.00805,-0.01782,-0.03279,-0.01829,0.67866,-0.014,-0.01976,-0.03476,-0.02227,0.02989,1,1,1,1,1,1
2022-01-13,10.23969,-0.54735,-10.05136,-5.05181,9.75775,-19.55524,-6.91346,-1023.0,-11.68466,inf,11.63733,6.60759,19.13551,0.67308,-1483.86207,-10.75821,4.73648,-1444.25,-18.67808,-inf,3.0836,0.89706,142.60606,199.33333,0.00406,0.06855,0.04661,0.09524,2.00921,-0.00402,0.0495,0.0123,0.0752,4.05144,2,1,1,0,0,0
2022-01-14,-0.67711,-1.02884,-0.68931,-1.27868,-0.46977,-1.03391,0.45377,-1.28767,-0.67243,0.00775,0.50348,-1.10982,2.62921,-1.01306,-3.81218,0.12915,4.70413,-0.37083,-9.59678,293.0,-4.5,inf,18.0,-1.83544,0.08485,0.0283,0.0749,0.00756,-0.24137,0.08925,0.09879,0.125,0.10352,1.28287,3,0,0,0,0,0
2022-01-17,-1.06434,66.35613,-0.42431,-1.61526,-0.24213,-6.40294,-0.98939,-1.0,-0.17492,-1.99231,-1.3447,-0.93939,-1.02078,-2.94265,-0.82114,-0.82854,-0.59815,-0.8168,-0.98458,-1.0,-0.72973,-2.0,-1.51825,-1.00666,-0.02607,-0.01651,-0.02072,-0.01126,-0.4683,0.05657,0.01132,0.05263,-0.00378,-0.59664,4,1,1,0,0,0
2022-01-18,-0.37926,-0.03566,-0.07454,-0.15076,-0.76584,0.58858,-2.67633,-inf,0.18347,-1.10853,-0.81759,3.5,-1.03994,63.95442,-0.46722,-1.5225,-0.82254,-9.58301,-1.01778,-1.47279,-0.02354,-0.89231,-1.06288,-0.72727,0.00956,0.00746,0.00577,0.00569,-0.15445,-0.01676,-0.00917,-0.01507,-0.00563,-0.55042,0,1,1,1,1,1
2022-01-19,-26.57417,-0.48726,1.75683,-0.29769,7.1672,0.9503,-17.92651,-1.00719,0.9813,-0.92857,-2.61161,0.22222,-16.87479,-0.50554,1.55133,-0.40357,0.91243,2.09822,27.3744,inf,1.34481,-1.00775,-1.29397,4.5,0.00568,0.03148,0.00765,0.02642,1.2965,0.0153,0.03918,0.01346,0.03226,0.9418,1,0,0,0,0,0
2022-01-20,-0.60049,-1.09478,-0.75725,0.85672,-0.64768,-0.94594,-0.87639,-833.0,-0.67422,-17.0,4.31025,-4.86364,-11.21718,-1.0486,-0.33079,0.30399,1.87747,-0.89458,-3.09222,4.98561,-0.35453,-2.14286,-9.55804,-5.72222,0.02825,-0.0018,-0.02087,-0.0386,-0.01707,0.03409,0.02963,-0.01338,-0.01321,1.25731,2,1,1,1,1,0
2022-01-21,-2.00073,14.46119,-3.16822,-2.12969,-1.1049,-1.75865,-17.34711,-1.0,-0.19897,-5.125,-2.3795,-0.78824,-1.3998,-2.46544,-1.52633,-3.09752,-1.03696,-1.04101,-3.0206,-1.0,-0.73904,65.0,-8.32548,-1.81818,-0.0348,-0.02518,0.00388,0.0153,-0.19391,-0.00753,-0.02693,-0.01708,-0.0239,-0.20766,3,0,0,0,0,0
2022-01-24,-0.06231,0.9345,0.46834,1.52752,4.38901,12.44744,-0.66983,inf,-3.88746,-1.21212,-0.15504,62.38889,-1.93837,28.90975,-4.18368,-3.85532,-1.56531,-11.20183,-6.39738,-1.80889,-3.31294,-0.125,-2.16562,12.42353,-0.00759,-0.02952,-0.04826,-0.05085,0.24124,-0.04212,-0.05396,-0.04457,-0.03633,0.00055,4,0,0,0,0,0
2022-01-25,-2.15078,-0.44798,-1.07442,-1.68594,-0.21185,-1.30845,0.24767,-0.94948,-0.67762,21.85714,-0.75945,-1.06223,-2.07907,0.06789,-1.10928,-2.73374,3.24736,-5.14791,-0.58805,inf,-1.93087,-5.84848,-0.79675,-4.94444,-0.05736,-0.04373,-0.0142,-0.01786,-0.49566,-0.06452,-0.07196,-0.06178,-0.0678,-0.374,0,0,0,0,0,0
2022-01-26,-1.18185,-0.42172,-5.42646,-0.59924,2.36137,-1.55281,0.04265,0.94118,-0.72193,-0.4,-1.90884,-5.61972,-0.79073,-0.68078,-0.67058,-1.2749,1.64927,-0.82948,0.30088,-0.90193,-0.91036,12.71429,-1.21862,-0.71253,0.0,-0.0159,-0.04527,-0.05253,0.34008,-0.05736,-0.05894,-0.05882,-0.06944,-0.32415,1,0,0,0,0,0
2022-01-27,1.52128,-1.75102,-0.69362,-0.31199,-0.98741,0.86734,-0.7079,-1.0,-0.09938,-1.0625,2.10031,-1.08232,-1.4585,-1.4343,-2.35617,-0.72427,-0.95769,-2.03229,-0.69544,-1.0,-0.74957,-1.0375,-3.81767,-0.61972,-0.03651,-0.02626,-0.00431,-0.01066,-0.31882,-0.03651,-0.04175,-0.04938,-0.06263,-0.08716,2,0,0,0,0,0
2022-01-28,2.54188,-3.0248,10.34103,-2.94749,86.74118,5.67065,-0.74211,inf,22.04828,3.0,-0.15021,-6.96296,7.93005,0.52065,2.47465,-2.3399,0.1044,11.45639,-0.92467,-0.74242,19.75776,-1.25,1.6346,-0.50915,-0.01895,-0.0249,-0.07576,-0.07112,1.68037,-0.05477,-0.05051,-0.07974,-0.08102,0.82582,3,1,0,0,0,0
2022-02-03,0.70727,-4.41847,-0.87496,-1.76654,-1.19509,-0.60664,7.22786,4.0,-1.46888,44.97917,0.59635,-1.44099,5.04694,5.92171,0.41812,0.49284,-18.11765,1.62394,1.12189,inf,-11.8069,182.91667,0.35655,1.62963,-0.08798,-0.05957,-0.06557,0.00232,0.1606,-0.10526,-0.08299,-0.13636,-0.06897,2.11085,4,1,1,1,0,0
