,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc,open,high,low,close,vol,dji_cr,dji_f_cr,ixic_cr,ixic_f_cr,spx_cr,spx_f_cr,bond_kor_10_cr,bond_kor_2_cr,dxy_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,kosdaq_cr,kospi_cr,krw_cr,sox_cr,vix_cr,wti_cr,weekday,value,close_cr_5,r_open_high_5,close_cr_1,r_open_high_1
2022-09-28,-0.17407860737114103,-0.5488395817393522,-1.0917041175756104,-0.41889812249923053,-0.06382978723404255,-3.6609538002980626,0.8372781065088757,-1.0,-2.5356643356643356,-1.0,-1.0232740585774058,-51.0,-0.029931972789115645,-0.025815217391304348,-0.032624113475177303,-0.024045261669024046,-0.012384355572960007,1.87,1.87,2.05,1.96,1.97,1.94,0.59,-1.25,-1.35,-5.37,-3.74,1.38,-3.47,-2.45,-0.13,1.22,-7.42,4.65,1,0,0,1,0,0
2022-10-20,1.4031795673703413,-1.042191435768262,-0.36856437749978727,-1.129595015576324,-0.40479041916167663,-2.8579970104633783,-4.8011695906432745,1.0,-0.1606022584692597,0.005625113409544547,29.979166666666668,-0.08695652173913043,0.006793478260869565,0.018944519621109608,0.01790633608815427,0.00816326530612245,0.28320689751700584,-0.3,-0.35,-0.61,-0.56,-0.8,-0.86,0.85,-0.12,-0.05,2.29,1.13,0.13,-1.47,-0.86,-0.33,0.69,-2.54,0.5,2,0,0,0,0,0
2022-10-21,-1.2016050319921918,-2.0,-0.8858490566037736,7.264423076923077,-1.5080482897384306,-0.2075623491552695,-1.353846153846154,-1.0,-1.9581464872944694,-0.019848430169613858,-0.16005379959650304,171.38095238095238,-0.004048582995951417,-0.01859229747675963,-0.017591339648173207,-0.01349527665317139,0.3488219895287958,2.47,2.54,2.31,2.41,2.37,2.41,5.44,4.15,-0.74,-0.32,-2.8,-0.22,-0.88,-0.22,-0.13,3.7,-0.97,-1.08,3,0,0,1,0,0
2022-10-24,-0.7009144701452393,16.211940298507464,5.14521841794569,-2.9598603839441537,-0.0891089108910891,1.6121827411167513,-1.8043478260869565,-1.0,-0.7223088923556942,0.002025036818851252,-0.9791833466773419,-0.9941988950276243,-0.017615176151761516,-0.009472259810554804,-0.01652892561983471,-0.005471956224350205,-0.13574316674753356,1.34,1.36,0.86,1.06,1.19,1.2,-2.92,-2.7,-0.06,0.91,0.97,-0.32,2.08,1.04,1.14,0.64,0.54,-0.55,4,0,0,1,0,1
2022-10-25,10.16906474820144,1.4276795005202914,0.2403458213256484,0.5063817156426239,-0.19891304347826086,0.20365332296929653,-0.7621621621621621,-1.0,-1.2134831460674158,-0.05713760793679956,49.80769230769231,-1.5238095238095237,0.001379310344827586,0.00273224043715847,-0.008403361344537815,-0.017881705639614855,-0.09371783595635982,1.07,1.05,2.25,2.05,1.63,1.6,-2.23,-1.69,-0.96,-3.45,-0.8,1.14,0.05,-0.05,-1.23,2.26,-4.66,0.87,0,0,1,1,1,1
2022-10-27,-4.094017094017094,2.6366571018651364,-0.6646582564488797,-0.8833017077798861,4.956164383561644,-0.057947019867549666,1.240343347639485,-1.0,-0.5597579425113465,0.24651046859421735,-1.1017964071856288,49.0,-0.002785515320334262,-0.0027548209366391185,-0.014084507042253521,-0.018105849582172703,0.2450806986513376,0.62,0.63,-1.63,-1.84,-0.61,-0.56,0.35,-0.19,0.82,-2.0,-3.08,0.37,1.74,1.74,0.62,-1.5,0.4,1.33,2,0,1,1,1,1
2022-10-28,-0.9914724957963007,0.3081171713186705,6.41100505334082,20.45257452574526,-1.9011039558417664,1.609841827768014,-1.2758620689655173,0.09090909090909091,1.4914089347079038,0.08498300339932013,-1.0,-1.14,-0.00558659217877095,-0.0055248618784530384,0.012857142857142857,0.019858156028368795,-0.2519754949835745,2.57,2.56,2.87,3.13,2.46,2.4,-2.51,-1.89,0.14,2.12,3.08,0.86,-1.07,-0.89,0.03,3.98,-5.99,-1.32,3,0,1,1,1,1
2022-10-31,-89.69014084507042,-0.7444017190680842,-0.2619137813470718,-0.43329964628600304,-0.557427258805513,-1.0107744107744108,-2.111111111111111,0.5555555555555556,-1.1089655172413793,-0.1690011057869517,-1.0,1.4285714285714286,0.011235955056179775,0.018055555555555554,0.007052186177715092,0.01808066759388039,0.0622433234421365,-0.39,-0.37,-1.03,-1.21,-0.75,-0.72,1.92,2.13,0.74,0.78,0.98,-0.69,1.12,1.11,0.29,-2.02,0.5,-1.56,4,0,0,1,0,0
2022-11-01,-1.4333809750674924,1.0702064896755161,-0.5597413262163826,-1.2057512260365582,-0.9008073817762399,-58.8125,-1.50625,-0.4107142857142857,5.443037974683544,0.2184519849190508,-1.7837837837837838,0.6470588235294118,0.02361111111111111,0.010914051841746248,0.011204481792717087,-0.00819672131147541,0.04518738686392384,-0.26,-0.27,-0.89,-1.01,-0.41,-0.44,-1.97,-1.84,-0.05,-0.04,1.44,1.56,0.68,1.81,-0.64,0.77,-0.27,2.13,0,0,1,1,1,1
2022-11-02,-1.884206669109564,-1.323453975491593,-0.9258568430869667,-0.7724810400866738,-23.186046511627907,1.7956756756756758,1.5802469135802468,-1.0,-1.9764243614931238,-0.03349108117946851,-6.862068965517241,-0.8214285714285714,-0.004070556309362279,0.001349527665317139,0.00554016620498615,0.004132231404958678,-0.2470012187560136,-1.54,-1.55,-3.36,-3.42,-2.5,-2.52,-0.5,0.75,-0.12,1.19,1.33,-0.39,-0.38,0.07,-0.3,-3.09,0.19,1.84,1,0,0,1,0,0
