,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc,dji_cr,dji_f_cr,ixic_cr,ixic_f_cr,spx_cr,spx_f_cr,bond_kor_10_cr,bond_kor_2_cr,dxy_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,kosdaq_cr,kospi_cr,krw_cr,sox_cr,vix_cr,wti_cr,open,high,low,vol,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-22,-0.44699433487201007,-0.2090365347251324,-0.9368238500289041,0.5652173913043478,-0.4475336322869955,-0.9983914748165276,-1.144092219020173,1.0,-1.1558669001751314,1.4096385542168675,2.4210526315789473,-2.012987012987013,-1.3,-1.33,-2.72,-2.79,-1.89,-1.89,-0.66,0.36,-0.09,-2.24,-1.08,-5.56,-1.65,-0.99,0.01,-1.72,12.74,-2.03,-0.011428571428571429,-0.011396011396011397,-0.017191977077363897,0.4314391560164592,4.0,0,0,0,0,0
2022-01-25,-0.31410955655679396,-0.1886138136981023,-3.7359477124183007,-1.5416666666666667,-1.0925324675324675,30.125,-1.0,-110.0,36.10112359550562,2.49,-0.3423076923076923,-0.3333333333333333,0.29,0.28,0.63,0.52,0.28,0.31,-0.16,-0.93,0.28,0.2,-5.36,-4.23,-2.91,-1.49,0.26,1.31,3.64,-2.15,-0.014450867052023121,-0.007204610951008645,-0.01020408163265306,-0.28418168141275923,0.0,0,0,0,0,0
2022-01-26,-0.5140367860600193,-0.781075626261427,-1.9684663162924032,12.025641025641026,11.543859649122806,5.863453815261044,1.0,-1.311926605504587,-0.7989097516656571,-0.16045845272206305,-4.845029239766082,-1.0192307692307692,-0.19,-0.2,-2.28,-2.48,-1.22,-1.24,1.5,2.24,0.03,0.0,5.8,13.53,-2.84,-2.56,0.06,-3.71,4.21,2.75,-0.005865102639296188,-0.015965166908563134,-0.01914580265095729,0.3897215202542097,1.0,0,0,0,0,0
2022-01-27,1.6274900398406376,4.445227765726681,-0.09176122348297977,-0.34448818897637795,-4.665734265734265,-0.9956114686951434,-0.7818181818181819,-1.0,-0.3072289156626506,-0.9829351535836177,-3.5467680608365018,106.0,-0.38,-0.38,0.02,0.13,-0.15,-0.17,-0.12,0.15,0.49,5.44,12.57,3.63,-0.83,-0.41,0.06,1.68,2.57,2.04,-0.01327433628318584,-0.004424778761061947,0.003003003003003003,-0.3149991898168986,2.0,0,0,0,0,0
2022-01-28,0.3872522473735514,0.05387909570759884,0.5562194459532862,-9.126126126126126,-0.6093094238840138,-62.266666666666666,-1.0,1.0,-1.1543478260869566,-2.7,-1.542251418333831,1.1401869158878504,-0.02,-0.04,-1.4,-1.21,-0.54,-0.55,1.52,3.11,0.85,-3.72,2.75,2.5,-3.73,-3.5,0.56,-4.78,-4.6,-0.85,0.0014947683109118087,-0.002962962962962963,-0.019461077844311378,0.434134097300707,3.0,0,0,0,0,0
2022-01-29,0.09724011398680564,0.7966357966357966,-3.9012216404886564,-1.9571322985957131,-3.26171875,3.411316648531012,1.0,-34.0,24.056338028169016,-1.5294117647058822,-1.770374449339207,-0.10480349344978165,1.65,1.62,3.13,3.19,2.43,2.44,-1.0,-0.89,0.02,-1.36,-1.34,-7.32,2.78,1.87,0.48,1.83,-9.28,0.24,-0.022388059701492536,0.010401188707280832,0.0,0.42534065188904874,4.0,1,1,1,0,0
2022-02-04,-0.7782126085100327,-0.8529612876078266,-1.1150144369586141,-1.5166023166023166,-1.1295336787564767,-1.0,-1.1097872340425532,-1.5151515151515151,-1.376053962900506,-14.88888888888889,-0.9120800571837027,-0.06829268292682927,-1.45,-1.47,-3.74,-4.12,-2.44,-2.36,-0.85,-1.01,-0.55,3.64,4.56,6.22,2.15,1.67,0.0,-4.58,10.23,2.28,0.025954198473282442,-0.0014705882352941176,0.022900763358778626,-0.18881231275635504,3.0,1,1,1,1,0
2022-02-05,-0.04042348411934552,0.96852083705956,-6.422594142259414,-2.5493273542600896,-7.8,-1.0,-5.10077519379845,-1.0,-0.03139013452914798,-1.112,-1.3658536585365855,-1.6020942408376964,-0.06,0.02,1.58,1.33,0.52,0.53,1.99,1.27,0.09,4.34,9.49,16.1,1.26,1.57,-0.1,0.6,-4.64,2.26,-0.002976190476190476,-0.0014727540500736377,0.0,-0.45434587920143926,4.0,1,0,0,0,0
2022-02-08,-0.2657973921765296,-0.9333999636561875,-1.7073688271604939,-0.9879401833092137,-1.3235294117647058,21.161290322580644,-1.281663516068053,1.0,-2.087962962962963,8.071428571428571,-0.022222222222222223,-1.4608695652173913,0.0,-0.03,-0.58,-0.86,-0.37,-0.37,1.35,3.59,-0.09,0.48,-2.09,-5.47,-0.38,-0.19,-0.12,-0.02,-1.55,-1.07,0.008955223880597015,0.0,-0.005970149253731343,0.17468663306656596,0.0,0,0,0,0,0
2022-02-09,0.6780510018214936,8.069577080491133,-0.8532860649031906,-25.16,-1.034848484848485,-0.00048520135856380397,-1.9932885906040267,113.7,-2.147517730496454,-1.0,3.977272727272727,-0.33962264150943394,1.06,1.07,1.28,1.2,0.84,0.82,3.68,2.34,0.25,2.37,3.95,27.35,-0.46,0.05,-0.04,2.4,-6.21,-2.15,0.0,-0.0014749262536873156,0.006006006006006006,-0.3042558979178001,1.0,0,0,0,0,0
2022-02-10,-0.5451831750339213,0.10439229843561973,-8.392193308550185,-1.228476821192053,15.434782608695652,-1.0,-0.11486486486486487,-1.0,3.165636588380717,-1.0,-0.6894977168949772,1.3142857142857143,0.86,0.85,2.08,2.06,1.45,1.45,-1.65,-0.48,-0.15,-1.01,1.55,-1.76,1.7,0.81,-0.19,3.35,-6.9,0.34,-0.0014792899408284023,0.0014771048744460858,0.004477611940298508,-0.10517336366382911,2.0,1,1,0,0,0
2022-02-15,-2.400377002827521,-2.0119804190999657,-1.1727497255762898,-1.4695044472681067,-1.1207207207207208,-0.8157894736842105,-0.9061102831594635,-1.0,-1.1442922374429223,0.18840579710144928,0.7575757575757576,-8.666666666666666,-0.49,-0.45,0.0,0.09,-0.38,-0.35,-1.02,0.23,0.31,3.53,5.56,4.83,-2.81,-1.57,-0.18,0.15,3.55,2.53,-0.015988372093023256,-0.01878612716763006,-0.013235294117647059,0.4795706168355691,0.0,0,0,0,0,0
2022-02-16,0.05850944496791852,0.14834302202231933,1.6576648133439238,-2.550744248985115,6.507462686567164,6.428571428571429,-7.968253968253968,-1.0,4.8386075949367084,0.08536585365853659,-1.8017241379310345,-0.7608695652173914,1.22,1.26,2.53,2.5,1.58,1.6,0.11,0.98,-0.38,2.9,0.46,6.39,-1.51,-1.03,-0.05,5.47,-9.28,-3.55,-0.008862629246676515,-0.007363770250368188,-0.00894187779433681,-0.3017687640427196,1.0,0,0,0,0,0
2022-02-19,-0.9977256404117788,-0.7855530474040632,-1.659167065581618,-0.19464033850493653,-0.8798235942668137,-1.0,-1.55,1.0,-0.9747747747747748,-0.6058823529411764,-12.8,-0.8970588235294118,-0.68,-0.65,-1.23,-1.19,-0.72,-0.71,0.74,1.18,0.24,-2.11,-0.05,-1.92,0.86,0.02,-0.25,-1.12,-1.28,-0.75,-0.0073964497041420114,-0.004405286343612335,-0.002976190476190476,-0.35770580452165907,4.0,0,0,0,0,0
2022-03-05,0.07461724415793715,-0.28343898321281813,-1.6384457431685358,-1.6342296201451132,-2.1553398058252426,-1.7678571428571428,-1.3522727272727273,1.0,-1.4235252560932532,1.0,-2.607594936708861,0.43373493975903615,-0.53,-0.46,-1.66,-1.36,-0.79,-0.73,0.57,0.05,0.9,-5.6,-2.37,-8.22,-1.25,-1.22,0.99,-2.42,4.92,7.44,0.0,-0.006033182503770739,-0.00911854103343465,-0.24524445648292928,4.0,0,0,0,0,0
2022-03-08,3.8256973605278946,3.978395198933096,3.3772884710539337,5.690444145356662,2.9472880061115356,0.37209302325581395,5.612903225806452,-15.857142857142858,0.9741451209341118,-201.0,-2.5078740157480315,3.9411764705882355,-2.37,-2.39,-3.62,-3.75,-2.95,-2.98,2.27,5.93,0.78,5.57,9.01,3.09,-2.16,-2.29,1.21,-4.91,13.98,3.22,-0.019756838905775075,-0.018209408194233688,-0.027607361963190184,1.7936772046589018,0.0,0,0,0,0,0
2022-03-09,-0.9007000178694906,-0.8874800203591424,-0.9507149720228338,-0.8175417421042044,-0.9864524869363267,-1.0,-7.336585365853659,-1.0,-2.2995352767215884,2.825,0.08616187989556136,-0.5306122448979592,-0.56,-0.55,-0.28,-0.4,-0.73,-0.71,0.55,-1.17,-0.17,3.58,2.86,10.29,-1.29,-1.09,0.11,1.87,-3.62,3.6,-0.031007751937984496,-0.012364760432766615,-0.02050473186119874,-0.5137103084235481,1.0,0,0,0,0,0
2022-03-18,-0.7110285547785548,-0.59364101371774,-0.005703992794956469,-98.0,-0.9823963657013061,-3.3097128894318875,1.0,-1.0,-92.27777777777777,-1.0,-2.8035714285714284,-3.606060606060606,1.23,1.18,1.33,1.14,1.23,1.2,-2.21,-1.76,-0.64,-1.14,-1.66,-13.73,2.5,1.33,-1.26,0.73,-3.75,8.35,0.01732283464566929,0.015723270440251572,0.014263074484944533,0.48182173241182563,3.0,1,1,1,1,0
2022-03-19,2.283841693975296,-0.2567586897439565,-3.3535628019323673,-1.4025773195876288,-14.67741935483871,0.6225866172970114,-1.8773584905660377,1.0,-1.0570095354027187,-1.0,-0.33663366336633666,-2.13953488372093,0.8,-0.14,2.05,-0.12,1.17,-0.02,1.22,1.24,0.27,-0.65,1.38,4.55,0.97,0.46,0.1,2.01,-7.01,1.67,-0.0046439628482972135,0.0,0.0015625,-0.0017991588645817815,4.0,0,0,0,0,0
2022-03-22,-0.04605818684271129,0.41204772902232484,-0.32200128287363694,-0.14084507042253522,2.8537735849056602,-0.6060309698451508,-1.0,-1.0,0.7259786476868327,-1.0,-1.828358208955224,-0.15306122448979592,-0.58,-0.47,-0.4,-0.24,-0.04,0.0,0.37,1.92,0.26,6.68,9.02,20.44,-0.49,-0.77,0.53,-0.26,-1.42,7.09,-0.003110419906687403,-0.0046439628482972135,-0.0046801872074883,-0.31232062085275414,0.0,0,0,0,0,0
2022-03-24,-0.440577770341866,-0.6164748278829604,-6.682646212847555,-1.1440329218106995,-0.958904109589041,-4.880981595092025,-1.0,1.0,195.58333333333334,29.058823529411764,-0.5892857142857143,-0.4774774774774775,-1.29,-1.32,-1.32,-1.41,-1.23,-1.28,-0.04,0.65,0.08,-3.82,-3.14,-7.62,0.64,0.92,0.29,-2.48,2.75,2.84,0.009478672985781991,0.006269592476489028,0.006329113924050633,0.046775203506574825,2.0,1,0,0,0,0
2022-03-25,0.23332668726946465,0.6480611457822032,-0.8083347393284968,-1.6714285714285715,-10.366666666666667,-1.0,1.0,-1.0,-0.6426451886392539,-0.8395303326810176,-5.217391304347826,2.206896551724138,1.02,1.03,1.93,2.19,1.43,1.46,0.81,0.32,0.19,3.5,1.73,4.63,0.13,-0.2,0.08,5.13,-8.06,-2.25,-0.009389671361502348,-0.006230529595015576,-0.006289308176100629,0.07024286654304002,3.0,0,0,0,0,0
2022-03-31,0.9533861037818822,0.6424796627278665,-15.557768924302788,-0.6254452926208651,-2.440607210626186,1.8353344768439108,1.0,-1.0,9.474576271186441,-0.4931506849315068,-0.7547169811320755,-4.0588235294117645,-0.19,-0.21,-1.21,-1.09,-0.63,-0.64,-2.93,-2.29,-0.58,-1.67,-2.55,-6.27,0.13,0.21,0.25,-3.23,2.28,3.43,0.0078125,0.004665629860031105,-0.006259780907668232,0.26400869388032333,2.0,0,0,0,0,0
2022-04-01,1.4404065092943976,1.9009435667546364,-1.9663382594417078,-1.0978260869565217,-0.9697049525816649,0.542649727767695,0.8446601941747572,-1.8571428571428572,1.4061488673139158,-0.4594594594594595,-0.14201183431952663,12.173076923076923,-1.56,-1.42,-1.54,-1.35,-1.57,-1.42,2.91,0.81,0.5,-0.54,0.96,-3.35,0.58,0.4,0.32,-2.27,6.36,-6.99,-0.023255813953488372,-0.018575851393188854,-0.009448818897637795,0.6092853304674906,3.0,0,0,0,0,0
2022-04-02,-0.5395746026725706,-0.6280672457410615,-2.547436986689323,-29.86111111111111,5.504347826086956,-0.08784313725490196,-2.457894736842105,-1.0,-0.9894082044384667,3.9,0.8275862068965517,-0.8437956204379562,0.4,0.29,0.29,-0.03,0.34,0.19,1.28,4.72,0.27,1.89,5.48,1.54,-0.42,-0.65,0.46,-1.82,-4.52,-1.01,0.0,-0.006309148264984227,-0.006359300476947536,-0.38250614381878406,4.0,0,0,0,0,0
2022-04-08,-0.5039060775919142,-0.9351080039437125,15.94915254237288,695.1428571428571,-41.661654135338345,15.5,0.9122807017543859,-1.0,26.613445378151262,13.0,1.1444444444444444,-0.9113924050632911,0.25,0.26,0.06,0.21,0.43,0.46,-0.06,-1.06,0.19,2.61,-0.64,-0.73,-1.61,-1.43,0.42,0.11,-2.49,-0.21,0.0,0.0016051364365971107,-0.001610305958132045,0.2945943261002228,3.0,0,0,0,0,0
2022-04-09,2.8617437722419927,25.816298342541437,-0.451,-1.0090293453724606,-0.5484467455621301,0.09400456174649723,-1.0091743119266054,-0.006030150753768844,-1.0252586731588558,0.5848214285714286,2.38860103626943,17.571428571428573,0.4,0.36,-1.34,-1.44,-0.27,-0.28,1.12,3.13,-0.02,1.44,1.94,2.2,0.73,0.17,0.54,-2.42,-1.81,2.32,-0.00482315112540193,-0.00641025641025641,-0.0064516129032258064,0.013472774909286238,4.0,0,0,0,0,0
2022-04-12,-0.721397963415196,-0.764795261395828,-0.42185792349726775,-2.227272727272727,0.24610974610974612,-0.2851824274013403,-87.0,-1.0,-12.19277108433735,0.4619718309859155,-0.8470948012232415,-0.5615384615384615,-1.19,-1.14,-2.18,-2.28,-1.69,-1.66,3.68,6.46,0.17,1.9,-1.76,1.12,-1.38,-0.27,0.42,-2.09,15.17,-4.04,0.004846526655896607,0.0032258064516129032,0.0016233766233766235,-0.434710654407788,0.0,0,0,0,0,0
2022-04-26,4.009323096208085,6.687609482657947,-1.088548318433376,0.6610169491525424,-0.9567318757192175,1.0,-7.357142857142857,-1.0,-3.5187793427230045,-1.0,1.7543478260869565,4.594594594594595,0.7,0.7,1.29,1.36,0.57,0.6,-2.87,-1.87,0.55,-2.39,-1.24,-6.37,-2.49,-1.76,0.48,1.76,-4.22,-3.46,-0.006622516556291391,-0.008264462809917356,-0.013311148086522463,1.0678005501530354,0.0,0,0,0,0,0
2022-04-27,-0.5073585761428862,-0.5515502286226435,-6.4326923076923075,-0.9183673469387755,1.0159574468085106,-11.118279569892474,0.0898876404494382,-1.0,-1.3215284249767008,32.733333333333334,-0.8705603788476717,-0.42995169082125606,-2.38,-2.37,-3.95,-3.84,-2.81,-2.85,-0.47,-0.97,0.57,-3.19,-5.57,3.13,1.26,0.42,0.85,-4.38,24.06,3.21,-0.0016666666666666668,-0.0016666666666666668,-0.0016863406408094434,-0.3138724424792026,1.0,0,0,0,0,0
2022-05-03,-0.17629319157636475,-0.4795449942617971,-1.0643144734053824,-0.5714285714285714,-1.1078001752848379,-0.931161324224908,-0.6801932367149759,-1.0,-0.9830741079597438,-1.0,-0.7487603305785124,-14.333333333333334,0.26,0.3,1.63,1.72,0.57,0.57,4.23,4.83,0.8,1.47,-0.43,-10.78,-0.32,-0.28,0.35,3.51,-3.17,0.46,0.010273972602739725,-0.0016722408026755853,0.00686106346483705,-0.5604313722348191,0.0,1,1,0,0,0
2022-05-04,-0.43487434067638847,-0.2249173098125689,-1.57001647446458,8.095238095238095,-0.056910569105691054,11.877862595419847,-1.0536253776435045,-0.2543381259295984,1.054054054054054,-1.0,15.519736842105264,-0.9458333333333333,0.2,0.16,0.22,0.11,0.48,0.44,1.07,0.35,-0.29,0.07,1.95,15.62,0.64,-0.26,-0.56,0.75,-9.55,-2.62,0.013559322033898305,0.01340033500837521,0.015332197614991482,-0.1962707106793285,1.0,1,1,0,0,0
2022-05-05,-1.0374437246074448,-0.9042757928206845,3.453757225433526,-1.0471204188481675,-2.0,-0.08950800237107291,-0.6619718309859155,0.003989361702127659,19.17105263157895,-0.14953271028037382,-0.994026284348865,4.384615384615385,2.81,2.83,3.19,3.39,2.99,3.02,1.58,3.52,-0.84,-1.1,-4.67,-0.32,-0.83,-0.11,-0.7,3.9,-13.09,5.27,0.011705685618729096,0.001652892561983471,0.01174496644295302,0.0749291302868806,2.0,1,1,0,0,0
