,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc,open,high,low,close,vol,dji_cr,dji_f_cr,ixic_cr,ixic_f_cr,spx_cr,spx_f_cr,bond_kor_10_cr,bond_kor_2_cr,dxy_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,kosdaq_cr,kospi_cr,krw_cr,sox_cr,vix_cr,wti_cr,weekday,value,close_cr_5,r_open_high_5,close_cr_1,r_open_high_1
2022-07-08,4.396749267252864,-0.35114819817856985,-0.7796549502469754,-1.5479327578373467,-0.9344122097230445,-0.9157936945516515,-0.9784591194968554,-1.0,-0.8625103709849472,-0.4030054644808743,-0.14285714285714285,-1.3026315789473684,0.025,-0.002004008016032064,0.02748414376321353,0.006160164271047228,-0.3742475072220669,-0.14,-0.18,0.12,0.11,-0.08,-0.1,2.25,0.97,-0.14,2.67,2.66,0.77,1.12,0.7,-0.23,0.47,-5.52,2.01,3,2,1,1,1,1
2022-07-11,-2.044830650735657,-1.2830663846076358,0.3743773012778861,-2.1181592039800994,2.4964894684052155,5.8863095238095235,8.773722627737227,1.0,0.4956896551724138,-1.1784897025171626,-0.7333333333333333,-2.347826086956522,0.0040650406504065045,0.014056224899598393,0.012345679012345678,0.0163265306122449,0.20987498045406147,-0.52,-0.54,-2.26,-2.2,-1.15,-1.14,0.74,-0.3,0.97,-3.37,-1.72,7.2,0.07,-0.44,1.25,-2.46,6.21,-0.67,4,2,0,1,0,0
2022-07-12,-1.8230791040544372,-3.0272835112692764,-1.0717831534158064,-0.6403411197626993,-0.9417670682730924,-0.636269340478866,-1.7931292008961912,-1.0,-2.185590778097983,2.358974358974359,6.180555555555555,-3.129032258064516,-0.004048582995951417,-0.01782178217821782,-0.03048780487804878,-0.03413654618473896,-0.17159737821952795,-0.61,-0.56,-0.95,-0.89,-0.92,-0.86,-0.89,-1.48,0.09,-0.74,-0.6,6.99,-2.12,-0.96,-0.43,0.18,4.28,-7.93,0,2,0,0,0,0
2022-07-13,0.5692387185669997,0.326214160327677,4.618002195389682,1.3350515463917525,-18.83743842364532,0.2568916349809886,-0.783427495291902,-1.0,-0.036460865337870685,-1.0038167938931297,-0.29980657640232106,0.3333333333333333,-0.03861788617886179,-0.04233870967741935,-0.033542976939203356,-0.029106029106029108,0.039954532959889454,-0.69,-0.67,-0.15,-0.14,-0.45,-0.5,-1.55,-2.52,-0.17,-1.18,3.19,7.76,1.65,0.47,-0.04,0.75,-1.72,0.48,1,3,1,1,1,1
2022-07-14,-1.6034829693045036,-0.7500551511140525,-5.555099648300117,-3.3275938189845475,-2.2057442695388016,-0.6938929854414824,-24.730434782608697,-1.0,-1.4374369323915237,458.0,-3.9861878453038675,-1.8181818181818181,-0.019027484143763214,0.00631578947368421,0.006507592190889371,0.017130620985010708,-0.2367892785449454,-0.46,-0.5,0.03,0.3,-0.3,-0.3,0.06,1.2,0.6,0.75,-0.65,0.97,0.38,-0.27,0.9,1.92,-1.57,-0.54,2,3,0,1,0,1
2022-07-15,-2.389754471051834,-2.5159752868490735,-2.387723587697851,-2.8248292867981792,-0.6234539624370132,-9.030265596046943,-1.6408941004030781,1.0,0.9250288350634371,-1.0,-1.7419056429232191,-1.5277777777777777,0.0,-0.012552301255230125,-0.004310344827586207,-0.016842105263157894,0.33461880469883465,2.14,2.1,1.79,1.78,1.92,1.89,-1.45,-1.74,-0.41,-1.0,0.08,-2.67,-0.48,0.37,0.1,2.54,-8.22,1.89,3,3,0,0,0,0
2022-07-19,-2.8040663853085435,-2.6123452742028035,-2.7713040031708283,-0.1633794936354735,-9.3,-1.6734354808934835,-33.22834645669291,1.0,-73.07936507936508,1.0,-1.0147771317829457,0.9605263157894737,-0.0021321961620469083,0.053304904051172705,0.021929824561403508,0.0670995670995671,0.25593423944688953,2.42,2.4,3.11,3.08,2.76,2.71,0.12,-0.81,-0.6,1.31,2.25,5.7,0.72,-0.18,-1.0,4.61,-3.16,1.58,0,3,0,1,0,0
2022-07-20,-1.16799178060539,-1.0751605741691663,-2.329827701946744,0.01839157331549908,-0.8295180722891566,0.31935307017543857,-0.21255802589787443,-0.8168421052631579,-0.8271305879762167,0.7,2.721311475409836,-0.8456375838926175,0.03632478632478633,-0.012145748987854251,0.030042918454935622,-0.012170385395537525,-0.6449461197894912,0.17,0.2,1.58,1.56,0.59,0.63,2.91,3.06,0.34,0.06,-0.19,-0.52,1.07,0.67,0.61,2.49,-2.53,-1.88,1,2,1,1,1,0
2022-07-21,-1.896687993978171,3.4338218714768884,-5.834258791855965,-0.668034805450665,9.983510011778563,-3.9114897153542487,0.6543592925845485,-0.09195402298850575,-0.3681528662420382,87.6470588235294,-2.462555066079295,-6.739130434782608,0.03505154639175258,0.0389344262295082,0.01875,0.01026694045174538,0.8659992706482995,0.5,0.48,1.36,1.4,0.99,0.98,0.33,0.18,-0.12,-4.89,-4.33,-1.36,0.56,0.93,-0.53,1.53,-3.22,-5.78,2,2,1,1,1,1
2022-07-22,1.0809024134312697,-1.1566314076484947,-0.4258962756700313,0.1172106824925816,-0.360857908847185,-0.3259830157710697,-0.6536009002250562,0.0379746835443038,1.8266129032258065,-0.9893828798938288,0.19879518072289157,-2.0606060606060606,-0.0099601593625498,0.011834319526627219,0.0081799591002045,0.018292682926829267,-0.09737553822585628,-0.43,-0.41,-1.87,-1.71,-0.93,-0.91,-2.1,-2.14,-0.15,-4.44,-3.99,-0.41,-0.68,-0.66,0.29,-2.55,-0.35,-1.71,3,1,0,1,0,1
2022-07-25,-0.85815137915385,2.317857142857143,-1.416575724505881,-0.16954404603806994,-0.9052013422818792,-1.2857596611964002,-1.5955603681645911,-1.1829268292682926,-2.245363766048502,-1.0,-2.371859296482412,-1.0785714285714285,0.006036217303822937,-0.011695906432748537,0.002028397565922921,-0.001996007984031936,-0.18625896617473478,0.28,0.29,-0.43,-0.56,0.13,0.13,-2.67,-1.28,-0.26,0.79,0.49,0.83,-0.01,0.44,0.08,-0.61,1.43,2.11,4,3,0,0,0,0
2022-07-26,-6.059722715961607,-2.6301007926411586,-1.3165478096346965,-4.682835820895522,-1.9469026548672566,0.18784735087069285,-0.2509090909090909,-7.533333333333333,-0.9100801832760596,-1.0,-0.9065934065934066,26.363636363636363,-0.008,-0.01775147928994083,-0.012145748987854251,-0.008,-0.19449999570848603,-0.72,-0.74,-1.87,-1.96,-1.15,-1.18,-0.9,-0.44,0.64,-0.13,1.35,1.77,0.03,0.39,-0.08,-1.63,5.69,-1.78,0,3,0,0,0,0
2022-07-27,0.23473617649125272,-0.4851722895905871,-5.294252873563218,-0.8374583876103633,4.654205607476635,0.05645664379288833,2.5072815533980584,-1.153061224489796,6.503184713375796,-1.2935779816513762,-6.823529411764706,-0.8504983388704319,-0.014112903225806451,-0.01606425702811245,-0.014344262295081968,-0.012096774193548387,0.1194378143380786,1.37,1.39,4.06,4.18,2.62,2.58,-1.63,-0.95,-0.65,-0.65,-2.46,-3.12,0.73,0.11,-0.31,4.75,-5.87,2.4,1,3,1,0,1,0
2022-07-28,-0.3506885171275748,3.2576958955223883,-3.6096359743040685,4.973285841495993,-1.5295867768595042,-3.3820490109241215,-3.6017301038062284,-1.4666666666666666,-1.3845500848896435,-0.46875,2.457912457912458,-7.622222222222222,0.012269938650306749,0.01020408163265306,0.002079002079002079,0.004081632653061225,0.3438704703161141,1.03,0.99,1.08,0.94,1.21,1.22,2.08,1.03,-0.09,-4.11,-3.87,-2.65,0.33,0.82,-0.81,1.15,-3.92,-0.86,2,2,1,1,1,1
2022-07-29,-0.1305757602313557,-0.5129813222325683,-0.68326905719209,-0.5834824090638044,1.1922596754057428,-0.986737729300942,-0.8822981779491954,1.2857142857142858,-0.24944812362030905,2.9411764705882355,-0.8714703018500487,-1.0335570469798658,0.014141414141414142,0.030303030303030304,0.01867219917012448,0.0040650406504065045,-0.0020611546715964386,0.98,1.03,1.88,1.84,1.42,1.47,-2.19,-3.88,-0.42,-0.48,0.77,-0.54,0.66,0.67,0.58,0.77,-4.48,2.28,3,2,1,1,1,1
2022-08-01,-10.666364277794576,-4.182533880672552,4.258290155440415,3.722977809591983,1.520501138952164,15.560747663551401,13.857627118644068,1.0,10.352941176470589,-4.970149253731344,-7.818181818181818,-39.9,0.00398406374501992,0.027450980392156862,0.024439918533604887,0.048582995951417005,1.0299165318116004,-0.14,-0.18,-0.18,-0.07,-0.28,-0.31,1.95,2.25,-0.43,-3.1,-1.18,0.32,0.5,0.03,0.33,0.38,7.08,-4.8,4,2,0,0,0,0
2022-08-02,-1.1935453597497394,-1.3929145684247726,-0.8579346701482978,-1.205213701121552,-0.6336421147763217,0.18623024830699775,-0.7506274241387177,-14.03125,-0.7950777202072539,0.9699248120300752,1.6244444444444444,-1.6966580976863752,0.03373015873015873,-0.0019083969465648854,0.019880715705765408,0.0,-0.5175647467298836,-1.23,-1.23,-0.16,-0.29,-0.67,-0.65,-2.73,-2.33,0.71,6.21,6.12,6.16,-0.4,-0.52,0.34,-0.12,4.77,0.56,0,3,0,0,0,0
2022-08-03,-0.8590054415171596,-1.3109682061429149,-2.3674354083578986,4.644756277695716,-0.4252235584335492,0.7059942911512845,-0.38243366880146384,-1.0023980815347722,-1.1112515802781289,-1.0248091603053435,-0.3090601185436071,-1.051660516605166,0.0,-0.0038240917782026767,-0.009746588693957114,0.0,0.026787267350843625,1.28,1.25,2.59,2.68,1.56,1.53,1.29,1.75,0.26,-1.52,0.2,-1.82,1.37,0.89,-0.3,2.65,-8.27,-3.98,1,1,1,1,1,1
2022-08-04,-19.595338173481085,-0.3628344179320318,-7.0517372558965254,-1.0133455449430853,10.901287553648068,1.2916899051868378,6.095308641975309,-23.0,-31.25,7.461538461538462,1.0649509803921569,5.928571428571429,-0.01727447216890595,0.04030710172744722,0.003937007874015748,0.03861003861003861,0.5636470156417641,-0.26,-0.27,0.41,0.42,-0.08,-0.1,0.16,1.04,-0.73,-0.47,-0.66,-1.77,1.2,0.47,-0.41,0.92,-2.32,-2.34,2,2,1,1,1,1
2022-08-05,-0.937571921749137,-0.8831139355424421,-0.8111013326628111,-27.205882352941178,-0.8254597908402452,1.6903139449987832,-2.0133630289532296,-9.045454545454545,0.22802404207362886,-5.609090909090909,0.8376854599406528,2.0721649484536084,0.064453125,0.025830258302583026,0.06274509803921569,0.016728624535315983,0.1881051800022571,0.23,0.23,-0.5,-0.74,-0.16,-0.13,-0.6,-1.58,0.82,4.94,5.94,3.56,0.79,0.72,-0.01,-0.91,-1.35,0.53,3,2,0,1,0,1
2022-08-08,-15.759381171823568,-38.737864077669904,-3.664226289517471,-0.6528245417134306,-0.8954028925619835,-1.5665566059070966,-0.34017857142857144,-0.6779661016949152,-1.1492811257265219,-0.9960552268244576,-0.7317939609236235,-1.9261744966442953,0.01834862385321101,0.01079136690647482,-0.02029520295202952,-0.02376599634369287,-0.02262960922509926,0.09,0.11,-0.1,-0.34,-0.12,-0.12,2.02,1.57,-0.15,-2.91,-1.26,-0.33,-0.09,0.09,-0.24,-1.61,0.66,1.97,4,2,0,0,0,0
2022-08-09,0.7003947456455318,0.8276820169796758,0.7482304937963195,5.004849137931035,-33.498765432098764,-1.2718345840651446,0.9766836681586343,-1.0,3.7295081967213113,-106.5,-1.601444912703191,-0.036231884057971016,-0.05945945945945946,-0.0693950177935943,-0.032015065913371,-0.031835205992509365,-0.05352609829769203,-0.17,-0.17,-1.19,-1.15,-0.42,-0.42,-0.31,0.32,-0.06,1.06,1.81,4.11,0.34,0.42,0.54,-4.57,2.25,-0.29,0,3,1,1,1,1
2022-08-10,-1.5000131157861603,-1.8677402100166098,-1.1785229464859843,-1.1694930462090625,-1.083649901230816,0.3013215859030837,-0.9700368615060558,1.0,-1.00736568457539,-0.12322274881516587,-0.994994994994995,-1.755639097744361,0.0,0.021032504780114723,0.009727626459143969,0.025145067698259187,-0.42736271409208526,1.63,1.6,2.89,2.77,2.13,2.07,1.39,0.77,-1.11,0.2,-1.45,-1.37,-1.6,-0.9,-0.67,4.25,-9.32,1.58,1,2,0,1,0,1
2022-08-11,-1.112399338981717,-0.5144210492164942,-3.623932764140875,-3.5897300158814187,-2.2997275204359675,-3.5168133604152563,2.586994727592267,-0.997737556561086,-14.411764705882353,-0.6054054054054054,96.4,-0.6517412935323383,0.005747126436781609,-0.003745318352059925,0.005780346820809248,-0.011320754716981131,-0.401642519007316,0.08,0.13,-0.58,-0.6,-0.07,-0.01,0.84,-0.96,-0.08,3.76,0.2,-1.5,1.45,1.73,0.6,-0.34,2.33,2.62,2,2,1,1,1,0
2022-08-12,-2.7512252042007,-1.0647424333533775,-1.4433880726015558,-2.7256745707277186,-0.35988819007686934,-1.1694763271162123,-0.9167074963253308,-1.0,0.3684210526315789,-3.904109589041096,-1.406570841889117,-0.2857142857142857,0.02666666666666667,0.018796992481203006,0.019157088122605363,0.02099236641221374,0.6625870563273917,1.27,1.24,2.09,2.0,1.73,1.69,1.98,1.0,0.48,-1.64,0.73,0.2,-0.06,0.16,-0.29,2.99,-3.32,-2.38,3,2,0,1,0,0
2022-08-16,-2.568763326226013,-0.1475748194014448,-2.280357757137943,-0.4538024164889837,5.842794759825328,-3.193650793650794,14.894117647058824,-1.0,6.958333333333333,-0.29245283018867924,-1.8131313131313131,-2.18,-0.0074211502782931356,-0.005535055350553505,-0.0037593984962406013,-0.007476635514018692,-0.22790523295216947,0.71,0.72,-0.19,-0.17,0.19,0.22,-3.54,-3.12,-0.02,0.52,2.29,2.82,0.37,0.22,0.04,-1.03,-1.3,-3.22,4,2,0,0,0,0
2022-08-17,2.899592252803262,29.246973365617432,0.9382948235715565,-0.8709607460420733,-0.26419910657306955,2.5364206464061745,-0.7853441894892672,-1.0,-0.022150624244865084,-1.2866666666666666,0.5527950310559007,6.983050847457627,0.003738317757009346,-0.0018552875695732839,-0.026415094339622643,-0.022598870056497175,1.1075283878679216,-0.5,-0.45,-1.25,-1.21,-0.72,-0.72,0.92,0.49,0.11,3.37,0.52,-0.75,-0.88,-0.67,0.29,-2.48,1.07,1.83,1,1,0,0,0,0
2022-08-18,-0.8820197795495143,-0.8398575088056356,-0.9929307397310909,7.040336134453781,-0.6157849089332177,-1.0701132178420407,2.113793103448276,-1.0,-0.07454695222405272,-1.0,-6.08,-0.9830148619957537,-0.035381750465549346,-0.03345724907063197,-0.013565891472868217,-0.005780346820809248,-0.5052793421093442,0.06,0.05,0.21,0.22,0.23,0.23,0.97,0.92,0.89,-0.56,-2.35,1.06,-0.16,-0.33,0.91,2.28,-1.71,2.71,2,2,0,1,0,0
2022-08-19,9.247968980797637,7.639590102474381,153.09150326797385,-2.5535117056856187,2.299661399548533,-6.374513618677042,0.1035437430786268,-1.6357142857142857,0.4993324432576769,1.0,-2.883464566929134,29.875,-0.019305019305019305,-0.015384615384615385,-0.021611001964636542,-0.031007751937984496,0.7756282802228313,-0.87,-0.81,-2.01,-1.88,-1.29,-1.28,2.83,2.01,0.65,3.12,0.94,0.64,-1.44,-0.61,0.66,-2.78,5.32,0.3,3,1,0,0,0,0
2022-08-22,-0.7251680089364538,-0.8299244944600341,-0.6022650152697658,-1.7557857911733046,-0.6374208996066358,1.213393665158371,-1.0115403913697942,-0.898876404494382,-0.7399821905609973,-0.603585657370518,-1.0480769230769231,-0.5263157894736842,-0.013779527559055118,-0.01953125,-0.012048192771084338,-0.008,-0.520982971511581,-1.9,-1.93,-2.55,-2.7,-2.14,-2.13,1.45,1.49,0.81,1.24,1.69,1.11,-2.25,-1.21,0.59,-3.72,15.53,-0.59,4,3,0,1,0,0
2022-08-23,-0.7230234692539662,-1.9635992515733969,-0.026980910739042338,-1.4187288588214348,0.3117924528301887,-0.8290947747158394,-49.21739130434783,-2.111111111111111,-0.1232876712328767,-1.065326633165829,5.826086956521739,-0.8376068376068376,-0.021956087824351298,-0.01593625498007968,-0.018292682926829267,-0.010080645161290322,-0.12257813158116418,-0.47,-0.47,0.0,-0.1,-0.22,-0.26,0.63,1.56,-0.39,1.1,-0.43,0.51,-1.56,-1.1,-0.32,0.74,1.3,3.89,0,2,0,0,0,0
2022-08-24,4.753609467455622,-2.621359223300971,0.6822665497588777,1.1428571428571428,-0.5569938870909744,2.313397129186603,-1.132551848512173,-1.3,2.0065104166666665,-1.5384615384615385,-1.2076433121019108,2.263157894736842,-0.006122448979591836,-0.010121457489878543,-0.006211180124223602,-0.018329938900203666,0.16236033938579333,0.19,0.17,0.41,0.26,0.29,0.3,1.84,1.54,0.06,1.71,3.06,0.4,1.24,0.5,0.11,0.07,-5.35,1.23,1,4,1,1,1,0
2022-08-25,-0.3222263359249661,-0.7643984757757213,-0.05967815492865985,0.3674603174603175,1.8498376623376624,-0.5948014440433212,-4.26530612244898,-1.0,-0.6738847986141187,0.2857142857142857,-0.6748466257668712,0.0967741935483871,-0.006160164271047228,-0.00408997955010225,0.0020833333333333333,0.002074688796680498,-0.1405282068224994,0.98,0.96,1.67,1.75,1.41,1.41,4.72,7.31,-0.18,-2.51,-0.84,0.72,1.79,1.22,-0.47,3.66,-4.56,-2.5,2,2,1,1,1,1
2022-08-26,-1.3083272638990047,-1.3613678373382625,-1.267789094436361,-1.4229541497388276,-0.5787524921674737,-0.4607982893799002,-9.541666666666666,1.0,-0.08632138114209828,3.111111111111111,7.60377358490566,-1.3529411764705883,0.004132231404958678,0.02053388090349076,0.006237006237006237,0.012422360248447204,0.02522674034476545,-3.04,-3.04,-3.94,-4.07,-3.37,-3.37,0.53,0.31,0.29,-0.06,0.24,1.36,-0.61,0.15,0.56,-5.81,17.36,0.58,3,2,0,0,0,0
2022-08-29,-3.322047244094488,-7.548593350383632,-2.856662354463131,-0.3574614065180103,-0.6206896551724138,4.141440846001322,-1.006829268292683,-1.0,-0.3706395348837209,-7.675675675675675,-0.1162280701754386,-5.083333333333333,0.012345679012345678,-0.008048289738430584,-0.002066115702479339,-0.010224948875255624,-0.12422520358544731,-0.57,-0.58,-1.02,-1.01,-0.67,-0.7,2.6,4.2,0.08,1.4,-0.18,0.42,-2.81,-2.18,0.28,-1.93,2.54,4.24,4,2,0,1,0,1
2022-08-30,0.6676839606646321,-2.728763913298184,3.7284002229654405,-7.853710624666311,9.251336898395722,0.5230749453657283,10.678571428571429,-1.0,6.535796766743649,-1.4210526315789473,12.066997518610421,0.41836734693877553,-0.054878048780487805,-0.04462474645030426,-0.041407867494824016,-0.03305785123966942,0.9034558420186506,-0.96,-0.94,-1.12,-1.07,-1.1,-1.09,-0.54,-0.7,-0.06,-0.06,0.77,2.01,2.2,0.99,0.31,-1.31,0.0,-5.54,0,3,1,1,1,1
2022-08-31,-1.3334688897925986,0.4151135208403931,-0.8142406648787245,-1.050868583002259,-0.5023474178403756,-0.8192943956785955,-1.3333333333333333,-1.0,-0.31933803248544285,0.5288461538461539,-0.9498670717812381,-0.4892086330935252,0.008602150537634409,0.016985138004246284,0.012958963282937365,0.017094017094017096,-0.48954101356575525,-0.88,-0.76,-0.56,-0.59,-0.78,-0.78,1.41,0.71,-0.07,2.72,1.07,-0.44,1.26,0.86,-0.64,-1.15,-1.3,-2.28,1,3,1,1,1,1
2022-09-02,1.217482609266308,0.3759418030657314,0.8284000521580389,2.8735992828328105,0.18281569648502882,-0.7829831932773109,3.7875569044006068,-1.0,-0.07264957264957266,-0.9155844155844156,-155.0,3.0,0.006396588486140725,-0.010395010395010396,0.002150537634408602,-0.016666666666666666,-0.0435639641424397,-1.07,-1.11,-1.31,-1.53,-1.07,-1.11,-1.42,-3.04,-0.14,-1.96,-3.48,-1.52,-0.31,-0.26,0.39,-1.02,-0.35,0.3,3,2,0,1,0,0
2022-09-06,-1.9983273596176823,1.1024734982332156,-1.1932211341113002,-1.4508454810495628,-1.138353765323993,-0.9208119970738844,-0.9923349056603774,6.625,3.216417910447761,-0.6883116883116883,2.4050632911392404,-1.22,-0.016842105263157894,-0.0041841004184100415,0.004301075268817204,0.008547008547008548,-0.12289342578617066,-0.55,-0.88,-0.74,-1.05,-0.41,-0.72,1.06,1.66,0.61,3.96,2.11,0.44,1.04,0.26,0.56,-1.07,3.54,-2.34,0,2,0,0,0,0
2022-09-07,-1.859103239189405,-1.3514705882352942,-3.303186646433991,-2.0499224004138643,-6.082278481012659,1.7759815242494226,45.38461538461539,0.1377049180327869,1.3946902654867257,-4.541666666666667,-1.338289962825279,-8.0,0.017130620985010708,-0.0021008403361344537,0.0,-0.00423728813559322,-0.2700677983645585,1.39,1.32,2.14,2.03,1.83,1.78,0.7,0.16,-0.32,-2.5,-1.94,3.82,-1.45,-1.39,0.0,1.56,-8.44,-5.69,1,2,0,0,0,0
2022-09-08,2.0266530460624073,4.359832635983263,1.5140334694953221,-0.21975856122197585,9.288916562889165,0.8061564059900166,1.043117744610282,-0.8731988472622478,2.1707317073170733,-1.0,46.0,0.8961038961038961,-0.016842105263157894,-0.016842105263157894,-0.023554603854389723,-0.014893617021276596,0.9602233448550918,0.61,0.6,0.6,0.48,0.66,0.64,-3.05,-4.0,-0.1,1.7,2.11,-0.59,1.25,0.33,0.54,1.79,-4.18,1.95,2,2,0,1,0,0
2022-09-13,-0.7234512595501825,-0.34236645477863276,-1.1444520153047855,-0.7268708556994,-1.262648269184217,-1.6232151082450483,-1.3417207792207793,0.06818181818181818,-0.8811188811188811,1.0,-1.0025718961889174,-0.7534246575342466,-0.0021413276231263384,0.004282655246252677,0.0021929824561403508,0.0,0.13678946702114192,-3.95,-3.96,-5.16,-5.53,-4.32,-4.37,0.69,0.79,1.32,1.61,4.75,6.25,2.44,2.74,1.46,-6.18,14.24,-0.54,3,3,1,1,1,1
2022-09-14,-4.15810495950294,-0.7913345769035103,9.727140783744558,-20.55606936416185,-0.3271889400921659,3.910569105691057,5.040380047505939,10.46808510638298,-2.9019607843137254,2.5214285714285714,-129.45454545454547,-2.4444444444444446,0.012875536480686695,0.021321961620469083,0.030634573304157548,0.03023758099352052,-0.03262192454241009,0.1,0.15,0.74,0.88,0.34,0.41,0.36,2.36,-0.14,-0.22,1.14,-1.56,-1.74,-1.56,-0.26,1.14,-4.07,1.34,1,3,0,1,0,1
