,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc,open,high,low,close,vol,dji_cr,dji_f_cr,ixic_cr,ixic_f_cr,spx_cr,spx_f_cr,bond_kor_10_cr,bond_kor_2_cr,dxy_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,kosdaq_cr,kospi_cr,krw_cr,sox_cr,vix_cr,wti_cr,weekday,value,close_cr_5,r_open_high_5,close_cr_1,r_open_high_1
2022-08-25,2.077446808510638,-1.7328236054275252,-2.3949266031419008,-1.9534883720930232,-1.9136546184738956,1.863671875,-1.0661102929144166,-1.0,-1.2548672566371681,0.8,0.20771513353115728,-0.4444444444444444,0.007371007371007371,0.03640776699029126,0.01488833746898263,0.012345679012345678,0.7827132579650565,0.98,0.96,1.67,1.75,1.41,1.41,4.72,7.31,-0.18,-2.51,-0.84,0.72,1.79,1.22,-0.47,3.66,-4.56,-2.5,2,0,0,1,0,1
2022-08-30,-0.06403036238981391,0.9144822457705893,0.5515178130317835,-4.977003484320558,-0.4526795895096921,0.16847449803831063,0.2449526532070752,1.0,1.3333333333333333,-0.8086816720257235,-1.0172910662824208,-1.8,-0.043795620437956206,-0.03155339805825243,-0.02977667493796526,-0.0343980343980344,0.20530964034901042,-0.96,-0.94,-1.12,-1.07,-1.1,-1.09,-0.54,-0.7,-0.06,-0.06,0.77,2.01,2.2,0.99,0.31,-1.31,0.0,-5.54,0,0,0,1,0,1
2022-08-31,-0.2894702419882276,-0.7466983880365119,-0.617074724030569,-0.6598913614858946,1.1930555555555555,-0.6288761603792218,-0.8737083811710677,1.263157894736842,0.06578301423662249,-1.0,12.083333333333334,0.4166666666666667,0.010178117048346057,0.005012531328320802,-0.01278772378516624,0.0,-0.21755315235783124,-0.88,-0.76,-0.56,-0.59,-0.78,-0.78,1.41,0.71,-0.07,2.72,1.07,-0.44,1.26,0.86,-0.64,-1.15,-1.3,-2.28,1,0,0,0,0,0
2022-09-01,6.926362297496318,-1.3316082039486294,2.9040007391665896,5.417310664605873,1.7137428752374921,3.478445981905269,4.4505681818181815,-0.10465116279069768,0.43436204514048826,-1.0,4.598726114649682,1.8235294117647058,-0.022670025188916875,-0.029925187032418952,-0.03367875647668394,-0.03307888040712468,1.524661990635401,0.46,0.42,-0.26,0.06,0.3,0.31,1.39,2.41,0.93,1.96,0.65,0.78,-2.32,-2.28,1.09,-1.92,-1.2,-3.28,2,0,0,0,0,0
2022-09-02,0.8085981047937569,2.88728323699422,0.6940335597472369,0.45263326910725754,0.2927654609101517,1.584313725490196,-0.04920254352131763,-7.766233766233766,2.479768786127168,-0.0,-0.7485779294653014,3.4166666666666665,-0.03608247422680412,-0.03598971722365039,-0.04289544235924933,-0.060526315789473685,0.3073462486686181,-1.07,-1.11,-1.31,-1.53,-1.07,-1.11,-1.42,-3.04,-0.14,-1.96,-3.48,-1.52,-0.31,-0.26,0.39,-1.02,-0.35,0.3,3,0,1,1,1,1
2022-09-06,1.2968100948350185,1.017282384651974,1.6754641706306583,-13.126436781609195,-17.55700325732899,-0.6638353008926,-4.891846921797005,-0.136986301369863,-1.0047554347826086,-1.3448275862068966,12.283333333333333,10.4,0.002777777777777778,0.0273224043715847,0.016901408450704224,0.024793388429752067,0.035193752496810525,-0.55,-0.88,-0.74,-1.05,-0.41,-0.72,1.06,1.66,0.61,3.96,2.11,0.44,1.04,0.26,0.56,-1.07,3.54,-2.34,0,0,1,1,1,1
2022-09-07,-0.8766422112267531,-0.4513872514344101,-1.1812342280339527,-1.668436018957346,-0.5563643517607711,-0.4025695931477516,-1.834544677212484,2.365079365079365,-47.0,7.6,-0.657465495608532,-2.192982456140351,0.04986149584487535,0.026595744680851064,0.030470914127423823,0.008064516129032258,-0.28172538279596665,1.39,1.32,2.14,2.03,1.83,1.78,0.7,0.16,-0.32,-2.5,-1.94,3.82,-1.45,-1.39,0.0,1.56,-8.44,-5.69,1,0,0,1,0,1
2022-09-08,-0.881881051175657,0.36776504297994267,1.920253164556962,-0.17300056721497448,-2.7623059866962305,0.0910394265232975,0.07300204918032786,-1.0,0.021739130434782608,-1.0,-1.4395604395604396,-1.161764705882353,-0.0158311345646438,-0.023316062176165803,-0.01881720430107527,-0.016,-0.23033328133936462,0.61,0.6,0.6,0.48,0.66,0.64,-3.05,-4.0,-0.1,1.7,2.11,-0.59,1.25,0.33,0.54,1.79,-4.18,1.95,2,0,1,1,1,1
2022-09-13,30.250585480093676,-3.5336755001571176,-5.070437798006068,-2.4705075445816185,-7.254906894816306,-1.226018396846255,-3.0074003342086417,1.0,-0.7872340425531915,1.0,-1.1583333333333334,-0.09090909090909091,-0.0160857908847185,0.005305039787798408,-0.019178082191780823,0.02710027100271003,0.9503028665360626,-3.95,-3.96,-5.16,-5.53,-4.32,-4.37,0.69,0.79,1.32,1.61,4.75,6.25,2.44,2.74,1.46,-6.18,14.24,-0.54,3,0,1,0,1,0
2022-09-14,-0.3877398081534772,-0.6423167555500434,-0.5420904105212715,-0.049906716417910446,-0.5447962344611176,-1.7819767441860466,-0.8307765489356642,-0.38144329896907214,-0.11428571428571428,-1.0161290322580645,18.105263157894736,0.5,0.05722070844686648,0.023746701846965697,0.05865921787709497,0.0158311345646438,-0.18414520095599865,0.1,0.15,0.74,0.88,0.34,0.41,0.36,2.36,-0.14,-0.22,1.14,-1.56,-1.74,-1.56,-0.26,1.14,-4.07,1.34,1,0,0,1,0,1
2022-09-15,-1.0067319461444308,0.47757743874248726,-0.23982558139534885,-1.986254295532646,0.32779496243923995,8.185873605947956,-1.1426563598032327,0.15,-9.129032258064516,-79.66666666666667,-0.0027548209366391185,-2.066666666666667,-0.04381443298969072,-0.015463917525773196,-0.026385224274406333,-0.01818181818181818,-0.17372845376581472,-0.56,-0.56,-1.43,-1.71,-1.13,-1.15,3.64,2.09,0.07,1.31,1.96,-0.81,-0.2,-0.4,0.53,-1.62,0.42,-3.82,2,0,0,0,0,0
