,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc,open,high,low,close,vol,dji_cr,dji_f_cr,ixic_cr,ixic_f_cr,spx_cr,spx_f_cr,bond_kor_10_cr,bond_kor_2_cr,dxy_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,kosdaq_cr,kospi_cr,krw_cr,sox_cr,vix_cr,wti_cr,weekday,value,close_cr_5,r_open_high_5,close_cr_1,r_open_high_1
2022-10-24,0.6120486656200942,-0.11526122823098076,0.006553693474393783,-0.8353540920363737,22.043046357615893,-0.6077186126038104,-1.408930669800235,-3.0,-5.4825174825174825,-0.0,-2.087748344370861,-1.7692307692307692,0.0026455026455026454,0.0078125,-0.010752688172043012,-0.020942408376963352,-0.05491985053618624,1.34,1.36,0.86,1.06,1.19,1.2,-2.92,-2.7,-0.06,0.91,0.97,-0.32,2.08,1.04,1.14,0.64,0.54,-0.55,4,0,1,1,1,1
2022-10-25,-3.9850273889227026,1.974099974099974,-2.0106966793786625,-1.1665271966527198,-1.7965224888633424,-3.5012453300124533,-3.2155172413793105,1.6666666666666667,-1.6240249609984398,5.4,-2.6445966514459665,-2.3,0.0079155672823219,0.00516795865633075,0.019021739130434784,0.040106951871657755,0.09948087153579523,1.07,1.05,2.25,2.05,1.63,1.6,-2.23,-1.69,-0.96,-3.45,-0.8,1.14,0.05,-0.05,-1.23,2.26,-4.66,0.87,0,0,1,1,1,1
2022-10-26,-0.1686240926514966,2.915091874945572,-3.0734400883489785,-91.89949748743719,-0.8818329424499368,-0.8008464027881503,-8.536964980544747,-5.25,-0.5425,0.375,-1.883850069412309,-11.0,0.028795811518324606,0.05398457583547558,0.037333333333333336,0.017994858611825194,0.793463854834623,0.01,-0.02,-2.04,-2.28,-0.74,-0.76,-2.96,-0.05,-1.15,-2.27,-1.22,-0.84,-0.82,0.65,-1.01,-1.18,-4.15,3.04,1,0,0,1,0,0
2022-10-27,-0.9488889978908128,-0.8044353493338079,-0.6795383932534399,-0.8612969207805848,-1.3648854961832062,2.07,0.3218034761658923,-0.9044117647058824,3.185792349726776,-1.0,-0.6429319371727749,-2.1769230769230767,0.010178117048346057,-0.026829268292682926,-0.002570694087403599,-0.015151515151515152,-0.5913402106670217,0.62,0.63,-1.63,-1.84,-0.61,-0.56,0.35,-0.19,0.82,-2.0,-3.08,0.37,1.74,1.74,0.62,-1.5,0.4,1.33,2,0,1,1,1,1
2022-11-02,10.843616371411118,0.6175074833905235,-0.6583307919081021,-0.7379182156133829,-0.9323286892237702,-0.3800106894708712,-0.9488517745302714,-0.8891891891891892,17.721311475409838,1.0,-1.3371150729335495,-0.9193548387096774,-0.014814814814814815,0.007389162561576354,0.025839793281653745,0.022556390977443608,-0.17567591205126262,-1.54,-1.55,-3.36,-3.42,-2.5,-2.52,-0.5,0.75,-0.12,1.19,1.33,-0.39,-0.38,0.07,-0.3,-3.09,0.19,1.84,1,0,0,1,0,1
2022-11-03,-2.6672684134516196,-1.72204919882645,3.9779827432311814,11.350354609929077,13.705882352941176,1.1594827586206897,49.224489795918366,-0.5,-1.4229422066549913,-1.0,-0.7964743589743589,-10.2,0.020050125313283207,0.014669926650366748,-0.015113350125944584,-0.029411764705882353,0.3537371179595272,-0.46,-0.5,-1.73,-1.98,-1.06,-1.09,1.28,1.46,1.42,1.29,2.31,-0.07,-0.46,-0.33,0.8,-1.53,-2.17,-2.03,2,0,1,1,1,1
2022-11-04,-2.9238979118329467,-4.707507657685816,-1.2281991512760744,0.6901343746410934,-1.516857142857143,-1.8055888223552894,-6.5270215359609915,4.853658536585366,1.989648033126294,-1.0,-10.362204724409448,-0.08695652173913043,-0.056511056511056514,0.02891566265060241,-0.017902813299232736,0.0707070707070707,0.6814880610272219,1.27,1.28,1.28,1.51,1.36,1.39,-0.59,-1.25,-1.8,0.33,-1.26,-0.41,-0.03,0.83,-1.43,4.6,-2.96,5.04,3,0,0,1,0,1
2022-11-07,-1.4402476282360508,-1.4123488846549428,-1.684389732844421,-0.6053275346561565,-1.2028745163073522,-2.838949454905847,-0.4104543449492722,-0.8166666666666667,-1.492382271468144,-1.0808080808080809,-0.6408746846089151,-0.5396825396825397,0.1015625,0.00936768149882904,0.08333333333333333,-0.01179245283018868,-0.43427692498912435,1.31,1.26,0.85,1.14,0.96,0.95,1.86,1.72,-0.71,1.32,1.04,-2.16,0.95,0.99,-0.77,2.18,-0.81,-0.89,4,0,1,1,1,1
2022-11-08,-0.3571350304978268,-0.39323683349689237,0.21890547263681592,0.27307162534435264,-5.940054495912807,-1.088385879816761,-0.6560668412520264,6.090909090909091,-0.46835443037974683,-1.0,-1.6346604215456675,0.3103448275862069,-0.009456264775413711,0.01160092807424594,-0.009615384615384616,0.02386634844868735,-0.014544575719127106,1.01,1.03,0.49,0.73,0.56,0.52,-0.61,0.52,-0.41,-2.14,-1.5,2.69,1.83,1.15,-1.25,2.15,4.89,-3.14,0,0,0,1,0,0
2022-11-09,-0.37713766263280496,-0.814138419030932,1.5155416012558869,-1.2708953205301596,-2.1152785438499726,-9.253048780487806,-2.5881073241479333,-0.8878205128205128,1.208994708994709,-1.0,-1.6863468634686347,-1.0526315789473684,0.02386634844868735,-0.009174311926605505,0.0024271844660194173,-0.013986013986013986,0.07099262595241147,-1.95,-1.95,-2.48,-2.38,-2.08,-2.08,-1.74,-2.34,0.84,-0.7,-1.62,0.07,0.18,1.06,-0.28,-3.14,2.15,-3.46,1,0,1,1,1,1
2022-11-10,-3.512268539633312,-6.946337926033357,-2.4392161757363953,1.3504742885671492,-1.641938674579624,-1.9830070188400444,-1.658904109589041,-1.0,-0.9988023952095808,-0.3888888888888889,-1.075268817204301,49.5,-0.016317016317016316,0.0023148148148148147,0.012106537530266344,0.02364066193853428,-0.29009627894873796,3.68,3.64,7.35,7.4,5.54,5.47,-1.9,-0.94,-2.14,-7.03,-5.49,-0.17,-0.95,-0.91,-1.55,10.21,-9.81,0.75,2,0,1,1,1,1
2022-11-14,-0.20393093712672386,-0.9697523531024399,-5.522179974651458,-8.38391959798995,-0.8405797101449275,-0.8435792349726776,-0.40569395017793597,-1.2169811320754718,-2.0589970501474926,-1.0,13.375,-0.8571428571428571,0.053738317757009345,0.011086474501108648,0.02107728337236534,0.011389521640091117,-0.12995718217963095,-0.63,-0.6,-1.12,-0.96,-0.89,-0.86,0.69,0.77,0.35,-0.87,-0.24,0.07,-0.23,-0.34,0.77,-0.97,5.37,-3.47,4,0,1,1,1,1
2022-11-15,-4.57863865775474,-100.31419939577039,-0.16227578475336324,-0.2519395671702736,16.490909090909092,3.126637554585153,-3.0164670658682633,20.391304347826086,0.07520891364902507,108.5,-6.660869565217391,-1.4285714285714286,-0.013303769401330377,0.046052631578947366,0.01834862385321101,0.05405405405405406,0.44438585698801886,0.17,0.13,1.45,1.44,0.87,0.84,-1.4,-2.32,-0.22,-2.23,-1.25,1.34,2.11,0.23,-0.58,3.03,3.41,1.22,0,0,1,1,1,1
2022-11-16,-2.2516485610825234,-1.6578651172694916,0.8934426229508197,-0.3400655021834061,-2.4547817047817047,0.6698412698412698,0.9354120267260579,-1.0,0.9378238341968912,-1.182648401826484,-2.5929339477726576,102.22222222222223,0.060674157303370786,0.0020964360587002098,0.04054054054054054,0.008547008547008548,-0.48641504586907874,-0.11,-0.04,-1.54,-1.38,-0.83,-0.78,0.49,1.35,-0.13,-2.31,0.48,-0.12,-0.25,-0.12,1.55,-4.26,-1.75,-1.53,1,0,0,0,0,0
2022-11-17,0.6029174406919025,0.13243318228058817,1.424507465323792,-0.3906810035842294,1.4097892104322973,-0.023447401774397972,4.877253548139624,1.0,0.8114973262032086,-11.125,-1.9045323047251688,-1.2529601722282024,-0.00423728813559322,-0.014644351464435146,-0.0367965367965368,-0.04449152542372881,0.8035408713966039,-0.03,-0.03,-0.35,-0.25,-0.31,-0.33,-0.95,-0.03,0.41,2.15,2.18,0.05,-0.75,-1.39,0.45,1.05,-0.75,-4.62,2,0,0,1,0,1
2022-11-18,-0.9801082929609576,-1.3763576970191915,-0.6474146412564225,-2.9936651583710407,-0.7602668643439585,-0.736534717715769,-0.22131575512335205,-0.7851851851851852,-1.007380073800738,-0.5876543209876544,-0.67590618336887,-2.204255319148936,-0.05106382978723404,-0.03397027600849257,-0.006741573033707865,-0.004434589800443459,-0.5085866510965953,0.6,0.58,0.01,-0.02,0.48,0.47,-1.12,0.13,0.22,1.58,1.58,0.38,-0.76,0.06,-0.22,0.18,-3.38,-1.91,3,0,0,1,0,1
2022-11-21,2.7163323782234956,-0.43376369751546057,0.03079785035138487,-1.3209260099863822,0.2504638218923933,0.7512315270935961,-0.5039812253792642,0.7241379310344828,3.1,-1.0,-3.5296052631578947,-1.332155477031802,0.013452914798206279,0.01098901098901099,0.004524886877828055,-0.0022271714922048997,0.03301599560380805,-0.14,-0.12,-1.09,-1.02,-0.39,-0.4,-0.87,0.8,0.85,0.68,0.9,-1.76,-1.82,-1.02,1.46,-1.77,-3.29,-0.44,4,0,0,0,0,0
