,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc,open,high,low,close,vol,dji_cr,dji_f_cr,ixic_cr,ixic_f_cr,spx_cr,spx_f_cr,bond_kor_10_cr,bond_kor_2_cr,dxy_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,kosdaq_cr,kospi_cr,krw_cr,sox_cr,vix_cr,wti_cr,weekday,value,close_cr,r_open_high
2022-07-06,-1.526915467012349,-1.9515861815057987,-10.395881006864988,-0.9406580493537016,-1.3577283372365339,-2.0452830188679245,-1.5498028909329828,-0.9743589743589743,-0.17001434720229555,5.686274509803922,-0.7609254498714653,-21.083333333333332,-0.0055248618784530384,-0.01092896174863388,-0.008571428571428572,-0.0028089887640449437,0.07931572495263568,0.23,0.25,0.35,0.61,0.36,0.37,-3.13,-1.45,0.58,4.09,6.14,8.9,-0.84,-2.13,-0.32,0.66,-2.94,-0.97,1,2,0,0
2022-07-07,2.2294445163796452,-0.9707892700541656,-4.014856307842182,-20.800330033003302,-1.6522094926350246,0.9516245487364621,-4.232552581261951,3.0,-1.916162489196197,-0.7888563049853372,-2.0053763440860215,-1.3443983402489628,-0.022222222222222223,-0.022099447513812154,-0.008645533141210375,-0.028169014084507043,-0.168838477185664,1.12,1.14,2.28,2.17,1.5,1.47,0.27,0.55,0.03,2.27,0.96,3.34,1.79,1.84,-0.55,4.48,-2.43,4.26,2,3,1,1
2022-07-08,-1.4505432821458641,-1.4635761589403973,-1.4270538815736327,-1.436286357196433,-0.6499372647427855,0.5923048464668886,-1.0475415896487985,3.375,-1.6820754716981132,-0.75,1.5080213903743316,-1.180722891566265,-0.005681818181818182,0.0,0.0029069767441860465,0.014492753623188406,-0.4172904075383096,-0.14,-0.18,0.12,0.11,-0.08,-0.1,2.25,0.97,-0.14,2.67,2.66,0.77,1.12,0.7,-0.23,0.47,-5.52,2.01,3,3,1,1
2022-07-11,0.8224615110794696,73.36666666666666,-0.6355811973895772,-1.3616045845272207,-2.738351254480287,-1.3036710037174721,8.872472783825817,-0.9428571428571428,-0.36929460580912865,12.0,1.1684434968017057,-0.4666666666666667,0.014285714285714285,0.01977401129943503,0.02608695652173913,0.017142857142857144,0.5683661830702157,-0.52,-0.54,-2.26,-2.2,-1.15,-1.14,0.74,-0.3,0.97,-3.37,-1.72,7.2,0.07,-0.44,1.25,-2.46,6.21,-0.67,4,2,1,1
2022-07-12,-0.47512085551052297,-0.28776333482743166,-1.186607838048274,0.8637083993660856,8.657731958762886,-0.7291507268553941,-1.562224322621298,-1.0,3.508771929824561,-0.9743589743589743,-0.6578171091445427,-0.375,0.014084507042253521,0.008310249307479225,0.011299435028248588,0.0056179775280898875,-0.1898321212533134,-0.61,-0.56,-0.95,-0.89,-0.92,-0.86,-0.89,-1.48,0.09,-0.74,-0.6,6.99,-2.12,-0.96,-0.43,0.18,4.28,-7.93,0,2,0,0
2022-07-13,-1.0807516978323566,-0.7049357187809044,4.3337969401947145,0.16439909297052155,-1.120196413321947,-10.392655367231638,-0.03446343513589241,1.0,-0.490272373540856,18.833333333333332,-1.5862068965517242,21.2,0.0,-0.0027472527472527475,-0.0111731843575419,0.0,-0.19093959731543625,-0.69,-0.67,-0.15,-0.14,-0.45,-0.5,-1.55,-2.52,-0.17,-1.18,3.19,7.76,1.65,0.47,-0.04,0.75,-1.72,0.48,1,3,1,1
2022-07-14,-47.55990783410138,4.513711151736746,-6.933507170795306,-2.6540895813047714,-12.33570159857904,0.8231578947368421,-1.736796285548462,-1.0,-0.08778625954198473,-1.1764705882352942,0.7598039215686274,-0.2882882882882883,0.0,0.01928374655647383,0.00847457627118644,0.025139664804469275,0.7893612608875985,-0.46,-0.5,0.03,0.3,-0.3,-0.3,0.06,1.2,0.6,0.75,-0.65,0.97,0.38,-0.27,0.9,1.92,-1.57,-0.54,2,1,0,0
2022-07-15,-1.341713267679517,-0.46844606542882405,-2.028784882443419,-3.071670345842531,-0.8513005327483547,-2.7786209171890466,-0.944466325324931,1.0,-0.6673640167364017,-0.19047619047619047,-1.1559888579387188,-0.06329113924050633,0.016666666666666666,-0.002702702702702703,0.011204481792717087,-0.005449591280653951,-0.17498812048723386,2.14,2.1,1.79,1.78,1.92,1.89,-1.45,-1.74,-0.41,-1.0,0.08,-2.67,-0.48,0.37,0.1,2.54,-8.22,1.89,3,3,1,0
2022-07-18,-1.3388848660391022,-1.064247842811103,-1.181631781290047,-0.14164949918306458,-0.7766069546891464,-2.3658875904284917,3.9361702127659575,-1.6,-0.39622641509433965,29.705882352941178,17.535714285714285,-1.0945945945945945,0.0,0.0,-0.0110803324099723,0.005479452054794521,-0.019344098785550226,-0.68,-0.64,-0.81,-0.84,-0.84,-0.81,1.3,1.11,-0.64,2.09,1.27,-1.41,1.88,1.9,0.04,-0.53,4.42,5.13,4,4,1,0
2022-07-19,-3.0794871794871796,14.003236245954692,-1.0620884289746002,-0.6532318132914011,12.433962264150944,-1.1635092007876688,2.2370689655172415,-74.66666666666667,-0.2916666666666667,-1.0172413793103448,-1.216763005780347,3.142857142857143,0.02185792349726776,0.02168021680216802,0.028011204481792718,0.010899182561307902,-0.07025033126813021,2.42,2.4,3.11,3.08,2.76,2.71,0.12,-0.81,-0.6,1.31,2.25,5.7,0.72,-0.18,-1.0,4.61,-3.16,1.58,0,3,1,1
2022-07-20,-4.711159062885327,-3.2910914581535806,-66.9659090909091,-0.673508353221957,-0.6264044943820225,-2.9738372093023258,4.3364403018197955,-0.3891402714932127,1.1691176470588236,1.8888888888888888,9.604444444444445,-6.344827586206897,-0.0106951871657754,0.002652519893899204,0.005449591280653951,0.016172506738544475,0.2559415131695517,0.17,0.2,1.58,1.56,0.59,0.63,2.91,3.06,0.34,0.06,-0.19,-0.52,1.07,0.67,0.61,2.49,-2.53,-1.88,1,2,1,0
2022-07-21,-1.6921671235152422,-1.5873464199971756,-1.6642549526270456,3.883771929824561,0.5620300751879699,-1.984851672627814,-1.1224320053231307,-0.8681481481481481,-2.630508474576271,-0.8461538461538461,-0.5871751886001676,-1.2,0.03513513513513514,0.013227513227513227,0.02168021680216802,0.002652519893899204,0.15035269582285468,0.5,0.48,1.36,1.4,0.99,0.98,0.33,0.18,-0.12,-4.89,-4.33,-1.36,0.56,0.93,-0.53,1.53,-3.22,-5.78,2,3,0,1
2022-07-22,-1.5271010840433616,-1.6053538510859982,-1.5392461964038728,-0.34126627750336774,-5.9422382671480145,-2.455030976287118,-12.847146739130435,-0.5842696629213483,10.083160083160083,25.0,-0.4,-1.7096774193548387,-0.013054830287206266,0.010443864229765013,-0.015915119363395226,0.0,1.1600281536935726,-0.43,-0.41,-1.87,-1.71,-0.93,-0.91,-2.1,-2.14,-0.15,-4.44,-3.99,-0.41,-0.68,-0.66,0.29,-2.55,-0.35,-1.71,3,3,1,1
2022-07-25,2.3644228580101694,5.284655103932212,-1.51298493106765,-1.4149057032492616,-1.1182128074019966,-1.6392600205549845,-1.1035609840013763,-2.4054054054054053,-1.0416432189082723,-0.9326923076923077,-1.093062605752961,-1.5,0.010582010582010581,-0.002583979328165375,0.013477088948787063,0.010582010582010581,-0.35010466654817624,0.28,0.29,-0.43,-0.56,0.13,0.13,-2.67,-1.28,-0.26,0.79,0.49,0.83,-0.01,0.44,0.08,-0.61,1.43,2.11,4,1,1,1
2022-07-26,0.6492680396093203,0.1557891632257521,-6.5759375,7.58105147864184,1.9083419155509784,-0.5836012861736335,-2.3272425249169437,-0.6923076923076923,-5.954954954954955,15.857142857142858,3.709090909090909,12.818181818181818,0.007853403141361256,0.02849740932642487,0.023936170212765957,0.02617801047120419,0.008527367341512515,-0.72,-0.74,-1.87,-1.96,-1.15,-1.18,-0.9,-0.44,0.64,-0.13,1.35,1.77,0.03,0.39,-0.08,-1.63,5.69,-1.78,0,3,0,0
2022-07-27,-1.0380622837370241,-1.2285146637989173,-0.4091800706159278,-0.7690982194141298,-0.7368980169971672,-5.14726971869829,-1.355444305381727,4.75,-0.6445454545454545,-0.9830508474576272,-2.787644787644788,-3.1447368421052633,0.01818181818181818,-0.010075566750629723,0.0,0.0,-0.4616387021448882,1.37,1.39,4.06,4.18,2.62,2.58,-1.63,-0.95,-0.65,-0.65,-2.46,-3.12,0.73,0.11,-0.31,4.75,-5.87,2.4,1,3,0,0
2022-07-28,-3.775781530722242,-1.5222940097311957,-0.9159552267121989,0.8902708678828082,-7.339165545087483,-1.204548477191116,-4.355633802816901,7.978260869565218,3.4475703324808182,-1.0,-1.7062634989200864,-0.8895705521472392,0.0,0.002544529262086514,0.0025974025974025974,0.0,-0.17134102404454923,1.03,0.99,1.08,0.94,1.21,1.22,2.08,1.03,-0.09,-4.11,-3.87,-2.65,0.33,0.82,-0.81,1.15,-3.92,-0.86,2,2,0,0
2022-07-29,-1.0673139158576053,-0.4700671960904093,-5.788939051918736,-1.1349612516449774,-0.7180467091295116,-0.3881664499349805,-0.6680657572577824,-0.8341404358353511,0.07763082231167337,1.0,-0.2691131498470948,-1.3888888888888888,0.01020408163265306,0.005076142131979695,0.0051813471502590676,-0.00510204081632653,0.24770580239930434,0.98,1.03,1.88,1.84,1.42,1.47,-2.19,-3.88,-0.42,-0.48,0.77,-0.54,0.66,0.67,0.58,0.77,-4.48,2.28,3,4,1,0
2022-08-01,-47.63269230769231,5.481844380403458,-0.36460051850106057,-3.7898158179848322,-2.4088855421686746,3.924548352816153,-4.239199157007376,1.4087591240875912,-1.4706510138740663,0.16666666666666666,18.301255230125523,-12.5,-0.010101010101010102,-0.005050505050505051,0.0,0.005128205128205128,0.11829463029122009,-0.14,-0.18,-0.18,-0.07,-0.28,-0.31,1.95,2.25,-0.43,-3.1,-1.18,0.32,0.5,0.03,0.33,0.38,7.08,-4.8,4,2,0,1
2022-08-02,-0.6992453297043177,0.024230837631157746,4.12759643916914,-2.819417475728155,-2.1469802244788885,-0.5252481657315494,0.313597918022121,-1.0,-1.8684807256235827,-0.21428571428571427,-1.3925861695209192,-0.3167701863354037,0.0,0.005076142131979695,0.005154639175257732,0.0,-0.2857419452427772,-1.23,-1.23,-0.16,-0.29,-0.67,-0.65,-2.73,-2.33,0.71,6.21,6.12,6.16,-0.4,-0.52,0.34,-0.12,4.77,0.56,0,3,1,0
2022-08-03,0.647333059097765,0.7433259539002475,1.0029658564814814,1.2422625400213447,1.267008387698043,-1.5904545454545456,2.241208519068846,-1.0,-0.7911227154046997,-0.45454545454545453,-0.763114301490889,-0.7454545454545455,0.002551020408163265,-0.005050505050505051,-0.007692307692307693,0.002551020408163265,0.1933180289540784,1.28,1.25,2.59,2.68,1.56,1.53,1.29,1.75,0.26,-1.52,0.2,-1.82,1.37,0.89,-0.3,2.65,-8.27,-3.98,1,2,1,0
2022-08-04,1.1025470284667886,0.07811060481561714,-0.4189389288164975,-0.38457877201332696,-0.03884892086330935,-0.1262509622786759,-0.6539578239608802,-0.7573333333333333,8.14375,-1.0,2.8531468531468533,9.571428571428571,0.002544529262086514,0.005076142131979695,0.012919896640826873,0.002544529262086514,-0.043266841769006886,-0.26,-0.27,0.41,0.42,-0.08,-0.1,0.16,1.04,-0.73,-0.47,-0.66,-1.77,1.2,0.47,-0.41,0.92,-2.32,-2.34,2,4,0,0
2022-08-05,-1.4678543151227237,-0.8699708993486998,0.09478525700789359,0.6150038669760247,-0.9345594525235243,0.5594713656387665,0.6789578273349526,-0.8791208791208791,-0.2959671907040328,1.0,-1.0096793708408953,-1.510135135135135,0.005076142131979695,0.0025252525252525255,-0.007653061224489796,-0.0025380710659898475,-0.09512891856798368,0.23,0.23,-0.5,-0.74,-0.16,-0.13,-0.6,-1.58,0.82,4.94,5.94,3.56,0.79,0.72,-0.01,-0.91,-1.35,0.53,3,2,0,0
2022-08-08,1.3161279404298527,2.1589698046181174,1.5512660383785626,-1.0941480701082271,19.11111111111111,-4.11864406779661,3.202788006312467,-1.0,1.2097087378640776,-2.7142857142857144,-19.1875,-0.5231788079470199,-0.010101010101010102,-0.005037783375314861,-0.005141388174807198,-0.010178117048346057,0.467930531183889,0.09,0.11,-0.1,-0.34,-0.12,-0.12,2.02,1.57,-0.15,-2.91,-1.26,-0.33,-0.09,0.09,-0.24,-1.61,0.66,1.97,4,3,1,1
2022-08-09,-1.9829022358614643,1.8750632555524318,-0.4615692732208821,-9.429298067141405,-0.8583035424114397,-1.4052536231884059,-0.6693785593591589,-1.0,1.9239894551845342,-1.0,-1.0996563573883162,-1.8472222222222223,-0.012755102040816327,-0.007594936708860759,-0.002583979328165375,0.007712082262210797,-0.3074125796000447,-0.17,-0.17,-1.19,-1.15,-0.42,-0.42,-0.31,0.32,-0.06,1.06,1.81,4.11,0.34,0.42,0.54,-4.57,2.25,-0.29,0,3,0,0
2022-08-10,-0.43038209931608684,-0.5709033305301859,-0.7382625227310299,-1.5591358918657978,7.043577981651376,3.0880643719266874,0.0001892863903085368,-1.9107142857142858,-0.5631855747558226,1.0,-11.068965517241379,-1.1475409836065573,0.0103359173126615,0.0,-0.010362694300518135,-0.012755102040816327,0.4993991305540097,1.63,1.6,2.89,2.77,2.13,2.07,1.39,0.77,-1.11,0.2,-1.45,-1.37,-1.6,-0.9,-0.67,4.25,-9.32,1.58,1,2,0,0
2022-08-11,-0.9573246329526917,-0.022788387037965454,2.3011211116374546,-1.5469458234405353,-1.0866837753065297,-1.614324767632586,0.2560560181680545,4.862745098039215,-0.8672170622635019,-1.0,-1.106164383561644,8.777777777777779,-0.01278772378516624,-0.007653061224489796,0.005235602094240838,-0.00516795865633075,-0.4703559863586974,0.08,0.13,-0.58,-0.6,-0.07,-0.01,0.84,-0.96,-0.08,3.76,0.2,-1.5,1.45,1.73,0.6,-0.34,2.33,2.62,2,4,1,0
2022-08-12,5.660550458715596,-0.252740077421762,-0.43724289677604516,-4.865824782951854,-3.8289473684210527,2.550373798504806,-0.9887750489679071,0.5785953177257525,-0.39378238341968913,1.0,3.838709677419355,-1.5795454545454546,0.010362694300518135,0.002570694087403599,0.0026041666666666665,0.0025974025974025974,0.4363015924601885,1.27,1.24,2.09,2.0,1.73,1.69,1.98,1.0,0.48,-1.64,0.73,0.2,-0.06,0.16,-0.29,2.99,-3.32,-2.38,3,1,1,1
2022-08-16,8.003443526170798,0.13556360004993134,-2.7887802804929875,-0.08309514087382605,-2.9552325581395347,-1.42870751027775,-5.134228187919463,-1.0953389830508475,0.6923076923076923,-2.588235294117647,-0.11333333333333333,2.019607843137255,-0.007692307692307693,0.01282051282051282,0.005194805194805195,0.015544041450777202,-0.13163960855300375,0.71,0.72,-0.19,-0.17,0.19,0.22,-3.54,-3.12,-0.02,0.52,2.29,2.82,0.37,0.22,0.04,-1.03,-1.3,-3.22,4,1,1,0
2022-08-17,-0.5868584104643157,-0.08585247883917775,-1.0765502494654313,-0.8797595190380761,-0.7689562890276539,-1.4036954742135423,0.2597402597402597,-0.9555555555555556,0.9696969696969697,-0.6296296296296297,8.473684210526315,-0.4935064935064935,0.023255813953488372,0.010126582278481013,0.012919896640826873,0.007653061224489796,-0.18713916959130994,-0.5,-0.45,-1.25,-1.21,-0.72,-0.72,0.92,0.49,0.11,3.37,0.52,-0.75,-0.88,-0.67,0.29,-2.48,1.07,1.83,1,2,0,0
2022-08-18,-2.821144232549528,-1.202020202020202,14.470515207945375,-6.377777777777778,-12.397683397683398,1.5098493626882967,2.9304123711340204,379.0,3.9384615384615387,2.3,-2.142857142857143,-3.7435897435897436,-0.015151515151515152,-0.015037593984962405,-0.04081632653061224,-0.0379746835443038,1.7005159028299524,0.06,0.05,0.21,0.22,0.23,0.23,0.97,0.92,0.89,-0.56,-2.35,1.06,-0.16,-0.33,0.91,2.28,-1.71,2.71,2,1,0,0
2022-08-19,-1.1402670462247526,-14.204464285714286,0.6205914215784617,1.4523071625344353,-0.11845076784101174,0.33587257617728533,-2.2059016393442623,-0.8842105263157894,-0.22897196261682243,-0.06060606060606061,-1.1631944444444444,-1.341121495327103,-0.04358974358974359,-0.04580152671755725,-0.02127659574468085,-0.021052631578947368,-0.009448065316660422,-0.87,-0.81,-2.01,-1.88,-1.29,-1.28,2.83,2.01,0.65,3.12,0.94,0.64,-1.44,-0.61,0.66,-2.78,5.32,0.3,3,3,1,1
2022-08-22,10.064991543851171,-0.04077354790722835,-1.07412725922258,-1.4555220108123288,-1.0466248238760087,0.5972006220839814,-5.283034257748777,-1.1704545454545454,-0.6161616161616161,-1.0,0.3148936170212766,-0.136986301369863,0.002680965147453083,0.021333333333333333,0.01358695652173913,0.021505376344086023,-0.4523390455076545,-1.9,-1.93,-2.55,-2.7,-2.14,-2.13,1.45,1.49,0.81,1.24,1.69,1.11,-2.25,-1.21,0.59,-3.72,15.53,-0.59,4,2,0,1
2022-08-23,-0.8707148783789685,-0.7584003007660134,-2.321309285237141,-1.93865598027127,5.0,-0.9339500162284973,-0.9330286294674031,-1.0,-1.1850877192982456,-1.0,-2.0841423948220066,0.12698412698412698,0.00267379679144385,0.0026109660574412533,0.002680965147453083,-0.005263157894736842,-0.30952592602722867,-0.47,-0.47,0.0,-0.1,-0.22,-0.26,0.63,1.56,-0.39,1.1,-0.43,0.51,-1.56,-1.1,-0.32,0.74,1.3,3.89,0,2,0,1
2022-08-25,-1.4012831125827814,0.8557300163132137,-599.1351351351351,1.262289981331674,-1.8969344608879493,-0.26054852320675104,-5.817511920242739,1.0,-1.9111111111111112,-11.333333333333334,-1.4329268292682926,0.11764705882352941,0.005291005291005291,-0.010362694300518135,-0.013297872340425532,-0.005291005291005291,-0.029068049522796444,0.98,0.96,1.67,1.75,1.41,1.41,4.72,7.31,-0.18,-2.51,-0.84,0.72,1.79,1.22,-0.47,3.66,-4.56,-2.5,2,3,1,1
2022-08-26,-8.924445590510572,0.432998186912807,-1.222086665762957,-1.2642002475587952,-0.6381850324101356,-1.101283880171184,-1.2454561813928378,-0.9959183673469387,-1.8803716608594658,-0.3225806451612903,-2.3661971830985915,7.894736842105263,-0.005263157894736842,0.007853403141361256,0.016172506738544475,0.02127659574468085,-0.1837762578269437,-3.04,-3.04,-3.94,-4.07,-3.37,-3.37,0.53,0.31,0.29,-0.06,0.24,1.36,-0.61,0.15,0.56,-5.81,17.36,0.58,3,4,1,0
2022-08-29,0.28860108685041164,0.0779848171152519,1.399796541200407,-0.31233732431025507,-0.6612377850162866,-0.4225352112676056,2.6766862170087977,-1.0,-0.18601583113456466,1.1904761904761905,1.3711340206185567,-0.5207100591715976,0.018518518518518517,0.007792207792207792,0.015915119363395226,0.0078125,-0.14684662851177271,-0.57,-0.58,-1.02,-1.01,-0.67,-0.7,2.6,4.2,0.08,1.4,-0.18,0.42,-2.81,-2.18,0.28,-1.93,2.54,4.24,4,4,0,0
2022-08-31,-9.29050078059325,17.39118875807064,-3.0388406362837905,-1.286440113276695,5.831417624521073,-4.7097649186256785,2.867702645947081,-1.0,49.61363636363637,-0.25139664804469275,-0.9161849710982659,9.619047619047619,0.010610079575596816,0.037037037037037035,0.021447721179624665,0.03713527851458886,0.5321235726299017,-0.88,-0.76,-0.56,-0.59,-0.78,-0.78,1.41,0.71,-0.07,2.72,1.07,-0.44,1.26,0.86,-0.64,-1.15,-1.3,-2.28,1,3,1,1
2022-09-01,-0.7429130151372492,-0.41483561870147034,-1.4861190886463718,-4.8121546961325965,-1.0532809871003925,-0.46770655617840606,-0.8321207514388098,36.0,-1.2640323304894476,-0.8656716417910447,5.637931034482759,-0.7847533632286996,0.023622047244094488,0.007653061224489796,0.02099737532808399,0.0025575447570332483,-0.13718772387973469,0.46,0.42,-0.26,0.06,0.3,0.31,1.39,2.41,0.93,1.96,0.65,0.78,-2.32,-2.28,1.09,-1.92,-1.2,-3.28,2,3,0,1
2022-09-02,-0.3399256254225828,-0.5410784867306606,-0.8999606144151241,0.03508771929824561,-33.76842105263158,-0.036172161172161175,2.8971539456662354,-1.0360360360360361,-3.204081632653061,-0.3333333333333333,-0.3246753246753247,-0.75,-0.007692307692307693,0.0,-0.017994858611825194,-0.002551020408163265,0.023235725430061804,-1.07,-1.11,-1.31,-1.53,-1.07,-1.11,-1.42,-3.04,-0.14,-1.96,-3.48,-1.52,-0.31,-0.26,0.39,-1.02,-0.35,0.3,3,2,1,1
2022-09-06,0.17581430175964058,0.8845022449295556,-0.19213868657075783,-4.982933333333333,0.05381471389645776,-0.792859799181852,-0.4629327902240326,-4.3061224489795915,0.37507987220447286,-1.0338983050847457,-1.830188679245283,-1.3680555555555556,-0.007537688442211055,-0.012285012285012284,0.007653061224489796,0.017811704834605598,-0.3667996596523592,-0.55,-0.88,-0.74,-1.05,-0.41,-0.72,1.06,1.66,0.61,3.96,2.11,0.44,1.04,0.26,0.56,-1.07,3.54,-2.34,0,3,1,0
2022-09-07,-0.6357543144622047,-0.7099627560521415,-0.5431413456523358,-0.9124263524370648,-0.39350355526826114,0.3289048473967684,-0.5625079003918594,0.6327160493827161,-1.0069702602230484,11.785714285714286,-1.2386363636363635,-0.24528301886792453,0.015189873417721518,0.0,0.002531645569620253,0.005,-0.33275555430087794,1.39,1.32,2.14,2.03,1.83,1.78,0.7,0.16,-0.32,-2.5,-1.94,3.82,-1.45,-1.39,0.0,1.56,-8.44,-5.69,1,2,1,0
2022-09-08,0.14196424668910354,0.8971768482673969,-0.5205088477534046,-12.845565749235474,-0.05249134026112443,1.1002431775195893,-0.4085524414908986,-2.2419659735349717,-51.666666666666664,-0.17318435754189945,0.2857142857142857,-1.2375,0.0024937655860349127,0.009950248756218905,0.005050505050505051,0.004975124378109453,0.2899499911151727,0.61,0.6,0.6,0.48,0.66,0.64,-3.05,-4.0,-0.1,1.7,2.11,-0.59,1.25,0.33,0.54,1.79,-4.18,1.95,2,3,0,0
2022-09-13,-0.9647108355341217,-1.0765938386502762,-0.536734693877551,-3.792564863818252,-2.5517435320584925,-1.515502380033449,-5.4777723497801665,-0.9056316590563166,-1.2039473684210527,-1.0135135135135136,-2.7037037037037037,-2.789473684210526,0.007462686567164179,0.0,-0.002512562814070352,-0.009900990099009901,0.13202138476171735,-3.95,-3.96,-5.16,-5.53,-4.32,-4.37,0.69,0.79,1.32,1.61,4.75,6.25,2.44,2.74,1.46,-6.18,14.24,-0.54,3,4,1,0
