,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc,open,high,low,close,vol,dji_cr,dji_f_cr,ixic_cr,ixic_f_cr,spx_cr,spx_f_cr,bond_kor_10_cr,bond_kor_2_cr,dxy_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,kosdaq_cr,kospi_cr,krw_cr,sox_cr,vix_cr,wti_cr,weekday,value,close_cr_5,r_open_high_5,close_cr_1,r_open_high_1
2022-01-10,-3.833639143730887,-0.9977973568281938,0.251892635925671,-0.011308562197092083,-2.745,0.0847810979847116,-2.5846153846153848,-0.9790575916230366,-0.10467706013363029,-25.0,-1.6140089418777943,-1.2083333333333333,-0.0025412960609911056,-0.007556675062972292,-0.003821656050955414,-0.0038119440914866584,-0.25808287033938015,-0.45,-0.43,0.05,0.17,-0.14,-0.12,1.1,0.63,0.27,-0.59,3.25,2.8,-1.49,-0.95,0.03,0.24,3.41,-0.85,4.0,0,1,0,1,0
2022-01-11,-0.9425857975393913,11.6875,-0.8904159794759026,-0.6781045751633987,-1.1002865329512894,-0.9708520179372198,-0.7669902912621359,-1.0,-0.8084577114427861,-1.0,-0.8191747572815534,0.26666666666666666,-0.0012738853503184713,-0.0025380710659898475,0.0,0.0012755102040816326,-0.008165290747507556,0.51,0.49,1.41,1.43,0.92,0.92,0.04,-0.79,-0.39,-0.5,-1.1,28.28,-1.07,0.02,-0.48,1.84,-5.1,3.82,0.0,0,1,1,1,1
2022-01-18,-2.87336860670194,4.0,-0.8665142857142857,-1.1153201475025143,-7.533333333333333,-1.5099601593625498,-0.8367346938775511,-0.6666666666666666,-0.07366984993178717,-1.0,-5.266666666666667,0.3684210526315789,-0.0063371356147021544,0.0,0.0,0.0025412960609911056,0.23657809934942542,-1.51,-1.58,-2.6,-2.45,-1.83,-1.84,-0.58,-0.3,0.58,3.67,4.3,1.79,-1.46,-0.89,0.23,-4.44,18.76,2.08,0.0,0,0,0,0,0
2022-01-19,-1.3684805121446055,-1.2302571860816944,0.3595890410958904,-2.1802325581395348,-1.1775510204081632,-2.46484375,0.6875,26.0,-0.7717231222385862,1.0,-1.2395833333333333,2.3653846153846154,0.007653061224489796,0.0012674271229404308,0.0,-0.005069708491761723,-0.0014259022519421771,-0.96,-0.99,-1.15,-1.13,-0.97,-1.03,-0.67,-4.11,-0.23,-1.14,0.43,21.13,-1.06,-0.77,-0.38,-3.09,4.65,1.79,1.0,0,1,1,1,0
2022-01-20,-6.731732243229433,-5.230617608409987,-7.605793450881612,1.4950738916256157,27.75862068965517,-0.592,-12.777777777777779,52.074074074074076,-14.92258064516129,-1.0,-3.2989130434782608,-1.2571428571428571,-0.006329113924050633,0.002531645569620253,-0.001277139208173691,0.006369426751592357,0.3363041016298193,-0.89,-0.84,-1.3,-1.28,-1.1,-1.09,0.83,2.75,0.23,-2.31,-2.29,4.65,2.66,0.72,0.36,-3.25,7.3,-0.07,2.0,0,0,0,0,0
2022-01-25,-0.47127393838467946,-1.215404488939125,-2.5831758034026464,-6.649949849548646,-1.019704433497537,-0.506201044386423,-0.1206896551724138,-1.0,2.853080568720379,-1.0,-0.7478260869565218,-1.3571428571428572,0.007623888182973317,0.0,-0.002544529262086514,-0.007575757575757576,-0.19095308831280847,-0.19,-0.2,-2.28,-2.48,-1.22,-1.24,1.5,2.24,0.03,0.0,5.8,13.53,-2.84,-2.56,0.06,-3.71,4.21,2.75,0.0,0,0,0,0,0
2022-01-26,-1.8614173228346456,-0.5397301349325337,-1.2486567164179105,-0.9987573229185159,30.0,0.6609385327164574,-1.0784313725490196,1.0,-0.9126691266912669,-1.0,1.0862068965517242,8.4,-0.012610340479192938,-0.011335012594458438,-0.01020408163265306,-0.003816793893129771,0.9860222696043591,-0.38,-0.38,0.02,0.13,-0.15,-0.17,-0.12,0.15,0.49,5.44,12.57,3.63,-0.83,-0.41,0.06,1.68,2.57,2.04,1.0,0,1,1,1,0
2022-01-27,-5.3266301035953685,-13.672638436482085,-0.30012004801920766,126.0,2.75,-0.6545961002785515,-21.25,-1.001068376068376,2.211267605633803,1.0,-0.5785123966942148,-0.9148936170212766,-0.001277139208173691,0.005095541401273885,0.007731958762886598,0.005108556832694764,-0.3427770487892163,-0.02,-0.04,-1.4,-1.21,-0.54,-0.55,1.52,3.11,0.85,-3.72,2.75,2.5,-3.73,-3.5,0.56,-4.78,-4.6,-0.85,2.0,0,0,0,0,0
2022-01-28,-2.846619718309859,-0.6166302531808251,27.360205831903944,-1.6827896512935883,1.578494623655914,16.81221198156682,-4.234567901234568,-964.0,3.1052631578947367,-0.4,-4.009803921568627,32.0,0.008951406649616368,0.0012674271229404308,-0.017902813299232736,-0.020330368487928845,1.3329703239858426,1.65,1.62,3.13,3.19,2.43,2.44,-1.0,-0.89,0.02,-1.36,-1.34,-7.32,2.78,1.87,0.48,1.83,-9.28,0.24,3.0,0,1,1,1,0
2022-02-03,-0.7263366638700328,-1.1270533020449212,-0.7511189064957058,-1.2224052718286655,-1.2268557130942452,-0.6855313369122308,-1.3625954198473282,-0.9994807892004154,-1.2617521367521367,-1.0,2.003257328990228,-1.128787878787879,-0.021546261089987327,-0.015189873417721518,-0.0026041666666666665,0.00648508430609598,-0.15309059789162485,-1.45,-1.47,-3.74,-4.12,-2.44,-2.36,-0.85,-1.01,-0.55,3.64,4.56,6.22,2.15,1.67,0.0,-4.58,10.23,2.28,4.0,0,1,1,1,1
2022-02-04,-2.17056856187291,-15.319261213720317,-0.740947752126367,-0.2740740740740741,-0.15441176470588236,-0.7268613739201975,-1.5473684210526315,0.0,-1.036734693877551,-1.0,-1.0032537960954446,8.235294117647058,0.006476683937823834,0.010282776349614395,0.013054830287206266,0.003865979381443299,-0.32519578347840067,-0.06,0.02,1.58,1.33,0.52,0.53,1.99,1.27,0.09,4.34,9.49,16.1,1.26,1.57,-0.1,0.6,-4.64,2.26,3.0,0,1,1,1,0
2022-02-07,-0.9366666666666666,-0.7571402248019163,-0.2045028142589118,-11.714285714285714,0.9434782608695652,-1.0903614457831325,12.76923076923077,-1.0,-13.666666666666666,-40.5,67.0,-1.0,0.002574002574002574,-0.001272264631043257,0.002577319587628866,0.0038510911424903724,-0.42020896436715105,0.0,-0.03,-0.58,-0.86,-0.37,-0.37,1.35,3.59,-0.09,0.48,-2.09,-5.47,-0.38,-0.19,-0.12,-0.02,-1.55,-1.07,4.0,0,1,1,1,0
2022-02-08,0.9962406015037594,4.594081942336874,7.040094339622642,4.08,-1.0357941834451903,-16.85,-1.0977653631284916,1.0,2.1491228070175437,-1.0,-0.9656862745098039,-1.0,0.0012836970474967907,0.0025477707006369425,-0.002570694087403599,0.005115089514066497,0.6694059638412773,1.06,1.07,1.28,1.2,0.84,0.82,3.68,2.34,0.25,2.37,3.95,27.35,-0.46,0.05,-0.04,2.4,-6.21,-2.15,0.0,0,0,0,0,0
2022-02-09,-2.8455743879472695,-0.9757222297572223,-0.8261953652097389,-1.0718035245594302,31.4375,-0.33070452155625657,-1.0714285714285714,-0.4,-0.6518105849582173,1.0,3.2857142857142856,-4.111111111111111,0.010256410256410256,0.005082592121982211,0.005154639175257732,0.0,-0.3523558368495077,0.86,0.85,2.08,2.06,1.45,1.45,-1.65,-0.48,-0.15,-1.01,1.55,-1.76,1.7,0.81,-0.19,3.35,-6.9,0.34,1.0,0,1,0,1,0
2022-02-10,-2.496938775510204,0.9720670391061452,-1.3274261603375528,2.4986945169712795,-1.0828516377649327,-0.19324430479183033,5.8,-2.0,-0.448,-1.0,-26.7,-1.8035714285714286,-0.0012690355329949238,-0.0025284450063211127,0.0038461538461538464,0.001272264631043257,0.08751832347032955,-1.47,-1.41,-2.1,-2.24,-1.81,-1.75,-0.11,-0.1,0.04,5.04,17.77,46.59,-1.63,0.11,0.48,-3.22,19.79,0.25,2.0,0,1,1,1,1
