,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-06-15,-8119,6316,1918,-3721,-1509,2547,4593,0,143,-135,-251,136
1,2022-06-16,-56606,11955,43911,6581,11246,4807,17415,-41,3633,270,936,-197
2,2022-06-17,-29439,-45045,71565,15879,20803,13173,16214,582,4915,0,3004,-85
3,2022-06-18,0,0,0,0,0,0,0,0,0,0,0,0
4,2022-06-19,0,0,0,0,0,0,0,0,0,0,0,0
5,2022-06-20,-9437,-34302,44162,16548,10694,10536,2940,130,3261,53,-165,-258
6,2022-06-21,-35884,-5627,40819,11509,13151,3037,9942,44,3010,126,817,-125
7,2022-06-22,34898,-42068,5748,3470,-730,9343,-5827,-218,-153,-137,-185,1607
8,2022-06-23,-8200,-15071,22907,27967,0,-4141,-1059,-32,254,-81,321,43
9,2022-06-24,1191,-26582,22232,14206,425,7767,-60,-533,428,-1,3100,59
10,2022-06-25,0,0,0,0,0,0,0,0,0,0,0,0
11,2022-06-26,0,0,0,0,0,0,0,0,0,0,0,0
12,2022-06-27,-33241,12293,17724,3157,3242,12478,-1460,408,-292,191,3201,24
13,2022-06-28,-37317,17868,24187,414,3305,15546,3783,46,1006,86,-4496,-241
14,2022-06-29,217,19417,-20139,-9937,-2612,-548,-7937,-74,971,0,491,14
15,2022-06-30,79654,-53640,-27502,-6353,-9782,-2018,-9265,-201,147,-29,1340,149
16,2022-07-01,28067,-3951,-25505,6502,-12275,-5846,-12188,-103,-1596,0,1057,333
17,2022-07-02,0,0,0,0,0,0,0,0,0,0,0,0
18,2022-07-03,0,0,0,0,0,0,0,0,0,0,0,0
19,2022-07-04,2785,-2179,262,10664,-3030,-2676,-4140,-10,-515,-31,-826,-42
20,2022-07-05,-27937,13760,16045,4483,875,5511,4663,0,572,-59,-1905,38
21,2022-07-06,11201,6622,-16737,-14681,1423,-3850,-191,22,587,-46,-1161,75
22,2022-07-07,-37162,22141,14545,7509,1956,4336,-561,-351,1532,123,527,-50
23,2022-07-08,15673,-18485,442,-6737,-724,2038,4853,0,1123,-112,2423,-52
24,2022-07-09,0,0,0,0,0,0,0,0,0,0,0,0
25,2022-07-10,0,0,0,0,0,0,0,0,0,0,0,0
26,2022-07-11,15919,1868,-18814,764,-7270,-3062,-9879,345,288,0,1149,-122
27,2022-07-12,213,6062,-6101,-26,-2514,-497,-3087,0,18,4,-178,4
