,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0
1,2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0
2,2022-01-03,9456,1285,-9397,-5659,252,-58,-3182,-89,-662,0,-1416,72
3,2022-01-04,29694,-8459,-22723,-16504,-200,-4054,-249,36,-1699,-53,1351,138
4,2022-01-05,16894,1819,-21019,-15127,-2938,-6910,6001,-9,-2005,-31,1818,488
5,2022-01-06,-2929,8264,-4976,-280,2033,-9936,5594,-44,-1778,-564,-606,246
6,2022-01-07,-3652,9414,-5713,-4538,-388,18,67,0,-318,-555,-41,-8
7,2022-01-08,0,0,0,0,0,0,0,0,0,0,0,0
8,2022-01-09,0,0,0,0,0,0,0,0,0,0,0,0
9,2022-01-10,-2457,3458,-1137,-6160,2195,-1544,4107,0,301,-35,129,6
10,2022-01-11,-55529,50933,3788,-4723,1264,1958,2761,0,2530,-3,171,636
11,2022-01-12,-9748,198,9631,14586,833,2963,-5222,0,-3494,-35,-20,-62
12,2022-01-13,-1477,10602,-8969,7557,-442,742,-16315,0,-510,0,1,-157
13,2022-01-14,130323,-36951,-100603,-26754,-20799,-36649,-1371,-126,-14335,-570,6529,702
14,2022-01-15,0,0,0,0,0,0,0,0,0,0,0,0
15,2022-01-16,0,0,0,0,0,0,0,0,0,0,0,0
16,2022-01-17,-31202,58880,-39786,4222,-7069,-30805,6424,-120,-11127,-1310,12133,-25
17,2022-01-18,25973,-19971,-14395,2018,-3382,-17172,6509,0,-1673,-695,8206,188
18,2022-01-19,-57825,48441,10645,20034,2904,-10437,565,-301,-1676,-444,-1265,3
19,2022-01-20,6716,-22253,-1102,2561,-3742,-1375,1655,1,-201,0,16631,7
20,2022-01-21,19938,-6940,-15123,-5523,-66,-1542,-7009,0,-160,-823,1978,147
21,2022-01-22,0,0,0,0,0,0,0,0,0,0,0,0
22,2022-01-23,0,0,0,0,0,0,0,0,0,0,0,0
23,2022-01-24,-39724,14782,25286,13194,1002,63,11663,9,-451,-194,-309,-36
24,2022-01-25,15382,-8122,-20146,-12230,51,-1704,-6148,0,27,-143,12875,11
25,2022-01-26,-15408,10544,3080,3161,-250,1010,163,0,-670,-334,1841,-57
26,2022-01-27,-22504,23439,-13083,-3211,-4389,-5176,-18,-30,-156,-105,12092,56
27,2022-01-28,-7739,5802,1891,3244,96,-267,163,43,-333,-1056,1,46
28,2022-01-29,0,0,0,0,0,0,0,0,0,0,0,0
29,2022-01-30,0,0,0,0,0,0,0,0,0,0,0,0
30,2022-01-31,0,0,0,0,0,0,0,0,0,0,0,0
31,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0
32,2022-02-02,0,0,0,0,0,0,0,0,0,0,0,0
33,2022-02-03,-16917,14522,1919,1468,273,535,-411,46,7,0,436,39
34,2022-02-04,2072,-7507,5309,-3448,246,8363,-137,15,270,0,185,-58
35,2022-02-05,0,0,0,0,0,0,0,0,0,0,0,0
36,2022-02-06,0,0,0,0,0,0,0,0,0,0,0,0
37,2022-02-07,23510,-7823,-17349,-17201,237,376,-2018,0,1257,0,1560,101
38,2022-02-08,-23412,22747,654,3536,-32,415,-2427,0,-798,-40,4,7
39,2022-02-09,20018,-19742,-2207,1867,-426,197,-4246,0,417,-16,1907,24
40,2022-02-10,-2267,9776,-7578,-4975,119,-38,-2581,0,-111,9,68,1
41,2022-02-11,11737,-7675,-5727,-6970,953,-1211,1571,0,90,-160,1721,-56
42,2022-02-12,0,0,0,0,0,0,0,0,0,0,0,0
43,2022-02-13,0,0,0,0,0,0,0,0,0,0,0,0
44,2022-02-14,-17328,10372,6749,1787,-987,2585,3714,0,-112,-238,234,-27
45,2022-02-15,9043,-1681,-13873,-4139,154,-185,-9031,1,-673,0,6399,111
46,2022-02-16,-1358,1451,-2841,379,-146,2,-2421,0,-656,0,2748,1
47,2022-02-17,-18541,-7505,13516,13207,116,-609,873,0,-69,-2,12513,16
48,2022-02-18,13486,-1024,-12446,-5544,-1534,-3930,-888,0,-549,0,5,-20
49,2022-02-19,0,0,0,0,0,0,0,0,0,0,0,0
50,2022-02-20,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-02-21,-15450,10520,5220,-1497,281,1812,3565,0,1062,-3,-230,-60
52,2022-02-22,-10949,859,10379,1577,-105,-584,9379,0,111,0,-284,-5
53,2022-02-23,21446,-20924,-3707,-5258,-1,-434,2516,0,-549,18,3160,26
54,2022-02-24,24765,-15513,-14625,-10187,-184,-3360,-269,-18,-607,0,5113,259
55,2022-02-25,-11147,6257,5445,6728,-18,-1515,284,0,-36,0,-529,-25
56,2022-02-26,0,0,0,0,0,0,0,0,0,0,0,0
57,2022-02-27,0,0,0,0,0,0,0,0,0,0,0,0
58,2022-02-28,-12743,16543,-3716,-2199,-466,-1088,31,0,5,0,-98,14
59,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0
60,2022-03-02,1028,-557,-1415,-3270,179,1100,-90,0,666,0,933,12
61,2022-03-03,-31956,1825,31283,11236,3864,7543,5849,97,2667,27,-1168,16
62,2022-03-04,14991,-24103,1524,-1566,818,-410,957,1,1727,-3,7309,279
63,2022-03-05,0,0,0,0,0,0,0,0,0,0,0,0
64,2022-03-06,0,0,0,0,0,0,0,0,0,0,0,0
65,2022-03-07,2643,-10691,6989,-4760,1430,10036,-14,0,459,-163,1108,-49
66,2022-03-08,-30299,8559,21482,-652,4317,13592,809,15,3365,37,521,-263
67,2022-03-09,0,0,0,0,0,0,0,0,0,0,0,0
68,2022-03-10,2587,-31457,15216,-1104,3188,12925,-1014,51,1144,27,13640,14
69,2022-03-11,18743,-25783,1805,-9356,3597,1016,4313,0,2197,37,5249,-13
70,2022-03-12,0,0,0,0,0,0,0,0,0,0,0,0
71,2022-03-13,0,0,0,0,0,0,0,0,0,0,0,0
72,2022-03-14,-9231,-15448,24638,1935,11331,8820,-1899,616,3797,37,88,-47
73,2022-03-15,-8914,-11773,3284,1101,402,3917,-3516,0,1380,0,17390,13
74,2022-03-16,-1830,-6705,6659,9448,-2465,-137,-327,0,178,-38,1863,14
75,2022-03-17,-35437,19031,16774,13096,4531,-1531,45,2,632,0,-311,-58
76,2022-03-18,16965,-19252,1908,-3957,-325,4315,-274,2,2147,0,347,33
77,2022-03-19,0,0,0,0,0,0,0,0,0,0,0,0
78,2022-03-20,0,0,0,0,0,0,0,0,0,0,0,0
79,2022-03-21,25758,-18833,-15392,-14819,-352,-852,507,0,123,0,8445,21
80,2022-03-22,102583,-162980,59217,28773,2569,28414,-6687,202,5096,851,809,371
81,2022-03-23,10142,-17179,6935,4079,643,-103,1390,113,813,0,166,-63
82,2022-03-24,19716,-27380,-7170,-2513,-1203,-1403,-1265,-699,-85,0,14819,15
83,2022-03-25,28804,-29336,-5071,-1006,30,-4206,-184,0,295,0,5558,45
84,2022-03-26,0,0,0,0,0,0,0,0,0,0,0,0
85,2022-03-27,0,0,0,0,0,0,0,0,0,0,0,0
86,2022-03-28,-13618,8577,4469,1994,471,1711,313,0,-20,0,598,-26
87,2022-03-29,-15878,2594,13409,10395,266,2218,211,53,266,0,-191,66
88,2022-03-30,-23580,13155,10651,7578,-1413,2877,294,0,388,926,-154,-72
89,2022-03-31,13576,-17051,3429,-1933,64,3936,1209,0,153,0,70,-24
90,2022-04-01,10873,-1244,-9729,-10597,-104,833,196,0,-57,0,11,89
91,2022-04-02,0,0,0,0,0,0,0,0,0,0,0,0
92,2022-04-03,0,0,0,0,0,0,0,0,0,0,0,0
93,2022-04-04,-4187,-359,4705,1143,691,1606,1350,-62,-22,0,-148,-11
94,2022-04-05,-9076,9038,122,-2276,131,2619,-256,0,-92,-3,-94,9
95,2022-04-06,7390,-2416,-5366,-9101,-261,4325,-55,0,-275,0,398,-6
96,2022-04-07,1453,7476,-8923,-5581,-1991,135,-1323,-11,-152,0,17,-23
97,2022-04-08,9267,-4863,-4530,-2991,62,-958,-369,0,-275,0,133,-6
98,2022-04-09,0,0,0,0,0,0,0,0,0,0,0,0
99,2022-04-10,0,0,0,0,0,0,0,0,0,0,0,0
100,2022-04-11,-2827,4731,-2179,1219,-74,-2010,-36,0,-1238,-39,279,-4
101,2022-04-12,-7971,9532,-1965,-1074,367,-1006,-124,166,-294,0,410,-6
102,2022-04-13,-7636,2807,5369,3233,-48,2031,767,0,-504,-110,-597,57
103,2022-04-14,1754,-5994,4639,5416,-948,1864,292,0,-1953,-33,-147,-252
104,2022-04-15,34184,-16780,-17474,-9004,-1949,-3103,-538,0,-2880,0,40,30
105,2022-04-16,0,0,0,0,0,0,0,0,0,0,0,0
106,2022-04-17,0,0,0,0,0,0,0,0,0,0,0,0
107,2022-04-18,2339,2990,-5569,-605,17,-4892,-64,0,-9,-16,103,137
108,2022-04-19,-17186,10534,7778,4079,72,4308,-623,0,-58,0,-1136,9
109,2022-04-20,784,5689,-6352,-5191,95,-891,-72,0,-253,-40,-126,5
110,2022-04-21,-9809,-206,9952,7742,-145,2647,99,0,-85,-305,-15,79
111,2022-04-22,-245,7564,-7343,-8162,290,445,198,0,18,-132,34,-10
112,2022-04-23,0,0,0,0,0,0,0,0,0,0,0,0
113,2022-04-24,0,0,0,0,0,0,0,0,0,0,0,0
114,2022-04-25,1300,1583,-3199,-1873,-544,22,-613,-2,-188,-1,136,180
115,2022-04-26,-78604,52134,27245,1993,7261,10542,4275,-9,2950,233,-678,-96
116,2022-04-27,-25625,-3495,29899,36,5872,15728,2716,-180,5053,674,-736,-43
117,2022-04-28,-34905,24225,11087,3682,2598,2612,-60,66,2037,151,-343,-64
118,2022-04-29,-9649,-70,9856,2620,384,5630,760,35,290,138,-91,-46
119,2022-04-30,0,0,0,0,0,0,0,0,0,0,0,0
120,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0
121,2022-05-02,-3287,4458,-1143,-1144,918,390,-132,0,-283,-891,83,-111
122,2022-05-03,-3646,8569,-5017,-1548,252,-3491,10,0,-241,0,112,-18
123,2022-05-04,2074,-292,-1898,-55,-504,-1089,162,40,-355,-99,111,4
124,2022-05-05,0,0,0,0,0,0,0,0,0,0,0,0
125,2022-05-06,-8884,7838,2281,2487,46,-873,239,0,387,-3,-1258,22
126,2022-05-07,0,0,0,0,0,0,0,0,0,0,0,0
127,2022-05-08,0,0,0,0,0,0,0,0,0,0,0,0
128,2022-05-09,10286,-9608,-600,3244,-283,-3779,67,36,115,0,-184,106
129,2022-05-10,-729,-8008,7177,11173,-35,-4231,943,1,60,-734,808,751
130,2022-05-11,3449,-724,-2641,-2583,201,-688,390,41,-5,2,-37,-47
131,2022-05-12,22312,-7852,-13503,-4661,-4942,-2241,-581,-8,-885,-184,-70,-888
132,2022-05-13,60896,-23482,-38280,-2832,-9049,-20603,48,-43,-5207,-594,753,113
133,2022-05-14,0,0,0,0,0,0,0,0,0,0,0,0
134,2022-05-15,0,0,0,0,0,0,0,0,0,0,0,0
135,2022-05-16,30223,-14299,-16610,-3270,-1497,-10517,-397,-10,-726,-192,546,141
136,2022-05-17,-1503,-273,1528,9113,-6,-7249,13,-22,-138,-183,224,25
137,2022-05-18,9664,-6475,-3294,-1997,-78,-1863,64,200,401,-21,54,51
138,2022-05-19,-15538,4834,-3450,-982,-275,-1737,194,0,-250,-400,14197,-43
139,2022-05-20,-8700,-4626,10915,10638,1266,-1523,107,0,449,-22,2452,-41
140,2022-05-21,0,0,0,0,0,0,0,0,0,0,0,0
141,2022-05-22,0,0,0,0,0,0,0,0,0,0,0,0
142,2022-05-23,-3543,-2722,4622,5933,1652,-3645,182,0,454,46,1626,17
143,2022-05-24,-1953,2689,-2294,-874,-46,-1560,231,0,-23,-22,1579,-21
144,2022-05-25,-48076,15401,32145,9040,4180,14156,1437,0,3399,-66,652,-123
145,2022-05-26,-1686,-339,2468,-166,1117,128,975,-162,577,0,-449,5
146,2022-05-27,-8231,11659,-2290,2430,-106,-6605,1682,37,211,61,-1355,218
147,2022-05-28,0,0,0,0,0,0,0,0,0,0,0,0
148,2022-05-29,0,0,0,0,0,0,0,0,0,0,0,0
149,2022-05-30,-4022,999,3121,2622,923,128,-672,0,117,5,-64,-34
150,2022-05-31,-17198,27495,-10266,-9943,846,-2533,-448,0,1812,0,-24,-6
151,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0
152,2022-06-02,7900,384,-15477,-10932,400,-4840,-28,0,-77,0,7205,-12
153,2022-06-03,-15254,9816,3759,2179,-699,2730,-643,0,192,0,1701,-22
154,2022-06-04,0,0,0,0,0,0,0,0,0,0,0,0
155,2022-06-05,0,0,0,0,0,0,0,0,0,0,0,0
