,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0
1,2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0
2,2022-01-03,-499,4675,-1545,-412,71,1836,-2248,0,-790,-2,-2714,84
3,2022-01-04,198,8687,-1213,-769,631,3547,-4403,0,-193,-24,-7667,-5
4,2022-01-05,437,3760,1456,-615,522,1792,-1021,0,778,0,-5652,-1
5,2022-01-06,-813,3546,318,332,477,1038,-1170,0,-361,2,-3068,17
6,2022-01-07,-2007,7280,-1887,-119,-137,2171,-3396,0,-392,-15,-3432,47
7,2022-01-08,0,0,0,0,0,0,0,0,0,0,0,0
8,2022-01-09,0,0,0,0,0,0,0,0,0,0,0,0
9,2022-01-10,1986,-979,1823,-500,628,2950,-1134,-327,206,0,-2856,26
10,2022-01-11,2489,3044,-2175,910,-472,1407,-3646,0,-374,0,-3389,31
11,2022-01-12,-768,10827,-5841,-652,-462,1196,-3870,0,-2032,-21,-4275,57
12,2022-01-13,790,1296,2018,598,693,2814,-1301,0,-787,0,-4202,98
13,2022-01-14,1689,-4679,3238,710,-751,5991,-3814,0,1137,-35,-203,-46
14,2022-01-15,0,0,0,0,0,0,0,0,0,0,0,0
15,2022-01-16,0,0,0,0,0,0,0,0,0,0,0,0
16,2022-01-17,-5893,1032,6189,163,4062,1292,288,0,383,0,-1131,-198
17,2022-01-18,3028,-4900,1897,858,-1424,2501,-175,0,138,0,-160,134
18,2022-01-19,-2313,1066,2985,1486,-96,2717,-901,0,-220,0,-1682,-56
19,2022-01-20,-2949,120,2588,1154,-433,2235,-585,0,217,0,269,-29
20,2022-01-21,-657,-2794,3724,1018,-162,3183,-295,0,-20,0,-107,-166
21,2022-01-22,0,0,0,0,0,0,0,0,0,0,0,0
22,2022-01-23,0,0,0,0,0,0,0,0,0,0,0,0
23,2022-01-24,-3225,1513,2340,2380,-639,973,-141,0,-233,0,-621,-7
24,2022-01-25,-3869,3555,560,436,-2246,3450,-855,0,-226,0,-223,-22
25,2022-01-26,-682,4124,-3297,325,-1119,-672,-1341,-258,-231,0,-112,-34
26,2022-01-27,-1776,6011,-3933,476,-2943,-16,-455,0,-455,-539,-340,38
27,2022-01-28,-4319,2179,2157,652,-349,-895,2276,4,471,0,-9,-9
28,2022-01-29,0,0,0,0,0,0,0,0,0,0,0,0
29,2022-01-30,0,0,0,0,0,0,0,0,0,0,0,0
30,2022-01-31,0,0,0,0,0,0,0,0,0,0,0,0
31,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0
32,2022-02-02,0,0,0,0,0,0,0,0,0,0,0,0
33,2022-02-03,1066,-4464,2718,1179,121,713,685,0,20,0,667,14
34,2022-02-04,2603,-1876,-689,473,-701,1988,-1822,0,-623,-4,-37,-1
35,2022-02-05,0,0,0,0,0,0,0,0,0,0,0,0
36,2022-02-06,0,0,0,0,0,0,0,0,0,0,0,0
37,2022-02-07,767,328,-1029,-5,516,176,-1720,0,3,0,-65,0
38,2022-02-08,-1160,1891,-701,337,-300,384,-727,-262,-129,-4,-21,-9
39,2022-02-09,-1620,2201,-665,570,-1256,588,-591,0,24,0,87,-3
40,2022-02-10,2793,355,-3226,155,-1887,-646,-107,0,-743,0,74,5
41,2022-02-11,-334,-2223,2596,617,1244,-146,718,0,163,0,-41,2
42,2022-02-12,0,0,0,0,0,0,0,0,0,0,0,0
43,2022-02-13,0,0,0,0,0,0,0,0,0,0,0,0
44,2022-02-14,-592,-3803,4416,1153,120,-142,3291,0,-7,0,-21,0
45,2022-02-15,1551,-2883,1340,559,-144,-234,1121,0,38,0,-6,-2
46,2022-02-16,213,3357,-3672,-753,-2298,78,-631,-117,48,0,113,-10
47,2022-02-17,237,1062,-1342,-800,-94,612,-948,0,-111,0,-5,48
48,2022-02-18,-161,-1676,1844,784,-235,924,440,0,-68,0,3,-11
49,2022-02-19,0,0,0,0,0,0,0,0,0,0,0,0
50,2022-02-20,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-02-21,944,-34,-892,-150,-671,-247,-7,0,184,0,2,-21
52,2022-02-22,3355,-7027,3577,1740,435,1246,-589,100,644,0,83,12
53,2022-02-23,4193,-8490,4072,2900,1222,-2001,482,686,765,18,223,2
54,2022-02-24,15,-5318,5306,1658,1225,874,925,306,319,0,-5,3
55,2022-02-25,-766,-1593,1897,2391,417,32,-468,0,-475,0,462,0
56,2022-02-26,0,0,0,0,0,0,0,0,0,0,0,0
57,2022-02-27,0,0,0,0,0,0,0,0,0,0,0,0
58,2022-02-28,6950,-10636,3699,1316,2564,-1080,1840,0,-941,0,-31,19
59,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0
60,2022-03-02,790,-713,-497,1637,-618,-1126,107,-727,231,0,406,14
61,2022-03-03,3524,-3435,-86,1799,43,-2547,427,0,188,4,-10,7
62,2022-03-04,1373,879,-2202,1445,-412,-3624,540,-2,-149,0,-65,15
63,2022-03-05,0,0,0,0,0,0,0,0,0,0,0,0
64,2022-03-06,0,0,0,0,0,0,0,0,0,0,0,0
65,2022-03-07,1159,3099,-3582,1148,-1901,-3145,143,0,173,0,-670,-5
66,2022-03-08,1091,1949,-3181,1819,-520,-5189,442,6,260,0,132,10
67,2022-03-09,0,0,0,0,0,0,0,0,0,0,0,0
68,2022-03-10,2691,-920,-1812,2601,-357,-4460,301,1,101,0,30,10
69,2022-03-11,1827,-1948,-12,1367,208,-1290,-420,2,120,0,115,18
70,2022-03-12,0,0,0,0,0,0,0,0,0,0,0,0
71,2022-03-13,0,0,0,0,0,0,0,0,0,0,0,0
72,2022-03-14,121,-2040,1879,1839,158,33,-123,0,-27,0,40,1
73,2022-03-15,1068,-6400,5240,1760,1031,3671,-1307,0,86,0,82,10
74,2022-03-16,3683,-9088,5095,2046,104,2592,156,198,-2,0,307,3
75,2022-03-17,348,-2629,2084,2132,968,-948,-284,201,15,0,193,3
76,2022-03-18,1019,-4915,3766,1824,503,1039,-106,202,303,0,155,-24
77,2022-03-19,0,0,0,0,0,0,0,0,0,0,0,0
78,2022-03-20,0,0,0,0,0,0,0,0,0,0,0,0
79,2022-03-21,936,-2003,901,1758,179,-1247,1,197,12,0,158,8
80,2022-03-22,-748,273,710,2173,621,-2412,-38,199,166,0,-237,2
81,2022-03-23,-1816,-815,2127,2172,-318,1264,-969,0,-23,0,511,-7
82,2022-03-24,240,-4418,3654,2100,533,923,-269,0,367,0,542,-18
83,2022-03-25,6885,-9666,3126,1816,-207,1635,-159,0,0,41,-339,-6
84,2022-03-26,0,0,0,0,0,0,0,0,0,0,0,0
85,2022-03-27,0,0,0,0,0,0,0,0,0,0,0,0
86,2022-03-28,-1434,-2326,3473,1820,-212,2251,-383,0,-3,0,278,8
87,2022-03-29,-456,-4160,4368,3076,-204,1593,-83,0,-14,0,266,-17
88,2022-03-30,741,-4839,4026,2480,129,1462,-47,0,2,0,74,-3
89,2022-03-31,-287,-4422,4696,2156,-75,2673,-24,0,-33,0,10,3
90,2022-04-01,3052,-5619,2316,1567,-15,702,71,0,-10,0,252,1
91,2022-04-02,0,0,0,0,0,0,0,0,0,0,0,0
92,2022-04-03,0,0,0,0,0,0,0,0,0,0,0,0
93,2022-04-04,563,-384,-408,2332,169,7,-1628,0,-1288,0,218,11
94,2022-04-05,-642,32,976,1918,-120,32,-830,-6,-17,0,-365,-1
95,2022-04-06,-1423,-733,2156,1775,401,702,-689,0,-34,0,1,0
96,2022-04-07,359,-4139,3773,1819,333,1143,479,0,-2,0,-7,13
97,2022-04-08,864,-2559,1553,2228,0,17,-678,0,-13,0,140,1
98,2022-04-09,0,0,0,0,0,0,0,0,0,0,0,0
99,2022-04-10,0,0,0,0,0,0,0,0,0,0,0,0
100,2022-04-11,-1516,-3632,5073,2235,227,761,1863,0,-13,0,68,7
101,2022-04-12,410,-3252,2798,2252,391,1345,-1212,0,22,0,35,10
102,2022-04-13,-454,-3136,3572,2484,755,105,318,0,-90,0,8,11
103,2022-04-14,-2169,-259,2365,2323,-313,291,314,0,-250,0,63,0
104,2022-04-15,3017,-2786,-304,1650,113,-2032,158,0,-193,0,72,0
105,2022-04-16,0,0,0,0,0,0,0,0,0,0,0,0
106,2022-04-17,0,0,0,0,0,0,0,0,0,0,0,0
107,2022-04-18,187,286,-449,2122,-1275,-1273,16,13,-53,0,-14,-9
108,2022-04-19,-1983,-327,2314,2475,-6,-114,-49,0,8,0,2,-6
109,2022-04-20,2081,-3277,1198,1768,-738,-295,604,0,-141,0,14,-16
110,2022-04-21,-2912,858,2071,2447,-261,706,-706,-80,-35,0,9,-26
111,2022-04-22,-476,-1038,1666,1337,-234,669,-99,0,-7,0,-151,-1
112,2022-04-23,0,0,0,0,0,0,0,0,0,0,0,0
113,2022-04-24,0,0,0,0,0,0,0,0,0,0,0,0
114,2022-04-25,-2314,-238,2521,1970,-5,674,41,0,-160,0,29,2
115,2022-04-26,-1508,-999,2778,2348,-4,0,178,0,257,0,-278,7
116,2022-04-27,-1091,-1448,2618,1906,59,533,117,0,4,0,-74,-5
117,2022-04-28,-2038,162,1868,2038,203,27,-378,0,-25,3,6,1
118,2022-04-29,2144,-1905,-60,2470,-145,-247,-2125,0,-13,0,-174,-5
119,2022-04-30,0,0,0,0,0,0,0,0,0,0,0,0
120,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0
121,2022-05-02,-499,-114,613,1939,-39,-27,-142,-1104,-14,0,2,-2
122,2022-05-03,1755,-273,-1379,229,-1022,471,-816,-119,-122,0,-79,-24
123,2022-05-04,-397,2720,-2338,-372,-1435,-57,-258,-203,-28,15,21,-6
124,2022-05-05,0,0,0,0,0,0,0,0,0,0,0,0
125,2022-05-06,233,550,-907,-593,-855,176,383,0,-18,0,123,0
126,2022-05-07,0,0,0,0,0,0,0,0,0,0,0,0
127,2022-05-08,0,0,0,0,0,0,0,0,0,0,0,0
128,2022-05-09,-395,-38,82,-202,103,-70,247,0,4,0,353,-2
129,2022-05-10,-1687,1611,-14,-2309,-116,605,1917,0,-111,0,108,-19
130,2022-05-11,3207,1437,-4564,-1665,-1691,-1419,674,-38,-423,-1,-59,-21
131,2022-05-12,435,1207,-1621,-45,-2504,561,360,8,14,-15,-26,5
132,2022-05-13,121,1641,-1622,468,-1118,-13,-706,0,-252,0,-142,2
133,2022-05-14,0,0,0,0,0,0,0,0,0,0,0,0
134,2022-05-15,0,0,0,0,0,0,0,0,0,0,0,0
135,2022-05-16,710,-1157,394,-164,-650,-26,1239,0,-6,0,51,2
136,2022-05-17,47,-1749,1686,520,-398,785,803,0,-23,0,21,-5
137,2022-05-18,585,-289,-349,-405,-107,1359,-1195,0,-1,0,53,0
138,2022-05-19,83,-2784,2605,-354,2435,149,448,0,-112,39,97,0
139,2022-05-20,486,-1388,903,625,-328,18,599,0,-12,0,0,0
140,2022-05-21,0,0,0,0,0,0,0,0,0,0,0,0
141,2022-05-22,0,0,0,0,0,0,0,0,0,0,0,0
142,2022-05-23,-1043,1373,-397,368,4,-304,-360,0,-105,0,61,5
143,2022-05-24,-188,443,-260,-241,12,-15,35,0,-52,0,0,4
144,2022-05-25,-963,719,249,559,55,-120,-188,0,-58,0,-5,0
145,2022-05-26,1022,-716,-136,96,-501,509,-202,0,-38,0,-168,-2
146,2022-05-27,-1463,284,1220,586,-422,1216,229,0,-388,0,-40,0
147,2022-05-28,0,0,0,0,0,0,0,0,0,0,0,0
148,2022-05-29,0,0,0,0,0,0,0,0,0,0,0,0
149,2022-05-30,1496,-965,-468,244,-140,-609,22,0,15,0,-62,-1
150,2022-05-31,-916,2250,-1323,-651,-305,-372,-5,0,9,0,-11,0
151,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0
152,2022-06-02,1547,-1008,-538,-689,-397,377,173,0,-1,0,2,-2
153,2022-06-03,-1,-579,583,133,-10,466,-5,0,0,0,-3,0
154,2022-06-04,0,0,0,0,0,0,0,0,0,0,0,0
155,2022-06-05,0,0,0,0,0,0,0,0,0,0,0,0
156,2022-06-06,0,0,0,0,0,0,0,0,0,0,0,0
157,2022-06-07,1495,-555,-951,-780,-488,-340,829,0,-171,0,2,8
158,2022-06-08,-50,646,-612,36,-395,-587,267,0,68,0,19,-3
159,2022-06-09,-10,1777,-1744,733,-963,210,-1570,0,-153,0,-57,34
160,2022-06-10,990,568,-1593,-85,-1204,378,-264,0,-220,-198,33,2
161,2022-06-11,0,0,0,0,0,0,0,0,0,0,0,0
162,2022-06-12,0,0,0,0,0,0,0,0,0,0,0,0
163,2022-06-13,370,231,-617,-49,-112,-94,-77,10,-288,-6,18,-2
