,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0
1,2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0
2,2022-01-03,10324,-6009,-4192,-1249,-1336,-391,-408,-6,-477,-324,-154,31
3,2022-01-04,17303,-4887,-13026,-4835,-3102,-3738,-1036,1,-742,426,600,10
4,2022-01-05,-6344,-1033,7196,1299,2102,1757,1600,99,1383,-1045,215,-34
5,2022-01-06,7468,-2596,-4956,-714,864,-5084,-123,-5,105,0,67,18
6,2022-01-07,3558,2133,-5787,-976,-664,-4078,-152,49,35,0,79,18
7,2022-01-08,0,0,0,0,0,0,0,0,0,0,0,0
8,2022-01-09,0,0,0,0,0,0,0,0,0,0,0,0
9,2022-01-10,-2423,1146,1337,-1128,1088,156,-4,662,933,-369,-62,3
10,2022-01-11,-1049,4223,-3217,-481,290,-3214,-63,0,-53,304,37,7
11,2022-01-12,-4510,1894,2510,2348,-338,-1,-77,1,759,-182,106,0
12,2022-01-13,-11566,9090,3646,454,1249,1774,-417,17,602,-31,-1162,-8
13,2022-01-14,-5588,4228,1396,-2450,484,2629,563,0,246,-76,-13,-23
14,2022-01-15,0,0,0,0,0,0,0,0,0,0,0,0
15,2022-01-16,0,0,0,0,0,0,0,0,0,0,0,0
16,2022-01-17,-1273,1769,437142,-771,-35,1255,-747,437531,-91,0,-93,-437545
17,2022-01-18,-8618,5408,3286,184,2512,39,-1035,-57,1642,0,-59,-18
18,2022-01-19,-14062,6533,7659,1614,2335,4773,-941,-261,1299,-1161,-102,-29
19,2022-01-20,-3476,4133,-577,563,604,-970,2,-4,-792,19,-78,-3
20,2022-01-21,-7005,4655,2240,-942,710,1879,482,0,112,0,111,-1
21,2022-01-22,0,0,0,0,0,0,0,0,0,0,0,0
22,2022-01-23,0,0,0,0,0,0,0,0,0,0,0,0
23,2022-01-24,-15817,7628,8982,4978,8056,-3509,-1296,0,445,308,-583,-210
24,2022-01-25,2272,-2488,-437,729,552,716,-686,-1415,-564,231,639,14
25,2022-01-26,-13139,12329,1162,1501,1848,-1730,130,-4,-641,59,-324,-28
26,2022-01-27,-2096,2246,124,-1044,2440,-1198,510,-2,-583,1,-255,-18
27,2022-01-28,1135,1875,-3147,-150,355,-896,-3071,97,518,0,125,12
28,2022-01-29,0,0,0,0,0,0,0,0,0,0,0,0
29,2022-01-30,0,0,0,0,0,0,0,0,0,0,0,0
30,2022-01-31,0,0,0,0,0,0,0,0,0,0,0,0
31,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0
32,2022-02-02,0,0,0,0,0,0,0,0,0,0,0,0
33,2022-02-03,-8951,7143,2676,172,899,654,1009,190,-181,-67,-806,-62
34,2022-02-04,-2679,2599,-698,-1012,31,-853,860,184,93,0,776,1
35,2022-02-05,0,0,0,0,0,0,0,0,0,0,0,0
36,2022-02-06,0,0,0,0,0,0,0,0,0,0,0,0
37,2022-02-07,-459,5890,-5752,-3304,-1219,-2380,493,99,558,0,336,-14
38,2022-02-08,637,2221,-2833,-37,72,-3050,-65,122,73,51,-25,0
39,2022-02-09,-10747,9699,985,878,1211,-1310,26,-7,203,-16,59,5
40,2022-02-10,-1281,7127,-5893,-3676,-497,-986,-402,276,-608,0,39,8
41,2022-02-11,-6764,6171,613,-2149,174,2517,-106,6,171,0,-24,4
42,2022-02-12,0,0,0,0,0,0,0,0,0,0,0,0
43,2022-02-13,0,0,0,0,0,0,0,0,0,0,0,0
44,2022-02-14,-7498,4101,3624,803,217,-394,3447,0,-327,-122,-236,9
45,2022-02-15,-4899,1740,3168,1177,-411,1397,-34,6,1032,0,34,-43
46,2022-02-16,-4312,1924,2175,610,3679,-3330,204,0,677,336,228,-15
47,2022-02-17,-10390,8334,2483,410,1582,-1126,350,-1,1268,0,-482,55
48,2022-02-18,66,-1895,1805,283,-447,-13,81,-6,1707,201,-88,112
49,2022-02-19,0,0,0,0,0,0,0,0,0,0,0,0
50,2022-02-20,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-02-21,-3116,2784,191,22,-669,133,33,-6,360,319,108,33
52,2022-02-22,-5502,137,5762,1256,1975,3703,-692,-3,261,-738,-366,-32
53,2022-02-23,-109,478,-419,1048,313,-1026,-10,54,-798,0,55,-5
54,2022-02-24,-4952,5442,26,-192,188,-338,182,191,24,-28,-492,-25
55,2022-02-25,4213,-2166,-2278,1702,-277,-2448,-1181,-7,-385,317,246,-15
56,2022-02-26,0,0,0,0,0,0,0,0,0,0,0,0
57,2022-02-27,0,0,0,0,0,0,0,0,0,0,0,0
58,2022-02-28,-5707,7454,-1500,898,-235,-1936,-139,0,-89,0,-214,-33
59,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0
60,2022-03-02,10017,-1090,-9101,-325,-700,-5283,-1339,190,-496,-1147,178,-5
61,2022-03-03,-1154,7451,-6367,1254,-1672,-3111,-1768,-2,-1069,0,69,1
62,2022-03-04,-18657,5434,13137,74,669,5799,5718,-19,855,41,63,23
63,2022-03-05,0,0,0,0,0,0,0,0,0,0,0,0
64,2022-03-06,0,0,0,0,0,0,0,0,0,0,0,0
65,2022-03-07,-137,-9774,9790,-954,70,7104,2051,2,1480,37,128,-7
66,2022-03-08,-3284,-670,3846,322,717,2053,67,0,682,6,107,1
67,2022-03-09,0,0,0,0,0,0,0,0,0,0,0,0
68,2022-03-10,5988,407,-6786,-1838,-697,-2098,-1527,-958,332,0,387,4
69,2022-03-11,-3644,4468,-920,-1901,-547,2241,-142,-809,238,0,95,0
70,2022-03-12,0,0,0,0,0,0,0,0,0,0,0,0
71,2022-03-13,0,0,0,0,0,0,0,0,0,0,0,0
72,2022-03-14,-24149,13008,11189,2751,848,6017,444,-494,1603,21,-27,-21
73,2022-03-15,-21575,7869,13840,1263,3179,6525,2297,-237,754,60,-144,10
74,2022-03-16,-1899,2434,-531,717,222,-482,119,0,-1118,11,-5,2
75,2022-03-17,4801,285,-4483,-590,-551,-1966,-145,-196,-1035,0,-605,2
76,2022-03-18,-2429,2444,-310,-351,-607,-1246,443,494,958,0,205,91
77,2022-03-19,0,0,0,0,0,0,0,0,0,0,0,0
78,2022-03-20,0,0,0,0,0,0,0,0,0,0,0,0
79,2022-03-21,-3693,4709,-757,-306,-229,-575,856,-366,95,-232,-259,0
80,2022-03-22,-14689,8674,6228,2433,756,5,1897,163,910,65,-192,-20
81,2022-03-23,-9706,8881,632,1000,596,-2978,1002,480,1479,-948,206,-14
82,2022-03-24,-10645,5649,4571,-1328,2394,1778,587,6,1078,55,32,393
83,2022-03-25,-23087,11353,10445,2034,386,5278,3157,-1635,1230,-5,1282,7
84,2022-03-26,0,0,0,0,0,0,0,0,0,0,0,0
85,2022-03-27,0,0,0,0,0,0,0,0,0,0,0,0
86,2022-03-28,-15026,695,14226,3045,4538,1636,3619,-37,1425,0,128,-23
87,2022-03-29,-1804,-740,3314,3378,-1416,1668,630,-25,-744,-177,-845,74
88,2022-03-30,5424,8257,-12607,2701,-4638,-5279,-2682,-681,-2354,326,-1038,-36
89,2022-03-31,-21353,19195,4159,1919,1074,490,493,-238,788,-367,-1960,-40
90,2022-04-01,-17308,18394,-2040,-6480,1392,729,1018,-39,1365,-25,948,6
91,2022-04-02,0,0,0,0,0,0,0,0,0,0,0,0
92,2022-04-03,0,0,0,0,0,0,0,0,0,0,0,0
93,2022-04-04,-167,12520,-11949,-5021,-1434,-2922,-2285,-5,-282,0,-386,-18
94,2022-04-05,-5586,13496,-7577,-2419,-359,-2604,-1958,-5,-232,0,-325,-8
95,2022-04-06,-9726,13121,-3822,-4462,556,-1715,1510,0,304,-15,430,-3
96,2022-04-07,-289,6128,-4211,-3707,-630,910,-257,-11,-515,0,-1638,10
97,2022-04-08,-546,9366,-8261,-4915,-289,-2626,4,-361,-73,0,-558,0
98,2022-04-09,0,0,0,0,0,0,0,0,0,0,0,0
99,2022-04-10,0,0,0,0,0,0,0,0,0,0,0,0
100,2022-04-11,-2267,5951,-3237,-2282,1609,1496,-4836,1,846,-71,-447,0
101,2022-04-12,3416,5928,-9468,-6182,-56,-1039,-1144,-435,-754,142,118,6
102,2022-04-13,4339,7402,-10910,-2085,-1554,-6644,-110,0,-446,-71,-831,0
103,2022-04-14,10817,8437,-21022,-264,-1812,-15746,-947,-18,-2236,0,1764,5
104,2022-04-15,4338,13465,-17855,-3079,-2377,-11651,-632,94,-210,0,41,11
105,2022-04-16,0,0,0,0,0,0,0,0,0,0,0,0
106,2022-04-17,0,0,0,0,0,0,0,0,0,0,0,0
107,2022-04-18,-165,2355,-2230,-3674,1558,45,5,-7,-157,0,90,-50
108,2022-04-19,-20385,14099,5490,1234,1597,267,3153,-368,-474,81,809,-12
109,2022-04-20,7402,-11846,2597,92,725,1846,67,3,-135,0,1849,-3
110,2022-04-21,192,-1610,500,4657,-851,-1749,-1336,-5,-215,0,924,-6
111,2022-04-22,-449,-238,895,-388,39,-13,1538,-9,-267,-5,-205,-2
112,2022-04-23,0,0,0,0,0,0,0,0,0,0,0,0
113,2022-04-24,0,0,0,0,0,0,0,0,0,0,0,0
114,2022-04-25,-3017,-4642,7818,1818,2340,2072,1198,-5,464,-69,-167,8
115,2022-04-26,-24,-511,360,2673,273,-3061,-139,-7,693,-71,169,7
116,2022-04-27,-2125,18270,-16082,-993,-5621,-8021,2482,-32,-2984,-914,-113,50
117,2022-04-28,2263,7819,-10037,-120,-2398,-5675,-815,34,119,-1181,-28,-17
118,2022-04-29,-1922,7241,-5291,2678,-3183,-3183,-1061,1,-555,12,5,-33
119,2022-04-30,0,0,0,0,0,0,0,0,0,0,0,0
120,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0
121,2022-05-02,3323,158,-3461,-587,-860,-646,-1134,2,-236,0,3,-23
122,2022-05-03,2569,6795,-8611,-31,-1526,-5085,-1121,24,-872,0,-745,-8
123,2022-05-04,1827,133,-1849,7,474,-1729,165,-2,-575,-189,-105,-7
124,2022-05-05,0,0,0,0,0,0,0,0,0,0,0,0
125,2022-05-06,682,568,-1265,-1217,630,-201,-699,-55,456,-178,17,-2
126,2022-05-07,0,0,0,0,0,0,0,0,0,0,0,0
127,2022-05-08,0,0,0,0,0,0,0,0,0,0,0,0
128,2022-05-09,-6379,749,5520,1723,3117,154,-33,-8,635,-69,110,0
129,2022-05-10,-3250,2441,872,-606,502,1106,94,78,848,-1150,-42,-20
130,2022-05-11,12331,-4401,-7046,-4420,-289,-1892,-767,-19,340,2,-914,30
131,2022-05-12,-33248,19760,13581,-5348,3822,13761,-72,-3,1293,128,-16,-78
132,2022-05-13,-16541,9180,7647,1262,1509,3675,86,435,717,-37,-288,2
133,2022-05-14,0,0,0,0,0,0,0,0,0,0,0,0
134,2022-05-15,0,0,0,0,0,0,0,0,0,0,0,0
135,2022-05-16,8548,-5359,-3855,-983,-1875,-354,-662,-11,-481,512,670,-4
136,2022-05-17,1647,-2107,387,2532,-1213,-66,-800,-13,-27,-26,76,-3
137,2022-05-18,3786,-313,-2377,243,-1971,320,-461,14,-516,-8,-1080,-16
138,2022-05-19,-1327,1964,-918,1277,-196,-936,-120,150,201,-1294,291,-9
139,2022-05-20,5625,-7728,2144,5968,-2388,-1445,399,2,-388,-4,-47,6
140,2022-05-21,0,0,0,0,0,0,0,0,0,0,0,0
141,2022-05-22,0,0,0,0,0,0,0,0,0,0,0,0
142,2022-05-23,840,-1121,-101,7228,-981,-5199,-776,-512,-214,353,92,290
143,2022-05-24,-246,-1392,1638,1695,-67,-734,173,-11,461,122,-3,3
144,2022-05-25,-17973,12164,5968,5427,544,-2259,1807,-4,469,-15,-126,-33
145,2022-05-26,-6712,5494,2210,251,2049,126,-631,0,414,0,-688,-303
146,2022-05-27,-29941,27521,2210,3054,103,-424,-153,0,-368,-2,219,-9
147,2022-05-28,0,0,0,0,0,0,0,0,0,0,0,0
148,2022-05-29,0,0,0,0,0,0,0,0,0,0,0,0
149,2022-05-30,-379,4078,-4285,32,-620,-3054,-387,-31,-223,0,573,13
150,2022-05-31,-1865,8000,-6010,-6284,-212,-190,-106,-36,736,82,-118,-7
151,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0
152,2022-06-02,956,4067,-5326,-3382,-206,-1964,11,-4,218,0,300,3
153,2022-06-03,-1135,6678,-5190,1215,-172,-6705,608,-3,-133,0,-371,19
154,2022-06-04,0,0,0,0,0,0,0,0,0,0,0,0
155,2022-06-05,0,0,0,0,0,0,0,0,0,0,0,0
156,2022-06-06,0,0,0,0,0,0,0,0,0,0,0,0
157,2022-06-07,850,6115,-6591,-3444,-311,-2120,-735,0,20,0,-376,1
