,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-06-15,-9029,-4016,14338,4363,-1253,13835,-3912,-115,1420,0,-1202,-91
1,2022-06-16,-44489,31705,12884,384,4368,12460,-4260,36,1117,-1220,-92,-8
2,2022-06-17,14871,15989,-30680,-560,-3666,-7044,-20220,783,-33,60,-230,50
3,2022-06-18,0,0,0,0,0,0,0,0,0,0,0,0
4,2022-06-19,0,0,0,0,0,0,0,0,0,0,0,0
5,2022-06-20,32380,-38290,5479,3673,-497,7490,-3572,0,-1536,-79,391,41
6,2022-06-21,7876,-13579,5419,6462,-7779,11302,-3634,39,-972,0,346,-63
7,2022-06-22,7295,-12620,5449,1812,-1823,8962,-3058,56,46,-547,-166,42
8,2022-06-23,2422,-15408,10798,4172,1443,10537,-4727,42,-555,-114,2326,-137
9,2022-06-24,-4173,-1911,6473,4593,-343,2148,4267,11,-4080,-122,-421,32
10,2022-06-25,0,0,0,0,0,0,0,0,0,0,0,0
11,2022-06-26,0,0,0,0,0,0,0,0,0,0,0,0
12,2022-06-27,-18350,17245,1621,-5485,-2498,9594,-762,-1,788,-16,-509,-6
13,2022-06-28,-1141,3992,-3100,-457,-1411,5803,-7398,0,363,0,229,20
14,2022-06-29,63358,-37839,-27971,-5842,-6138,-8905,-6281,0,-793,-11,2244,208
15,2022-06-30,53023,-27038,-26038,521,-4455,-14207,-3830,93,-4079,-81,-347,400
16,2022-07-01,41007,-15231,-25632,-1866,-8213,-14642,3011,-615,-3307,1,-299,154
17,2022-07-02,0,0,0,0,0,0,0,0,0,0,0,0
18,2022-07-03,0,0,0,0,0,0,0,0,0,0,0,0
19,2022-07-04,2197,-1523,-1493,1720,-703,3533,-3972,0,-2059,-12,794,25
20,2022-07-05,3858,-15965,12649,4050,1755,7218,967,-123,-1170,-47,-568,25
21,2022-07-06,-6552,-6818,14721,-6569,1272,23911,-4720,0,869,-42,-1361,9
22,2022-07-07,-12850,1078,11948,1635,1181,9864,-575,0,-157,0,-177,1
