,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-01-03,2794,2474,-5300,-3749,-1101,-680,418,-92,-97,0,33,0
1,2022-01-04,-3009,5352,-2370,-2264,25,-141,295,-120,-163,-2,23,4
2,2022-01-05,508,191,-692,-4187,123,3407,117,0,-153,2,-15,7
3,2022-01-06,218,1969,-2318,-797,140,-1433,-61,-28,-83,-57,133,-3
4,2022-01-07,-23490,9554,14376,2227,4248,5894,502,-477,1911,70,-433,-7
5,2022-01-10,-4938,-3856,8271,514,1426,6384,-764,0,712,0,550,-27
6,2022-01-11,7656,-4533,-2669,-779,112,-1388,-296,0,-317,0,-569,115
7,2022-01-12,-653,2582,-1823,2224,-1126,-1816,-39,0,-1047,-19,-108,2
8,2022-01-13,138,4864,-4818,5060,-2263,-7570,-27,0,-16,-2,-209,25
9,2022-01-14,6632,-5133,-1629,-2382,713,409,-1847,0,1434,44,123,8
10,2022-01-17,495,-510,-12,-316,-216,605,9,0,-93,0,17,10
11,2022-01-18,4725,-987,-3778,-93,-1938,-1030,-103,0,-613,0,21,20
12,2022-01-19,-5498,1581,3894,478,570,1766,1158,-83,17,-12,30,-7
13,2022-01-20,-3075,3376,-266,908,-376,-1090,684,0,-393,0,-18,-17
14,2022-01-21,297,1745,-2167,-505,-142,-438,-1000,0,-83,0,124,2
15,2022-01-24,1533,-3981,2389,2205,82,391,60,0,-380,31,43,16
16,2022-01-25,4925,-3106,-2858,-345,-1193,-1107,-100,0,-120,6,973,65
17,2022-01-26,-1043,1022,81,882,-295,-235,-55,0,-215,0,-62,2
18,2022-01-27,4508,1547,-6230,-168,-89,-5766,79,-125,-180,18,161,13
19,2022-01-28,1436,-2202,625,514,8,82,42,0,-13,-8,139,2
20,2022-02-03,995,-3179,2152,-940,189,2176,-3,54,723,-47,17,16
21,2022-02-04,1075,-1278,424,-834,-234,1084,-23,0,428,4,-226,4
22,2022-02-07,807,-3022,2392,-1720,1052,66,1553,0,1454,-14,-190,13
23,2022-02-08,-9556,-379,10321,-252,3662,4600,-288,14,2487,98,-371,-15
24,2022-02-09,-16358,3940,13669,-1229,5036,5500,2396,103,1863,0,-1203,-49
25,2022-02-10,881,1063,-1900,-2783,-406,1244,-177,0,222,0,-34,-10
26,2022-02-11,-20122,2954,18169,663,5512,4357,6166,0,1481,-10,-933,-69
27,2022-02-14,-1348,-5694,7054,1537,967,7946,-3757,0,361,0,-36,25
28,2022-02-15,1762,-3942,2058,873,557,1147,-115,0,-404,0,114,8
29,2022-02-16,639,-5714,5125,1708,398,2673,6,26,317,-3,-37,-13
30,2022-02-17,-4469,-2366,6896,649,3408,948,6,0,1886,0,-56,-5
31,2022-02-18,-20775,2575,18756,2053,4933,2834,7395,112,1121,307,-484,-72
32,2022-02-21,-4661,-4449,9078,-2691,1440,3637,5741,0,952,0,32,0
33,2022-02-22,-1508,-4413,6025,-201,1167,100,4842,0,151,-34,-85,-18
34,2022-02-23,-5710,-4127,9858,663,526,911,7792,0,-34,0,-20,-2
35,2022-02-24,-3292,1942,1546,-1132,1609,912,-2004,0,1040,1120,-197,0
36,2022-02-25,7912,-5353,-2535,1538,-97,730,-4413,0,-292,0,-24,1
37,2022-02-28,-2272,2083,112,-382,1059,-617,-34,208,-120,0,87,-10
38,2022-03-02,41390,-16477,-26631,-1157,-6043,-10554,-6999,0,-1892,14,1595,122
39,2022-03-03,18430,1603,-20237,-1867,-4839,-8261,-3571,1,-1699,0,195,8
40,2022-03-04,10417,778,-11705,-824,-4963,-4061,-555,0,-1493,191,494,16
41,2022-03-07,27978,-4125,-25205,-6228,-5361,-8409,-4395,2,-827,13,1226,126
42,2022-03-08,4073,-3062,-815,-368,-2,656,-1429,0,299,30,-214,18
43,2022-03-10,-3586,-7451,10901,9252,322,-317,1778,99,-234,0,140,-4
44,2022-03-11,-2074,449,1521,-1098,40,-3393,5934,0,69,-30,99,6
45,2022-03-14,-7855,5672,2487,-1176,2140,-257,1190,0,631,-41,-302,-3
46,2022-03-15,1130,-6158,5055,0,3132,583,-39,20,1360,0,-26,-1
47,2022-03-16,-5160,3240,1825,1314,438,38,-21,21,35,0,96,0
48,2022-03-17,-155,-891,1183,506,-376,2267,-2459,4,1230,10,-129,-8
49,2022-03-18,3271,-1681,-1729,214,-1076,999,-1639,45,-279,7,20,119
50,2022-03-21,-2356,3060,-166,-37,310,589,-113,-522,-392,0,-529,-9
51,2022-03-22,395,595,-1003,568,-188,-48,-1254,1,-83,0,13,-1
52,2022-03-23,-4410,5344,-965,376,-889,-199,268,8,-529,0,29,2
53,2022-03-24,4896,-2171,-2772,-750,-1318,-531,50,6,-229,0,56,-9
54,2022-03-25,20613,-7743,-13002,-2429,-4579,-4341,-749,1,-905,0,114,18
55,2022-03-28,1644,59,-1625,-6,-1671,842,-465,1,-326,0,-92,15
56,2022-03-29,568,-1574,919,1139,-227,-328,-5,10,331,0,86,1
57,2022-03-30,6793,-6315,-486,1119,-331,503,-518,-19,-1240,0,-14,21
58,2022-03-31,-27168,18254,9001,2721,758,1481,2708,5,1329,0,-59,-28
59,2022-04-01,4081,-2797,-1473,-2126,1986,-531,-809,2,5,0,186,2
60,2022-04-04,2840,-2968,117,-213,334,53,8,0,-65,0,15,-4
61,2022-04-05,25877,-15946,-11070,-3232,-2674,-3373,-1474,6,-322,0,1152,-13
62,2022-04-06,11804,-2809,-9289,-2725,-3540,-1508,-190,1,-1327,0,281,13
63,2022-04-07,-3829,5278,-1540,-1154,-231,-160,76,-59,-13,0,91,0
64,2022-04-08,5852,-2250,-3711,-556,-455,-311,-1074,5,-1320,0,96,14
65,2022-04-11,679,-88,-612,-60,-686,167,-19,2,-17,0,17,4
66,2022-04-12,2569,-1550,-1022,-130,-336,-588,-190,361,-139,0,-1,4
67,2022-04-13,2543,-3456,883,621,285,304,-318,96,-105,0,28,2
68,2022-04-14,1559,-5963,4382,3699,-312,1078,248,0,-331,0,22,1
69,2022-04-15,10018,-5276,-5618,-1804,-274,-3320,-200,0,-20,0,783,94
70,2022-04-18,-2,-949,117,-363,36,713,-12,4,-260,0,829,5
71,2022-04-19,-3478,2338,1398,420,-80,1321,-244,1,-19,0,-256,-2
72,2022-04-20,2090,-1774,-491,-760,139,269,-11,5,-133,0,163,12
73,2022-04-21,-1583,927,640,601,138,223,-86,5,-255,14,15,1
74,2022-04-22,-262,3647,-3345,-1494,504,-2908,606,0,-55,2,-40,1
75,2022-04-25,163,-1084,905,102,14,581,95,6,107,0,-17,33
76,2022-04-26,1470,-2093,658,-94,883,-576,325,103,17,0,-32,-2
77,2022-04-27,8891,-4911,-4293,-1421,-399,-752,-1617,2,-119,14,312,0
78,2022-04-28,-4824,4375,416,462,62,-7,86,2,-189,0,33,1
79,2022-04-29,-3614,3121,690,1045,-201,-452,-359,3,655,0,-191,-6
80,2022-05-02,-6642,1244,5501,237,409,-435,5320,4,-23,-10,-67,-36
81,2022-05-03,-1704,2644,-848,-536,-38,-297,137,-2,-110,0,-93,1
82,2022-05-04,-4068,4315,-205,83,193,-495,114,7,-107,0,-8,-33
83,2022-05-06,-1199,1687,-667,-367,-121,-172,4,5,-16,0,175,5
84,2022-05-09,2845,327,-3178,-287,-511,-1624,-304,6,-457,0,-2,8
85,2022-05-10,98,-3119,2954,188,25,2057,646,121,-85,2,65,2
86,2022-05-11,425,1155,-1692,-847,109,-1958,899,0,104,0,86,27
87,2022-05-12,1705,-1536,-254,560,210,-343,-503,0,-116,-61,84,1
88,2022-05-13,-3234,3173,144,1731,-140,-1428,43,0,-37,-24,-26,-57
89,2022-05-16,-12,486,-493,-631,80,-1133,155,59,934,42,19,0
90,2022-05-17,-4671,4567,172,888,601,-1348,-20,0,60,-9,-63,-5
91,2022-05-18,61,2042,-2352,-1826,2,-1381,610,17,236,-8,251,-3
92,2022-05-19,-4050,3914,131,-1671,2056,369,-560,38,54,-156,-19,24
93,2022-05-20,-5957,3166,2870,1603,169,589,496,2,10,0,-58,-21
94,2022-05-23,-1796,-338,2393,935,292,322,32,9,775,28,-249,-10
95,2022-05-24,1717,-903,-749,-573,-564,588,-194,0,18,-24,-65,0
96,2022-05-25,1843,-3165,1312,1388,-474,299,-109,0,209,0,0,10
97,2022-05-26,-4,4488,-4396,-46,13,-2477,-72,-975,-839,0,-96,8
98,2022-05-27,-9792,2487,7396,2212,1502,3316,43,10,290,22,-74,-18
99,2022-05-30,-22594,8690,14449,4044,3689,5128,307,1,1306,-26,-494,-51
100,2022-05-31,2397,-1476,-773,-1754,14,527,-40,61,328,90,-150,2
101,2022-06-02,-3384,-4171,7849,-2100,3536,2961,2278,39,1071,63,-296,2
102,2022-06-03,-4774,699,4145,604,1829,2089,-1021,0,615,29,-74,4
103,2022-06-07,2221,-726,-1515,-2257,183,948,-864,37,377,60,22,-1
104,2022-06-08,601,-1757,1137,245,229,404,-98,0,356,0,34,-15
105,2022-06-09,-3806,-2003,5553,1074,1088,2444,209,42,696,0,250,6
106,2022-06-10,-2972,-518,3538,-688,1294,1850,711,4,367,0,-52,4
107,2022-06-13,-216,-4668,4951,88,1272,2792,416,28,332,23,-51,-17
108,2022-06-14,-403,-2971,3334,947,-2440,4148,162,0,460,57,53,-14
109,2022-06-15,1930,-3323,1393,680,92,308,-171,34,410,38,-13,12
110,2022-06-16,-4122,1622,2996,-203,659,1216,583,38,702,2,-490,-7
111,2022-06-17,3087,-4274,1129,2160,83,-1371,-915,0,1170,2,57,0
112,2022-06-20,-12891,1241,11932,1588,5559,2094,1629,-91,1121,31,-289,8
113,2022-06-21,3385,-6304,2887,1109,175,885,291,0,423,4,31,1
114,2022-06-22,2016,-2767,787,-306,-70,682,-307,0,799,-11,-3,-33
115,2022-06-23,2258,-5333,2980,2343,-59,416,71,-41,250,0,87,8
116,2022-06-24,-2175,-268,2056,1135,542,1050,-475,-20,-176,0,384,3
117,2022-06-27,-838,635,125,-366,175,401,-71,-17,22,-19,73,5
118,2022-06-28,560,-108,-458,-123,-89,732,-142,0,-841,5,-8,14
119,2022-06-29,5608,-1038,-4637,-1898,-1352,175,-1456,0,-92,-14,61,7
120,2022-06-30,8670,-3239,-5566,-818,-910,-1611,-1669,-34,-438,-84,135,0
121,2022-07-01,-8965,3229,5814,983,2603,1177,242,0,808,0,-79,1
122,2022-07-04,1377,-976,-398,805,-249,-764,-291,1,111,-10,-3,0
123,2022-07-05,772,-690,-142,140,-18,197,-682,0,310,-89,41,19
124,2022-07-06,9713,-6206,-3488,-1365,-141,370,-2143,0,-193,-15,-21,2
125,2022-07-07,1889,-4790,2878,485,562,193,287,50,1301,0,16,7
126,2022-07-08,1357,-256,-1141,343,-1322,906,-534,0,-432,-102,37,4
127,2022-07-11,13510,-7635,-6459,-1373,-1227,-2325,-39,-13,-1463,-19,559,24
128,2022-07-12,6041,-1215,-4829,-830,-2560,-772,822,-33,-1455,0,-40,43
129,2022-07-13,1174,-3648,2498,684,474,518,-6,0,468,360,-24,1
130,2022-07-14,696,846,-1752,1467,-1445,-1826,483,0,-430,0,245,-36
131,2022-07-15,4879,1328,-6300,-1220,-2793,-2368,35,0,47,-2,91,2
132,2022-07-18,212,1804,-2045,-738,-1640,-499,1474,68,-221,-489,30,0
133,2022-07-19,4283,332,-4646,-1283,-1572,-1809,-342,8,115,236,27,5
134,2022-07-20,4037,69,-4177,-255,-1700,-1455,-55,0,-758,48,52,19
135,2022-07-21,1704,1550,-3325,-446,-1283,-1446,101,0,-267,15,68,4
136,2022-07-22,2912,-2410,-617,-394,-220,-91,-21,0,110,0,92,22
137,2022-07-25,-1682,-12,1672,848,712,-1169,591,78,612,0,0,22
138,2022-07-26,233,-1436,1234,816,-182,128,-16,0,485,4,-3,-29
139,2022-07-27,-1188,-1197,2517,1867,116,650,51,3,-188,17,-125,-7
140,2022-07-28,-2473,3705,-1151,211,-373,-1425,102,0,423,-89,-100,18
141,2022-07-29,3155,-3989,785,546,-522,652,82,-167,172,23,27,21
142,2022-08-01,-4509,1244,3266,312,141,845,947,847,170,5,3,-5
143,2022-08-02,1881,-933,-1064,-1273,155,-24,-63,-134,271,2,114,2
144,2022-08-03,-185,428,-206,261,-248,431,-33,0,-617,0,-32,-4
145,2022-08-04,3411,-1875,-1531,-2020,226,689,-22,0,-405,2,-28,23
146,2022-08-05,-9568,4677,4714,2252,6,2987,38,36,-631,24,196,-19
147,2022-08-08,10274,-5461,-5452,-3642,-464,-281,-172,0,-894,0,607,33
148,2022-08-09,-7062,102,6819,8757,-128,-1908,96,52,-50,0,144,-3
149,2022-08-10,-6373,-2821,9275,9152,-389,-113,-48,1004,-331,0,-56,-25
150,2022-08-11,-12192,-2404,14847,10404,1334,1787,-5,-1,1215,113,-248,-2
151,2022-08-12,-2184,-4600,6863,8377,-399,-574,66,25,-605,-26,-81,2
152,2022-08-16,200,-4629,4539,-802,2591,2852,-67,0,-35,0,-118,8
153,2022-08-17,858,806,-1650,247,159,-194,-1961,0,98,0,-3,-11
154,2022-08-18,722,994,-1747,-886,-132,767,-1744,0,248,0,27,4
155,2022-08-19,93,2925,-3079,-46,-654,-84,-2288,9,-36,20,62,0
156,2022-08-22,1988,-1740,-402,-576,-177,575,-287,35,28,0,149,6
157,2022-08-23,255,-278,-66,-196,306,372,-1,0,-547,1,84,4
158,2022-08-24,69,-1363,1323,185,-42,1159,-140,0,161,1,-38,8
159,2022-08-25,1897,-2198,295,-187,-158,853,-84,1,-124,-6,5,0
160,2022-08-26,-2031,883,1143,186,206,810,-18,19,-59,0,3,3
161,2022-08-29,6767,-1016,-5847,-1563,-2052,-1312,-546,-79,-302,8,-41,137
162,2022-08-30,1573,3029,-4667,19,-2638,-691,-270,9,-1096,0,55,11
163,2022-08-31,717,1406,-2134,-678,-202,-909,-90,-14,-243,1,11,0
164,2022-09-01,4843,-2811,-2055,-1877,477,-227,-209,1,-220,0,14,10
165,2022-09-02,4066,-4225,80,-315,376,-108,-99,0,225,1,78,1
166,2022-09-05,-352,72,372,162,77,228,-4,0,-74,-17,-103,10
167,2022-09-06,-4043,2385,1616,-65,92,1286,-6,0,309,0,19,23
168,2022-09-07,-418,1139,-747,47,-156,-482,-134,0,-22,0,47,-21
169,2022-09-08,-728,-3825,4349,3513,1313,-924,318,34,95,0,34,170
170,2022-09-13,-1190,-5980,7099,1555,1893,413,3147,79,12,0,7,65
171,2022-09-14,-804,5095,-4274,-876,-163,-490,-2635,51,-160,0,-31,14
172,2022-09-15,-1433,2121,-643,-176,-639,150,-70,0,92,0,-45,0
173,2022-09-16,-652,2874,-2242,-767,-594,-441,-284,-11,-138,-8,20,0
174,2022-09-19,-900,1059,247,-78,78,328,-4,0,-77,0,-332,-74
175,2022-09-20,-1740,3473,-1706,793,-2947,551,28,0,-131,0,-27,0
176,2022-09-21,1785,4147,-6012,-1085,-2479,-1792,-577,0,-75,-3,77,2
177,2022-09-22,-602,2517,-1895,-766,-469,-449,-112,0,-100,0,5,-25
178,2022-09-23,765,-175,-407,222,-47,854,-669,6,-68,-704,-161,-23
179,2022-09-26,406,-2489,2020,1894,93,-331,461,141,-105,-134,57,7
180,2022-09-27,583,77,-746,-213,45,-136,0,0,-602,159,87,-2
181,2022-09-28,12874,3778,-16654,-758,-301,-11074,381,-1748,-2921,-233,-46,48
182,2022-09-29,-614,1930,-1409,397,-164,-2020,750,-4,-497,128,74,20
183,2022-09-30,-153,3511,-3406,46,-1531,-1320,-653,0,50,3,43,5
184,2022-10-04,-2173,5415,-3227,-583,-652,-1079,-11,-116,-799,14,-14,0
185,2022-10-05,-353,4854,-4525,-3323,-338,-480,39,-32,-341,-49,56,-32
186,2022-10-06,1901,2832,-4779,-58,-2027,-1935,-353,-83,-335,14,74,-28
187,2022-10-07,-1578,3031,-1377,652,-678,-630,-45,-56,-620,0,-15,-62
188,2022-10-11,-294,1898,-1533,-355,-362,-136,-898,-130,-109,458,-71,0
189,2022-10-12,-7732,-3945,12152,9237,553,5277,-2318,10,-606,0,-460,-15
190,2022-10-13,4495,-2315,-2168,1407,-1675,984,-2029,0,-3,-853,-18,6
191,2022-10-14,-3772,4227,-486,842,-20,459,-146,0,-1630,10,26,6
192,2022-10-17,-217,-291,439,-65,468,182,-85,0,-61,0,-14,83
193,2022-10-18,-3320,-798,4148,2876,-84,1100,279,0,5,-29,-31,1
194,2022-10-19,473,4882,-5361,2374,-953,-4339,-2257,-31,-141,-15,9,-2
195,2022-10-20,12046,6143,-18048,-1036,-6394,-6614,-104,-73,-3803,-24,-69,-72
196,2022-10-21,16297,4986,-21426,1782,-8985,-6833,-3829,-55,-3505,0,118,24
197,2022-10-24,-5366,5456,-184,2447,-1107,-3047,1103,0,419,0,94,0
198,2022-10-25,375,1373,-1763,-841,-555,-1053,827,158,-302,2,7,8
199,2022-10-26,2219,3442,-5668,-966,-1912,-1730,-359,0,-700,0,5,2
200,2022-10-27,-1432,6310,-4845,1628,-886,-3739,-1335,0,-512,0,-35,2
201,2022-10-28,-370,1497,-1261,724,-70,-1898,-60,0,42,0,59,75
202,2022-10-31,2321,1422,-3809,-1114,-983,-1460,-32,-25,-195,0,-11,77
203,2022-11-01,-9633,9242,598,968,-27,68,-234,0,-146,-30,-179,-29
204,2022-11-02,-5788,3645,2265,299,2216,-837,942,14,-369,0,-40,-83
205,2022-11-03,-568,4723,-4159,-2466,-641,-1311,216,-2,44,0,2,2
206,2022-11-04,232,2902,-3179,98,207,-2664,-634,0,-186,0,44,1
207,2022-11-07,-18225,10895,7444,2070,1581,2092,1748,19,-122,56,-96,-18
208,2022-11-08,1561,-337,-1132,1044,-311,-3745,839,9,1032,0,-103,11
