date,time,price,change,change(%),amount,volume
2022-11-28,15:50:00,95700,▼ 800,-0.83,2,222973
2022-11-28,15:40:00,95700,▼ 800,-0.83,84,222971
2022-11-28,15:30:00,95700,▼ 800,-0.83,14381,222887
2022-11-28,15:10:00,95900,▼ 600,-0.62,6316,208506
2022-11-28,15:00:00,95800,▼ 700,-0.73,7101,202190
2022-11-28,14:50:00,95900,▼ 600,-0.62,15164,195089
2022-11-28,14:40:00,96400,▼ 100,-0.1,2510,179925
2022-11-28,14:30:00,96400,▼ 100,-0.1,9405,177415
2022-11-28,14:20:00,96200,▼ 300,-0.31,7910,168010
2022-11-28,14:10:00,96200,▼ 300,-0.31,4399,160100
2022-11-28,14:00:00,96200,▼ 300,-0.31,5241,155701
2022-11-28,13:50:00,96000,▼ 500,-0.52,3726,150460
2022-11-28,13:40:00,96200,▼ 300,-0.31,9306,146734
2022-11-28,13:30:00,96500,0,0.0,6274,137428
2022-11-28,13:20:00,96200,▼ 300,-0.31,3717,131154
2022-11-28,13:10:00,96200,▼ 300,-0.31,5314,127437
2022-11-28,13:00:00,96300,▼ 200,-0.21,1595,122123
2022-11-28,12:50:00,96200,▼ 300,-0.31,4503,120528
2022-11-28,12:40:00,96100,▼ 400,-0.41,4300,116025
2022-11-28,12:30:00,96200,▼ 300,-0.31,6028,111725
2022-11-28,13:40:00,96200,▼ 300,-0.31,9306,146734
2022-11-28,13:30:00,96500,0,0.0,6274,137428
2022-11-28,13:20:00,96200,▼ 300,-0.31,3717,131154
2022-11-28,13:10:00,96200,▼ 300,-0.31,5314,127437
2022-11-28,13:00:00,96300,▼ 200,-0.21,1595,122123
2022-11-28,12:50:00,96200,▼ 300,-0.31,4503,120528
2022-11-28,12:40:00,96100,▼ 400,-0.41,4300,116025
2022-11-28,12:30:00,96200,▼ 300,-0.31,6028,111725
2022-11-28,12:20:00,96100,▼ 400,-0.41,5974,105697
2022-11-28,12:10:00,95900,▼ 600,-0.62,3698,99723
2022-11-28,12:00:00,95800,▼ 700,-0.73,1907,96025
2022-11-28,11:50:00,95800,▼ 700,-0.73,6735,94118
2022-11-28,11:40:00,95600,▼ 900,-0.93,2552,87383
2022-11-28,11:30:00,95600,▼ 900,-0.93,1485,84831
2022-11-28,11:20:00,95600,▼ 900,-0.93,1582,83346
2022-11-28,11:10:00,95600,▼ 900,-0.93,2441,81764
2022-11-28,11:00:00,95600,▼ 900,-0.93,5674,79323
2022-11-28,10:50:00,95400,"▼ 1,100",-1.14,4877,73649
2022-11-28,10:40:00,95500,"▼ 1,000",-1.04,2081,68772
2022-11-28,10:30:00,95600,▼ 900,-0.93,1750,66691
2022-11-28,10:20:00,95500,"▼ 1,000",-1.04,4913,64941
2022-11-28,10:10:00,95600,▼ 900,-0.93,3779,60028
2022-11-28,10:00:00,95700,▼ 800,-0.83,6617,56249
2022-11-28,09:50:00,95700,▼ 800,-0.83,5263,49632
2022-11-28,09:40:00,95600,▼ 900,-0.93,7174,44369
2022-11-28,09:30:00,95500,"▼ 1,000",-1.04,7636,37195
2022-11-28,09:20:00,95800,▼ 700,-0.73,3961,29559
2022-11-28,09:10:00,95700,▼ 800,-0.83,7863,25598
2022-11-28,09:00:00,95900,▼ 600,-0.62,17715,17735
2022-11-28,08:30:00,96500,0,0.0,20,20
