date,time,price,change,change(%),amount,volume
2022-08-31,15:50:00,59700,▲ 900,1.53,2954,13471860
2022-08-31,15:40:00,59700,▲ 900,1.53,47791,13468906
2022-08-31,15:30:00,59700,▲ 900,1.53,3033716,13421115
2022-08-31,15:10:00,59700,▲ 900,1.53,438247,10387399
2022-08-31,15:00:00,59700,▲ 900,1.53,647387,9949152
2022-08-31,14:50:00,59800,"▲ 1,000",1.7,537179,9301765
2022-08-31,14:40:00,59400,▲ 600,1.02,296105,8764586
2022-08-31,14:30:00,59500,▲ 700,1.19,159311,8468481
2022-08-31,14:20:00,59600,▲ 800,1.36,694722,8309170
2022-08-31,14:10:00,59500,▲ 700,1.19,284527,7614448
2022-08-31,14:00:00,59300,▲ 500,0.85,109134,7329921
2022-08-31,13:50:00,59300,▲ 500,0.85,101824,7220787
2022-08-31,13:40:00,59300,▲ 500,0.85,481655,7118963
2022-08-31,13:30:00,59200,▲ 400,0.68,93493,6637308
2022-08-31,13:20:00,59300,▲ 500,0.85,67895,6543815
2022-08-31,13:10:00,59200,▲ 400,0.68,184411,6475920
2022-08-31,13:00:00,59300,▲ 500,0.85,141805,6291509
2022-08-31,12:50:00,59300,▲ 500,0.85,277615,6149704
2022-08-31,12:40:00,59300,▲ 500,0.85,206720,5872089
2022-08-31,12:30:00,59300,▲ 500,0.85,540151,5665369
2022-08-31,13:20:00,59300,▲ 500,0.85,67895,6543815
2022-08-31,13:10:00,59200,▲ 400,0.68,184411,6475920
2022-08-31,13:00:00,59300,▲ 500,0.85,141805,6291509
2022-08-31,12:50:00,59300,▲ 500,0.85,277615,6149704
2022-08-31,12:40:00,59300,▲ 500,0.85,206720,5872089
2022-08-31,12:30:00,59300,▲ 500,0.85,540151,5665369
2022-08-31,12:20:00,59100,▲ 300,0.51,414714,5125218
2022-08-31,12:10:00,58900,▲ 100,0.17,96209,4710504
2022-08-31,12:00:00,59000,▲ 200,0.34,234368,4614295
2022-08-31,11:50:00,58800,0,0.0,256243,4379927
2022-08-31,11:40:00,58800,0,0.0,40043,4123684
2022-08-31,11:30:00,58900,▲ 100,0.17,63798,4083641
2022-08-31,11:20:00,58800,0,0.0,49254,4019843
2022-08-31,11:10:00,58800,0,0.0,47761,3970589
2022-08-31,11:00:00,58900,▲ 100,0.17,212123,3922828
2022-08-31,10:50:00,58800,0,0.0,138613,3710705
2022-08-31,10:40:00,58700,▼ 100,-0.17,596654,3572092
2022-08-31,10:30:00,58700,▼ 100,-0.17,106317,2975438
2022-08-31,10:20:00,58700,▼ 100,-0.17,44922,2869121
2022-08-31,10:10:00,58700,▼ 100,-0.17,217594,2824199
2022-08-31,10:00:00,58800,0,0.0,349468,2606605
2022-08-31,09:50:00,58600,▼ 200,-0.34,145521,2257137
2022-08-31,09:40:00,58600,▼ 200,-0.34,197154,2111616
2022-08-31,09:30:00,58400,▼ 400,-0.68,287038,1914462
2022-08-31,09:20:00,58500,▼ 300,-0.51,374118,1627424
2022-08-31,09:10:00,58400,▼ 400,-0.68,184754,1253306
2022-08-31,09:00:00,58500,▼ 300,-0.51,1064158,1068552
2022-08-31,08:30:00,58800,0,0.0,4394,4394
