date,time,price,change,change(%),amount,volume
2022-08-08,15:50:00,258500,"▼ 8,500",-3.18,38,935698
2022-08-08,15:40:00,258500,"▼ 8,500",-3.18,571,935660
2022-08-08,15:30:00,258500,"▼ 8,500",-3.18,56332,935089
2022-08-08,15:10:00,258500,"▼ 8,500",-3.18,33114,878757
2022-08-08,15:00:00,257500,"▼ 9,500",-3.56,21382,845643
2022-08-08,14:50:00,257500,"▼ 9,500",-3.56,31479,824261
2022-08-08,14:40:00,257500,"▼ 9,500",-3.56,20040,792782
2022-08-08,14:30:00,258000,"▼ 9,000",-3.37,16528,772742
2022-08-08,14:20:00,257500,"▼ 9,500",-3.56,27697,756214
2022-08-08,14:10:00,258500,"▼ 8,500",-3.18,16912,728517
2022-08-08,14:00:00,258000,"▼ 9,000",-3.37,21475,711605
2022-08-08,13:50:00,259000,"▼ 8,000",-3.0,17293,690130
2022-08-08,13:40:00,258500,"▼ 8,500",-3.18,14094,672837
2022-08-08,13:30:00,258500,"▼ 8,500",-3.18,13131,658743
2022-08-08,13:20:00,259000,"▼ 8,000",-3.0,13984,645612
2022-08-08,13:10:00,259000,"▼ 8,000",-3.0,11658,631628
2022-08-08,13:00:00,259000,"▼ 8,000",-3.0,10366,619970
2022-08-08,12:50:00,259500,"▼ 7,500",-2.81,7135,609604
2022-08-08,12:40:00,259500,"▼ 7,500",-2.81,7049,602469
2022-08-08,12:30:00,260000,"▼ 7,000",-2.62,30914,595420
2022-08-08,13:20:00,259000,"▼ 8,000",-3.0,13984,645612
2022-08-08,13:10:00,259000,"▼ 8,000",-3.0,11658,631628
2022-08-08,13:00:00,259000,"▼ 8,000",-3.0,10366,619970
2022-08-08,12:50:00,259500,"▼ 7,500",-2.81,7135,609604
2022-08-08,12:40:00,259500,"▼ 7,500",-2.81,7049,602469
2022-08-08,12:30:00,260000,"▼ 7,000",-2.62,30914,595420
2022-08-08,12:20:00,258500,"▼ 8,500",-3.18,9047,564506
2022-08-08,12:10:00,259000,"▼ 8,000",-3.0,10495,555459
2022-08-08,12:00:00,258500,"▼ 8,500",-3.18,8524,544964
2022-08-08,11:50:00,258500,"▼ 8,500",-3.18,11359,536440
2022-08-08,11:40:00,259500,"▼ 7,500",-2.81,8298,525081
2022-08-08,11:30:00,259500,"▼ 7,500",-2.81,8957,516783
2022-08-08,11:20:00,259000,"▼ 8,000",-3.0,8976,507826
2022-08-08,11:10:00,259500,"▼ 7,500",-2.81,23126,498850
2022-08-08,11:00:00,258000,"▼ 9,000",-3.37,12993,475724
2022-08-08,10:50:00,258000,"▼ 9,000",-3.37,32809,462731
2022-08-08,10:40:00,259000,"▼ 8,000",-3.0,16637,429922
2022-08-08,10:30:00,258500,"▼ 8,500",-3.18,19735,413285
2022-08-08,10:20:00,259500,"▼ 7,500",-2.81,16762,393550
2022-08-08,10:10:00,260000,"▼ 7,000",-2.62,16248,376788
2022-08-08,10:00:00,260000,"▼ 7,000",-2.62,8155,360540
2022-08-08,09:50:00,260000,"▼ 7,000",-2.62,23738,352385
2022-08-08,09:40:00,260500,"▼ 6,500",-2.43,25904,328647
2022-08-08,09:30:00,259500,"▼ 7,500",-2.81,23369,302743
2022-08-08,09:20:00,259500,"▼ 7,500",-2.81,43433,279374
2022-08-08,09:10:00,260500,"▼ 6,500",-2.43,58199,235941
2022-08-08,09:00:00,259500,"▼ 7,500",-2.81,177619,177742
2022-08-08,08:30:00,267000,0,0.0,123,123
