date,time,price,change,change(%),amount,volume
2023-01-03,15:50:00,159000,"▲ 2,000",1.27,49042,783310
2023-01-03,15:40:00,159000,"▲ 2,000",1.27,231,734268
2023-01-03,15:30:00,159000,"▲ 2,000",1.27,70229,734037
2023-01-03,15:10:00,159500,"▲ 2,500",1.59,10281,663808
2023-01-03,15:00:00,159500,"▲ 2,500",1.59,16054,653527
2023-01-03,14:50:00,160000,"▲ 3,000",1.91,15039,637473
2023-01-03,14:40:00,160000,"▲ 3,000",1.91,17878,622434
2023-01-03,14:30:00,160000,"▲ 3,000",1.91,16608,604556
2023-01-03,14:20:00,160000,"▲ 3,000",1.91,14316,587948
2023-01-03,14:10:00,160000,"▲ 3,000",1.91,13809,573632
2023-01-03,14:00:00,160000,"▲ 3,000",1.91,10064,559823
2023-01-03,13:50:00,160000,"▲ 3,000",1.91,17774,549759
2023-01-03,13:40:00,160000,"▲ 3,000",1.91,23141,531985
2023-01-03,13:30:00,159500,"▲ 2,500",1.59,11911,508844
2023-01-03,13:20:00,159500,"▲ 2,500",1.59,13893,496933
2023-01-03,13:10:00,159500,"▲ 2,500",1.59,12237,483040
2023-01-03,13:00:00,159000,"▲ 2,000",1.27,14813,470803
2023-01-03,12:50:00,160000,"▲ 3,000",1.91,12959,455990
2023-01-03,12:40:00,159500,"▲ 2,500",1.59,9452,443031
2023-01-03,12:30:00,159000,"▲ 2,000",1.27,6858,433579
2023-01-03,13:40:00,160000,"▲ 3,000",1.91,23141,531985
2023-01-03,13:30:00,159500,"▲ 2,500",1.59,11911,508844
2023-01-03,13:20:00,159500,"▲ 2,500",1.59,13893,496933
2023-01-03,13:10:00,159500,"▲ 2,500",1.59,12237,483040
2023-01-03,13:00:00,159000,"▲ 2,000",1.27,14813,470803
2023-01-03,12:50:00,160000,"▲ 3,000",1.91,12959,455990
2023-01-03,12:40:00,159500,"▲ 2,500",1.59,9452,443031
2023-01-03,12:30:00,159000,"▲ 2,000",1.27,6858,433579
2023-01-03,12:20:00,159000,"▲ 2,000",1.27,4408,426721
2023-01-03,12:10:00,159000,"▲ 2,000",1.27,13784,422313
2023-01-03,12:00:00,159000,"▲ 2,000",1.27,7103,408529
2023-01-03,11:50:00,159000,"▲ 2,000",1.27,15615,401426
2023-01-03,11:40:00,159000,"▲ 2,000",1.27,30678,385811
2023-01-03,11:30:00,158500,"▲ 1,500",0.96,11504,355133
2023-01-03,11:20:00,158500,"▲ 1,500",0.96,15038,343629
2023-01-03,11:10:00,158500,"▲ 1,500",0.96,19227,328591
2023-01-03,11:00:00,157500,▲ 500,0.32,17838,309364
2023-01-03,10:50:00,157000,0,0.0,8967,291526
2023-01-03,10:40:00,156500,▼ 500,-0.32,13158,282559
2023-01-03,10:30:00,156500,▼ 500,-0.32,15159,269401
2023-01-03,10:20:00,156500,▼ 500,-0.32,27436,254242
2023-01-03,10:10:00,157500,▲ 500,0.32,11190,226806
2023-01-03,10:00:00,157500,▲ 500,0.32,13603,215616
2023-01-03,09:50:00,157000,0,0.0,15384,202013
2023-01-03,09:40:00,156500,▼ 500,-0.32,29380,186629
2023-01-03,09:30:00,157000,0,0.0,29144,157249
2023-01-03,09:20:00,157500,▲ 500,0.32,22228,128105
2023-01-03,09:10:00,157500,▲ 500,0.32,16624,105877
2023-01-03,09:00:00,158000,"▲ 1,000",0.64,89169,89253
2023-01-03,08:30:00,157000,0,0.0,84,84
