date,time,price,change,change(%),amount,volume
2023-01-16,15:50:00,61100,▲ 300,0.49,1796,10018946
2023-01-16,15:40:00,61100,▲ 300,0.49,6083,10017150
2023-01-16,15:30:00,61100,▲ 300,0.49,496840,10011067
2023-01-16,15:10:00,61100,▲ 300,0.49,220991,9514227
2023-01-16,15:00:00,61100,▲ 300,0.49,249581,9293236
2023-01-16,14:50:00,61200,▲ 400,0.66,598453,9043655
2023-01-16,14:40:00,61400,▲ 600,0.99,176885,8445202
2023-01-16,14:30:00,61400,▲ 600,0.99,86930,8268317
2023-01-16,14:20:00,61300,▲ 500,0.82,67760,8181387
2023-01-16,14:10:00,61300,▲ 500,0.82,57217,8113627
2023-01-16,14:00:00,61400,▲ 600,0.99,68214,8056410
2023-01-16,13:50:00,61400,▲ 600,0.99,143027,7988196
2023-01-16,13:40:00,61400,▲ 600,0.99,357739,7845169
2023-01-16,13:30:00,61400,▲ 600,0.99,84395,7487430
2023-01-16,13:20:00,61300,▲ 500,0.82,47101,7403035
2023-01-16,13:10:00,61400,▲ 600,0.99,40242,7355934
2023-01-16,13:00:00,61400,▲ 600,0.99,130904,7315692
2023-01-16,12:50:00,61400,▲ 600,0.99,228364,7184788
2023-01-16,12:40:00,61500,▲ 700,1.15,53140,6956424
2023-01-16,12:30:00,61400,▲ 600,0.99,37344,6903284
2023-01-16,13:20:00,61300,▲ 500,0.82,47101,7403035
2023-01-16,13:10:00,61400,▲ 600,0.99,40242,7355934
2023-01-16,13:00:00,61400,▲ 600,0.99,130904,7315692
2023-01-16,12:50:00,61400,▲ 600,0.99,228364,7184788
2023-01-16,12:40:00,61500,▲ 700,1.15,53140,6956424
2023-01-16,12:30:00,61400,▲ 600,0.99,37344,6903284
2023-01-16,12:20:00,61400,▲ 600,0.99,109368,6865940
2023-01-16,12:10:00,61400,▲ 600,0.99,396240,6756572
2023-01-16,12:00:00,61500,▲ 700,1.15,509298,6360332
2023-01-16,11:50:00,61500,▲ 700,1.15,622733,5851034
2023-01-16,11:40:00,61400,▲ 600,0.99,72734,5228301
2023-01-16,11:30:00,61500,▲ 700,1.15,111847,5155567
2023-01-16,11:20:00,61500,▲ 700,1.15,52374,5043720
2023-01-16,11:10:00,61400,▲ 600,0.99,97212,4991346
2023-01-16,11:00:00,61500,▲ 700,1.15,174798,4894134
2023-01-16,10:50:00,61500,▲ 700,1.15,488188,4719336
2023-01-16,10:40:00,61400,▲ 600,0.99,61525,4231148
2023-01-16,10:30:00,61300,▲ 500,0.82,44171,4169623
2023-01-16,10:20:00,61300,▲ 500,0.82,278844,4125452
2023-01-16,10:10:00,61300,▲ 500,0.82,291857,3846608
2023-01-16,10:00:00,61300,▲ 500,0.82,158237,3554751
2023-01-16,09:50:00,61300,▲ 500,0.82,52494,3396514
2023-01-16,09:40:00,61200,▲ 400,0.66,318820,3344020
2023-01-16,09:30:00,61200,▲ 400,0.66,389145,3025200
2023-01-16,09:20:00,61000,▲ 200,0.33,498869,2636055
2023-01-16,09:10:00,60900,▲ 100,0.16,819347,2137186
2023-01-16,09:00:00,61200,▲ 400,0.66,1317541,1317839
2023-01-16,08:30:00,60800,0,0.0,298,298
