date,time,price,change,change(%),amount,volume
2022-09-27,15:50:00,204500,0,0.0,287,637084
2022-09-27,15:40:00,204500,0,0.0,763,636797
2022-09-27,15:30:00,204500,0,0.0,67133,636034
2022-09-27,15:10:00,204500,0,0.0,20989,568901
2022-09-27,15:00:00,202500,"▼ 2,000",-0.98,15461,547912
2022-09-27,14:50:00,202000,"▼ 2,500",-1.22,20017,532451
2022-09-27,14:40:00,201000,"▼ 3,500",-1.71,17555,512434
2022-09-27,14:30:00,200500,"▼ 4,000",-1.96,16213,494879
2022-09-27,14:20:00,200000,"▼ 4,500",-2.2,21078,478666
2022-09-27,14:10:00,200000,"▼ 4,500",-2.2,14097,457588
2022-09-27,14:00:00,200500,"▼ 4,000",-1.96,19458,443491
2022-09-27,13:50:00,200000,"▼ 4,500",-2.2,6664,424033
2022-09-27,13:40:00,200000,"▼ 4,500",-2.2,6924,417369
2022-09-27,13:30:00,200000,"▼ 4,500",-2.2,10864,410445
2022-09-27,13:20:00,200500,"▼ 4,000",-1.96,14272,399581
2022-09-27,13:10:00,202000,"▼ 2,500",-1.22,15755,385309
2022-09-27,13:00:00,201000,"▼ 3,500",-1.71,10836,369554
2022-09-27,12:50:00,200000,"▼ 4,500",-2.2,12227,358718
2022-09-27,12:40:00,199500,"▼ 5,000",-2.44,12722,346491
2022-09-27,12:30:00,199500,"▼ 5,000",-2.44,11379,333769
2022-09-27,13:20:00,200500,"▼ 4,000",-1.96,14272,399581
2022-09-27,13:10:00,202000,"▼ 2,500",-1.22,15755,385309
2022-09-27,13:00:00,201000,"▼ 3,500",-1.71,10836,369554
2022-09-27,12:50:00,200000,"▼ 4,500",-2.2,12227,358718
2022-09-27,12:40:00,199500,"▼ 5,000",-2.44,12722,346491
2022-09-27,12:30:00,199500,"▼ 5,000",-2.44,11379,333769
2022-09-27,12:20:00,200500,"▼ 4,000",-1.96,26757,322390
2022-09-27,12:10:00,199500,"▼ 5,000",-2.44,19405,295633
2022-09-27,12:00:00,200000,"▼ 4,500",-2.2,19856,276228
2022-09-27,11:50:00,201000,"▼ 3,500",-1.71,4645,256372
2022-09-27,11:40:00,201500,"▼ 3,000",-1.47,5530,251727
2022-09-27,11:30:00,202000,"▼ 2,500",-1.22,9099,246197
2022-09-27,11:20:00,202000,"▼ 2,500",-1.22,10834,237098
2022-09-27,11:10:00,201000,"▼ 3,500",-1.71,8032,226264
2022-09-27,11:00:00,201500,"▼ 3,000",-1.47,16186,218232
2022-09-27,10:50:00,202500,"▼ 2,000",-0.98,4947,202046
2022-09-27,10:40:00,203000,"▼ 1,500",-0.73,24230,197099
2022-09-27,10:30:00,203500,"▼ 1,000",-0.49,5853,172869
2022-09-27,10:20:00,204000,▼ 500,-0.24,15263,167016
2022-09-27,10:10:00,203500,"▼ 1,000",-0.49,6582,151753
2022-09-27,10:00:00,204500,0,0.0,6328,145171
2022-09-27,09:50:00,205500,"▲ 1,000",0.49,20224,138843
2022-09-27,09:40:00,204000,▼ 500,-0.24,15679,118619
2022-09-27,09:30:00,203000,"▼ 1,500",-0.73,15146,102940
2022-09-27,09:20:00,203500,"▼ 1,000",-0.49,16372,87794
2022-09-27,09:10:00,204500,0,0.0,16749,71422
2022-09-27,09:00:00,204000,▼ 500,-0.24,54567,54673
2022-09-27,08:30:00,204500,0,0.0,106,106
