date,time,price,change,change(%),amount,volume
2022-11-11,15:50:00,62900,"▲ 2,500",4.14,1834,19811559
2022-11-11,15:40:00,62900,"▲ 2,500",4.14,9870,19809725
2022-11-11,15:30:00,62900,"▲ 2,500",4.14,1088316,19799855
2022-11-11,15:10:00,62800,"▲ 2,400",3.97,520376,18711539
2022-11-11,15:00:00,62900,"▲ 2,500",4.14,508608,18191163
2022-11-11,14:50:00,62900,"▲ 2,500",4.14,391996,17682555
2022-11-11,14:40:00,62900,"▲ 2,500",4.14,268645,17290559
2022-11-11,14:30:00,62900,"▲ 2,500",4.14,308671,17021914
2022-11-11,14:20:00,62900,"▲ 2,500",4.14,692949,16713243
2022-11-11,14:10:00,62800,"▲ 2,400",3.97,1029026,16020294
2022-11-11,14:00:00,62800,"▲ 2,400",3.97,148579,14991268
2022-11-11,13:50:00,62700,"▲ 2,300",3.81,136366,14842689
2022-11-11,13:40:00,62700,"▲ 2,300",3.81,589177,14706323
2022-11-11,13:30:00,62700,"▲ 2,300",3.81,157676,14117146
2022-11-11,13:20:00,62600,"▲ 2,200",3.64,143648,13959470
2022-11-11,13:10:00,62700,"▲ 2,300",3.81,340728,13815822
2022-11-11,13:00:00,62600,"▲ 2,200",3.64,94265,13475094
2022-11-11,12:50:00,62500,"▲ 2,100",3.48,341450,13380829
2022-11-11,12:40:00,62500,"▲ 2,100",3.48,118123,13039379
2022-11-11,12:30:00,62400,"▲ 2,000",3.31,92546,12921256
2022-11-11,13:40:00,62700,"▲ 2,300",3.81,589177,14706323
2022-11-11,13:30:00,62700,"▲ 2,300",3.81,157676,14117146
2022-11-11,13:20:00,62600,"▲ 2,200",3.64,143648,13959470
2022-11-11,13:10:00,62700,"▲ 2,300",3.81,340728,13815822
2022-11-11,13:00:00,62600,"▲ 2,200",3.64,94265,13475094
2022-11-11,12:50:00,62500,"▲ 2,100",3.48,341450,13380829
2022-11-11,12:40:00,62500,"▲ 2,100",3.48,118123,13039379
2022-11-11,12:30:00,62400,"▲ 2,000",3.31,92546,12921256
2022-11-11,12:20:00,62400,"▲ 2,000",3.31,210619,12828710
2022-11-11,12:10:00,62500,"▲ 2,100",3.48,101419,12618091
2022-11-11,12:00:00,62600,"▲ 2,200",3.64,139742,12516672
2022-11-11,11:50:00,62600,"▲ 2,200",3.64,140197,12376930
2022-11-11,11:40:00,62700,"▲ 2,300",3.81,253097,12236733
2022-11-11,11:30:00,62600,"▲ 2,200",3.64,173040,11983636
2022-11-11,11:20:00,62500,"▲ 2,100",3.48,162411,11810596
2022-11-11,11:10:00,62500,"▲ 2,100",3.48,119754,11648185
2022-11-11,11:00:00,62600,"▲ 2,200",3.64,346023,11528431
2022-11-11,10:50:00,62400,"▲ 2,000",3.31,293652,11182408
2022-11-11,10:40:00,62500,"▲ 2,100",3.48,574515,10888756
2022-11-11,10:30:00,62500,"▲ 2,100",3.48,480340,10314241
2022-11-11,10:20:00,62700,"▲ 2,300",3.81,368826,9833901
2022-11-11,10:10:00,62900,"▲ 2,500",4.14,410567,9465075
2022-11-11,10:00:00,62800,"▲ 2,400",3.97,533990,9054508
2022-11-11,09:50:00,62800,"▲ 2,400",3.97,907878,8520518
2022-11-11,09:40:00,62600,"▲ 2,200",3.64,945570,7612640
2022-11-11,09:30:00,62400,"▲ 2,000",3.31,782640,6667070
2022-11-11,09:20:00,62500,"▲ 2,100",3.48,619603,5884430
2022-11-11,09:10:00,62500,"▲ 2,100",3.48,1243536,5264827
2022-11-11,09:00:00,62800,"▲ 2,400",3.97,4021269,4021291
2022-11-11,08:30:00,60400,0,0.0,22,22
