date,time,price,change,change(%),amount,volume
2022-07-14,15:50:00,81000,▼ 200,-0.25,5,258623
2022-07-14,15:40:00,81000,▼ 200,-0.25,78,258618
2022-07-14,15:30:00,81000,▼ 200,-0.25,68151,258540
2022-07-14,15:10:00,81200,0,0.0,7138,190389
2022-07-14,15:00:00,80900,▼ 300,-0.37,9364,183251
2022-07-14,14:50:00,80900,▼ 300,-0.37,5258,173887
2022-07-14,14:40:00,81000,▼ 200,-0.25,8797,168629
2022-07-14,14:30:00,80800,▼ 400,-0.49,7764,159832
2022-07-14,14:20:00,81200,0,0.0,8207,152068
2022-07-14,14:10:00,81100,▼ 100,-0.12,5811,143861
2022-07-14,14:00:00,81200,0,0.0,2992,138050
2022-07-14,13:50:00,81100,▼ 100,-0.12,3918,135058
2022-07-14,13:40:00,81100,▼ 100,-0.12,3359,131140
2022-07-14,13:30:00,81200,0,0.0,3563,127781
2022-07-14,13:20:00,81200,0,0.0,7528,124218
2022-07-14,13:10:00,81100,▼ 100,-0.12,2502,116690
2022-07-14,13:00:00,81200,0,0.0,2967,114188
2022-07-14,12:50:00,81200,0,0.0,1795,111221
2022-07-14,12:40:00,81200,0,0.0,3011,109426
2022-07-14,12:30:00,81300,▲ 100,0.12,2419,106415
2022-07-14,13:20:00,81200,0,0.0,7528,124218
2022-07-14,13:10:00,81100,▼ 100,-0.12,2502,116690
2022-07-14,13:00:00,81200,0,0.0,2967,114188
2022-07-14,12:50:00,81200,0,0.0,1795,111221
2022-07-14,12:40:00,81200,0,0.0,3011,109426
2022-07-14,12:30:00,81300,▲ 100,0.12,2419,106415
2022-07-14,12:20:00,81300,▲ 100,0.12,1218,103996
2022-07-14,12:10:00,81300,▲ 100,0.12,9869,102778
2022-07-14,12:00:00,81500,▲ 300,0.37,2353,92909
2022-07-14,11:50:00,81500,▲ 300,0.37,921,90556
2022-07-14,11:40:00,81500,▲ 300,0.37,5602,89635
2022-07-14,11:30:00,81500,▲ 300,0.37,968,84033
2022-07-14,11:20:00,81600,▲ 400,0.49,848,83065
2022-07-14,11:10:00,81500,▲ 300,0.37,4133,82217
2022-07-14,11:00:00,81800,▲ 600,0.74,15724,78084
2022-07-14,10:50:00,81500,▲ 300,0.37,991,62360
2022-07-14,10:40:00,81500,▲ 300,0.37,9764,61369
2022-07-14,10:30:00,81500,▲ 300,0.37,1054,51605
2022-07-14,10:20:00,81500,▲ 300,0.37,786,50551
2022-07-14,10:10:00,81400,▲ 200,0.25,1087,49765
2022-07-14,10:00:00,81400,▲ 200,0.25,6020,48678
2022-07-14,09:50:00,81300,▲ 100,0.12,13704,42658
2022-07-14,09:40:00,81200,0,0.0,1044,28954
2022-07-14,09:30:00,81100,▼ 100,-0.12,7809,27910
2022-07-14,09:20:00,80800,▼ 400,-0.49,2725,20101
2022-07-14,09:10:00,80800,▼ 400,-0.49,3272,17376
2022-07-14,09:00:00,80900,▼ 300,-0.37,14103,14104
2022-07-14,08:30:00,81200,0,0.0,1,1
