date,time,price,change,change(%),amount,volume
2022-11-23,15:50:00,95100,▼ 500,-0.52,60,232492
2022-11-23,15:40:00,95100,▼ 500,-0.52,128,232432
2022-11-23,15:30:00,95100,▼ 500,-0.52,34444,232304
2022-11-23,15:10:00,95300,▼ 300,-0.31,9912,197860
2022-11-23,15:00:00,95300,▼ 300,-0.31,3524,187948
2022-11-23,14:50:00,95500,▼ 100,-0.1,12210,184424
2022-11-23,14:40:00,95500,▼ 100,-0.1,1465,172214
2022-11-23,14:30:00,95500,▼ 100,-0.1,13867,170749
2022-11-23,14:20:00,95500,▼ 100,-0.1,5975,156882
2022-11-23,14:10:00,95500,▼ 100,-0.1,8358,150907
2022-11-23,14:00:00,95500,▼ 100,-0.1,7657,142549
2022-11-23,13:50:00,95600,0,0.0,811,134892
2022-11-23,13:40:00,95500,▼ 100,-0.1,7923,134081
2022-11-23,13:30:00,95500,▼ 100,-0.1,14685,126158
2022-11-23,13:20:00,95600,0,0.0,1805,111473
2022-11-23,13:10:00,95500,▼ 100,-0.1,2217,109668
2022-11-23,13:00:00,95500,▼ 100,-0.1,2648,107451
2022-11-23,12:50:00,95500,▼ 100,-0.1,673,104803
2022-11-23,12:40:00,95500,▼ 100,-0.1,5875,104130
2022-11-23,12:30:00,95500,▼ 100,-0.1,2271,98255
2022-11-23,13:40:00,95500,▼ 100,-0.1,7923,134081
2022-11-23,13:30:00,95500,▼ 100,-0.1,14685,126158
2022-11-23,13:20:00,95600,0,0.0,1805,111473
2022-11-23,13:10:00,95500,▼ 100,-0.1,2217,109668
2022-11-23,13:00:00,95500,▼ 100,-0.1,2648,107451
2022-11-23,12:50:00,95500,▼ 100,-0.1,673,104803
2022-11-23,12:40:00,95500,▼ 100,-0.1,5875,104130
2022-11-23,12:30:00,95500,▼ 100,-0.1,2271,98255
2022-11-23,12:20:00,95400,▼ 200,-0.21,5158,95984
2022-11-23,12:10:00,95400,▼ 200,-0.21,1091,90826
2022-11-23,12:00:00,95400,▼ 200,-0.21,614,89735
2022-11-23,11:50:00,95500,▼ 100,-0.1,2676,89121
2022-11-23,11:40:00,95400,▼ 200,-0.21,1817,86445
2022-11-23,11:30:00,95200,▼ 400,-0.42,527,84628
2022-11-23,11:20:00,95200,▼ 400,-0.42,5539,84101
2022-11-23,11:10:00,95200,▼ 400,-0.42,1183,78562
2022-11-23,11:00:00,95200,▼ 400,-0.42,1373,77379
2022-11-23,10:50:00,95200,▼ 400,-0.42,3906,76006
2022-11-23,10:40:00,95200,▼ 400,-0.42,1773,72100
2022-11-23,10:30:00,95200,▼ 400,-0.42,6894,70327
2022-11-23,10:20:00,95100,▼ 500,-0.52,2256,63433
2022-11-23,10:10:00,95200,▼ 400,-0.42,2155,61177
2022-11-23,10:00:00,95200,▼ 400,-0.42,6410,59022
2022-11-23,09:50:00,95000,▼ 600,-0.63,7741,52612
2022-11-23,09:40:00,95300,▼ 300,-0.31,1932,44871
2022-11-23,09:30:00,95300,▼ 300,-0.31,5075,42939
2022-11-23,09:20:00,95200,▼ 400,-0.42,10337,37864
2022-11-23,09:10:00,95300,▼ 300,-0.31,6724,27527
2022-11-23,09:00:00,95400,▼ 200,-0.21,20803,20803
