date,time,price,change,change(%),amount,volume
2022-06-22,15:50:00,82200,▼ 900,-1.08,12,274262
2022-06-22,15:40:00,82200,▼ 900,-1.08,95,274250
2022-06-22,15:30:00,82200,▼ 900,-1.08,29240,274155
2022-06-22,15:10:00,82300,▼ 800,-0.96,29028,244915
2022-06-22,15:00:00,82300,▼ 800,-0.96,9046,215887
2022-06-22,14:50:00,82400,▼ 700,-0.84,8215,206841
2022-06-22,14:40:00,82300,▼ 800,-0.96,4569,198626
2022-06-22,14:30:00,82300,▼ 800,-0.96,8017,194057
2022-06-22,14:20:00,82300,▼ 800,-0.96,13809,186040
2022-06-22,14:10:00,82400,▼ 700,-0.84,5129,172231
2022-06-22,14:00:00,82300,▼ 800,-0.96,2472,167102
2022-06-22,13:50:00,82300,▼ 800,-0.96,3589,164630
2022-06-22,13:40:00,82400,▼ 700,-0.84,8147,161041
2022-06-22,13:30:00,82400,▼ 700,-0.84,1997,152894
2022-06-22,13:20:00,82500,▼ 600,-0.72,1284,150897
2022-06-22,13:10:00,82500,▼ 600,-0.72,6811,149613
2022-06-22,13:00:00,82500,▼ 600,-0.72,3417,142802
2022-06-22,12:50:00,82500,▼ 600,-0.72,6735,139385
2022-06-22,12:40:00,82400,▼ 700,-0.84,4280,132650
2022-06-22,12:30:00,82500,▼ 600,-0.72,3102,128370
2022-06-22,13:20:00,82500,▼ 600,-0.72,1284,150897
2022-06-22,13:10:00,82500,▼ 600,-0.72,6811,149613
2022-06-22,13:00:00,82500,▼ 600,-0.72,3417,142802
2022-06-22,12:50:00,82500,▼ 600,-0.72,6735,139385
2022-06-22,12:40:00,82400,▼ 700,-0.84,4280,132650
2022-06-22,12:30:00,82500,▼ 600,-0.72,3102,128370
2022-06-22,12:20:00,82600,▼ 500,-0.6,8256,125268
2022-06-22,12:10:00,82800,▼ 300,-0.36,1273,117012
2022-06-22,12:00:00,82700,▼ 400,-0.48,1361,115739
2022-06-22,11:50:00,82800,▼ 300,-0.36,1314,114378
2022-06-22,11:40:00,82700,▼ 400,-0.48,2556,113064
2022-06-22,11:30:00,82800,▼ 300,-0.36,5438,110508
2022-06-22,11:20:00,82900,▼ 200,-0.24,2368,105070
2022-06-22,11:10:00,82900,▼ 200,-0.24,1895,102702
2022-06-22,11:00:00,83000,▼ 100,-0.12,4522,100807
2022-06-22,10:50:00,82900,▼ 200,-0.24,3011,96285
2022-06-22,10:40:00,82900,▼ 200,-0.24,9437,93274
2022-06-22,10:30:00,83100,0,0.0,5018,83837
2022-06-22,10:20:00,83200,▲ 100,0.12,2891,78819
2022-06-22,10:10:00,83100,0,0.0,3215,75928
2022-06-22,10:00:00,83200,▲ 100,0.12,7934,72713
2022-06-22,09:50:00,83400,▲ 300,0.36,5453,64779
2022-06-22,09:40:00,83100,0,0.0,7208,59326
2022-06-22,09:30:00,83300,▲ 200,0.24,8866,52118
2022-06-22,09:20:00,83500,▲ 400,0.48,16382,43252
2022-06-22,09:10:00,83400,▲ 300,0.36,8833,26870
2022-06-22,09:00:00,83200,▲ 100,0.12,18037,18037
