date,time,price,change,change(%),amount,volume
2022-07-15,15:50:00,231000,"▼ 2,500",-1.07,194,812766
2022-07-15,15:40:00,231000,"▼ 2,500",-1.07,540,812572
2022-07-15,15:30:00,231000,"▼ 2,500",-1.07,70889,812032
2022-07-15,15:10:00,230500,"▼ 3,000",-1.28,15467,741143
2022-07-15,15:00:00,230500,"▼ 3,000",-1.28,15829,725676
2022-07-15,14:50:00,231000,"▼ 2,500",-1.07,16505,709847
2022-07-15,14:40:00,230500,"▼ 3,000",-1.28,34294,693342
2022-07-15,14:30:00,229500,"▼ 4,000",-1.71,14166,659048
2022-07-15,14:20:00,230000,"▼ 3,500",-1.5,9252,644882
2022-07-15,14:10:00,230500,"▼ 3,000",-1.28,11422,635630
2022-07-15,14:00:00,230500,"▼ 3,000",-1.28,18405,624208
2022-07-15,13:50:00,231500,"▼ 2,000",-0.86,6571,605803
2022-07-15,13:40:00,231000,"▼ 2,500",-1.07,11525,599232
2022-07-15,13:30:00,232000,"▼ 1,500",-0.64,13747,587707
2022-07-15,13:20:00,231500,"▼ 2,000",-0.86,17012,573960
2022-07-15,13:10:00,231500,"▼ 2,000",-0.86,5699,556948
2022-07-15,13:00:00,232000,"▼ 1,500",-0.64,27262,551249
2022-07-15,12:50:00,232500,"▼ 1,000",-0.43,11167,523987
2022-07-15,12:40:00,232000,"▼ 1,500",-0.64,3294,512820
2022-07-15,12:30:00,231500,"▼ 2,000",-0.86,8219,509526
2022-07-15,13:20:00,231500,"▼ 2,000",-0.86,17012,573960
2022-07-15,13:10:00,231500,"▼ 2,000",-0.86,5699,556948
2022-07-15,13:00:00,232000,"▼ 1,500",-0.64,27262,551249
2022-07-15,12:50:00,232500,"▼ 1,000",-0.43,11167,523987
2022-07-15,12:40:00,232000,"▼ 1,500",-0.64,3294,512820
2022-07-15,12:30:00,231500,"▼ 2,000",-0.86,8219,509526
2022-07-15,12:20:00,231000,"▼ 2,500",-1.07,5593,501307
2022-07-15,12:10:00,231000,"▼ 2,500",-1.07,16250,495714
2022-07-15,12:00:00,232500,"▼ 1,000",-0.43,8202,479464
2022-07-15,11:50:00,232000,"▼ 1,500",-0.64,23617,471262
2022-07-15,11:40:00,231500,"▼ 2,000",-0.86,2156,447645
2022-07-15,11:30:00,231000,"▼ 2,500",-1.07,1909,445489
2022-07-15,11:20:00,231500,"▼ 2,000",-0.86,18746,443580
2022-07-15,11:10:00,231500,"▼ 2,000",-0.86,5920,424834
2022-07-15,11:00:00,231000,"▼ 2,500",-1.07,21151,418914
2022-07-15,10:50:00,230500,"▼ 3,000",-1.28,22327,397763
2022-07-15,10:40:00,230500,"▼ 3,000",-1.28,5914,375436
2022-07-15,10:30:00,230000,"▼ 3,500",-1.5,20764,369522
2022-07-15,10:20:00,230500,"▼ 3,000",-1.28,15099,348758
2022-07-15,10:10:00,229500,"▼ 4,000",-1.71,12310,333659
2022-07-15,10:00:00,228500,"▼ 5,000",-2.14,9644,321349
2022-07-15,09:50:00,229500,"▼ 4,000",-1.71,11183,311705
2022-07-15,09:40:00,230000,"▼ 3,500",-1.5,16857,300522
2022-07-15,09:30:00,229000,"▼ 4,500",-1.93,52705,283665
2022-07-15,09:20:00,228500,"▼ 5,000",-2.14,70608,230960
2022-07-15,09:10:00,230000,"▼ 3,500",-1.5,84107,160352
2022-07-15,09:00:00,231500,"▼ 2,000",-0.86,76182,76245
2022-07-15,08:30:00,233500,0,0.0,63,63
