date,time,price,change,change(%),amount,volume
2022-07-05,15:50:00,57200,▲ 100,0.18,568,14063753
2022-07-05,15:40:00,57200,▲ 100,0.18,3969,14063185
2022-07-05,15:30:00,57200,▲ 100,0.18,1003743,14059216
2022-07-05,15:10:00,57300,▲ 200,0.35,344161,13055473
2022-07-05,15:00:00,57300,▲ 200,0.35,478566,12711312
2022-07-05,14:50:00,57400,▲ 300,0.53,98734,12232746
2022-07-05,14:40:00,57500,▲ 400,0.7,378158,12134012
2022-07-05,14:30:00,57500,▲ 400,0.7,411260,11755854
2022-07-05,14:20:00,57500,▲ 400,0.7,64067,11344594
2022-07-05,14:10:00,57500,▲ 400,0.7,394536,11280527
2022-07-05,14:00:00,57600,▲ 500,0.88,355810,10885991
2022-07-05,13:50:00,57300,▲ 200,0.35,116261,10530181
2022-07-05,13:40:00,57300,▲ 200,0.35,293481,10413920
2022-07-05,13:30:00,57400,▲ 300,0.53,525169,10120439
2022-07-05,13:20:00,57300,▲ 200,0.35,104740,9595270
2022-07-05,13:10:00,57200,▲ 100,0.18,303783,9490530
2022-07-05,13:00:00,57300,▲ 200,0.35,346797,9186747
2022-07-05,12:50:00,57300,▲ 200,0.35,133168,8839950
2022-07-05,12:40:00,57400,▲ 300,0.53,152575,8706782
2022-07-05,12:30:00,57400,▲ 300,0.53,134368,8554207
2022-07-05,13:20:00,57300,▲ 200,0.35,104740,9595270
2022-07-05,13:10:00,57200,▲ 100,0.18,303783,9490530
2022-07-05,13:00:00,57300,▲ 200,0.35,346797,9186747
2022-07-05,12:50:00,57300,▲ 200,0.35,133168,8839950
2022-07-05,12:40:00,57400,▲ 300,0.53,152575,8706782
2022-07-05,12:30:00,57400,▲ 300,0.53,134368,8554207
2022-07-05,12:20:00,57400,▲ 300,0.53,90751,8419839
2022-07-05,12:10:00,57400,▲ 300,0.53,163972,8329088
2022-07-05,12:00:00,57300,▲ 200,0.35,38836,8165116
2022-07-05,11:50:00,57300,▲ 200,0.35,378063,8126280
2022-07-05,11:40:00,57500,▲ 400,0.7,135231,7748217
2022-07-05,11:30:00,57500,▲ 400,0.7,437240,7612986
2022-07-05,11:20:00,57500,▲ 400,0.7,227605,7175746
2022-07-05,11:10:00,57600,▲ 500,0.88,212991,6948141
2022-07-05,11:00:00,57600,▲ 500,0.88,394775,6735150
2022-07-05,10:50:00,57700,▲ 600,1.05,280302,6340375
2022-07-05,10:40:00,57700,▲ 600,1.05,297469,6060073
2022-07-05,10:30:00,57800,▲ 700,1.23,217702,5762604
2022-07-05,10:20:00,57700,▲ 600,1.05,288808,5544902
2022-07-05,10:10:00,57700,▲ 600,1.05,374423,5256094
2022-07-05,10:00:00,57900,▲ 800,1.4,311708,4881671
2022-07-05,09:50:00,58000,▲ 900,1.58,523987,4569963
2022-07-05,09:40:00,57900,▲ 800,1.4,531588,4045976
2022-07-05,09:30:00,58000,▲ 900,1.58,541256,3514388
2022-07-05,09:20:00,57900,▲ 800,1.4,783366,2973132
2022-07-05,09:10:00,57600,▲ 500,0.88,713158,2189766
2022-07-05,09:00:00,57400,▲ 300,0.53,1475682,1476608
2022-07-05,08:30:00,57100,0,0.0,926,926
