date,time,price,change,change(%),amount,volume
2023-02-02,15:30:00,169900,100,-0.06%,52317,544642
2023-02-02,15:15:00,170600,600,0.35%,4968,492325
2023-02-02,15:10:00,170600,600,0.35%,4934,487357
2023-02-02,15:05:00,170500,500,0.29%,6198,482423
2023-02-02,15:00:00,170500,500,0.29%,3853,476225
2023-02-02,14:55:00,170700,700,0.41%,10928,472372
2023-02-02,14:50:00,170700,700,0.41%,2769,461444
2023-02-02,14:45:00,170700,700,0.41%,2633,458675
2023-02-02,14:40:00,170800,800,0.47%,5322,456042
2023-02-02,14:35:00,170600,600,0.35%,1939,450720
2023-02-02,14:30:00,170600,600,0.35%,1662,448781
2023-02-02,14:25:00,170800,800,0.47%,6169,447119
2023-02-02,14:20:00,170800,800,0.47%,4681,440950
2023-02-02,14:15:00,170600,600,0.35%,3484,436269
2023-02-02,14:10:00,170600,600,0.35%,1858,432785
2023-02-02,14:05:00,170800,800,0.47%,6206,430927
2023-02-02,14:00:00,170800,800,0.47%,2470,424721
2023-02-02,13:55:00,170900,900,0.53%,2832,422251
2023-02-02,13:50:00,170900,900,0.53%,5732,419419
2023-02-02,13:45:00,170600,600,0.35%,2351,413687
2023-02-02,13:40:00,170800,800,0.47%,3587,411336
2023-02-02,13:35:00,170800,800,0.47%,4411,407749
2023-02-02,13:30:00,170700,700,0.41%,2186,403338
2023-02-02,13:25:00,170900,900,0.53%,6733,401152
2023-02-02,13:20:00,170800,800,0.47%,3230,394419
2023-02-02,13:15:00,170800,800,0.47%,2661,391189
2023-02-02,13:10:00,170700,700,0.41%,3146,388528
2023-02-02,13:05:00,170700,700,0.41%,1657,385382
2023-02-02,13:00:00,170700,700,0.41%,5491,383725
2023-02-02,12:55:00,170700,700,0.41%,3502,378234
2023-02-02,12:50:00,170500,500,0.29%,2020,374732
2023-02-02,12:45:00,170500,500,0.29%,1650,372712
2023-02-02,12:40:00,170600,600,0.35%,4006,371062
2023-02-02,12:35:00,170600,600,0.35%,3391,367056
2023-02-02,12:30:00,170600,600,0.35%,1680,363665
2023-02-02,12:25:00,170600,600,0.35%,2092,361985
2023-02-02,12:20:00,170600,600,0.35%,2981,359893
2023-02-02,12:15:00,170500,500,0.29%,3219,356912
2023-02-02,12:10:00,170500,500,0.29%,1607,353693
2023-02-02,12:05:00,170500,500,0.29%,4656,352086
